"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
820	0,9911966	1,0000000	0,9761924	0,0458686	0,0110382	1,0000000	1,0000000	0,8911257	0,2658127	0,1349221	0,8183237	0,7736472	0,8122566	0,9985550	0,8993413	0,7271303	0,3093941	0,4340175	0,6507252	0,9842066	0,9071762	0,1717273	0,9086827	0,1853999	0,2039039	0,6831709	0,8618958	0,7952128	0,5166151	0,4391145	0,3092233	0,6417301	0,2934348	0,0946312	0,4991017	0,4045061	0,4937037	0,5047751	0,0137725	0,4820474	0,6709563	0,4758941	0,1300839	0,4397610	0,0710585	0,5643172	0,0528096	0,0307678	0,8340233	0,0397765	0,0869886	0,0044049	0,0674195	0,0736195	0,0202464	0,7758836	0,0103567	0,0572969	0,5710248	0,0460867	0,0038869	0,9675202	0,0142073	0,0307625
840	0,9937016	1,0000000	0,9761310	0,0458698	0,0111319	1,0000000	1,0000000	0,8908297	0,2660069	0,1349221	0,8181690	0,7728291	0,8119788	0,9985549	0,8983176	0,7270882	0,3093941	0,4340175	0,6508438	0,9842066	0,9070186	0,1676963	0,9087815	0,1856185	0,2040222	0,6825967	0,8623094	0,7944321	0,5184639	0,4383548	0,3079527	0,6451221	0,2947078	0,0946333	0,5092802	0,4007799	0,4908142	0,5105174	0,0137743	0,4885064	0,6710549	0,4846762	0,1301261	0,4380619	0,0671358	0,5711702	0,0528777	0,0308337	0,8338865	0,0397830	0,0905703	0,0044055	0,0674206	0,0737594	0,0197981	0,7762703	0,0096834	0,0586288	0,5698588	0,0435742	0,0038878	0,9670791	0,0142079	0,0307860
860	0,9954136	1,0000000	0,9760859	0,0458708	0,0112069	1,0000000	1,0000000	0,8906402	0,2661494	0,1349221	0,8180751	0,7722543	0,8117924	0,9985548	0,8975048	0,7270827	0,3093941	0,4340175	0,6509319	0,9842066	0,9069043	0,1648405	0,9088725	0,1857741	0,2041131	0,6820756	0,8625276	0,7938785	0,5196009	0,4377772	0,3070195	0,6475797	0,2957343	0,0946351	0,5179085	0,3978461	0,4887598	0,5149311	0,0137758	0,4937177	0,6711260	0,4916187	0,1301488	0,4368500	0,0643340	0,5764891	0,0529373	0,0308936	0,8337931	0,0397889	0,0937191	0,0044061	0,0674215	0,0738457	0,0196570	0,7765481	0,0093016	0,0598015	0,5689797	0,0419817	0,0038885	0,9667389	0,0142084	0,0308066
880	0,9965785	1,0000000	0,9760528	0,0458718	0,0112663	1,0000000	1,0000000	0,8905190	0,2662525	0,1349221	0,8180183	0,7718502	0,8116676	0,9985547	0,8968691	0,7270990	0,3093941	0,4340175	0,6509800	0,9842066	0,9068237	0,1628206	0,9089511	0,1858840	0,2041821	0,6816147	0,8626444	0,7934851	0,5202826	0,4373439	0,3063415	0,6493563	0,2965383	0,0946367	0,5251193	0,3955658	0,4873091	0,5182894	0,0137771	0,4978444	0,6711768	0,4970375	0,1301609	0,4359928	0,0623329	0,5805786	0,0529882	0,0309466	0,8337299	0,0397941	0,0964391	0,0044066	0,0674223	0,0738986	0,0197006	0,7767480	0,0090861	0,0608159	0,5683261	0,0409767	0,0038892	0,9664770	0,0142089	0,0308242
900	0,9973679	1,0000000	0,9760285	0,0458727	0,0113128	1,0000000	1,0000000	0,8904413	0,2663265	0,1349221	0,8179840	0,7715658	0,8115841	0,9985547	0,8963783	0,7271272	0,3093941	0,4340175	0,6509984	0,9842066	0,9067687	0,1613937	0,9090161	0,1859611	0,2042338	0,6812155	0,8627107	0,7932010	0,5206783	0,4370226	0,3058546	0,6506381	0,2971544	0,0946381	0,5310697	0,3938130	0,4862909	0,5208225	0,0137781	0,5010631	0,6712129	0,5012204	0,1301674	0,4353907	0,0609036	0,5836975	0,0530308	0,0309926	0,8336874	0,0397987	0,0987524	0,0044071	0,0674230	0,0739309	0,0198459	0,7768921	0,0089649	0,0616792	0,5678456	0,0403448	0,0038899	0,9662756	0,0142093	0,0308390
920	0,9979011	1,0000000	0,9760108	0,0458736	0,0113489	1,0000000	1,0000000	0,8903914	0,2663790	0,1349221	0,8179632	0,7713654	0,8115284	0,9985547	0,8960037	0,7271610	0,3093941	0,4340175	0,6510005	0,9842066	0,9067324	0,1603869	0,9090682	0,1860148	0,2042723	0,6808761	0,8627528	0,7929914	0,5208979	0,4367864	0,3055098	0,6515617	0,2976188	0,0946393	0,5359250	0,3924788	0,4855802	0,5227184	0,0137789	0,5035425	0,6712384	0,5044180	0,1301708	0,4349707	0,0598828	0,5860594	0,0530659	0,0310318	0,8336590	0,0398026	0,1006924	0,0044074	0,0674235	0,0739506	0,0200387	0,7769962	0,0088971	0,0624031	0,5674960	0,0399488	0,0038904	0,9661211	0,0142096	0,0308513
940	0,9982601	1,0000000	0,9759978	0,0458744	0,0113767	1,0000000	1,0000000	0,8903594	0,2664160	0,1349221	0,8179508	0,7712241	0,8114913	0,9985547	0,8957205	0,7271959	0,3093941	0,4340175	0,6509963	0,9842066	0,9067096	0,1596771	0,9091091	0,1860520	0,2043006	0,6805921	0,8627836	0,7928338	0,5210116	0,4366142	0,3052695	0,6522263	0,2979643	0,0946403	0,5398470	0,3914718	0,4850867	0,5241280	0,0137796	0,5054325	0,6712563	0,5068414	0,1301727	0,4346793	0,0591536	0,5878367	0,0530944	0,0310647	0,8336401	0,0398058	0,1022992	0,0044077	0,0674240	0,0739625	0,0202449	0,7770714	0,0088592	0,0630020	0,5672439	0,0397013	0,0038909	0,9660028	0,0142099	0,0308613
960	0,9985012	1,0000000	0,9759883	0,0458751	0,0113980	1,0000000	1,0000000	0,8903387	0,2664419	0,1349221	0,8179432	0,7711244	0,8114665	0,9985547	0,8955081	0,7272295	0,3093941	0,4340175	0,6509915	0,9842066	0,9066961	0,1591771	0,9091405	0,1860778	0,2043213	0,6803578	0,8628089	0,7927140	0,5210636	0,4364895	0,3051053	0,6527042	0,2982185	0,0946411	0,5429866	0,3907173	0,4847455	0,5251697	0,0137801	0,5068604	0,6712688	0,5086638	0,1301737	0,4344782	0,0586329	0,5891669	0,0531171	0,0310920	0,8336276	0,0398086	0,1036150	0,0044080	0,0674243	0,0739697	0,0204444	0,7771258	0,0088382	0,0634914	0,5670636	0,0395469	0,0038913	0,9659124	0,0142101	0,0308694
980	0,9986628	1,0000000	0,9759814	0,0458757	0,0114141	1,0000000	1,0000000	0,8903254	0,2664600	0,1349221	0,8179387	0,7710541	0,8114500	0,9985547	0,8953500	0,7272601	0,3093941	0,4340175	0,6509880	0,9842066	0,9066889	0,1588250	0,9091642	0,1860955	0,2043363	0,6801668	0,8628311	0,7926223	0,5210811	0,4363996	0,3049958	0,6530476	0,2984041	0,0946418	0,5454793	0,3901557	0,4845106	0,5259353	0,0137804	0,5079309	0,6712776	0,5100249	0,1301742	0,4343400	0,0582609	0,5901574	0,0531352	0,0311143	0,8336193	0,0398108	0,1046819	0,0044082	0,0674246	0,0739741	0,0206263	0,7771650	0,0088265	0,0638871	0,5669354	0,0394509	0,0038916	0,9658436	0,0142103	0,0308758
1000	0,9987708	1,0000000	0,9759763	0,0458764	0,0114263	1,0000000	1,0000000	0,8903167	0,2664725	0,1349221	0,8179360	0,7710046	0,8114391	0,9985547	0,8952331	0,7272871	0,3093941	0,4340175	0,6509862	0,9842066	0,9066859	0,1585773	0,9091820	0,1861077	0,2043472	0,6800129	0,8628508	0,7925522	0,5210804	0,4363352	0,3049253	0,6532942	0,2985384	0,0946423	0,5474441	0,3897402	0,4843494	0,5264953	0,0137807	0,5087282	0,6712836	0,5110350	0,1301745	0,4342454	0,0579952	0,5908916	0,0531493	0,0311323	0,8336139	0,0398127	0,1055390	0,0044084	0,0674248	0,0739767	0,0207857	0,7771935	0,0088200	0,0642039	0,5668449	0,0393913	0,0038919	0,9657912	0,0142104	0,0308809
1020	0,9988428	1,0000000	0,9759726	0,0458769	0,0114355	1,0000000	1,0000000	0,8903111	0,2664811	0,1349221	0,8179344	0,7709697	0,8114318	0,9985547	0,8951469	0,7273102	0,3093941	0,4340175	0,6509855	0,9842066	0,9066855	0,1584031	0,9091951	0,1861160	0,2043550	0,6798900	0,8628683	0,7924987	0,5210711	0,4362892	0,3048819	0,6534712	0,2986352	0,0946428	0,5489823	0,3894344	0,4842393	0,5269030	0,0137810	0,5093184	0,6712878	0,5117805	0,1301746	0,4341809	0,0578055	0,5914337	0,0531602	0,0311468	0,8336103	0,0398142	0,1062219	0,0044085	0,0674250	0,0739783	0,0209215	0,7772140	0,0088164	0,0644551	0,5667813	0,0393543	0,0038922	0,9657516	0,0142105	0,0308849
1040	0,9988908	1,0000000	0,9759699	0,0458775	0,0114424	1,0000000	1,0000000	0,8903074	0,2664870	0,1349221	0,8179334	0,7709452	0,8114269	0,9985547	0,8950838	0,7273296	0,3093941	0,4340175	0,6509855	0,9842066	0,9066866	0,1582806	0,9092047	0,1861217	0,2043606	0,6797928	0,8628837	0,7924580	0,5210587	0,4362565	0,3048571	0,6535982	0,2987045	0,0946431	0,5501793	0,3892103	0,4841642	0,5271987	0,0137811	0,5097531	0,6712907	0,5123277	0,1301747	0,4341370	0,0576699	0,5918324	0,0531687	0,0311583	0,8336079	0,0398154	0,1067620	0,0044086	0,0674252	0,0739792	0,0210348	0,7772288	0,0088144	0,0646528	0,5667369	0,0393314	0,0038924	0,9657217	0,0142106	0,0308880
1060	0,9989227	1,0000000	0,9759680	0,0458780	0,0114476	1,0000000	1,0000000	0,8903049	0,2664910	0,1349221	0,8179328	0,7709280	0,8114237	0,9985547	0,8950376	0,7273456	0,3093941	0,4340175	0,6509857	0,9842066	0,9066884	0,1581945	0,9092117	0,1861256	0,2043646	0,6797164	0,8628969	0,7924271	0,5210460	0,4362333	0,3048448	0,6536893	0,2987539	0,0946434	0,5511057	0,3890469	0,4841131	0,5274123	0,0137813	0,5100718	0,6712927	0,5127276	0,1301747	0,4341072	0,0575731	0,5921246	0,0531752	0,0311673	0,8336064	0,0398163	0,1071862	0,0044087	0,0674253	0,0739798	0,0211278	0,7772395	0,0088133	0,0648073	0,5667060	0,0393173	0,0038925	0,9656992	0,0142107	0,0308904
1080	0,9989439	1,0000000	0,9759665	0,0458784	0,0114514	1,0000000	1,0000000	0,8903033	0,2664938	0,1349221	0,8179324	0,7709160	0,8114215	0,9985547	0,8950039	0,7273585	0,3093941	0,4340175	0,6509859	0,9842066	0,9066906	0,1581340	0,9092167	0,1861282	0,2043674	0,6796568	0,8629080	0,7924036	0,5210344	0,4362169	0,3048405	0,6537546	0,2987889	0,0946436	0,5518190	0,3889281	0,4840785	0,5275662	0,0137814	0,5103045	0,6712940	0,5130185	0,1301748	0,4340870	0,0575040	0,5923382	0,0531801	0,0311744	0,8336054	0,0398171	0,1075175	0,0044087	0,0674254	0,0739801	0,0212029	0,7772473	0,0088127	0,0649272	0,5666845	0,0393086	0,0038926	0,9656823	0,0142107	0,0308922
1100	0,9989580	1,0000000	0,9759655	0,0458788	0,0114543	1,0000000	1,0000000	0,8903023	0,2664957	0,1349221	0,8179322	0,7709076	0,8114201	0,9985547	0,8949794	0,7273690	0,3093941	0,4340175	0,6509860	0,9842066	0,9066929	0,1580915	0,9092204	0,1861300	0,2043694	0,6796107	0,8629173	0,7923859	0,5210245	0,4362054	0,3048412	0,6538014	0,2988138	0,0946438	0,5523657	0,3888420	0,4840551	0,5276766	0,0137814	0,5104738	0,6712949	0,5132292	0,1301748	0,4340734	0,0574546	0,5924938	0,0531839	0,0311799	0,8336047	0,0398176	0,1077747	0,0044088	0,0674254	0,0739803	0,0212630	0,7772529	0,0088124	0,0650197	0,5666697	0,0393032	0,0038927	0,9656697	0,0142107	0,0308936

0	0,9886000	1,0000000	0,0365767	0,0455162	0,0114641	1,0000000	1,0000000	0,8903001	0,2665225	0,1349221	0,8179013	0,7708900	0,8114172	0,9985547	0,8949128	0,7274080	0,3093941	0,4340175	0,6509861	0,9841933	0,9067068	0,1579914	0,9092608	0,1861588	0,2043857	0,6794551	0,8629571	0,7923291	0,5209888	0,4361789	0,3049048	0,6539196	0,2973115	0,0946441	0,5519750	0,3886138	0,4840058	0,5256999	0,0137808	0,5057194	0,6712358	0,5091963	0,1301748	0,4340448	0,0573315	0,5910612	0,0531364	0,0312028	0,8336034	0,0398203	0,1073897	0,0044088	0,0674251	0,0739806	0,0210518	0,7768791	0,0088120	0,0653436	0,5666365	0,0392946	0,0038937	0,9656339	0,0142104	0,0308836
20	0,9671902	1,0000000	0,0365767	0,0666470	0,0114600	1,0000000	0,9595388	0,9021231	0,2665509	0,1277191	0,8269800	0,7708938	0,8114172	0,9985547	0,8949082	0,7303445	0,3093941	0,4340175	0,6218776	0,9841966	0,9067219	0,1579920	0,9093154	0,2133326	0,2046235	0,6794383	0,8629531	0,7915986	0,5209979	0,4361803	0,3049308	0,6539073	0,2972154	0,0946440	0,5517455	0,3887347	0,5004497	0,5256222	0,0137807	0,5055122	0,7088450	0,5325033	0,1301748	0,4883969	0,1410541	0,6086005	0,0531327	0,0496365	0,8336888	0,0398199	0,1072709	0,0044088	0,1469216	0,0739806	0,0241273	0,7768329	0,0088120	0,0653206	0,5666423	0,1065813	0,0534582	0,9674947	0,0142104	0,0308826
40	0,9233970	1,0000000	0,0365767	0,1095303	0,0114230	1,0000000	0,8758836	0,9237789	0,2669479	0,1152501	0,8428299	0,7709324	0,8114172	0,9985547	0,8948561	0,7361439	0,3093941	0,4340175	0,5704807	0,9841991	0,9068650	0,1579955	0,9099500	0,2563040	0,2071674	0,6792664	0,8629200	0,7858725	0,5210886	0,4361929	0,3052202	0,6537633	0,2963190	0,0946437	0,5504953	0,3898767	0,5328352	0,5248321	0,0137798	0,5034795	0,7761767	0,5800186	0,1301748	0,5891607	0,2675173	0,6451238	0,0531048	0,0845692	0,8342901	0,0398194	0,1066908	0,0044087	0,2892183	0,0739806	0,0302723	0,7764260	0,0088120	0,0652722	0,5665799	0,2325239	0,1551944	0,9714794	0,0142102	0,0308760
60	0,8744793	1,0000000	0,0365767	0,1586256	0,0113157	1,0000000	0,7833086	0,9446740	0,2683413	0,1037687	0,8573799	0,7710387	0,8114172	0,9985547	0,8947082	0,7424432	0,3093941	0,4340175	0,5253145	0,9842010	0,9072330	0,1580060	0,9117772	0,2914175	0,2147943	0,6788217	0,8628302	0,7739329	0,5213537	0,4362271	0,3060445	0,6532682	0,2938894	0,0946430	0,5469569	0,3928362	0,5666616	0,5224006	0,0137776	0,4976075	0,8396873	0,6310285	0,1301748	0,6878253	0,3737852	0,6851622	0,0530363	0,1196525	0,8354498	0,0398182	0,1051138	0,0044085	0,4230454	0,0739806	0,0366592	0,7753724	0,0088120	0,0651179	0,5658943	0,3570665	0,2666595	0,9760568	0,0142096	0,0308587
80	0,8276041	1,0000000	0,0365767	0,2086178	0,0111058	1,0000000	0,6975171	0,9614861	0,2714912	0,0948062	0,8685515	0,7712190	0,8114173	0,9985547	0,8944514	0,7482891	0,3093941	0,4340175	0,4942818	0,9842024	0,9078175	0,1580272	0,9150291	0,3152785	0,2289121	0,6781192	0,8626844	0,7589280	0,5218249	0,4362856	0,3074909	0,6521749	0,2897719	0,0946416	0,5403048	0,3974002	0,5954751	0,5176914	0,0137744	0,4870381	0,8897766	0,6760153	0,1301748	0,7684205	0,4534989	0,7209365	0,0529332	0,1491175	0,8368359	0,0398158	0,1022978	0,0044081	0,5279796	0,0739806	0,0420727	0,7736135	0,0088120	0,0647286	0,5635434	0,4598568	0,3687038	0,9804542	0,0142087	0,0308304
100	0,7853831	1,0000000	0,0365767	0,2578522	0,0107523	1,0000000	0,6244588	0,9738784	0,2772371	0,0882919	0,8764372	0,7714590	0,8114173	0,9985547	0,8941036	0,7533068	0,3093941	0,4340175	0,4762063	0,9842034	0,9085470	0,1580619	0,9195805	0,3301942	0,2491337	0,6772616	0,8625132	0,7443277	0,5224618	0,4363653	0,3094816	0,6502369	0,2842337	0,0946395	0,5300758	0,4026785	0,6164831	0,5104666	0,0137704	0,4720455	0,9260657	0,7115893	0,1301748	0,8286769	0,5113456	0,7490708	0,0528119	0,1718400	0,8381178	0,0398115	0,0982667	0,0044074	0,6033636	0,0739806	0,0461515	0,7712175	0,0088119	0,0639396	0,5584246	0,5376321	0,4543649	0,9843293	0,0142076	0,0307938
120	0,7484640	1,0000000	0,0365767	0,3057453	0,0102163	1,0000000	0,5652236	0,9825514	0,2863772	0,0837275	0,8817414	0,7717349	0,8114173	0,9985547	0,8936983	0,7573973	0,3093941	0,4340175	0,4672303	0,9842042	0,9093366	0,1581108	0,9251087	0,3392390	0,2736803	0,6763680	0,8623606	0,7321023	0,5231800	0,4364609	0,3118500	0,6472425	0,2777124	0,0946368	0,5158666	0,4076490	0,6287107	0,5008258	0,0137660	0,4535876	0,9510894	0,7374913	0,1301747	0,8713698	0,5528802	0,7686336	0,0526883	0,1885062	0,8390901	0,0398046	0,0931743	0,0044064	0,6547936	0,0739806	0,0489393	0,7682965	0,0088119	0,0625597	0,5498041	0,5935461	0,5226853	0,9875743	0,0142064	0,0307527
140	0,7166876	1,0000000	0,0365767	0,3519270	0,0094925	1,0000000	0,5186950	0,9884166	0,2994379	0,0805938	0,8852013	0,7720223	0,8114173	0,9985547	0,8932719	0,7606058	0,3093941	0,4340175	0,4636599	0,9842048	0,9101138	0,1581729	0,9312329	0,3449025	0,3001714	0,6755284	0,8622634	0,7228111	0,5238919	0,4365661	0,3144063	0,6430629	0,2706546	0,0946334	0,4971647	0,4115183	0,6323778	0,4891086	0,0137615	0,4328861	0,9677938	0,7548829	0,1301747	0,9005233	0,5825982	0,7799974	0,0525734	0,2003260	0,8396710	0,0397947	0,0872181	0,0044053	0,6887057	0,0739806	0,0506413	0,7649730	0,0088119	0,0603974	0,5375562	0,6324144	0,5753660	0,9902018	0,0142053	0,0307104
160	0,6895932	1,0000000	0,0365767	0,3960300	0,0086223	1,0000000	0,4829391	0,9922874	0,3164309	0,0784679	0,8874115	0,7723013	0,8114173	0,9985547	0,8928557	0,7630473	0,3093941	0,4340175	0,4628416	0,9842052	0,9108289	0,1582457	0,9375880	0,3489379	0,3263759	0,6747906	0,8622388	0,7162085	0,5245333	0,4366748	0,3169784	0,6376985	0,2634414	0,0946295	0,4734911	0,4138570	0,6286684	0,4757967	0,0137570	0,4111410	0,9786860	0,7654156	0,1301747	0,9198921	0,6038364	0,7841826	0,0524732	0,2084986	0,8398688	0,0397815	0,0806281	0,0044040	0,7105329	0,0739806	0,0515060	0,7613748	0,0088118	0,0573228	0,5221734	0,6587993	0,6150268	0,9922792	0,0142043	0,0306694
180	0,6666356	1,0000000	0,0365767	0,4376862	0,0076753	1,0000000	0,4558937	0,9947953	0,3367543	0,0770359	0,8888026	0,7725579	0,8114173	0,9985547	0,8924723	0,7648610	0,3093941	0,4340175	0,4631664	0,9842056	0,9114541	0,1583255	0,9438512	0,3525196	0,3506506	0,6741690	0,8622847	0,7117380	0,5250719	0,4367821	0,3194324	0,6312954	0,2563680	0,0946253	0,4447543	0,4145822	0,6194263	0,4614308	0,0137529	0,3893752	0,9856569	0,7707565	0,1301747	0,9324829	0,6190087	0,7824792	0,0523901	0,2140288	0,8397472	0,0397655	0,0736836	0,0044026	0,7243307	0,0739806	0,0517721	0,7576346	0,0088118	0,0533335	0,5045918	0,6763974	0,6443582	0,9938927	0,0142035	0,0306315
200	0,6472744	1,0000000	0,0365767	0,4765709	0,0067225	1,0000000	0,4356774	0,9963971	0,3593113	0,0760754	0,8896688	0,7727840	0,8114173	0,9985547	0,8921352	0,7661833	0,3093941	0,4340175	0,4637951	0,9842058	0,9119792	0,1584085	0,9497538	0,3564132	0,3720468	0,6736580	0,8623864	0,7088126	0,5255015	0,4368839	0,3216777	0,6241241	0,2496476	0,0946210	0,4115463	0,4138625	0,6067196	0,4465456	0,0137493	0,3683734	0,9900448	0,7723749	0,1301747	0,9405182	0,6298461	0,7762275	0,0523238	0,2176952	0,8393954	0,0397476	0,0667016	0,0044013	0,7329320	0,0739806	0,0516463	0,7538831	0,0088117	0,0485765	0,4859376	0,6879770	0,6657538	0,9951287	0,0142028	0,0305982
220	0,6310082	1,0000000	0,0365767	0,5124418	0,0058196	1,0000000	0,4207023	0,9974084	0,3827803	0,0754329	0,8902037	0,7729765	0,8114173	0,9985547	0,8918502	0,7671339	0,3093941	0,4340175	0,4643648	0,9842060	0,9124062	0,1584910	0,9550960	0,3610804	0,3902074	0,6732434	0,8625245	0,7069380	0,5258320	0,4369775	0,3236638	0,6165268	0,2434207	0,0946169	0,3751802	0,4120078	0,5924403	0,4316251	0,0137465	0,3486798	0,9927609	0,7714684	0,1301747	0,9455616	0,6375868	0,7666919	0,0522729	0,2200749	0,8389057	0,0397291	0,0599929	0,0044001	0,7382347	0,0739806	0,0512935	0,7502362	0,0088117	0,0433147	0,4672938	0,6955152	0,6811910	0,9960651	0,0142023	0,0305699
240	0,6173853	1,0000000	0,0365767	0,5451586	0,0050018	1,0000000	0,4096876	0,9980406	0,4058993	0,0750037	0,8905320	0,7731357	0,8114173	0,9985547	0,8916171	0,7678107	0,3093941	0,4340175	0,4647679	0,9842062	0,9127445	0,1585699	0,9597586	0,3667300	0,4051869	0,6729092	0,8626805	0,7057460	0,5260802	0,4370612	0,3253725	0,6088563	0,2377682	0,0946131	0,3374551	0,4093747	0,5780654	0,4170752	0,0137443	0,3306274	0,9944101	0,7689630	0,1301747	0,9486762	0,6431156	0,7549908	0,0522349	0,2215831	0,8383579	0,0397110	0,0538134	0,0043991	0,7414744	0,0739806	0,0508348	0,7467845	0,0088117	0,0378598	0,4495448	0,7003801	0,6922306	0,9967684	0,0142019	0,0305468
260	0,6060064	1,0000000	0,0365767	0,5746850	0,0042861	1,0000000	0,4016311	0,9984326	0,4276622	0,0747174	0,8907326	0,7732643	0,8114173	0,9985547	0,8914320	0,7682897	0,3093941	0,4340175	0,4650107	0,9842063	0,9130068	0,1586429	0,9637006	0,3733483	0,4172787	0,6726409	0,8628392	0,7049834	0,5262642	0,4371342	0,3268087	0,6014257	0,2327229	0,0946098	0,3002782	0,4063008	0,5645921	0,4032118	0,0137428	0,3143789	0,9953868	0,7655436	0,1301747	0,9505674	0,6470645	0,7420640	0,0522072	0,2225120	0,8378121	0,0396944	0,0483335	0,0043983	0,7434388	0,0739806	0,0503521	0,7435897	0,0088116	0,0325079	0,4333093	0,7034976	0,7000675	0,9972925	0,0142016	0,0305286
280	0,5965222	1,0000000	0,0365767	0,6010774	0,0036760	1,0000000	0,3957647	0,9986739	0,4473979	0,0745266	0,8908546	0,7733662	0,8114173	0,9985547	0,8912888	0,7686280	0,3093941	0,4340175	0,4651367	0,9842064	0,9132066	0,1587086	0,9669447	0,3807422	0,4268826	0,6724261	0,8629901	0,7044868	0,5264000	0,4371965	0,3279925	0,5944778	0,2282819	0,0946070	0,2653106	0,4030683	0,5525871	0,3902602	0,0137417	0,2999700	0,9959447	0,7616974	0,1301747	0,9516937	0,6498850	0,7286643	0,0521876	0,2230637	0,8373074	0,0396797	0,0436337	0,0043978	0,7446225	0,0739806	0,0498955	0,7406866	0,0088116	0,0274947	0,4189418	0,7054834	0,7055967	0,9976808	0,0142014	0,0305145
300	0,5886304	1,0000000	0,0365767	0,6244671	0,0031664	1,0000000	0,3915084	0,9988213	0,4647584	0,0743993	0,8909287	0,7734454	0,8114173	0,9985547	0,8911807	0,7688669	0,3093941	0,4340175	0,4651905	0,9842064	0,9133565	0,1587664	0,9695554	0,3886019	0,4344195	0,6722547	0,8631266	0,7041551	0,5265005	0,4372487	0,3289522	0,5881745	0,2244175	0,0946047	0,2337452	0,3998905	0,5422865	0,3783627	0,0137410	0,2873470	0,9962454	0,7577565	0,1301746	0,9523490	0,6518995	0,7153663	0,0521739	0,2233750	0,8368648	0,0396673	0,0397172	0,0043974	0,7453319	0,0739806	0,0494909	0,7380880	0,0088116	0,0229775	0,4065742	0,7067420	0,7094773	0,9979667	0,0142013	0,0305040
320	0,5820715	1,0000000	0,0365767	0,6450396	0,0027473	1,0000000	0,3884293	0,9989109	0,4796555	0,0743145	0,8909736	0,7735062	0,8114173	0,9985547	0,8911009	0,7690359	0,3093941	0,4340175	0,4652061	0,9842065	0,9134678	0,1588160	0,9716189	0,3965749	0,4402822	0,6721186	0,8632456	0,7039273	0,5265754	0,4372917	0,3297193	0,5826014	0,2210860	0,0946028	0,2062442	0,3969128	0,5337024	0,3675908	0,0137406	0,2763991	0,9963909	0,7539358	0,1301746	0,9527186	0,6533384	0,7025846	0,0521645	0,2235372	0,8364919	0,0396570	0,0365328	0,0043971	0,7457551	0,0739806	0,0491483	0,7357903	0,0088116	0,0190368	0,3961732	0,7075363	0,7121886	0,9981765	0,0142012	0,0304963
340	0,5766245	1,0000000	0,0365767	0,6630150	0,0024070	1,0000000	0,3862073	0,9989649	0,4921831	0,0742581	0,8910007	0,7735523	0,8114173	0,9985547	0,8910431	0,7691558	0,3093941	0,4340175	0,4652047	0,9842065	0,9135495	0,1588578	0,9732265	0,4043302	0,4448133	0,6720113	0,8633463	0,7037671	0,5266315	0,4373266	0,3303252	0,5777815	0,2182360	0,0946014	0,1829952	0,3942221	0,5267117	0,3579587	0,0137403	0,2669821	0,9964448	0,7503649	0,1301746	0,9529181	0,6543661	0,6905979	0,0521581	0,2236097	0,8361871	0,0396488	0,0339967	0,0043969	0,7460065	0,0739806	0,0488678	0,7337794	0,0088116	0,0156904	0,3875970	0,7080357	0,7140756	0,9983296	0,0142012	0,0304907
360	0,5721029	1,0000000	0,0365767	0,6786316	0,0021332	1,0000000	0,3846068	0,9989973	0,5025450	0,0742204	0,8910170	0,7735870	0,8114173	0,9985547	0,8910022	0,7692412	0,3093941	0,4340175	0,4651979	0,9842065	0,9136092	0,1588925	0,9744649	0,4116019	0,4482989	0,6719274	0,8634296	0,7036527	0,5266740	0,4373545	0,3307987	0,5736911	0,2158126	0,0946003	0,1638311	0,3918591	0,5211238	0,3494378	0,0137401	0,2589370	0,9964467	0,7471127	0,1301746	0,9530185	0,6551001	0,6795743	0,0521538	0,2236308	0,8359441	0,0396423	0,0320121	0,0043967	0,7461553	0,0739806	0,0486438	0,7320343	0,0088116	0,0129112	0,3806439	0,7083487	0,7153844	0,9984410	0,0142011	0,0304868
380	0,5683495	1,0000000	0,0365767	0,6921323	0,0019146	1,0000000	0,3834560	0,9990166	0,5109997	0,0741954	0,8910269	0,7736128	0,8114173	0,9985547	0,8909738	0,7693022	0,3093941	0,4340175	0,4651911	0,9842066	0,9136525	0,1589209	0,9754105	0,4182080	0,4509713	0,6718622	0,8634970	0,7035702	0,5267064	0,4373766	0,3311656	0,5702760	0,2137623	0,0945994	0,1483615	0,3898315	0,5167249	0,3419689	0,0137400	0,2521024	0,9964207	0,7442071	0,1301746	0,9530629	0,6556244	0,6695958	0,0521510	0,2236242	0,8357539	0,0396372	0,0304815	0,0043966	0,7462432	0,0739806	0,0484685	0,7305303	0,0088116	0,0106453	0,3750879	0,7085444	0,7162894	0,9985219	0,0142011	0,0304840
