"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
1000	0,6815448	0,8077526	0,7078262	0,0325404	0,0057268	0,6608367	0,6318022	0,6212497	0,2117384	0,1068339	0,6173410	0,6003588	0,5692862	0,6666030	0,7000683	0,5559505	0,2721261	0,1943939	0,3917636	0,7690137	0,6795497	0,1152817	0,7388857	0,1241122	0,1461998	0,4713186	0,5931644	0,5957548	0,4101477	0,2728719	0,1615453	0,4637635	0,2370092	0,1191288	0,4743148	0,2852663	0,4057035	0,4350382	0,0102815	0,3084012	0,5630142	0,3599126	0,1164078	0,2742615	0,0615463	0,4210719	0,0542399	0,0187351	0,6289377	0,0467855	0,1805392	0,0043609	0,0319234	0,0390730	0,0365649	0,5081624	0,0226713	0,0544944	0,5089205	0,0253782	0,0076031	0,5798521	0,0093502	0,0211334
1020	0,5854579	0,6653967	0,7083875	0,0547447	0,0229624	0,8441505	0,6512392	0,5767239	0,2073779	0,1803517	0,5525016	0,6026035	0,6035877	0,7182898	0,6506556	0,3926455	0,2294012	0,3101915	0,4667849	0,6004693	0,6511785	0,1374952	0,6744688	0,0919214	0,1091669	0,4990887	0,6809592	0,6456845	0,4270204	0,4144665	0,2127031	0,4136358	0,1428986	0,0908394	0,4928850	0,3052422	0,3138261	0,3938861	0,0008286	0,3085233	0,5257220	0,2965583	0,0506058	0,2929062	0,0529139	0,4435642	0,0622865	0,0128680	0,4987240	0,0332094	0,2155479	0,0029483	0,0546224	0,0570285	0,0227721	0,5369687	0,0216073	0,0412833	0,4367921	0,0124995	0,0032500	0,7572784	0,0072695	0,0161615
1040	0,5088130	0,6154575	0,5565578	0,0785376	0,0175702	0,9167073	0,7964855	0,6834779	0,1404052	0,0904510	0,5603644	0,6110120	0,5078635	0,6854547	0,6376691	0,5822889	0,1919477	0,2765932	0,5583511	0,6638712	0,6283694	0,1179468	0,7310400	0,0842265	0,1253856	0,5198052	0,7293806	0,6280214	0,4828556	0,1729097	0,1442579	0,4439929	0,2764743	0,0891321	0,3776224	0,3645758	0,4016472	0,3624155	0,0195868	0,2949972	0,5256594	0,3197920	0,0938386	0,3757644	0,0395872	0,3376298	0,0441934	0,0261446	0,5473952	0,0333060	0,1270660	0,0021032	0,0240856	0,0954276	0,0262629	0,5713389	0,0167772	0,0437563	0,4040599	0,0233157	0,0012096	0,6557268	0,0104513	0,0148762
1060	0,5772762	0,6778844	0,6049911	0,0564278	0,0130478	0,8935376	0,6383091	0,6454901	0,1616931	0,1246896	0,6112303	0,6547283	0,6333833	0,8881903	0,5561388	0,5046068	0,1853690	0,2384244	0,5814635	0,7908401	0,5855561	0,1764481	0,6986237	0,1538947	0,2171221	0,3963429	0,6766022	0,7279068	0,4250226	0,3118244	0,2121202	0,4960195	0,1543383	0,0784658	0,4852707	0,2645134	0,3938715	0,4419276	0,0082476	0,3237845	0,5423953	0,3112368	0,0673145	0,2740073	0,0607548	0,3841447	0,0922421	0,0270427	0,4849346	0,0321649	0,1014816	0,0018373	0,0419111	0,0345998	0,0180418	0,4663642	0,0214379	0,0562359	0,3607557	0,0119262	0,0025556	0,7507784	0,0076152	0,0223932
1080	0,6201495	0,7516357	0,6828999	0,0309857	0,0200243	0,6053762	0,5824268	0,5196373	0,1897225	0,0811775	0,5916935	0,6811368	0,5295507	0,8683794	0,6129565	0,6170488	0,2130675	0,3228597	0,4729209	0,7124200	0,8542130	0,1071071	0,6277251	0,1380708	0,1506534	0,5357827	0,6221167	0,6600318	0,3590643	0,3343646	0,1988929	0,4592072	0,2468824	0,0897952	0,5454616	0,3652398	0,2725255	0,4016399	0,0059028	0,3590276	0,5167064	0,4084397	0,0683425	0,3237194	0,0619228	0,2994787	0,0471378	0,0275510	0,6264667	0,0222625	0,1116926	0,0009247	0,0627630	0,0216473	0,0336736	0,5755534	0,0204203	0,0781950	0,4137726	0,0297842	0,0016981	0,6536595	0,0099904	0,0259015
1100	0,6138194	0,7461679	0,6546158	0,0925634	0,0055412	0,6023248	0,7062492	0,6337014	0,1664956	0,0583093	0,5635460	0,5396248	0,5663286	0,7006640	0,6204352	0,4839940	0,2053661	0,2682655	0,3778481	0,7311354	0,5760987	0,1295527	0,8243389	0,1334027	0,1573895	0,5213073	0,6156382	0,5657002	0,4650057	0,3711746	0,1947199	0,4725888	0,1923439	0,0797718	0,4311125	0,2629017	0,4432109	0,3376597	0,0137152	0,3111952	0,4578687	0,3723807	0,0800117	0,3271373	0,0741050	0,3447053	0,0502262	0,0367548	0,5188523	0,0578607	0,1034371	0,0002539	0,0382825	0,0128246	0,0273285	0,5371246	0,0238694	0,0627693	0,4881202	0,0158188	0,0076529	0,6473021	0,0191041	0,0180635

0	0,7986909	0,6498064	0,0093474	0,0783036	0,0051388	0,6772967	0,7991436	0,6578219	0,2620152	0,1361504	0,5352753	0,5802083	0,6004235	0,8452244	0,5061792	0,5059484	0,2422487	0,3179692	0,5034586	0,7501889	0,6438787	0,1745380	0,6265267	0,2077122	0,1892860	0,4446519	0,5518497	0,5454044	0,3573375	0,2896387	0,2359420	0,4891973	0,1511795	0,0552106	0,4032280	0,2518315	0,3600808	0,3077930	0,0091607	0,3239968	0,4399254	0,3285749	0,0828058	0,3085026	0,0528295	0,4630913	0,0510182	0,0252009	0,5880544	0,0091642	0,0889233	0,0019958	0,0353985	0,0619763	0,0116288	0,5083280	0,0068640	0,0280021	0,3560112	0,0180170	0,0027079	0,7326967	0,0442193	0,0236861
20	0,8112251	0,6630054	0,0362671	0,0665091	0,0104424	0,6766283	0,8395543	0,6595041	0,2043940	0,0663196	0,6324047	0,5586967	0,6318663	0,5410243	0,6550842	0,5629585	0,2211968	0,2799373	0,4243153	0,6423020	0,7634984	0,1712397	0,6523337	0,1610342	0,1172015	0,6228384	0,4890228	0,5675435	0,3246204	0,3130815	0,2423596	0,5197396	0,2905919	0,0970861	0,2603612	0,3429145	0,2934060	0,3564671	0,0010983	0,3569581	0,5850001	0,3793431	0,0775841	0,3030660	0,1330632	0,4304026	0,0874926	0,0090415	0,5196293	0,0353261	0,1010078	0,0104603	0,0568260	0,0616660	0,0187984	0,5975644	0,0689656	0,0675093	0,3918621	0,0849120	0,0025848	0,6530887	0,0032925	0,0033072
40	0,5432172	0,7578369	0,0860309	0,0598762	0,0087066	0,6201990	0,6650375	0,6823085	0,1791413	0,1169526	0,6794201	0,6388201	0,5679118	0,6615119	0,6542613	0,5708299	0,2185477	0,3798967	0,4478794	0,6292336	0,6117473	0,3426853	0,5992186	0,0846541	0,1256514	0,5547370	0,5477749	0,4653553	0,3151354	0,3237184	0,2290713	0,5504400	0,2993664	0,0601470	0,2363741	0,4240845	0,3565820	0,4112606	0,0037101	0,4720047	0,4224039	0,3875699	0,1130600	0,3173083	0,1784470	0,3807397	0,0800356	0,0233582	0,6249304	0,0544961	0,0726944	0,0030274	0,0478947	0,0291979	0,0487181	0,5643998	0,2049921	0,0434803	0,4282151	0,2407173	0,0110991	0,7521577	0,0029059	0,0089151
60	0,6453970	0,6579004	0,1050737	0,0668830	0,0022837	0,5876143	0,6465179	0,6945599	0,2284814	0,0509176	0,5083859	0,5611900	0,6571666	0,6413448	0,7112078	0,5855695	0,2144079	0,3288633	0,4360631	0,6310859	0,6565576	0,3619220	0,6367898	0,1242935	0,1836914	0,5501004	0,4550484	0,6124950	0,2545959	0,2852223	0,2583949	0,3700534	0,3837894	0,0632999	0,3122569	0,2700556	0,4094908	0,4166152	0,0118419	0,4341274	0,4558437	0,3416262	0,0627178	0,3727930	0,4247368	0,3870438	0,0365353	0,0124744	0,6125858	0,0533232	0,0336747	0,0008321	0,0529784	0,0184513	0,0845750	0,4823070	0,2984639	0,0280621	0,4969582	0,3361240	0,0008276	0,6892799	0,0077945	0,0110010
80	0,4910714	0,5943600	0,1494966	0,0887935	0,0211862	0,6380140	0,7318833	0,6719218	0,1976547	0,0825078	0,5220892	0,7440662	0,5168273	0,8227799	0,6518418	0,4887178	0,2503664	0,3392093	0,4646099	0,7358131	0,7313148	0,3867187	0,5579977	0,1702279	0,1688612	0,5284599	0,4094555	0,6000412	0,1876941	0,4493745	0,2308612	0,3813124	0,3448734	0,0611490	0,2966676	0,2919903	0,4836854	0,3677705	0,0118001	0,4971275	0,5947909	0,4263131	0,0335298	0,3483984	0,4932310	0,3801130	0,0435863	0,0217290	0,6890779	0,0217796	0,0541039	0,0022346	0,0381865	0,0195430	0,1157558	0,6498570	0,4174950	0,0420767	0,5056599	0,4245835	0,0050315	0,6594433	0,0076761	0,0222006
100	0,4661649	0,6995975	0,1657133	0,0512531	0,0076180	0,6315136	0,7707122	0,7062377	0,2164775	0,0288558	0,5287811	0,6177671	0,6457193	0,7487422	0,5789477	0,6050947	0,2177034	0,3063332	0,3309471	0,6243707	0,6745135	0,4045586	0,5992284	0,2108897	0,1529633	0,6262906	0,3600215	0,4146393	0,1329774	0,3452395	0,2057577	0,2573002	0,4208663	0,0456389	0,3144895	0,3851458	0,5793428	0,3333486	0,0133914	0,4082951	0,5412178	0,3337838	0,0295477	0,3545591	0,4714303	0,4192979	0,0523653	0,0156280	0,5844618	0,0305142	0,0494619	0,0032598	0,0497451	0,0031212	0,0974794	0,6623280	0,4519566	0,0411548	0,4483612	0,5523209	0,0003655	0,7571860	0,0056861	0,0454115
120	0,4528763	0,7030685	0,2336285	0,0333457	0,0074745	0,5955712	0,7929155	0,7306645	0,2191500	0,0616200	0,4544773	0,6065531	0,6241257	0,6635139	0,6149016	0,5467737	0,2006527	0,2900220	0,3319290	0,6632701	0,6379616	0,4413832	0,5931840	0,1689955	0,1729329	0,5458327	0,3528849	0,5179547	0,1153284	0,3632032	0,2980972	0,3625835	0,3922504	0,0745760	0,2208689	0,3339606	0,6115044	0,3252142	0,0089392	0,4847893	0,4238462	0,2630845	0,0250259	0,3945957	0,4065280	0,4396540	0,0280144	0,0366680	0,7246589	0,0346688	0,0698905	0,0004550	0,0536098	0,0136411	0,1049319	0,4960189	0,4320236	0,1304969	0,5769839	0,4950683	0,0007246	0,7234648	0,0206604	0,0209162
140	0,5184732	0,6338650	0,2248223	0,0954923	0,0044682	0,6621735	0,7681764	0,7996363	0,1433396	0,0865638	0,6044530	0,4970702	0,6506239	0,7462189	0,5486593	0,4590807	0,3815969	0,2482845	0,3360966	0,7226791	0,6526264	0,6008376	0,5903931	0,1508096	0,0902105	0,5424019	0,3347371	0,5732529	0,1191164	0,3187499	0,2537495	0,2286631	0,4566121	0,0587751	0,3188106	0,2679286	0,6625163	0,3079920	0,0091126	0,3884836	0,3845753	0,3300029	0,0115891	0,3463090	0,4481712	0,4245319	0,1011382	0,0177182	0,4854293	0,0318248	0,0470225	0,0096198	0,1061622	0,0039817	0,1371527	0,5956134	0,5675990	0,0401480	0,4864204	0,4091101	0,0037405	0,6518006	0,0129932	0,0167253
160	0,4343187	0,7324350	0,2824986	0,0522910	0,0186944	0,7019479	0,7263986	0,7787968	0,1911703	0,1084940	0,6128009	0,6298508	0,6059318	0,7736911	0,7502009	0,5515899	0,2361931	0,3302328	0,3082571	0,6069534	0,5243910	0,5950545	0,5964118	0,1008953	0,1377847	0,4459968	0,3278926	0,5401383	0,0438957	0,3378074	0,3828162	0,2773529	0,3963386	0,0451487	0,3550325	0,4470851	0,5507855	0,2793129	0,0092846	0,4095893	0,4545515	0,2990498	0,0213392	0,4672711	0,6828579	0,4324637	0,0600595	0,0166398	0,5435197	0,0124123	0,0541897	0,0072437	0,0616773	0,0104282	0,1141297	0,4617610	0,4244990	0,0477530	0,4467906	0,4807750	0,0069873	0,6944330	0,0140100	0,0107444
180	0,4190775	0,6861890	0,3851319	0,0936275	0,0083493	0,8321076	0,5828176	0,7837222	0,2314274	0,1075959	0,4806693	0,6407455	0,6026011	0,7062983	0,7278296	0,6592548	0,2296471	0,3203150	0,3300322	0,6818366	0,5470946	0,5647635	0,5718819	0,0905390	0,1327656	0,4361590	0,3067989	0,5367207	0,0478980	0,4566200	0,3570928	0,2028227	0,3689184	0,0629013	0,2867532	0,4098892	0,6038624	0,2849862	0,0021297	0,3987781	0,5825859	0,2424853	0,0399803	0,4551713	0,6462599	0,3268600	0,0389442	0,0215651	0,6255159	0,0326203	0,0320970	0,0023215	0,0448461	0,0078175	0,0835601	0,6371987	0,4500477	0,0377211	0,4802450	0,5052831	0,0021094	0,6714733	0,0073254	0,0636940
200	0,3724996	0,7374546	0,4444728	0,1360001	0,0092435	0,6946970	0,6367359	0,6845509	0,1317370	0,1327617	0,5434410	0,6262509	0,5808918	0,6726751	0,6684408	0,4963848	0,1635669	0,3414055	0,2968801	0,5772780	0,5865382	0,4457873	0,6881792	0,1752106	0,1156247	0,4726567	0,2761303	0,4780375	0,0600566	0,3685655	0,3931472	0,1851625	0,4269616	0,1408601	0,4074532	0,3861368	0,6268644	0,2750801	0,0206087	0,4060698	0,6363672	0,2508756	0,0178473	0,4340543	0,5849174	0,3481912	0,0545069	0,0187564	0,6451577	0,0337427	0,0574918	0,0018500	0,0276839	0,0121356	0,1237872	0,5146742	0,4456079	0,0400584	0,3307232	0,6053560	0,0050980	0,7789973	0,0095909	0,0125015
220	0,4534718	0,7053993	0,4970829	0,0661893	0,0186554	0,7702335	0,5674534	0,6882833	0,1573356	0,1094017	0,6871225	0,7711304	0,6716574	0,7314715	0,6270028	0,4692670	0,1986007	0,2633154	0,3381233	0,7481374	0,6086703	0,5732683	0,7579962	0,1575178	0,1326398	0,4897068	0,2876328	0,4573791	0,0372563	0,3328608	0,3358845	0,1840023	0,4740811	0,0759693	0,4655071	0,4067584	0,7256476	0,3114668	0,0061585	0,4192499	0,4922158	0,2327277	0,0194481	0,4416969	0,5817458	0,3184904	0,0563093	0,0206589	0,5338182	0,0228931	0,0628504	0,0266214	0,0563453	0,0090227	0,1322652	0,5023268	0,4353099	0,0691359	0,4112431	0,5826977	0,0026693	0,8165158	0,0122321	0,0245667
240	0,4202311	0,6037438	0,5672537	0,1119564	0,0079458	0,7771257	0,6561224	0,6409613	0,1754197	0,1582995	0,5745782	0,6811039	0,5035487	0,7264054	0,7269685	0,5639715	0,3445202	0,3247745	0,3807904	0,6869456	0,6673724	0,6984221	0,7959777	0,1077962	0,0780435	0,4456308	0,2614120	0,4242258	0,0210759	0,3065655	0,3604836	0,1998918	0,4855647	0,0348717	0,4115461	0,3266758	0,5833784	0,2900983	0,0110563	0,5094612	0,5041604	0,2466657	0,0272436	0,3165727	0,5819097	0,2897721	0,0385075	0,0291719	0,5104387	0,0225940	0,1337197	0,0006464	0,0404817	0,0127182	0,0853075	0,4615742	0,5355748	0,0969074	0,4045903	0,7063257	0,0002243	0,7545493	0,0050084	0,0250492
260	0,3467024	0,6255403	0,5450124	0,0867940	0,0090294	0,8050325	0,7226986	0,6222367	0,1090432	0,1012042	0,6739960	0,6894660	0,5525057	0,6363804	0,5903088	0,5808244	0,2052251	0,3609479	0,3362071	0,7878572	0,7180977	0,5094041	0,6643262	0,1491824	0,1374497	0,3815442	0,2993715	0,5723802	0,0360654	0,3773074	0,2967503	0,1609430	0,3150431	0,0787464	0,3992618	0,3519456	0,6439689	0,2636741	0,0098040	0,4232543	0,5401106	0,2735037	0,0177390	0,3016717	0,6660392	0,3205166	0,0293991	0,0286463	0,5141343	0,0497111	0,0700350	0,0023217	0,0399774	0,0155903	0,0826506	0,4313284	0,5014556	0,0608340	0,3199670	0,6392916	0,0007100	0,7144891	0,0051547	0,0307222
280	0,4866191	0,7765001	0,7020294	0,0652858	0,0020557	0,7231566	0,6441614	0,6180708	0,1474006	0,0880704	0,5931332	0,6094813	0,6799489	0,6517988	0,6455069	0,6154006	0,2227393	0,2877841	0,3156059	0,7731663	0,7115097	0,5616412	0,6144140	0,1326941	0,1163105	0,5435935	0,3256010	0,4195601	0,0127786	0,3213054	0,3530387	0,1565371	0,3493992	0,0756117	0,2624877	0,3751001	0,5886457	0,2501768	0,0075467	0,4703609	0,5242952	0,2479765	0,0152365	0,4406521	0,6249051	0,2842788	0,0480316	0,0473626	0,4717031	0,0162086	0,0402279	0,0024337	0,0592847	0,0110535	0,1121205	0,4620307	0,4547260	0,0530588	0,4789628	0,5495372	0,0031883	0,8496755	0,0033152	0,0205035
300	0,3697862	0,7748901	0,6337843	0,0405031	0,0014461	0,8081697	0,6745246	0,7027675	0,1558257	0,0682151	0,6563169	0,5748796	0,7027499	0,6998666	0,6369827	0,6708243	0,1931464	0,2902120	0,2783136	0,7032797	0,7252253	0,5996242	0,6855725	0,2015067	0,1399160	0,4155682	0,2820728	0,4255329	0,0119056	0,3277484	0,3677181	0,1905082	0,3653318	0,0523015	0,3279098	0,2730956	0,5236677	0,2965556	0,0070764	0,4276412	0,6055580	0,2027646	0,0172502	0,3202870	0,6748777	0,3229572	0,0600385	0,0449232	0,6406379	0,0229871	0,0406346	0,0007066	0,0504951	0,0355857	0,1803799	0,5504291	0,5424518	0,0307582	0,4047946	0,6964682	0,0031996	0,8023543	0,0007124	0,0400673
320	0,4831240	0,8038299	0,6599088	0,0432499	0,0041616	0,6475622	0,6349490	0,6619813	0,1231057	0,0959790	0,6897865	0,5488635	0,7151178	0,8053527	0,6944130	0,5129847	0,2267760	0,2709807	0,2854689	0,7584414	0,6828808	0,6211884	0,5962952	0,1656712	0,1004235	0,4836819	0,2874634	0,5616277	0,0242979	0,3189220	0,3285250	0,1918396	0,3304931	0,1053550	0,2312352	0,2842973	0,5631373	0,2396761	0,0046989	0,4205626	0,5210795	0,2273348	0,0107022	0,3168497	0,7823025	0,3236985	0,0435072	0,0329380	0,5933485	0,0097638	0,0176187	0,0024517	0,0589761	0,0248880	0,1729404	0,5101372	0,3857973	0,0178253	0,4291125	0,7084634	0,0068453	0,6754455	0,0126544	0,0108081
340	0,4101280	0,8585209	0,8318163	0,0892875	0,0100155	0,7151285	0,7132272	0,6398883	0,1449680	0,0766453	0,6434360	0,6516394	0,6707179	0,7359740	0,5928558	0,5478795	0,2841296	0,2892585	0,3275260	0,6816404	0,6833342	0,5185711	0,7659846	0,1323312	0,1120631	0,4931982	0,3300830	0,4639385	0,0187677	0,3505878	0,2980560	0,1953504	0,4208879	0,1013045	0,1655889	0,3242570	0,5923616	0,2639809	0,0061489	0,3581662	0,5932463	0,2325694	0,0144398	0,3686378	0,6288371	0,3622749	0,0708102	0,0119624	0,6107011	0,0216024	0,0305266	0,0120557	0,0421538	0,0078638	0,1249223	0,5836641	0,4819558	0,0166816	0,3829597	0,7027420	0,0106620	0,6137651	0,0025256	0,0135019
360	0,4659366	0,7924708	0,6338434	0,0720414	0,0038591	0,8251473	0,7056117	0,7154160	0,1668394	0,0495343	0,5903321	0,5800419	0,4993200	0,7992176	0,6454631	0,5632329	0,2555139	0,2393746	0,2211341	0,6952767	0,5275663	0,5990096	0,5725438	0,1395661	0,1356589	0,4715143	0,2558244	0,4602484	0,0258055	0,3774072	0,2831824	0,1745291	0,4967899	0,0561821	0,2543872	0,3826325	0,5938305	0,2242540	0,0164092	0,4479266	0,5594307	0,2333969	0,0477077	0,3692592	0,6368017	0,3408542	0,0599353	0,0200341	0,4657813	0,0173620	0,0209450	0,0011554	0,0263214	0,0156652	0,1589863	0,5973159	0,4593187	0,0412023	0,4210616	0,6969191	0,0135429	0,6468725	0,0137237	0,0225185
380	0,5017738	0,7373130	0,6284996	0,0484052	0,0030649	0,7359882	0,7341733	0,7403180	0,1316864	0,0528646	0,7269040	0,5390832	0,7219245	0,6860355	0,5921788	0,4662973	0,2070740	0,3565291	0,3744640	0,7859564	0,6115160	0,5916229	0,6091264	0,1548448	0,1297113	0,4247601	0,3072562	0,5258594	0,0128969	0,2676892	0,3717471	0,1755817	0,4740091	0,0447254	0,2684449	0,2737390	0,4738312	0,2095937	0,0021066	0,4445597	0,4757433	0,2112080	0,0330628	0,2610902	0,6339942	0,3241805	0,0281124	0,0140958	0,5716471	0,0277273	0,0389653	0,0046066	0,0196135	0,0040243	0,1177225	0,5208938	0,4945170	0,0270974	0,3574281	0,5705817	0,0140772	0,7569128	0,0111868	0,0084478
400	0,5265580	0,7928084	0,5226864	0,0287014	0,0156954	0,5866364	0,6746345	0,6483842	0,1451612	0,0456158	0,6948747	0,5779860	0,8039054	0,6746005	0,6057418	0,5150278	0,2297511	0,2841985	0,3284277	0,7702841	0,6360555	0,5173677	0,6802825	0,1536787	0,1641999	0,3946022	0,3613970	0,6201830	0,0196905	0,4061196	0,2418134	0,1280891	0,3780071	0,0519741	0,2405170	0,2808476	0,4899911	0,2067779	0,0131908	0,4269246	0,4741527	0,2553927	0,0303261	0,3967507	0,6841822	0,3552258	0,0272477	0,0138245	0,6476380	0,0372203	0,0307604	0,0024272	0,0419926	0,0097383	0,1867659	0,4624045	0,4718179	0,0196590	0,5743446	0,6948489	0,0135857	0,7535992	0,0123805	0,0139364
420	0,4253506	0,8578654	0,6150632	0,0698451	0,0063578	0,7100965	0,6096520	0,6488760	0,1636392	0,0795386	0,5532219	0,6632185	0,6780214	0,7698489	0,6285071	0,4975679	0,2083564	0,3413483	0,3329951	0,8311391	0,5609516	0,7011248	0,6004789	0,1656105	0,1118862	0,4173760	0,2590208	0,6025552	0,0130335	0,2981741	0,3183215	0,1542158	0,3722358	0,1361501	0,1581448	0,2694905	0,6413746	0,2438534	0,0088186	0,4363750	0,4611124	0,2242438	0,0590271	0,4476122	0,6968982	0,2606476	0,0336875	0,0129188	0,6591089	0,0162364	0,0425360	0,0057800	0,0327955	0,0043451	0,1472756	0,5503073	0,4560045	0,0297421	0,4630254	0,6049948	0,0080325	0,7549585	0,0178053	0,0097628
440	0,5050609	0,7177048	0,6473079	0,0567617	0,0031590	0,6166655	0,7663780	0,7671224	0,1964969	0,0474494	0,6402846	0,8262479	0,7244969	0,7089139	0,6134688	0,4732566	0,2951668	0,2614979	0,4106518	0,7777932	0,6289772	0,6489586	0,6771993	0,1388573	0,1613481	0,3893681	0,2881513	0,5534972	0,0380665	0,2942727	0,3208317	0,2330613	0,3166947	0,0644006	0,2439042	0,3330505	0,4848386	0,2450723	0,0156326	0,5495303	0,5661125	0,2465170	0,0543758	0,3614046	0,7469427	0,3109959	0,0505540	0,0169398	0,4546748	0,0376583	0,0207573	0,0203649	0,0329788	0,0059265	0,0846735	0,6103082	0,4143174	0,0206892	0,4828230	0,6647756	0,0081701	0,7428965	0,0044144	0,0405761
460	0,4419739	0,8207949	0,7822824	0,0434148	0,0048608	0,6003644	0,6594510	0,6818220	0,2221921	0,0737688	0,7580045	0,6670196	0,6967335	0,9065104	0,6964867	0,3952545	0,1658947	0,3117029	0,3318764	0,7118950	0,6828769	0,5761148	0,7340343	0,1235956	0,1713835	0,5129656	0,3092077	0,7159613	0,0531755	0,3079171	0,3624579	0,2848031	0,3382157	0,1043542	0,2269244	0,2640301	0,4300141	0,3000829	0,0111717	0,4233809	0,3910160	0,2832658	0,0317064	0,4296041	0,6150786	0,3121637	0,0566061	0,0367059	0,6039422	0,0182091	0,0303205	0,0072082	0,0387535	0,0009289	0,1150606	0,6303036	0,4978418	0,0191493	0,4518958	0,5680536	0,0018243	0,7903677	0,0207446	0,0359252
480	0,4230323	0,7263340	0,5674393	0,0447292	0,0021158	0,8821071	0,8149130	0,7746038	0,1012591	0,1150008	0,7357826	0,5161425	0,6314736	0,7556403	0,6141705	0,4237953	0,1514566	0,2379924	0,3723076	0,8865660	0,6114270	0,5648627	0,7376699	0,1908547	0,1538635	0,4157824	0,3243566	0,5933876	0,0523395	0,2690474	0,3236676	0,2637321	0,3158872	0,0766764	0,2349235	0,4059622	0,5455613	0,3391681	0,0089580	0,4983607	0,3298721	0,2595644	0,0342122	0,3979206	0,6548832	0,2773822	0,0392205	0,0268748	0,4926046	0,0211572	0,0606754	0,0071186	0,0120524	0,0097024	0,1371965	0,7410241	0,5632709	0,0156434	0,4620741	0,6580096	0,0003864	0,7716417	0,0257439	0,0450912
500	0,4074843	0,7871785	0,5394216	0,0380479	0,0095732	0,7579725	0,7474498	0,7641541	0,1864418	0,0810607	0,6944767	0,4990294	0,8401508	0,7366968	0,5459830	0,3877852	0,1962350	0,3731521	0,4389831	0,7730453	0,6546392	0,6436325	0,7812530	0,0956273	0,1028740	0,4854391	0,4001565	0,7178554	0,0336494	0,3681660	0,2812835	0,1863155	0,3942309	0,0706346	0,2408478	0,3715238	0,5186187	0,2977309	0,0055143	0,3914321	0,4415851	0,2998430	0,0332763	0,5307831	0,6341728	0,2927155	0,0552972	0,0280024	0,5603208	0,0353343	0,0353793	0,0037131	0,0465279	0,0021612	0,0763025	0,5513370	0,4855394	0,0279900	0,5284304	0,5967448	0,0001022	0,6988434	0,0040539	0,0172341
520	0,5521356	0,6545672	0,5981216	0,0336374	0,0026546	0,6812235	0,6619368	0,8956311	0,2225527	0,1188984	0,7142785	0,5963017	0,6343361	0,7614480	0,5838469	0,4900592	0,1762707	0,3099628	0,2585539	0,7038153	0,7816202	0,5809328	0,8161514	0,0858230	0,0898117	0,4970087	0,2477503	0,5914834	0,0282335	0,2533608	0,2349880	0,2076607	0,3994696	0,0766845	0,2893623	0,3489535	0,6003288	0,3169100	0,0172523	0,4879214	0,4626078	0,2046072	0,0330670	0,3869502	0,8034683	0,3110680	0,0506747	0,0296307	0,6416246	0,0455813	0,0439030	0,0061030	0,0230856	0,0002843	0,1148209	0,6446989	0,4562062	0,0529022	0,4159497	0,5913006	0,0006690	0,5736985	0,0090860	0,0239756
540	0,4808918	0,7449760	0,8701290	0,0393949	0,0063942	0,6941769	0,8906874	0,7130211	0,1864022	0,0881878	0,7254992	0,6808725	0,6388690	0,7780588	0,7075973	0,4691728	0,2221578	0,2919857	0,2496996	0,6622796	0,6674331	0,6355766	0,7154804	0,1266330	0,1464554	0,4143876	0,2300695	0,6188016	0,0456097	0,3171702	0,2707509	0,2591774	0,4675231	0,0792460	0,2810384	0,3426655	0,5444735	0,2847823	0,0064095	0,4368624	0,5176187	0,2246084	0,0296998	0,5065278	0,6321567	0,3078224	0,0456556	0,0456837	0,5767534	0,0176668	0,0357752	0,0028181	0,0264746	0,0059751	0,1056244	0,5369796	0,4291048	0,0130976	0,3992399	0,5375649	0,0000000	0,5572975	0,0034102	0,0187833
560	0,4908802	0,7732396	0,6994123	0,0528388	0,0033505	0,6769368	0,8709517	0,8223140	0,2194507	0,1016515	0,5558311	0,7135542	0,6351881	0,7869654	0,6339143	0,5633860	0,3077845	0,2764663	0,3249072	0,6413781	0,6976212	0,6432978	0,5892858	0,1403717	0,1454579	0,4608077	0,2619601	0,5619454	0,0371731	0,3155715	0,4069514	0,3103618	0,4165981	0,1185860	0,1879746	0,4016151	0,5860580	0,2118128	0,0058001	0,5436999	0,5434037	0,1976405	0,0291126	0,5448071	0,6267417	0,3978654	0,0344480	0,0413983	0,6596726	0,0233477	0,0221372	0,0064410	0,0667916	0,0127172	0,1674555	0,5059358	0,4460266	0,0108929	0,4687369	0,6324779	0,0028124	0,6954321	0,0095219	0,0104667
