"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
800	0,2391700	0,5720286	0,1219518	0,0521509	0,6948154	0,7619438	0,0909666	0,7959604	0,0744206	0,0282604	0,0455929	0,7589934	0,3224603	0,5229955	0,6345215	0,1083875	0,2610282	0,7464354	0,3557370	0,0726715	0,6032768	0,5153325	0,0301888	0,2699196	0,6168567	0,5985626	0,4310390	0,6832939	0,3604007	0,0756443	0,5375662	0,3481251	0,3963899	0,1374454	0,0111275	0,0029539	0,0570219	0,1427232	0,4644285	0,3605529	0,5579743	0,5635824	0,0133514	0,1355837	0,0677684	0,5912060	0,1158468	0,4576515	0,5896406	0,6508041	0,4879177	0,0352875	0,0169408	0,2307896	0,0150640	0,0067774	0,0730039	0,7818159	0,1892737	0,1962083	0,1641037	0,1586289	0,0080146	0,0412557
820	0,2402910	0,7199759	0,0681935	0,0401189	0,7775942	0,7580386	0,1441236	0,6812684	0,0799807	0,0138801	0,0629410	0,5764826	0,3163236	0,5322476	0,6225971	0,1463387	0,3310993	0,7494450	0,3320909	0,1038897	0,5843546	0,4538561	0,0088551	0,2666640	0,6807036	0,6907166	0,4906968	0,6097105	0,4034502	0,0640229	0,5240870	0,4288093	0,2305506	0,0755427	0,0107542	0,0355684	0,0478439	0,1961521	0,5029858	0,3870542	0,7028540	0,4633161	0,0048015	0,1699446	0,0939061	0,7467570	0,1352339	0,6026677	0,6226873	0,7081382	0,4992222	0,0685402	0,0135294	0,1243339	0,0100484	0,0080673	0,0694821	0,5678912	0,1114601	0,1118752	0,1947937	0,0738888	0,0135680	0,0576424
840	0,2587021	0,6146869	0,0568879	0,0267656	0,7766214	0,6155520	0,1769370	0,6368878	0,0689874	0,0086298	0,0746808	0,5417817	0,3446525	0,4116519	0,8230364	0,0974631	0,3090011	0,6728664	0,4178889	0,0797989	0,5039670	0,4762787	0,0247088	0,2665630	0,8256200	0,6278914	0,4571593	0,6005695	0,3392395	0,1283074	0,5222102	0,2917022	0,2058437	0,0600843	0,0176925	0,0009201	0,0664937	0,1097521	0,5107212	0,3557040	0,5451295	0,4459465	0,0055553	0,1083492	0,0384155	0,8173995	0,1251926	0,6562876	0,6062630	0,7566284	0,5112085	0,0191775	0,0121211	0,1359859	0,0066368	0,0146225	0,0532945	0,6357161	0,0319015	0,0876236	0,2081229	0,0875722	0,0359205	0,0431220
860	0,2239714	0,6639836	0,0999001	0,0156459	0,6896031	0,7656556	0,0772329	0,7518046	0,0252606	0,0223250	0,1080516	0,6191883	0,2917594	0,4697237	0,7127482	0,0926792	0,2925635	0,7693030	0,4218229	0,0954959	0,5621878	0,4451290	0,0115706	0,2523817	0,7985675	0,5945364	0,4812641	0,6054565	0,4017314	0,0828990	0,5905265	0,3334036	0,1743730	0,0879303	0,0131865	0,0045863	0,0306961	0,1599879	0,5152837	0,2501252	0,4982964	0,3426674	0,0027569	0,1261824	0,0537731	0,7753011	0,1250655	0,5116165	0,6667240	0,6140724	0,5337520	0,0182888	0,0071919	0,0800141	0,0112944	0,0047909	0,0447169	0,6014070	0,0209571	0,0855639	0,1469639	0,0772544	0,0172064	0,0611015
880	0,2380958	0,5034851	0,0950156	0,0194895	0,7163764	0,6819260	0,0767750	0,5795992	0,0303011	0,0278474	0,0482582	0,6403660	0,2354229	0,4631567	0,7526605	0,1561825	0,3058010	0,7435603	0,4365944	0,0591515	0,6684663	0,5331833	0,0303027	0,2205230	0,6778140	0,6261608	0,5209169	0,6322659	0,3304365	0,0662023	0,4886936	0,3929570	0,1120362	0,0587021	0,0063425	0,0023547	0,0842752	0,2000635	0,4782757	0,3838260	0,4805992	0,3685065	0,0007777	0,0624926	0,0370061	0,7703497	0,1208931	0,5854810	0,6076140	0,5868006	0,4969889	0,0380496	0,0160197	0,0652746	0,0123028	0,0100092	0,0547444	0,7667608	0,0287551	0,0816022	0,1573823	0,0613439	0,0295026	0,0752070
900	0,2530229	0,6147098	0,0545974	0,0488432	0,6354142	0,6389535	0,1339856	0,6536605	0,0485329	0,0275302	0,0817662	0,5814012	0,3714925	0,5355785	0,6496314	0,1363844	0,2972132	0,7319189	0,4588189	0,1035321	0,4585808	0,4943643	0,0138198	0,2829864	0,7223714	0,5824237	0,5449864	0,6562497	0,3766000	0,0957336	0,3569351	0,2857752	0,0931574	0,0887753	0,0041169	0,0163039	0,0294241	0,1530990	0,5784834	0,2789837	0,5194699	0,3895457	0,0000757	0,0644353	0,0316768	0,6807648	0,0876003	0,5240829	0,5641252	0,5442180	0,4452457	0,0214757	0,0118711	0,0568992	0,0039564	0,0085782	0,0227091	0,6004510	0,0199253	0,0836410	0,1790539	0,0815631	0,0167218	0,0406987
920	0,2289883	0,6204614	0,0649012	0,0188183	0,6225114	0,5677835	0,0778006	0,6513815	0,0466838	0,0393585	0,0253829	0,6357092	0,3568849	0,3772838	0,6443058	0,1142153	0,3164311	0,6928186	0,3621744	0,0462133	0,5483103	0,4573645	0,0154252	0,2037937	0,8116120	0,5638056	0,4878600	0,7270189	0,3310227	0,0568681	0,5956351	0,3794267	0,0603506	0,0473306	0,0035209	0,0204023	0,0496037	0,1148244	0,6051768	0,3444004	0,6066937	0,3519748	0,0001272	0,0328820	0,0231457	0,6888187	0,1175474	0,5822725	0,6038406	0,6402925	0,5183866	0,0160907	0,0131258	0,0487721	0,0267470	0,0062742	0,0223336	0,6287404	0,0154540	0,0994011	0,1892208	0,0788240	0,0084440	0,0232683
940	0,2156257	0,6451532	0,0598857	0,0546054	0,6368956	0,5000577	0,0706239	0,8032952	0,0953614	0,0390656	0,0356064	0,5889325	0,2951554	0,4153325	0,5178775	0,0917095	0,2677059	0,6640816	0,3393476	0,0995764	0,5676915	0,4986175	0,0156594	0,2481486	0,7744499	0,6340407	0,4255189	0,5837571	0,3801663	0,0914007	0,4584298	0,4333686	0,1133604	0,0498788	0,0008078	0,0081306	0,0258858	0,1415496	0,6187090	0,3061449	0,5743174	0,2928036	0,0013164	0,0556927	0,0256158	0,6240659	0,1003467	0,5495568	0,6053345	0,7056477	0,5843043	0,0151111	0,0018180	0,0665284	0,0140297	0,0081292	0,0196802	0,6009937	0,0301160	0,1152641	0,1968617	0,1092651	0,0596272	0,0347594
960	0,2966858	0,7538348	0,0413052	0,0256442	0,7331061	0,6178363	0,1145363	0,8006515	0,0583738	0,0453405	0,0376268	0,5009400	0,2782834	0,4460975	0,6142230	0,1731507	0,4046922	0,5294098	0,4256128	0,0755996	0,5534190	0,3863694	0,0332823	0,2195486	0,7913492	0,6242560	0,5851812	0,5751549	0,3811101	0,0642882	0,4399504	0,4970314	0,0446750	0,0200299	0,0049623	0,0089512	0,0225679	0,1626135	0,5411357	0,3954192	0,4734550	0,2259313	0,0004306	0,0584967	0,0417055	0,6558160	0,1073512	0,5650802	0,7187345	0,5713125	0,6988910	0,0508460	0,0073303	0,0372111	0,0143467	0,0190613	0,0236554	0,5923260	0,0087621	0,0589684	0,1299610	0,0910779	0,0460531	0,0760928
980	0,2205937	0,6665063	0,0484802	0,0457131	0,6814094	0,7616993	0,1112536	0,6598573	0,0504676	0,0626417	0,0365780	0,6107260	0,2663870	0,5044115	0,6313108	0,1364702	0,3564096	0,7552776	0,3304633	0,0884301	0,4729535	0,5356119	0,0262615	0,2442448	0,7062479	0,6340852	0,5268793	0,5847278	0,4069559	0,0969498	0,4937945	0,4607819	0,0714368	0,0263567	0,0186857	0,0032227	0,0602867	0,1686970	0,5039118	0,3280939	0,5405900	0,2209520	0,0004671	0,0349860	0,0400661	0,5689926	0,1191300	0,5278200	0,7879161	0,6914934	0,4825077	0,0159769	0,0049640	0,0199456	0,0067788	0,0389774	0,0325275	0,6822887	0,0036008	0,0904373	0,1809459	0,0747983	0,0222740	0,0356333
1000	0,2507366	0,7044028	0,0498299	0,0321518	0,7964050	0,6884015	0,1368079	0,6953048	0,0423673	0,0520998	0,0555355	0,6757828	0,3018678	0,4713163	0,7518196	0,1017894	0,2394439	0,7954303	0,4280725	0,0600951	0,5112737	0,5995518	0,0111978	0,2275293	0,7372371	0,7267945	0,4208493	0,5182184	0,3851727	0,1037093	0,4233463	0,3804950	0,0218631	0,0209752	0,0082859	0,0047921	0,0419961	0,2013983	0,5076798	0,3176942	0,4745205	0,3021986	0,0030543	0,0761261	0,0660650	0,6180441	0,1396966	0,4185559	0,6788655	0,6416907	0,5778511	0,0040259	0,0092803	0,0440067	0,0095447	0,0162803	0,0297520	0,7881374	0,0090796	0,1216827	0,1552076	0,1063418	0,0235321	0,0254448
1020	0,2091432	0,7943157	0,0658638	0,0145921	0,7515187	0,7273027	0,1444907	0,7115876	0,0625403	0,0156461	0,0528896	0,7601138	0,4117914	0,5268702	0,6875159	0,0974866	0,4171238	0,6839063	0,3231760	0,0885793	0,4566840	0,5434495	0,0168181	0,2314954	0,7381958	0,7402998	0,4665044	0,6097048	0,4022320	0,0586137	0,5127274	0,3787013	0,0378331	0,0331877	0,0170207	0,0062404	0,0325117	0,0907937	0,4645712	0,2740827	0,4866277	0,3037199	0,0013704	0,0836297	0,0436087	0,6432330	0,1324875	0,5859021	0,7558120	0,8400808	0,5622557	0,0119944	0,0113248	0,0292647	0,0170364	0,0123624	0,0319926	0,7411317	0,0132413	0,0705232	0,1567314	0,0819189	0,0260943	0,0418262
1040	0,2035595	0,8558770	0,0347325	0,0244260	0,7063381	0,6321677	0,1311168	0,6717219	0,0486074	0,0311055	0,0411366	0,6692636	0,2563566	0,5584053	0,7727104	0,0850049	0,2867527	0,7565375	0,3714557	0,1103567	0,5594416	0,4804286	0,0081809	0,2640166	0,6018375	0,5818104	0,4339063	0,5065533	0,4787887	0,0850776	0,4805112	0,4677145	0,0383568	0,0320340	0,0183974	0,0000000	0,0365717	0,0853836	0,5633579	0,3179349	0,4982488	0,2434706	0,0052116	0,0344122	0,0441655	0,6654891	0,0907760	0,4963794	0,6599953	0,6471204	0,5741204	0,0078092	0,0034984	0,0255695	0,0119877	0,0357879	0,0412942	0,5725576	0,0192960	0,1039732	0,1413015	0,0735293	0,0455043	0,0483259
1060	0,2358005	0,7256183	0,0488575	0,0236853	0,7994128	0,5748473	0,0989715	0,6155978	0,0436131	0,0273832	0,0761770	0,5859582	0,3434531	0,5061410	0,6203589	0,1130453	0,3209842	0,7686175	0,4127069	0,1093599	0,5688026	0,4543053	0,0193522	0,2341869	0,6300445	0,6439451	0,4932487	0,4835545	0,4404854	0,0910363	0,4879338	0,4311152	0,0237804	0,0273608	0,0184788	0,0054644	0,0386701	0,1631212	0,5375560	0,4024023	0,4419096	0,1894276	0,0051134	0,0241523	0,0226572	0,6068467	0,1667695	0,4893606	0,7417352	0,6889681	0,7327221	0,0144329	0,0132308	0,0354425	0,0175523	0,0145432	0,0306613	0,5809320	0,0226020	0,0569846	0,1396698	0,0668056	0,0095402	0,0729992
1080	0,2565000	0,6404147	0,0664710	0,0393666	0,8026572	0,7130106	0,0899945	0,6801545	0,0335224	0,0213772	0,0675627	0,5858320	0,3648968	0,5193153	0,7102921	0,0788626	0,3041208	0,6098077	0,4026395	0,0996434	0,6473384	0,4187823	0,0170742	0,2554638	0,6762900	0,6314817	0,3991166	0,5997613	0,4232376	0,1117600	0,3637084	0,3630981	0,0195344	0,0311131	0,0247071	0,0041400	0,0426506	0,1103918	0,5238159	0,3533707	0,4368340	0,2347097	0,0002086	0,0150955	0,0308874	0,7410129	0,1251985	0,5570980	0,7975770	0,7498953	0,4178543	0,0382342	0,0049186	0,0245848	0,0087733	0,0102554	0,0341688	0,7457911	0,0207865	0,0722443	0,1872924	0,0701123	0,0198481	0,0361985
1100	0,1879967	0,6951189	0,0800340	0,0225507	0,7222145	0,7207751	0,0809002	0,5834109	0,0309520	0,0347806	0,0561553	0,5495807	0,3164403	0,4569188	0,6824005	0,0684664	0,3244504	0,6665864	0,4045524	0,1008640	0,6735509	0,4653680	0,0141934	0,2747139	0,7650083	0,6796970	0,4674775	0,4800605	0,3365023	0,0821466	0,4026389	0,3645000	0,0225388	0,0590679	0,0146623	0,0044491	0,0348823	0,1233347	0,5523940	0,3397632	0,4364404	0,2057800	0,0001316	0,0317859	0,0604802	0,5994579	0,1407896	0,5371321	0,8013722	0,7759577	0,4882956	0,0082602	0,0070568	0,0315237	0,0044869	0,0102247	0,0492699	0,6560518	0,0176139	0,0780169	0,1545878	0,0835133	0,0400443	0,0591914

0	0,1858636	0,6979352	0,0953245	0,0322305	0,6328999	0,4557984	0,1046311	0,9054581	0,0610662	0,0390927	0,0803381	0,0161411	0,0571016	0,0138487	0,8271854	0,1303078	0,2731118	0,7470749	0,3050522	0,1317606	0,3745292	0,0116968	0,0143331	0,2643378	0,7590092	0,5542938	0,0783242	0,6706326	0,0753047	0,0779087	0,1636606	0,3983497	0,0142560	0,0236434	0,0163642	0,0108133	0,0296242	0,1418090	0,6512579	0,1461238	0,5405546	0,0851617	0,0042031	0,0202116	0,0399160	0,5787198	0,0990863	0,4325947	0,6618935	0,5893582	0,3556574	0,0140695	0,0029002	0,0082695	0,0141405	0,0115509	0,0394657	0,5529445	0,0094127	0,0276815	0,0754048	0,1334637	0,0231001	0,0569345
20	0,2408979	0,3967889	0,0930271	0,2179634	0,7262262	0,6664527	0,1070797	0,6120173	0,0654874	0,0258846	0,1081204	0,1604309	0,0198154	0,0590329	0,4543686	0,0846304	0,3541857	0,6109228	0,3881422	0,0711647	0,4780639	0,0579577	0,0208258	0,2777442	0,6581811	0,6274055	0,0528151	0,5643393	0,0612742	0,0709742	0,1593935	0,4359950	0,0424503	0,0802430	0,0128604	0,0046185	0,0356267	0,1303738	0,7825114	0,2404543	0,5154609	0,1803921	0,0012906	0,0629698	0,0231787	0,6822316	0,1378164	0,5063974	0,5911376	0,6248882	0,4257627	0,0186073	0,1808713	0,0370382	0,0249497	0,0442708	0,0509695	0,6074927	0,0769496	0,0771152	0,1139666	0,2944584	0,1109654	0,0864106
40	0,1934276	0,3692752	0,0889968	0,3202241	0,8409385	0,5552065	0,0681990	0,6358670	0,0339591	0,0333513	0,0988152	0,3043379	0,0405630	0,1669446	0,2872965	0,1565961	0,3784829	0,6939589	0,3359664	0,1220957	0,3468859	0,0335950	0,0060453	0,3146490	0,7255902	0,6293162	0,0613374	0,6903057	0,0940647	0,0528574	0,1586626	0,4446564	0,0534926	0,0793853	0,0176164	0,0063981	0,0371166	0,1402883	0,7659858	0,2158301	0,6665404	0,2748795	0,0007775	0,0536150	0,0651394	0,6148148	0,2001318	0,7001304	0,5948144	0,6239724	0,5718108	0,0148868	0,2734704	0,0291394	0,0204965	0,1025942	0,0450417	0,7757459	0,1760377	0,0298625	0,1589970	0,5172534	0,1602367	0,0836596
60	0,2150918	0,3058883	0,0856020	0,4109252	0,7749665	0,6788350	0,0777586	0,5922103	0,0230637	0,0501951	0,1227436	0,4016622	0,0428237	0,1703504	0,3172727	0,0725037	0,4713167	0,6130911	0,2974524	0,0942136	0,3319000	0,0925136	0,0061507	0,2465998	0,5745097	0,5499165	0,0595952	0,6862757	0,0395965	0,0816049	0,2459156	0,3810609	0,0372397	0,1634945	0,0212305	0,0045277	0,0196905	0,1528472	0,8110541	0,1657869	0,6176842	0,2875962	0,0003789	0,0331234	0,0190522	0,6372881	0,2733936	0,6460518	0,6516023	0,6883067	0,5072620	0,0156563	0,3327976	0,0172465	0,0169042	0,1433916	0,0434739	0,7033376	0,2003839	0,0315075	0,0753413	0,5508478	0,2415667	0,0406432
80	0,2030828	0,2232190	0,0951726	0,4308157	0,7971020	0,5927604	0,0830142	0,6938274	0,0082208	0,0245339	0,1134933	0,3311586	0,0662393	0,2069745	0,2362436	0,0929984	0,3075729	0,6327890	0,3153933	0,0908943	0,3631072	0,0699481	0,0197085	0,2809837	0,5727927	0,5335190	0,1447719	0,7549275	0,0496067	0,0908665	0,3381621	0,3567994	0,0468639	0,1536713	0,0361373	0,0015121	0,0235459	0,1025009	0,8185743	0,1248529	0,5848632	0,2091647	0,0003238	0,0146349	0,0345333	0,6458339	0,2146758	0,6188470	0,5616773	0,6237913	0,4121077	0,0424437	0,4175660	0,0301782	0,0162890	0,1069545	0,0337707	0,6877091	0,1736057	0,0535093	0,0628943	0,5112478	0,2275591	0,0564597
100	0,2602980	0,4061272	0,0932683	0,3441385	0,6407548	0,6181292	0,1132804	0,7616984	0,0181911	0,0271381	0,1394275	0,3546578	0,0425348	0,2041731	0,2738022	0,1119491	0,2989290	0,7739515	0,3168048	0,0980033	0,2761894	0,0929653	0,0120831	0,2570019	0,5983114	0,7397462	0,1587281	0,7034987	0,0482468	0,0311188	0,4627996	0,3593832	0,0088238	0,1537648	0,0120296	0,0033130	0,0570719	0,1062989	0,7787760	0,1500196	0,6842278	0,2389600	0,0000000	0,0282557	0,0215189	0,6513775	0,2517588	0,6442269	0,6231849	0,6164592	0,4223146	0,0155105	0,3591331	0,0122345	0,0072754	0,1342939	0,0208754	0,6240437	0,2099321	0,0629427	0,0876267	0,5964644	0,3048547	0,0225055
120	0,2510954	0,3187059	0,1206467	0,4184470	0,6804623	0,6297583	0,1512857	0,8802840	0,0192731	0,0823756	0,1219701	0,4062427	0,0363531	0,2401085	0,2533245	0,1411977	0,3673731	0,6692430	0,2690604	0,1339733	0,3625237	0,0621812	0,0039286	0,2345684	0,6180481	0,5648214	0,2631127	0,7093113	0,0693094	0,0583973	0,5353025	0,4390628	0,0103982	0,1401223	0,0280437	0,0058663	0,0378445	0,1110970	0,7192376	0,1631449	0,6079904	0,2339887	0,0004291	0,0214754	0,0260003	0,7327061	0,2171058	0,5525972	0,6425269	0,6244172	0,3124975	0,0083097	0,3636151	0,0251226	0,0033982	0,1060744	0,0129408	0,5963618	0,1561074	0,0779952	0,0788818	0,5926350	0,3001540	0,0380133
140	0,2302970	0,2884098	0,0618939	0,4619862	0,7258149	0,6691626	0,1764654	0,7485350	0,0100356	0,0290714	0,1183962	0,5179886	0,0355044	0,3231836	0,2599310	0,1323625	0,2892314	0,6689626	0,2878163	0,0760997	0,4439538	0,0698626	0,0119364	0,2854025	0,6904834	0,6301449	0,3324806	0,6788270	0,0895108	0,0756736	0,5778335	0,3959137	0,0076518	0,1309232	0,0211375	0,0092514	0,0403265	0,1226739	0,7271932	0,2179203	0,6998832	0,2360583	0,0001180	0,0111880	0,0294104	0,7372358	0,2206193	0,6779069	0,6192497	0,5720730	0,4668092	0,0264948	0,4418617	0,0080731	0,0220895	0,0955579	0,0209396	0,6730609	0,1161030	0,0492465	0,1097858	0,5425842	0,2803024	0,0534395
160	0,3243904	0,3075840	0,0495039	0,3850924	0,6987163	0,7102264	0,1573382	0,6087636	0,0108483	0,0376393	0,1175021	0,4573987	0,0214643	0,3519853	0,3331924	0,1431141	0,3096535	0,6729939	0,3505021	0,1139435	0,3713413	0,0371662	0,0037787	0,1886407	0,5845942	0,4897800	0,3708587	0,7496168	0,1409552	0,0590104	0,5515000	0,3699645	0,0049999	0,1545547	0,0284721	0,0000000	0,0653259	0,1262048	0,7508089	0,2606092	0,5767388	0,2086816	0,0000000	0,0167418	0,0332730	0,5696959	0,2837662	0,7483048	0,6016207	0,5954027	0,4428932	0,0145330	0,4800780	0,0034801	0,0126484	0,0784958	0,0269299	0,6241137	0,1436579	0,0565185	0,1171041	0,6373018	0,2294580	0,0657526
180	0,2943927	0,3115959	0,0430856	0,4335401	0,7363180	0,9089607	0,1171151	0,5591675	0,0088467	0,0397016	0,0490131	0,5058931	0,0421554	0,3865699	0,2082554	0,2053954	0,2973801	0,7379032	0,3974432	0,1239477	0,4179101	0,0617480	0,0111578	0,2976572	0,6192544	0,5858516	0,4594870	0,5879805	0,1363090	0,0768076	0,5054864	0,3443208	0,0020703	0,1864754	0,0104143	0,0000032	0,0774756	0,1268205	0,6776102	0,3337340	0,6834364	0,2489618	0,0000614	0,0177889	0,0303418	0,6483514	0,3409153	0,7049190	0,7618892	0,5329393	0,5222391	0,0167182	0,4239679	0,0045351	0,0128083	0,1177720	0,0274494	0,6294453	0,1561763	0,1204353	0,1492200	0,6051363	0,3104633	0,0367055
200	0,3018807	0,3585282	0,0654791	0,4700011	0,7162710	0,6864750	0,1395737	0,8075742	0,0236213	0,1251838	0,0582435	0,5578104	0,0946312	0,4277512	0,2106709	0,0905860	0,3366194	0,5615828	0,2581666	0,0570866	0,3049833	0,0811944	0,0329306	0,1994358	0,7499097	0,6284383	0,3982896	0,6695485	0,1598362	0,0838423	0,5187331	0,3796180	0,0043646	0,2081578	0,0343569	0,0036294	0,0204391	0,2290379	0,6793775	0,3765588	0,7168138	0,2576623	0,0001914	0,0037364	0,0290966	0,7728287	0,2294769	0,7170138	0,6478785	0,5681417	0,5184399	0,0086499	0,5171379	0,0027795	0,0067864	0,1238213	0,0147274	0,5954581	0,1833267	0,1297166	0,2658087	0,6498484	0,2541768	0,0450360
220	0,2886822	0,2934782	0,0780109	0,5185132	0,6650021	0,7024665	0,1731483	0,6475104	0,0101541	0,0440778	0,0490579	0,5412823	0,0490045	0,5007819	0,1953030	0,1090523	0,2942522	0,7396438	0,3010535	0,0398177	0,4027184	0,0769197	0,0364420	0,2603640	0,6884628	0,6440360	0,4782855	0,5677295	0,1801670	0,0711936	0,6284544	0,3285046	0,0159872	0,2108679	0,0233972	0,0067052	0,0593786	0,1482548	0,9557104	0,4743682	0,7478135	0,2255071	0,0007387	0,0101508	0,0606457	0,7138603	0,3267999	0,7482086	0,6714147	0,6601727	0,5484452	0,0118754	0,4772942	0,0048408	0,0027385	0,1152304	0,0218441	0,6827383	0,1238719	0,0857824	0,2777178	0,5606965	0,2535154	0,0386019
240	0,3509826	0,2878592	0,0861996	0,4146778	0,6596827	0,7748104	0,1756461	0,6482500	0,0188689	0,0504028	0,0393554	0,5319477	0,0680881	0,4029126	0,1984520	0,1552926	0,3556451	0,7871591	0,3214869	0,0655951	0,3908747	0,1064990	0,0121620	0,1904724	0,6104767	0,8101235	0,5246617	0,7076744	0,1681210	0,1482160	0,7214189	0,3692164	0,0169056	0,3038522	0,0224317	0,0028856	0,0380895	0,1981471	0,6968051	0,4245643	0,5719557	0,2710584	0,0010250	0,0087894	0,0340630	0,6846463	0,3097347	0,6284263	0,4911725	0,7254139	0,6239365	0,0179774	0,6339060	0,0071934	0,0143660	0,1235134	0,0127303	0,5859895	0,1684075	0,1320022	0,2238828	0,6210526	0,2455666	0,0478578
260	0,3124809	0,2686767	0,0249199	0,4928841	0,5136708	0,6687915	0,2160972	0,7657233	0,0322290	0,0482309	0,0717416	0,5400861	0,0722771	0,5075949	0,2014296	0,2127822	0,3410708	0,7328759	0,2779326	0,0435166	0,3559290	0,0699164	0,0235890	0,2691896	0,6059835	0,6575391	0,5442649	0,6416307	0,1985350	0,0582606	0,6694624	0,3832000	0,0304065	0,2790113	0,0145870	0,0169791	0,0499067	0,2111285	0,7197057	0,4735761	0,6367708	0,2580630	0,0005117	0,0323115	0,0455734	0,6805523	0,3594771	0,6579330	0,5284442	0,5832944	0,6382697	0,0127359	0,5798770	0,0212341	0,0152883	0,1561437	0,0191658	0,6042967	0,1983474	0,1203311	0,3650647	0,6770652	0,2526509	0,0320318
280	0,3848730	0,3091865	0,0488302	0,4163760	0,8061937	0,7175781	0,1586441	0,6545983	0,0129645	0,0472834	0,0807496	0,4803422	0,1494750	0,5667386	0,1828647	0,2015993	0,3768257	0,7203079	0,2676682	0,0941389	0,4125150	0,1081862	0,0155847	0,2270798	0,4333471	0,4968156	0,5460403	0,6953511	0,1434615	0,1120292	0,6628056	0,3972955	0,0135574	0,2068042	0,0187199	0,0071182	0,0450053	0,1595719	0,7965781	0,5366661	0,6807599	0,2834355	0,0004897	0,0166467	0,0495013	0,8059576	0,2289714	0,6489844	0,6316724	0,7276151	0,5646820	0,0073737	0,5365398	0,0140024	0,0216514	0,1537292	0,0235257	0,5543702	0,1522542	0,1520331	0,2795054	0,6964710	0,3167459	0,0427362
300	0,3639223	0,2825026	0,0531163	0,4030601	0,6741088	0,7097299	0,1395649	0,6646756	0,0087764	0,0385968	0,0365271	0,5557323	0,2058454	0,4455498	0,1895424	0,2028496	0,3391033	0,7417391	0,2843915	0,0840584	0,3794174	0,1302883	0,0153159	0,3117323	0,5415317	0,5882987	0,4174734	0,6805821	0,1435540	0,1011466	0,6348179	0,3872805	0,0261487	0,2840392	0,0253185	0,0043281	0,0125664	0,2151860	0,7551931	0,4946494	0,7782113	0,3300463	0,0000000	0,0105542	0,0830999	0,7183114	0,2700765	0,6511165	0,7209765	0,5819458	0,6217393	0,0056567	0,4892308	0,0145755	0,0082933	0,1736410	0,0172708	0,5420183	0,1703243	0,1031317	0,2945989	0,6147407	0,3112662	0,0393531
320	0,3413959	0,3024507	0,0345242	0,4318941	0,5848075	0,7582543	0,2145861	0,6647569	0,0105262	0,0344534	0,0557755	0,6089060	0,2627413	0,4665843	0,2329188	0,1758050	0,2464225	0,6503626	0,3173076	0,0682711	0,4954903	0,1032381	0,0162625	0,2769906	0,5483603	0,5830874	0,4884415	0,5694218	0,2256173	0,0940329	0,6855716	0,4049166	0,0170696	0,2443074	0,0185832	0,0078472	0,0318183	0,1569426	0,7279453	0,3653820	0,6049159	0,2588500	0,0007736	0,0079395	0,1058920	0,6591582	0,3579510	0,6855582	0,5538828	0,6638321	0,7089885	0,0140214	0,4912300	0,0146949	0,0180740	0,1273267	0,0319443	0,5238276	0,0960061	0,1498338	0,4262028	0,5922610	0,2871608	0,0464967
340	0,4659000	0,2110351	0,0595825	0,4631299	0,7522561	0,5956389	0,1642329	0,6939643	0,0093262	0,0347344	0,0533279	0,6766581	0,2391343	0,5627447	0,2377744	0,2417333	0,3263528	0,6771179	0,3442617	0,0783725	0,5248445	0,1237565	0,0207535	0,2576249	0,6602982	0,4946071	0,4578024	0,6463052	0,1574785	0,1217154	0,5628351	0,3789569	0,0210241	0,3370516	0,0142963	0,0347862	0,0381138	0,2332788	0,8212368	0,3541626	0,6387704	0,3022557	0,0030839	0,0101187	0,0465005	0,6421088	0,2397450	0,7486016	0,5571342	0,7074175	0,6135083	0,0189770	0,4684276	0,0161454	0,0250555	0,1337708	0,0292117	0,5518701	0,1774888	0,1401845	0,3454031	0,5661932	0,3772494	0,0561603
360	0,3973385	0,3335527	0,0390835	0,4521649	0,7217736	0,6530194	0,1740915	0,6337761	0,0114839	0,0210608	0,0493272	0,7418950	0,2534814	0,5747969	0,1593455	0,2643220	0,2518464	0,6604099	0,3198271	0,1166710	0,5298344	0,1484128	0,0193243	0,2187111	0,4609958	0,5780159	0,4727146	0,6963305	0,1976814	0,0840838	0,6813065	0,4138689	0,0161405	0,2937472	0,0084865	0,0177427	0,0251361	0,2294079	0,5260906	0,4446707	0,6988334	0,3113514	0,0003508	0,0350136	0,0505521	0,6300640	0,3108564	0,6800033	0,6512569	0,6660416	0,5517995	0,0108100	0,5527317	0,0099452	0,0280832	0,1707395	0,0203809	0,6001305	0,1731077	0,1530917	0,2922331	0,6513683	0,3078715	0,0501589
