"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
200	0,4232883	0,5163489	0,2233179	0,6538121	0,9274650	0,6733905	0,3603948	0,4302581	0,6683434	0,9615618	1,0159006	1,0073893	1,0493774	0,0165641	0,8183928	1,0147421	1,0582337	0,3078751	0,6795495	0,1330027	1,0260096	0,8023796	0,5556951	0,3039447	0,0259757	0,2834322	0,7972899	0,0504021	0,7636336	0,5642184	0,9971720	0,4233323	0,7844198	0,7146574	0,4871736	0,8981394	0,4768371	0,4727023	0,9207803	0,0001800	0,6999034	0,8908678	0,7121500	0,9688667	1,0449941	0,7940189	1,0985588	0,9186971	0,0344362	0,9221845	0,0000876	0,6113305	0,9379096	0,8783613	0,6416420	0,4426341	0,6258053	0,4616149	0,9717654	0,7056800	0,7292031	0,8327167	0,9909077	0,9083573
220	0,3825609	0,4371230	0,2255132	0,6646108	0,9552874	0,6815262	0,4171362	0,4336604	0,7198563	0,9495299	1,0446597	1,0237913	1,0641194	0,0230918	0,8462307	1,0467372	0,9967881	0,2706521	0,7393345	0,1383034	1,0229947	0,8143246	0,5374855	0,2875757	0,0280019	0,2740772	0,7474239	0,0299674	0,7371340	0,5526877	0,9413482	0,4432876	0,7475582	0,7202821	0,4953005	0,8902506	0,4474953	0,4613789	0,9729786	0,0000868	0,6391053	0,8584946	0,6777682	0,9778463	0,9757487	0,8028632	1,0137371	0,9525961	0,0287659	0,9302402	0,0033718	0,5981205	0,8236776	0,8681777	0,6863870	0,4929905	0,5635517	0,4432214	0,9735132	0,7134689	0,6170156	0,7532758	0,9867423	0,9285315
240	0,3584063	0,4451662	0,2095113	0,6274029	0,9028277	0,6126376	0,4386145	0,4630167	0,7176052	0,9125777	1,0260580	0,9753977	1,0614351	0,0289922	0,8833857	1,0331307	1,0119351	0,2563761	0,6898611	0,1046338	0,9644814	0,8329959	0,5215163	0,2853216	0,0247867	0,2811006	0,7969300	0,0404694	0,7510937	0,5925067	0,8500793	0,4241741	0,8108291	0,7281278	0,4979438	0,8910546	0,4485556	0,4398880	0,9516238	0,0000016	0,5746808	0,9339138	0,6324868	1,0056958	0,9416951	0,8245275	0,9763123	0,9390711	0,0246328	0,9594313	0,0025821	0,6000924	0,9198930	0,8611922	0,6278602	0,4531367	0,5735044	0,4980991	1,0089779	0,7228147	0,6337220	0,6723037	0,9661845	0,9466769
260	0,3445481	0,4080747	0,2099056	0,6477569	0,9334611	0,6560192	0,4291449	0,4689970	0,6318601	1,0110980	1,0502602	0,9755083	0,9809772	0,0284849	0,9190547	1,0861269	0,9928817	0,2712309	0,7240931	0,0793441	0,9899683	0,7833503	0,5171126	0,2567875	0,0210092	0,2762825	0,7722004	0,0632091	0,7832878	0,6041159	0,8336285	0,4065763	0,8231953	0,7402133	0,4706822	0,9356029	0,4615140	0,4241744	0,9426076	0,0000092	0,5456313	0,9501741	0,6494592	1,0024524	0,9630057	0,8003806	0,9524412	0,9627857	0,0097136	0,9021321	0,0035124	0,5778719	0,8747169	0,8837775	0,6933612	0,4238762	0,5808156	0,4857958	0,9903263	0,7178637	0,6585872	0,6206123	1,0031162	0,9508565
280	0,3702024	0,4432224	0,2236610	0,6311538	0,9751031	0,6749814	0,3736475	0,4250070	0,5962440	0,9993010	1,0298134	0,9822998	0,9809595	0,0276837	0,9071522	1,0650871	1,0423374	0,2490595	0,7677374	0,0855748	1,0170715	0,7285220	0,5205240	0,2948712	0,0326463	0,2848041	0,7502379	0,0444649	0,7494630	0,5355162	0,8235094	0,4391169	0,7987975	0,7118543	0,4708300	0,9223016	0,4648543	0,4101666	0,9120281	0,0000060	0,5787235	0,8898796	0,6229508	0,9570983	0,9991886	0,8639656	0,9614850	0,9743770	0,0144301	0,8725996	0,0011024	0,5371325	0,8803740	0,7668489	0,6380189	0,4403071	0,5776412	0,5771934	0,9784472	0,6951441	0,6563597	0,6987916	0,9817830	0,9348678
300	0,3945303	0,4314964	0,2402480	0,6093530	0,9948407	0,6362892	0,3712279	0,4067169	0,5712558	0,9179504	1,0444709	0,9940415	0,9452141	0,0315441	0,9106055	1,0800529	1,0520172	0,2366756	0,7380872	0,1037534	0,9832267	0,7054798	0,5154792	0,2637728	0,0339956	0,3081480	0,7450489	0,0429059	0,7639447	0,6260570	0,8352266	0,4164015	0,7816520	0,6632101	0,4478768	0,9184411	0,4733722	0,4105971	0,8897659	0,0000231	0,5534264	0,8367118	0,6062269	0,9082593	1,0312600	0,8149098	0,9801015	0,9722883	0,0114496	0,8431054	0,0031648	0,5743008	0,9464505	0,8026088	0,6436573	0,4793744	0,5805172	0,5893628	0,8876455	0,6855997	0,7172124	0,6890889	0,9982914	0,8853047
320	0,4027992	0,4412339	0,2035360	0,6351013	1,0118375	0,6502993	0,3825148	0,4154079	0,5746653	0,8908659	1,0421019	1,0089203	0,9936875	0,0332088	0,8757309	1,0421023	1,0263701	0,2265152	0,6608867	0,0951354	0,9654226	0,7339702	0,5242367	0,3141754	0,0261998	0,3249798	0,6987764	0,0377728	0,7698290	0,6417233	0,8358903	0,4599486	0,7252083	0,6642805	0,4116257	0,8947517	0,4968953	0,3934343	0,9388414	0,0000288	0,6043217	0,8071800	0,6489192	0,9485238	0,9258590	0,7859434	0,9783713	0,9782439	0,0036740	0,8553461	0,0001476	0,5899287	0,8551942	0,8724229	0,6111309	0,4550076	0,6326847	0,5988539	0,9493756	0,6923025	0,7115989	0,6771343	1,0070398	0,9298038
340	0,4160800	0,4523744	0,2396349	0,5765726	1,0646239	0,6126290	0,3486814	0,4415022	0,5591426	0,9571922	1,0113842	0,9626314	1,0216730	0,0332419	0,8129892	1,0345318	1,0310292	0,2472488	0,6564209	0,1005759	0,9216454	0,7091740	0,5465673	0,3284152	0,0286050	0,3145906	0,7599959	0,0320975	0,8014084	0,5711570	0,7566017	0,4527031	0,7464603	0,6448775	0,4296252	0,9186886	0,5358685	0,3882444	1,0136207	0,0001940	0,5777911	0,8031040	0,6179804	0,9699854	0,9330806	0,7772229	1,0161247	0,9686569	0,0151235	0,8470061	0,0000084	0,5991573	0,8469829	0,9113263	0,5764026	0,4261297	0,6412161	0,6324719	0,9051327	0,7055583	0,6395411	0,7515552	0,9954258	0,9528292
360	0,4494387	0,4466532	0,2235954	0,5355235	1,0688804	0,6043488	0,3189745	0,3999808	0,5876098	0,9658757	0,9193089	0,9707750	0,9752398	0,0375073	0,8804784	1,0399516	1,0621612	0,2338085	0,6864202	0,1022257	0,9432074	0,7405695	0,5073415	0,3232946	0,0410120	0,2669563	0,6678545	0,0355787	0,7888989	0,5377906	0,7901253	0,3958904	0,7618462	0,6742836	0,4186099	0,8886658	0,4996418	0,4213541	1,0600883	0,0001772	0,6687853	0,8405936	0,6183890	0,9366004	0,9557055	0,7678807	0,9512649	0,9387441	0,0220049	0,8042947	0,0061754	0,5336131	0,8472898	0,8973185	0,5490671	0,4229510	0,6057983	0,6101789	0,9572912	0,7007481	0,7015317	0,7091557	1,0291513	0,9122578
380	0,3943732	0,4391582	0,2445639	0,5465715	1,0517497	0,6499330	0,3484708	0,3953791	0,6172390	1,0383523	0,9364627	0,9543721	0,9460563	0,0554513	0,9096028	0,9645906	1,0303295	0,2395108	0,6198719	0,0869758	0,9327548	0,7519519	0,5079699	0,3576651	0,0502730	0,2990711	0,7539041	0,0335495	0,8404343	0,5833655	0,7873037	0,3857219	0,7804302	0,6475188	0,4423364	0,9521779	0,4646332	0,4263235	1,0846596	0,0012453	0,6405164	0,7634230	0,6344915	0,9914523	0,9599204	0,7819168	0,9102000	0,9381947	0,0184785	0,8221096	0,0038450	0,5098098	0,8403225	0,7826481	0,5747756	0,4658281	0,5885337	0,5990909	1,0060060	0,6845279	0,7409308	0,8276426	1,0870227	0,9067906
400	0,3909599	0,4337490	0,2388990	0,5277969	0,9629496	0,7143418	0,3969689	0,4362442	0,6548548	0,9988131	0,8877610	0,9643514	0,9424330	0,0463025	0,8887364	0,9686597	0,9850453	0,2269490	0,6278904	0,0662090	0,8776308	0,7765472	0,4624320	0,3185108	0,0423203	0,2668075	0,7641616	0,0456384	0,8323171	0,5818285	0,8269599	0,4498815	0,7111315	0,6792177	0,4532129	0,9572047	0,4175311	0,4190679	1,0007657	0,0015174	0,6260627	0,7881749	0,6230296	0,9079083	1,0045638	0,8071408	0,9817056	1,0027041	0,0242380	0,7613540	0,0011200	0,5286296	0,9109707	0,8557965	0,6031685	0,5360848	0,5889361	0,6044894	0,9561521	0,7721408	0,6991757	0,7695053	1,0731172	0,9357922
420	0,3661883	0,4693353	0,2405284	0,5144104	1,0565350	0,6914312	0,4229799	0,4123025	0,6209807	0,9473805	0,8972087	0,9620463	0,9520274	0,0400324	0,9391533	0,9567387	0,9531075	0,2293630	0,6386425	0,0716676	0,8738359	0,7544096	0,4426009	0,2907957	0,0278163	0,2782432	0,8049737	0,0413078	0,7734740	0,5672588	0,8834231	0,4604769	0,6921692	0,6767702	0,4871793	0,9820735	0,4700870	0,4544915	0,9718446	0,0012861	0,6069830	0,7736949	0,6061811	0,9044765	0,9706310	0,8174774	0,9579652	1,0044310	0,0169883	0,9144902	0,0067906	0,5564538	0,9452149	0,8298258	0,5825221	0,5186449	0,6219129	0,5789442	0,9229323	0,7275132	0,6596228	0,7388616	1,0704805	1,0241971
440	0,3721632	0,4994239	0,2379049	0,5335743	0,9946314	0,6869996	0,4677292	0,4447377	0,6200339	0,9033117	0,8721685	0,9463481	1,0007487	0,0432581	0,9966861	1,0321363	1,0352461	0,2158355	0,6723324	0,0697798	0,9353468	0,7507716	0,4803330	0,2579716	0,0282778	0,2581595	0,7537545	0,0357503	0,7423863	0,5500238	0,8910909	0,4472886	0,7091478	0,6115315	0,4650175	0,9482786	0,4424618	0,4743557	0,9416362	0,0003464	0,5889321	0,8195034	0,6496803	0,8130902	0,8936981	0,8028900	1,0174964	1,0941931	0,0182050	0,8985793	0,0010767	0,5732526	0,9133220	0,8388515	0,5302667	0,5392548	0,6332435	0,5763821	0,9529256	0,6893533	0,6651365	0,6961857	1,0686081	0,9815423
460	0,3651702	0,4836100	0,2178127	0,6280917	1,0110989	0,6883729	0,4215020	0,4221032	0,6163560	0,8894347	0,9275233	1,0062907	0,9993993	0,0330992	1,0242394	1,0465551	0,9980964	0,2267561	0,6449003	0,0904898	0,9237265	0,6973676	0,4782534	0,2848139	0,0277464	0,2441359	0,8331443	0,0348179	0,7321143	0,6124396	0,8681411	0,4129230	0,7336674	0,5923339	0,4601000	1,0241981	0,4092568	0,4975713	0,9716575	0,0010072	0,5785850	0,7978635	0,6635258	0,8167515	0,9422048	0,8319511	0,9255365	0,9852661	0,0287139	0,8262179	0,0012063	0,5968531	0,9432476	0,8418607	0,5455387	0,5103372	0,6016018	0,5749902	0,9317469	0,6677425	0,6412246	0,7193429	1,0328049	0,9695816
480	0,3475923	0,4972271	0,2608747	0,6130247	1,0373501	0,7007293	0,4045077	0,3912828	0,5511002	0,9255212	0,9944881	0,9732486	0,9991545	0,0319232	1,0395780	1,0263836	0,9934572	0,2121592	0,6703949	0,0989300	0,9874846	0,6911915	0,5417853	0,2883839	0,0371462	0,2426548	0,7515386	0,0520591	0,6987905	0,6125614	0,9079670	0,4692873	0,6894947	0,5710538	0,4067336	0,9802003	0,3895352	0,4676362	0,8752701	0,0018512	0,5830038	0,8473216	0,6858967	0,8023440	0,9550781	0,8526270	0,9201310	1,0028329	0,0293031	0,8336537	0,0000000	0,6619442	0,8362545	0,8985749	0,5829772	0,5388872	0,5745969	0,5489316	0,8954036	0,6098946	0,7066108	0,6569070	0,9998624	1,0341421
500	0,3525925	0,4982503	0,2177764	0,6134225	1,0151666	0,6673353	0,3667112	0,4030647	0,5531845	0,8998572	0,9595699	1,0321886	0,9709824	0,0397233	0,9527470	1,0494218	0,9985883	0,2431987	0,6724555	0,1061498	0,9605178	0,7041226	0,5246717	0,3217095	0,0473076	0,2319422	0,7499556	0,0622782	0,6612460	0,5740418	0,8951234	0,4685258	0,6602098	0,5763897	0,4094464	0,9515278	0,4178951	0,4916866	0,8922838	0,0035715	0,5815624	0,8583459	0,6414378	0,8995530	0,9728384	0,8323906	0,9420051	1,0000709	0,0325412	0,8659653	0,0007798	0,6900161	0,8369362	0,8760643	0,5994280	0,5299222	0,5992569	0,5586046	0,9181440	0,5691007	0,7100142	0,7159607	0,9279149	0,9834474
520	0,3792001	0,4602806	0,2451175	0,5971946	0,9452360	0,6090730	0,3841658	0,4165209	0,5850949	0,8918879	0,9633260	0,9840963	0,9871641	0,0517805	0,9228250	1,0506675	1,0582396	0,2763521	0,6621300	0,0877244	1,0318240	0,6906942	0,4836785	0,3131587	0,0455395	0,2198858	0,7475112	0,0600711	0,7375946	0,5486918	0,9596455	0,4434647	0,7090816	0,6347291	0,4679663	0,9033188	0,3877859	0,4949702	0,8058553	0,0035603	0,6122480	0,8536707	0,6565245	0,8614902	0,9403459	0,8586908	0,9375775	0,9695656	0,0199310	0,8931209	0,0015093	0,6466810	0,9040499	0,8149513	0,6340627	0,5005639	0,5505391	0,5682633	0,9091964	0,6199999	0,6520333	0,7004085	0,9528431	0,9117351
540	0,3599455	0,4391856	0,2088525	0,5824212	1,0102377	0,6760814	0,4158032	0,4397545	0,5921052	0,9003957	0,9699381	0,9658756	1,0085069	0,0431490	0,9803539	0,9488211	1,0590767	0,2971282	0,6213021	0,0996635	1,0183435	0,7231055	0,5274587	0,3161660	0,0363582	0,2462992	0,7729239	0,0580179	0,7068549	0,5640813	0,9038973	0,4606980	0,7344906	0,6779871	0,4781118	0,9672257	0,4049544	0,4241007	0,8167603	0,0021627	0,6134716	0,9254266	0,6826516	0,8340439	0,8913966	0,8665702	0,9740461	0,9768268	0,0199588	0,8422113	0,0040154	0,6311334	0,8800101	0,8492883	0,6117048	0,4846145	0,5737218	0,5464529	0,9230471	0,6096886	0,6246765	0,7556597	0,9642817	0,9910150
560	0,3959480	0,4487005	0,1988293	0,6036893	0,9327302	0,6476982	0,4461871	0,4176535	0,6061830	0,8876500	0,9107118	0,9957658	1,0241862	0,0259702	0,9852920	0,9414855	1,0403012	0,2738935	0,5959903	0,1022503	1,0225758	0,7348372	0,4744056	0,3062797	0,0422538	0,2528460	0,7040148	0,0609739	0,7414346	0,5716889	0,8766609	0,4539743	0,7089697	0,6665239	0,4937172	1,0052696	0,4098984	0,3698669	0,8381247	0,0002170	0,5957405	0,9181653	0,7154090	0,9349497	0,8806605	0,7973649	0,9553028	0,9830905	0,0188820	0,9113348	0,0027726	0,6713777	0,8999394	0,8418468	0,6094603	0,4879178	0,5989985	0,5227458	0,9612272	0,6045947	0,6070298	0,7674923	0,9601605	0,8611024
580	0,3923051	0,6496062	0,3724453	0,4666458	0,9456049	0,6210168	0,4026123	0,3920578	0,5994895	0,8309339	0,9568236	0,9808513	1,0284337	0,0300523	0,9515816	0,9489627	1,0602967	0,2521414	0,5907706	0,3217221	1,0169552	0,7339977	0,5141665	0,3055794	0,0438814	0,2294035	0,7020589	0,0610239	0,7999535	0,5398399	0,8797434	0,4416427	0,7623721	0,6432382	0,5866545	1,0478560	0,3841170	0,3973364	0,8570630	0,0926053	0,6191128	0,9233307	0,6522706	0,7198400	0,9920783	0,8523197	1,0179753	0,9703952	0,0748279	0,7200688	0,1334499	0,6907321	0,8772485	0,9614245	0,6714408	0,4951598	0,5446634	0,4847748	0,9325558	0,5277749	0,5997054	0,5493328	0,9700785	0,8906467
600	0,3992050	0,8050193	0,4620168	0,4598094	0,9914911	0,6827250	0,3779112	0,4153823	0,5808690	0,7670540	0,9978462	1,0005523	1,0181294	0,0374666	0,9893955	0,9889738	1,0088169	0,2238287	0,6052520	0,4407495	0,9656654	0,7345196	0,5275382	0,2667359	0,0419108	0,1945627	0,6732434	0,0573499	0,7707844	0,5538151	0,8727572	0,4291623	0,7605845	0,5843928	0,5914252	1,0332182	0,4155040	0,3723044	0,8715653	0,1185203	0,6559209	0,8418352	0,6572185	0,6566129	1,0040894	0,7686109	0,9835437	0,9928450	0,1512922	0,6723973	0,2111610	0,6245350	0,7418568	0,9542924	0,6459518	0,5023191	0,5714625	0,4259809	0,9015661	0,5065653	0,6114308	0,4830738	0,9273201	0,8821356
620	0,3935712	0,8920049	0,4709131	0,4185390	1,0471902	0,6445303	0,3930142	0,4088090	0,5925800	0,7715311	1,0035361	0,9766431	0,9988844	0,0398893	0,9646003	1,0397225	1,0036301	0,2103684	0,6744190	0,4829668	0,9200696	0,7383044	0,5201632	0,2762438	0,0449936	0,2317621	0,7352502	0,0471631	0,7618301	0,6399122	0,8818873	0,3798582	0,7268191	0,6192876	0,6419758	1,0163678	0,3934272	0,3336594	0,8843113	0,1432447	0,6806149	0,7525514	0,6428989	0,5395850	0,9376885	0,7730495	1,0247881	0,9991233	0,1806632	0,7006870	0,1717235	0,5523919	0,5957314	0,9458608	0,6460091	0,4444678	0,6043310	0,4007867	0,9686520	0,4934685	0,5277438	0,5068102	0,9909447	0,9546820
640	0,3658675	0,9472849	0,5032283	0,4011905	0,9942214	0,6842870	0,3604508	0,4278554	0,6227126	0,6892151	0,9371868	1,0444031	0,9899609	0,0435968	1,0078168	1,0007938	1,0118857	0,2268112	0,7230004	0,5788598	0,9611247	0,7354316	0,5288145	0,2979458	0,0396402	0,2446081	0,7585645	0,0489307	0,7326709	0,7237268	0,9297882	0,4003796	0,7783192	0,6761986	0,6751634	1,0371284	0,3885786	0,2984386	0,8652804	0,1613482	0,6245080	0,8342714	0,6504987	0,5419285	0,9666131	0,7951722	0,9709093	0,9328535	0,2336187	0,6929436	0,2193593	0,5162089	0,4626053	0,9717938	0,6395045	0,3993059	0,6085532	0,4079401	0,8769146	0,5952242	0,4257937	0,4771408	0,9778000	0,9088623
660	0,3625906	0,9435124	0,5216558	0,4207250	0,9611544	0,6930675	0,3802555	0,3918833	0,5600990	0,6942797	0,9454814	1,0640790	1,0200331	0,0369884	0,9821462	1,0010844	1,0187571	0,2151827	0,6934854	0,5989550	1,0333680	0,7642421	0,4882179	0,2958340	0,0358112	0,3300654	0,7343153	0,0373778	0,7202277	0,7469416	0,9066801	0,4444318	0,7302399	0,6447532	0,7832005	1,0089073	0,3707181	0,3003369	0,8995728	0,2453521	0,6678721	0,8374490	0,6913832	0,5135504	1,0147406	0,7695557	0,9892101	0,9409473	0,3328178	0,6366254	0,2473412	0,3568926	0,4335703	0,9706092	0,6090016	0,3728873	0,5807215	0,4998266	0,8895863	0,6062304	0,3410582	0,4723989	1,0006306	0,8608832
680	0,3351349	0,8987446	0,5615298	0,3968612	0,9538171	0,7062249	0,3807353	0,3682993	0,5266032	0,7247881	0,8995710	1,0721469	0,9783702	0,0376887	1,0153989	1,0196749	1,0416959	0,2368523	0,6123382	0,6146464	0,9861091	0,7821523	0,4827542	0,3005449	0,0330577	0,3338109	0,7358071	0,0375256	0,7687686	0,7919438	0,9034844	0,4681214	0,7279708	0,6844753	0,8358762	1,0058369	0,3848949	0,2686648	0,9414678	0,2173580	0,6450125	0,8929323	0,6307671	0,4718369	1,0010378	0,7257313	0,9072944	0,9447373	0,4194299	0,6309410	0,2033051	0,3588725	0,3513000	0,9394104	0,6016711	0,3425931	0,6097933	0,5792598	0,9590729	0,5617408	0,2956848	0,4255726	1,0152823	0,9523416
700	0,3562664	0,9277050	0,5252813	0,3797680	0,9523756	0,6740913	0,3521774	0,3574048	0,5529826	0,7158746	0,9625342	1,0184138	1,1087726	0,0368317	1,0662841	1,0689636	1,0685242	0,2109086	0,6548772	0,6513358	0,9245639	0,7977035	0,4606612	0,3109263	0,0271505	0,3413624	0,6317700	0,0412990	0,7763047	0,8183440	0,9315282	0,4108710	0,7338883	0,7145747	0,7980505	1,0049089	0,4124365	0,2227820	0,8873304	0,1977653	0,6827256	0,8952511	0,6301536	0,4419145	0,9995126	0,7077058	0,9549031	0,9395721	0,5119242	0,6540800	0,1902963	0,3838223	0,3104703	0,9156858	0,5852943	0,3641500	0,5757169	0,5674835	0,9339574	0,5465068	0,2201814	0,4781928	1,0050417	0,9611231
720	0,3575930	0,9676904	0,5199122	0,4094840	1,0271698	0,6614762	0,3010345	0,3829077	0,6544162	0,7405682	0,9653137	1,0614656	1,0605746	0,0285412	1,1260630	1,0855858	1,0365949	0,2288081	0,7282512	0,7318695	0,9469116	0,8375301	0,4820066	0,2552500	0,0347127	0,3769635	0,6246420	0,0308812	0,7856561	0,8444447	0,9781887	0,4409642	0,7256496	0,8193089	0,8976832	1,0752649	0,4179521	0,2390229	0,9316694	0,1817814	0,6250807	0,8770396	0,6773902	0,4689798	0,9480982	0,7202432	0,9607593	0,9152791	0,5290860	0,6474054	0,1770144	0,3460209	0,2900914	0,9832411	0,6190057	0,3213018	0,5698079	0,6046955	0,8754168	0,5075952	0,2042718	0,4535063	1,0021963	0,9087407
740	0,3624672	0,9730913	0,5043496	0,4070656	0,9416887	0,6259225	0,3444765	0,3706477	0,6983869	0,7504620	0,9736206	0,9820465	1,0723822	0,0221044	1,0753246	1,0695701	1,0330869	0,2433572	0,7092442	0,6943339	0,9458538	0,8175398	0,4860287	0,2838619	0,0369733	0,4226261	0,6214900	0,0520951	0,8456029	0,7479729	0,9369636	0,4372553	0,7318868	0,8052677	0,9047619	1,0436826	0,4553728	0,2421031	0,9290967	0,2153738	0,6106969	0,8566547	0,7152266	0,4775761	0,9746970	0,7836519	0,9323521	0,8898740	0,5030087	0,7317279	0,1809729	0,3188925	0,3027456	0,9496243	0,6817977	0,2997564	0,6363962	0,5628166	0,9063751	0,4862681	0,2293210	0,5080074	0,9961937	0,8901244
760	0,3554584	0,9922926	0,5154816	0,4184638	0,9469514	0,6982269	0,3642645	0,3675714	0,6808158	0,7547433	0,9388710	1,0327819	1,0561204	0,0147585	0,9266630	0,9942579	0,9637931	0,2411458	0,7342144	0,7164581	0,9578918	0,7761641	0,5344949	0,2957161	0,0264092	0,3730615	0,6080898	0,0531617	0,7833969	0,8218128	0,9526785	0,4317591	0,7524219	0,8197496	0,8586073	1,0243529	0,4202567	0,2549786	0,9417758	0,2140764	0,5767588	0,8668456	0,7485677	0,4273765	0,9806834	0,7553681	0,9060866	0,9024591	0,5535606	0,7199987	0,1884349	0,3345380	0,2693999	0,9480921	0,6919998	0,2947116	0,5742539	0,5328285	0,9524370	0,4769246	0,2218955	0,4325582	0,9710587	0,9082415
780	0,3582109	1,0478691	0,4673741	0,4114109	0,9810460	0,6679438	0,3950183	0,3962774	0,6795163	0,7757435	0,9633218	0,9973290	1,1013191	0,0281888	1,0513945	0,9474213	0,9614824	0,2977260	0,6389532	0,7221926	0,9335277	0,7374790	0,5374722	0,2737363	0,0198369	0,3401070	0,5878056	0,0369982	0,8012476	0,7687904	0,9562149	0,4171289	0,7483761	0,7897817	0,8559368	0,9883623	0,4318666	0,2347545	0,8576648	0,2117466	0,6239056	0,8930808	0,6669277	0,4148640	0,9877597	0,7656312	0,9398373	0,9669751	0,6205161	0,7165510	0,2035815	0,3267040	0,2599844	0,9388534	0,7255911	0,2584040	0,5872587	0,5529081	0,9568917	0,4662196	0,2164019	0,4308764	1,0080465	0,8925568
800	0,3620778	1,0111177	0,4272426	0,4124922	1,0403725	0,6862602	0,3874178	0,4139605	0,6554134	0,7486018	0,9778221	0,9291731	0,9422834	0,0104096	1,0612671	0,9250950	0,9930136	0,3258038	0,6463307	0,7061935	0,9493862	0,7251768	0,5005544	0,2402832	0,0223433	0,3207354	0,6164221	0,0447270	0,8185377	0,7713870	1,0014727	0,3538641	0,7217613	0,8049658	0,8577337	0,9652538	0,4255381	0,2031388	0,8705007	0,2013001	0,6009283	0,8812584	0,6467916	0,4322545	0,9650838	0,8029463	0,9325714	0,9549890	0,6058409	0,6863578	0,1693751	0,2640436	0,3055701	0,9495746	0,7275952	0,2180953	0,5646107	0,5632662	0,8737966	0,4801783	0,2489256	0,3946875	0,9933165	0,8784006
820	0,3532287	1,0690220	0,4410873	0,3849100	0,9912974	0,7388439	0,4120824	0,4033805	0,6618543	0,7630593	0,9816513	0,8742280	0,8730281	0,0231112	0,9505627	0,9548551	0,9697286	0,3263952	0,7191596	0,7606034	0,9701225	0,7313247	0,4830918	0,2385542	0,0177810	0,3401703	0,6695415	0,0497667	0,8570817	0,7413354	0,9834897	0,3611581	0,6568657	0,8198768	0,8423651	1,0129778	0,4463694	0,2224118	0,8651122	0,2038280	0,6120998	0,9283513	0,6885264	0,4360472	0,9566785	0,7960548	0,9921908	1,0137254	0,5882915	0,6377486	0,1874789	0,2661024	0,2983131	0,8933912	0,7124553	0,1857616	0,5321096	0,4969520	0,8835272	0,5028938	0,2688574	0,4321379	0,9790890	0,9522953
840	0,3872196	0,9998303	0,4099370	0,4422861	0,9356616	0,7518762	0,3578983	0,4107683	0,6484949	0,7459629	0,9887424	1,0036406	0,9104701	0,0404972	0,9373350	0,9745690	0,9915891	0,3245262	0,7020836	0,7548883	0,9380289	0,7562242	0,4885403	0,2602357	0,0262460	0,3919105	0,6803890	0,0466573	0,8276233	0,8314849	1,0051579	0,3590911	0,6497713	0,8217164	0,7914503	1,0364191	0,4696172	0,2082527	0,8544168	0,2045654	0,6085430	0,9024351	0,6708015	0,4243200	0,9460886	0,7524315	1,0574229	0,9972849	0,6089457	0,6864532	0,1949393	0,2735651	0,3009080	0,8577010	0,6893320	0,1655404	0,5793696	0,5014806	0,8580648	0,5227449	0,1996241	0,4621407	0,9293900	0,9566131
860	0,3542379	1,0255274	0,4358227	0,5231969	0,9274493	0,6495282	0,3391724	0,3899969	0,6012784	0,7700353	1,0172516	0,9668331	1,0067798	0,0338957	0,9487755	0,9313288	1,0223104	0,3101704	0,7047269	0,7291171	0,9272288	0,7494333	0,4678127	0,3101716	0,0247775	0,4344701	0,7484983	0,0531753	0,8106780	0,8199565	0,9878448	0,4802090	0,6703366	0,8308856	0,7866634	1,0033614	0,4296892	0,2412064	0,8477098	0,2357183	0,5773161	0,8464440	0,6989884	0,4447706	0,9715761	0,7333697	0,9935205	1,0596784	0,5314425	0,5991649	0,2153392	0,2670658	0,3938748	0,9144903	0,6714710	0,1903245	0,6220485	0,5533222	0,9252426	0,5464444	0,1882150	0,4190845	1,0186075	0,9285064
880	0,3452060	1,0615843	0,4081495	0,5315575	0,9541434	0,6924781	0,3242895	0,4027177	0,5522822	0,8031920	1,0210735	0,9274682	1,1056557	0,0246460	0,9391268	0,9292375	1,0134399	0,2983572	0,6797019	0,7071265	0,8870596	0,8120922	0,4857920	0,3067538	0,0222747	0,4821896	0,7702213	0,0382299	0,7768288	0,8107616	0,9826005	0,4510372	0,7092503	0,8371771	0,7722156	1,0041309	0,4591525	0,2343594	0,9022591	0,2420620	0,5135037	0,8627938	0,6714611	0,4784457	1,0200849	0,7383203	0,9912947	0,9682915	0,5144145	0,6246637	0,2315503	0,2940139	0,4148083	0,9207079	0,6864442	0,2058753	0,6190942	0,5631564	0,8775987	0,5284920	0,1432917	0,3587240	1,0530328	0,9599836
