"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
800	0,6293608	0,6192546	0,5304933	0,4313706	0,8012864	0,6570391	0,4744214	0,7423476	0,5266560	0,3880044	0,2068840	0,5515894	0,6169911	0,2784462	0,7232217	0,7995748	0,5834693	0,7712496	0,0077019	0,0026321	0,1944449	0,3632040	0,0656778	0,1522153	0,7451392	0,7657452	0,9560226	0,4288995	0,0835953	0,2626820	0,4203658	0,0024616	0,5877500	0,3976904	0,3687749	0,0387107	0,5235201	0,6881657	0,9993628	0,2895235	0,7526050	0,1768219	0,9760077	0,1879650	0,1976715	0,5490837	0,1117633	0,9998980	0,3793203	0,5767313	0,9100134	0,1874517	0,7462344	0,3658942	0,9160338	0,2582643	0,2643515	0,5371697	0,6022317	0,9699893	0,4868207	0,8887924	0,7032794	0,3954935
820	0,6288380	0,6188385	0,5309625	0,4314015	0,8017337	0,6552196	0,4745985	0,7415704	0,5270393	0,3902042	0,2055852	0,5515784	0,6162508	0,2784462	0,7232217	0,8000973	0,5834693	0,7714496	0,0077019	0,0026321	0,1970600	0,3609314	0,0656779	0,1524664	0,7446724	0,7672167	0,9553955	0,4329616	0,0835640	0,2661831	0,4190149	0,0024746	0,5883022	0,3966647	0,3693294	0,0389339	0,5265488	0,6911129	0,9994534	0,2961335	0,7531234	0,1804542	0,9761967	0,1894477	0,1967714	0,5502647	0,1158316	0,9999269	0,3763092	0,5912387	0,9089106	0,1874517	0,7465685	0,3560889	0,9157729	0,2576915	0,2604197	0,5344061	0,6023962	0,9699107	0,4869235	0,8866780	0,7042885	0,3971129
840	0,6286521	0,6186233	0,5312831	0,4310348	0,8020117	0,6538667	0,4746343	0,7412160	0,5270757	0,3914214	0,2045008	0,5516709	0,6157361	0,2784462	0,7232217	0,8005298	0,5834693	0,7716433	0,0077019	0,0026321	0,1984984	0,3590357	0,0656780	0,1527128	0,7443265	0,7683422	0,9548950	0,4349522	0,0835452	0,2674334	0,4181404	0,0024831	0,5886327	0,3959294	0,3696801	0,0390819	0,5278691	0,6923357	0,9995058	0,2992782	0,7534080	0,1828525	0,9762966	0,1904738	0,1960760	0,5511871	0,1179570	0,9999431	0,3740291	0,6005993	0,9078998	0,1874517	0,7468151	0,3485661	0,9155705	0,2573149	0,2574394	0,5323503	0,6024928	0,9699271	0,4870466	0,8849522	0,7051636	0,3977043
860	0,6286474	0,6185313	0,5314919	0,4305771	0,8021828	0,6528867	0,4746052	0,7410933	0,5269694	0,3920207	0,2037423	0,5517785	0,6153730	0,2784462	0,7232217	0,8008803	0,5834693	0,7718248	0,0077019	0,0026321	0,1991550	0,3574872	0,0656781	0,1529444	0,7440811	0,7692064	0,9544990	0,4355487	0,0835328	0,2673847	0,4175779	0,0024877	0,5888396	0,3954307	0,3698840	0,0391725	0,5281667	0,6925911	0,9995347	0,3003020	0,7535387	0,1843171	0,9763361	0,1911443	0,1955600	0,5518900	0,1188589	0,9999521	0,3723202	0,6063511	0,9070714	0,1874517	0,7469917	0,3429321	0,9154200	0,2570854	0,2552466	0,5308726	0,6025313	0,9699818	0,4871862	0,8835769	0,7057717	0,3977452
880	0,6287235	0,6185076	0,5316208	0,4301769	0,8022882	0,6521925	0,4745610	0,7410842	0,5268451	0,3922617	0,2032809	0,5518657	0,6151114	0,2784462	0,7232217	0,8011596	0,5834693	0,7719901	0,0077019	0,0026321	0,1993408	0,3562435	0,0656782	0,1531547	0,7439150	0,7698725	0,9541877	0,4353300	0,0835235	0,2667073	0,4172160	0,0024898	0,5889800	0,3951147	0,3699908	0,0392231	0,5279377	0,6923485	0,9995496	0,3001869	0,7535802	0,1851320	0,9763380	0,1915640	0,1951933	0,5524155	0,1190883	0,9999569	0,3710547	0,6097185	0,9064420	0,1874517	0,7471151	0,3388041	0,9153131	0,2569612	0,2536767	0,5298435	0,6025316	0,9700435	0,4873376	0,8825021	0,7061201	0,3975559
900	0,6288222	0,6185170	0,5316945	0,4298835	0,8023540	0,6517097	0,4745254	0,7411211	0,5267564	0,3923149	0,2030385	0,5519246	0,6149177	0,2784462	0,7232217	0,8013789	0,5834693	0,7721371	0,0077019	0,0026321	0,1992761	0,3552584	0,0656783	0,1533409	0,7438090	0,7703879	0,9539443	0,4347183	0,0835156	0,2658202	0,4169814	0,0024904	0,5890851	0,3949329	0,3700381	0,0392484	0,5274999	0,6918892	0,9995564	0,2995732	0,7535777	0,1855285	0,9763192	0,1918193	0,1949453	0,5528032	0,1190096	0,9999594	0,3701294	0,6115987	0,9059913	0,1874517	0,7471997	0,3358394	0,9152413	0,2569088	0,2525809	0,5291480	0,6025116	0,9700975	0,4874961	0,8816755	0,7062708	0,3973170
920	0,6289141	0,6185386	0,5317321	0,4296944	0,8023963	0,6513790	0,4745048	0,7411686	0,5267120	0,3922838	0,2029356	0,5519593	0,6147705	0,2784462	0,7232217	0,8015494	0,5834693	0,7722652	0,0077019	0,0026321	0,1991021	0,3544863	0,0656784	0,1535021	0,7437464	0,7707882	0,9537546	0,4339838	0,0835086	0,2649530	0,4168272	0,0024902	0,5891712	0,3948447	0,3700518	0,0392589	0,5270326	0,6913735	0,9995588	0,2988322	0,7535585	0,1856758	0,9762908	0,1919727	0,1947878	0,5530863	0,1188328	0,9999608	0,3694616	0,6126030	0,9056844	0,1874517	0,7472568	0,3337485	0,9151967	0,2569030	0,2518336	0,5286909	0,6024838	0,9701387	0,4876567	0,8810474	0,7062942	0,3971115
940	0,6289876	0,6185615	0,5317476	0,4295868	0,8024246	0,6511550	0,4744967	0,7412109	0,5266997	0,3922256	0,2029101	0,5519769	0,6146560	0,2784462	0,7232217	0,8016809	0,5834693	0,7723748	0,0077019	0,0026321	0,1989007	0,3538861	0,0656785	0,1536393	0,7437141	0,7711001	0,9536072	0,4332774	0,0835021	0,2642093	0,4167240	0,0024898	0,5892460	0,3948182	0,3700486	0,0392616	0,5266209	0,6908850	0,9995591	0,2981494	0,7535371	0,1856881	0,9762599	0,1920657	0,1946967	0,5532919	0,1186610	0,9999614	0,3689857	0,6131212	0,9054848	0,1874517	0,7472949	0,3322978	0,9151721	0,2569253	0,2513351	0,5283985	0,6024557	0,9701672	0,4878152	0,8805744	0,7062490	0,3969644
960	0,6290406	0,6185809	0,5317508	0,4295343	0,8024443	0,6510046	0,4744959	0,7412427	0,5267034	0,3921683	0,2029203	0,5519841	0,6145654	0,2784462	0,7232217	0,8017818	0,5834693	0,7724671	0,0077019	0,0026321	0,1987130	0,3534221	0,0656786	0,1537545	0,7437017	0,7713439	0,9534928	0,4326681	0,0834962	0,2636180	0,4166538	0,0024893	0,5893125	0,3948294	0,3700382	0,0392608	0,5262933	0,6904606	0,9995584	0,2975955	0,7535196	0,1856365	0,9762305	0,1921237	0,1946523	0,5534407	0,1185325	0,9999617	0,3686506	0,6133856	0,9053608	0,1874517	0,7473202	0,3313060	0,9151617	0,2569627	0,2510093	0,5282163	0,6024313	0,9701854	0,4879679	0,8802201	0,7061760	0,3968726
980	0,6290758	0,6185953	0,5317482	0,4295149	0,8024586	0,6509039	0,4744983	0,7412639	0,5267111	0,3921231	0,2029421	0,5519859	0,6144929	0,2784462	0,7232217	0,8018591	0,5834693	0,7725438	0,0077019	0,0026321	0,1985555	0,3530647	0,0656787	0,1538500	0,7437018	0,7715352	0,9534039	0,4321756	0,0834910	0,2631700	0,4166052	0,0024889	0,5893721	0,3948614	0,3700259	0,0392587	0,5260483	0,6901108	0,9995574	0,2971792	0,7535075	0,1855617	0,9762046	0,1921618	0,1946391	0,5535481	0,1184517	0,9999619	0,3684173	0,6135253	0,9052871	0,1874517	0,7473370	0,3306366	0,9151610	0,2570068	0,2508002	0,5281055	0,6024121	0,9701958	0,4881119	0,8799554	0,7061000	0,3968227
1000	0,6290974	0,6186050	0,5317435	0,4295129	0,8024692	0,6508364	0,4745012	0,7412765	0,5267166	0,3920919	0,2029635	0,5519853	0,6144345	0,2784462	0,7232217	0,8019181	0,5834693	0,7726067	0,0077019	0,0026321	0,1984312	0,3527899	0,0656787	0,1539286	0,7437090	0,7716856	0,9533349	0,4317936	0,0834865	0,2628408	0,4165713	0,0024886	0,5894248	0,3949029	0,3700144	0,0392564	0,5258725	0,6898322	0,9995564	0,2968813	0,7535003	0,1854852	0,9761828	0,1921882	0,1946455	0,5536256	0,1184091	0,9999620	0,3682563	0,6136069	0,9052453	0,1874517	0,7473482	0,3301896	0,9151663	0,2570520	0,2506683	0,5280397	0,6023982	0,9702013	0,4882453	0,8797577	0,7060336	0,3967999
1020	0,6291095	0,6186110	0,5317387	0,4295182	0,8024772	0,6507910	0,4745033	0,7412832	0,5267184	0,3920728	0,2029801	0,5519840	0,6143875	0,2784462	0,7232217	0,8019632	0,5834693	0,7726580	0,0077019	0,0026321	0,1983367	0,3525786	0,0656788	0,1539926	0,7437197	0,7718043	0,9532812	0,4315051	0,0834826	0,2626031	0,4165476	0,0024884	0,5894709	0,3949465	0,3700045	0,0392545	0,5257491	0,6896155	0,9995555	0,2966745	0,7534965	0,1854164	0,9761650	0,1922073	0,1946634	0,5536816	0,1183922	0,9999620	0,3681462	0,6136619	0,9052229	0,1874517	0,7473558	0,3298939	0,9151751	0,2570951	0,2505862	0,5280014	0,6023887	0,9702036	0,4883667	0,8796098	0,7059813	0,3967927
1040	0,6291155	0,6186144	0,5317348	0,4295254	0,8024832	0,6507602	0,4745046	0,7412860	0,5267174	0,3920627	0,2029910	0,5519827	0,6143497	0,2784462	0,7232217	0,8019979	0,5834693	0,7726993	0,0077019	0,0026321	0,1982663	0,3524160	0,0656789	0,1540445	0,7437317	0,7718980	0,9532394	0,4312906	0,0834794	0,2624328	0,4165311	0,0024883	0,5895106	0,3949881	0,3699964	0,0392530	0,5256634	0,6894496	0,9995548	0,2965330	0,7534950	0,1853586	0,9761509	0,1922215	0,1946869	0,5537221	0,1183900	0,9999621	0,3680713	0,6137036	0,9052116	0,1874517	0,7473609	0,3296994	0,9151855	0,2571344	0,2505357	0,5279794	0,6023826	0,9702042	0,4884756	0,8794986	0,7059432	0,3967931
1060	0,6291179	0,6186161	0,5317320	0,4295318	0,8024878	0,6507391	0,4745051	0,7412867	0,5267152	0,3920584	0,2029974	0,5519818	0,6143195	0,2784462	0,7232217	0,8020245	0,5834693	0,7727323	0,0077019	0,0026321	0,1982144	0,3522906	0,0656789	0,1540863	0,7437435	0,7719723	0,9532068	0,4311322	0,0834768	0,2623107	0,4165199	0,0024882	0,5895443	0,3950254	0,3699902	0,0392519	0,5256038	0,6893241	0,9995542	0,2964364	0,7534947	0,1853118	0,9761398	0,1922323	0,1947122	0,5537514	0,1183946	0,9999621	0,3680206	0,6137370	0,9052062	0,1874517	0,7473644	0,3295721	0,9151964	0,2571691	0,2505048	0,5279669	0,6023791	0,9702039	0,4885720	0,8794147	0,7059173	0,3967962
1080	0,6291183	0,6186167	0,5317301	0,4295366	0,8024912	0,6507244	0,4745052	0,7412863	0,5267130	0,3920576	0,2030007	0,5519812	0,6142954	0,2784462	0,7232217	0,8020450	0,5834693	0,7727587	0,0077019	0,0026321	0,1981762	0,3521938	0,0656789	0,1541199	0,7437545	0,7720312	0,9531814	0,4310154	0,0834747	0,2622227	0,4165124	0,0024882	0,5895724	0,3950577	0,3699853	0,0392510	0,5255618	0,6892298	0,9995538	0,2963695	0,7534950	0,1852746	0,9761313	0,1922404	0,1947371	0,5537726	0,1184014	0,9999621	0,3679864	0,6137640	0,9052039	0,1874517	0,7473669	0,3294889	0,9152070	0,2571991	0,2504859	0,5279597	0,6023771	0,9702034	0,4886564	0,8793510	0,7059006	0,3967996
1100	0,6291179	0,6186168	0,5317290	0,4295396	0,8024937	0,6507142	0,4745051	0,7412855	0,5267115	0,3920585	0,2030019	0,5519809	0,6142763	0,2784462	0,7232217	0,8020608	0,5834693	0,7727796	0,0077019	0,0026321	0,1981480	0,3521188	0,0656790	0,1541467	0,7437641	0,7720779	0,9531615	0,4309292	0,0834730	0,2621587	0,4165076	0,0024882	0,5895957	0,3950848	0,3699816	0,0392504	0,5255317	0,6891594	0,9995534	0,2963224	0,7534954	0,1852453	0,9761248	0,1922464	0,1947602	0,5537879	0,1184078	0,9999621	0,3679633	0,6137852	0,9052029	0,1874517	0,7473686	0,3294345	0,9152167	0,2572245	0,2504744	0,5279556	0,6023762	0,9702028	0,4887293	0,8793024	0,7058905	0,3968024

0	0,6291137	0,6186150	0,5317285	0,4295414	0,8024998	0,6506900	0,4745051	0,7412814	0,5267131	0,3920770	0,2030004	0,5519807	0,6139886	0,2784471	0,7232216	0,8022943	0,5834690	0,7730910	0,0077019	0,0026321	0,1980818	0,3510251	0,0656795	0,1545921	0,7439767	0,7726153	0,9528613	0,4307248	0,0834487	0,2620072	0,4164961	0,0024882	0,5899615	0,3955323	0,3699727	0,0392491	0,5254609	0,6889910	0,9995525	0,2962131	0,7534967	0,1851767	0,9761087	0,1922613	0,1953098	0,5538204	0,1184234	0,9999621	0,3678684	0,6138396	0,9051857	0,1874519	0,7473728	0,3292925	0,9154272	0,2577119	0,2504473	0,5279448	0,6023771	0,9702011	0,4901231	0,8786013	0,7058782	0,3968062
20	0,6291143	0,6186153	0,3784907	0,4210145	0,5894636	0,5829730	0,4733825	0,7412819	0,5186668	0,3920733	0,2030006	0,5519807	0,6681993	0,2784468	0,7232214	0,8019924	0,5834690	0,7730477	0,0931161	0,0026321	0,4041230	0,4789152	0,0657788	0,1554004	0,5736628	0,7728700	0,9532136	0,4291398	0,0834546	0,3177082	0,4169223	0,0024860	0,5903041	0,3969839	0,3684969	0,2349978	0,5267109	0,6845414	0,9995206	0,2777622	0,7533429	0,1837181	0,9755644	0,1866933	0,1957212	0,5510995	0,1144203	0,9999603	0,3397252	0,6068737	0,5118454	0,1874517	0,7451391	0,5560085	0,9155700	0,2633843	0,3047674	0,5259549	0,4106290	0,6186523	0,4899598	0,8801421	0,7058795	0,3968061
40	0,6291147	0,6186155	0,3271532	0,3900186	0,4617459	0,5766584	0,4678197	0,7412823	0,5147487	0,3920707	0,2030008	0,5519807	0,7027695	0,2784465	0,7232214	0,8007333	0,5834691	0,7733653	0,1460278	0,0026321	0,5325081	0,5672703	0,0665677	0,1597400	0,4650232	0,7743673	0,9546093	0,4224606	0,0834670	0,3380092	0,4188502	0,0024753	0,5921644	0,4041775	0,3614951	0,3597019	0,5165522	0,6619566	0,9993173	0,2609166	0,7522689	0,1772574	0,9728153	0,1640237	0,1980548	0,5364324	0,0992001	0,9999500	0,3208661	0,5735318	0,2928668	0,1874517	0,7342524	0,7002907	0,9163177	0,2841271	0,3360885	0,5249682	0,3074253	0,4324432	0,4898296	0,8864148	0,7058801	0,3968061
60	0,6291150	0,6186156	0,3203822	0,3521513	0,3814588	0,6058698	0,4571797	0,7412825	0,5139621	0,3920690	0,2030009	0,5519807	0,7249714	0,2784463	0,7232215	0,7986112	0,5834692	0,7763333	0,1788050	0,0026321	0,6125219	0,6303946	0,0685804	0,1682087	0,3976800	0,7772289	0,9568356	0,4132804	0,0834878	0,3411997	0,4221079	0,0024575	0,5955391	0,4171565	0,3487784	0,4391324	0,4965277	0,6162289	0,9987502	0,2402125	0,7485081	0,1669171	0,9674478	0,1337803	0,2023233	0,5056014	0,0790969	0,9999244	0,3082284	0,5142797	0,1709579	0,1874517	0,7132202	0,7921121	0,9175965	0,3088628	0,3541484	0,5244790	0,2551283	0,3339719	0,4897897	0,8960954	0,7058803	0,3968061
80	0,6291151	0,6186157	0,3259148	0,3211896	0,3274073	0,6456266	0,4426373	0,7412826	0,5148236	0,3920679	0,2030009	0,5519807	0,7393044	0,2784462	0,7232216	0,7960532	0,5834692	0,7856617	0,1991095	0,0026321	0,6626779	0,6764654	0,0717509	0,1800914	0,3572663	0,7811534	0,9593721	0,4061573	0,0835174	0,3389306	0,4261108	0,0024385	0,5999725	0,4340010	0,3320063	0,4897559	0,4706678	0,5511085	0,9975758	0,2122224	0,7376243	0,1552567	0,9599102	0,1077084	0,2077605	0,4600055	0,0606418	0,9998743	0,2997597	0,4411965	0,1030893	0,1874517	0,6831968	0,8505472	0,9192328	0,3287416	0,3645619	0,5242365	0,2292118	0,2819159	0,4901526	0,9067131	0,7058804	0,3968061
100	0,6291151	0,6186157	0,3318432	0,3005952	0,2882366	0,6820196	0,4262599	0,7412826	0,5161200	0,3920672	0,2030010	0,5519807	0,7486107	0,2784462	0,7232216	0,7934398	0,5834693	0,8016880	0,2116876	0,0026321	0,6944473	0,7104825	0,0756686	0,1941765	0,3337951	0,7857831	0,9618292	0,4037241	0,0835557	0,3370312	0,4304967	0,0024226	0,6052117	0,4526610	0,3131302	0,5220362	0,4431252	0,4797880	0,9955681	0,1765653	0,7108612	0,1440704	0,9508870	0,0894603	0,2135281	0,4052847	0,0463487	0,9997882	0,2940848	0,3672333	0,0653059	0,1874517	0,6465146	0,8877354	0,9212325	0,3431815	0,3705663	0,5241164	0,2160320	0,2543728	0,4916336	0,9166820	0,7058804	0,3968061
120	0,6291152	0,6186157	0,3355266	0,2885035	0,2581984	0,7104167	0,4102559	0,7412826	0,5171677	0,3920668	0,2030010	0,5519807	0,7547030	0,2784461	0,7232216	0,7910152	0,5834693	0,8207678	0,2194794	0,0026321	0,7147915	0,7357283	0,0799404	0,2092448	0,3205935	0,7908229	0,9640026	0,4060429	0,0836015	0,3374716	0,4351425	0,0024108	0,6114343	0,4715480	0,2938033	0,5426257	0,4171936	0,4172287	0,9925654	0,1387024	0,6571493	0,1341880	0,9409738	0,0779225	0,2189885	0,3482972	0,0362016	0,9996526	0,2902820	0,3008629	0,0442712	0,1874517	0,6059470	0,9114020	0,9236933	0,3548924	0,3740286	0,5240568	0,2088954	0,2397762	0,4950561	0,9253334	0,7058804	0,3968062
140	0,6291152	0,6186158	0,3372686	0,2820001	0,2344343	0,7308663	0,3962889	0,7412826	0,5177511	0,3920665	0,2030010	0,5519807	0,7587371	0,2784461	0,7232217	0,7889011	0,5834693	0,8390315	0,2243061	0,0026321	0,7278776	0,7544874	0,0843001	0,2243182	0,3134203	0,7960394	0,9658206	0,4116940	0,0836525	0,3401600	0,4399677	0,0024027	0,6191723	0,4896310	0,2751836	0,5557603	0,3948120	0,3713515	0,9884497	0,1054345	0,5723700	0,1258316	0,9306568	0,0709908	0,2237609	0,2944377	0,0293026	0,9994539	0,2877336	0,2456131	0,0325609	0,1874517	0,5641094	0,9264634	0,9266127	0,3660602	0,3760249	0,5240273	0,2047508	0,2320274	0,5008564	0,9325256	0,7058804	0,3968062
160	0,6291151	0,6186158	0,3378883	0,2787565	0,2154071	0,7449756	0,3851542	0,7412826	0,5179335	0,3920663	0,2030010	0,5519807	0,7614470	0,2784462	0,7232217	0,7871347	0,5834693	0,8543951	0,2272962	0,0026321	0,7362023	0,7684134	0,0885664	0,2387168	0,3096909	0,8012387	0,9672875	0,4189698	0,0837059	0,3442124	0,4448257	0,0023972	0,6289671	0,5063390	0,2579584	0,5641400	0,3766391	0,3424216	0,9831147	0,0799797	0,4676565	0,1189340	0,9203618	0,0669363	0,2276830	0,2467762	0,0246949	0,9991799	0,2860260	0,2017451	0,0260415	0,1874517	0,5231187	0,9360485	0,9298343	0,3774435	0,3771760	0,5240127	0,2022237	0,2279079	0,5088806	0,9383499	0,7058805	0,3968062
180	0,6291151	0,6186157	0,3380073	0,2772716	0,2001416	0,7544940	0,3768643	0,7412826	0,5178787	0,3920662	0,2030010	0,5519807	0,7632974	0,2784462	0,7232217	0,7857034	0,5834693	0,8663423	0,2291484	0,0026321	0,7412972	0,7787309	0,0925962	0,2520215	0,3078770	0,8062593	0,9684424	0,4265200	0,0837591	0,3486978	0,4495216	0,0023937	0,6409153	0,5214140	0,2424618	0,5694862	0,3624790	0,3268191	0,9764709	0,0621346	0,3629442	0,1133207	0,9104566	0,0645984	0,2307450	0,2064460	0,0216249	0,9988224	0,2848817	0,1679444	0,0224121	0,1874517	0,4845033	0,9421485	0,9331249	0,3888332	0,3778398	0,5240054	0,2006547	0,2257160	0,5185285	0,9429812	0,7058805	0,3968062
200	0,6291151	0,6186157	0,3379633	0,2766785	0,1879175	0,7608494	0,3709573	0,7412826	0,5177388	0,3920661	0,2030010	0,5519807	0,7645828	0,2784462	0,7232217	0,7845698	0,5834693	0,8751792	0,2302958	0,0026321	0,7441484	0,7863565	0,0962735	0,2640093	0,3070958	0,8109761	0,9693366	0,4335114	0,0838097	0,3529533	0,4538729	0,0023914	0,6544524	0,5347874	0,2287978	0,5728972	0,3517266	0,3201956	0,9684838	0,0502587	0,2734352	0,1087939	0,9012295	0,0632600	0,2330272	0,1733558	0,0195652	0,9983787	0,2841148	0,1423919	0,0203916	0,1874517	0,4492478	0,9460305	0,9362670	0,3996831	0,3782225	0,5240019	0,1996857	0,2245496	0,5290211	0,9466128	0,7058805	0,3968062
220	0,6291151	0,6186157	0,3378980	0,2765102	0,1781600	0,7650829	0,3668155	0,7412826	0,5176091	0,3920661	0,2030010	0,5519807	0,7654910	0,2784462	0,7232217	0,7836874	0,5834693	0,8814992	0,2310066	0,0026321	0,7454339	0,7919786	0,0995175	0,2745966	0,3068478	0,8153021	0,9700206	0,4395445	0,0838562	0,3566256	0,4577507	0,0023899	0,6685647	0,5464952	0,2169342	0,5750735	0,3436748	0,3189324	0,9592189	0,0425823	0,2045653	0,1051667	0,8928739	0,0624957	0,2346523	0,1467852	0,0181664	0,9978540	0,2836010	0,1233019	0,0192667	0,1874517	0,4178806	0,9485010	0,9391092	0,4095009	0,3784432	0,5240001	0,1990979	0,2239291	0,5396197	0,9494284	0,7058806	0,3968062
240	0,6291151	0,6186157	0,3378529	0,2765275	0,1703986	0,7679119	0,3638775	0,7412826	0,5175277	0,3920661	0,2030010	0,5519807	0,7661429	0,2784462	0,7232217	0,7830097	0,5834693	0,8859113	0,2314469	0,0026321	0,7456486	0,7961143	0,1022888	0,2837938	0,3068572	0,8191880	0,9705397	0,4445105	0,0838977	0,3595975	0,4610920	0,0023889	0,6822131	0,5566297	0,2067628	0,5764621	0,3376742	0,3204853	0,9488674	0,0376899	0,1549724	0,1022744	0,8854900	0,0620590	0,2357531	0,1257722	0,0172018	0,9972617	0,2832567	0,1091376	0,0186405	0,1874517	0,3905726	0,9500732	0,9415731	0,4179942	0,3785704	0,5239992	0,1987489	0,2235993	0,5497441	0,9515907	0,7058806	0,3968062
260	0,6291151	0,6186157	0,3378298	0,2766136	0,1642461	0,7698159	0,3617260	0,7412826	0,5174951	0,3920661	0,2030010	0,5519807	0,7666175	0,2784462	0,7232217	0,7824943	0,5834693	0,8889349	0,2317197	0,0026321	0,7451655	0,7991506	0,1045877	0,2916725	0,3069762	0,8226163	0,9709312	0,4484636	0,0839338	0,3618926	0,4638899	0,0023883	0,6946390	0,5653123	0,1981369	0,5773480	0,3331935	0,3232525	0,9377383	0,0345829	0,1206421	0,0999772	0,8790992	0,0618086	0,2364546	0,1093332	0,0165260	0,9966217	0,2830259	0,0986635	0,0182919	0,1874517	0,3672320	0,9510738	0,9436391	0,4250731	0,3786438	0,5239988	0,1985456	0,2234242	0,5590062	0,9532381	0,7058806	0,3968062
280	0,6291151	0,6186157	0,3378208	0,2767148	0,1593846	0,7711103	0,3600903	0,7412826	0,5174948	0,3920660	0,2030010	0,5519807	0,7669671	0,2784462	0,7232217	0,7821056	0,5834693	0,8909755	0,2318886	0,0026321	0,7442661	0,8013765	0,1064451	0,2983402	0,3071292	0,8255941	0,9712254	0,4515343	0,0839646	0,3636026	0,4661776	0,0023879	0,7054451	0,5726789	0,1908927	0,5779133	0,3298257	0,3263159	0,9262202	0,0326017	0,0973798	0,0981582	0,8736642	0,0616641	0,2368642	0,0965705	0,0160449	0,9959581	0,2828713	0,0909246	0,0180978	0,1874517	0,3475919	0,9517106	0,9453263	0,4307964	0,3786861	0,5239986	0,1984288	0,2233313	0,5671945	0,9544845	0,7058806	0,3968062
300	0,6291151	0,6186157	0,3378185	0,2768084	0,1555543	0,7720010	0,3588099	0,7412826	0,5175088	0,3920660	0,2030010	0,5519807	0,7672270	0,2784462	0,7232217	0,7818142	0,5834693	0,8923339	0,2319933	0,0026321	0,7431566	0,8030065	0,1079113	0,3039236	0,3072800	0,8281461	0,9714459	0,4538758	0,0839902	0,3648393	0,4680106	0,0023877	0,7145303	0,5788713	0,1848631	0,5782740	0,3272713	0,3292029	0,9147250	0,0313258	0,0817582	0,0967218	0,8691096	0,0615798	0,2370691	0,0867150	0,0156974	0,9952957	0,2827677	0,0852010	0,0179897	0,1874517	0,3312833	0,9521158	0,9466751	0,4353096	0,3787105	0,5239985	0,1983623	0,2232821	0,5742357	0,9554218	0,7058807	0,3968062
320	0,6291151	0,6186157	0,3378187	0,2768869	0,1525439	0,7726221	0,3577925	0,7412826	0,5175243	0,3920660	0,2030010	0,5519807	0,7674216	0,2784462	0,7232217	0,7815966	0,5834693	0,8932265	0,2320581	0,0026321	0,7419818	0,8041994	0,1090454	0,3085555	0,3074135	0,8303076	0,9716109	0,4556357	0,0840114	0,3657109	0,4694545	0,0023875	0,7219832	0,5840311	0,1798851	0,5785041	0,3253143	0,3317093	0,9036333	0,0304923	0,0712706	0,0955898	0,8653397	0,0615302	0,2371369	0,0791321	0,0154431	0,9946572	0,2826982	0,0809580	0,0179296	0,1874517	0,3178920	0,9523737	0,9477347	0,4387955	0,3787246	0,5239984	0,1983245	0,2232560	0,5801539	0,9561230	0,7058807	0,3968062
340	0,6291151	0,6186157	0,3378194	0,2769493	0,1501830	0,7730611	0,3569826	0,7412826	0,5175352	0,3920660	0,2030010	0,5519807	0,7675682	0,2784462	0,7232217	0,7814347	0,5834693	0,8938052	0,2320983	0,0026321	0,7408363	0,8050721	0,1099070	0,3123664	0,3075252	0,8321200	0,9717343	0,4569436	0,0840285	0,3663100	0,4705751	0,0023874	0,7279891	0,5882955	0,1758061	0,5786509	0,3238005	0,3337800	0,8932529	0,0299385	0,0641882	0,0946993	0,8622514	0,0615004	0,2371179	0,0733115	0,0152547	0,9940606	0,2826517	0,0778026	0,0178961	0,1874517	0,3069994	0,9525378	0,9485549	0,4414414	0,3787327	0,5239984	0,1983029	0,2232421	0,5850340	0,9566451	0,7058807	0,3968062
360	0,6291151	0,6186157	0,3378199	0,2769973	0,1483346	0,7733756	0,3563416	0,7412826	0,5175404	0,3920660	0,2030010	0,5519807	0,7676789	0,2784462	0,7232217	0,7813144	0,5834693	0,8941751	0,2321232	0,0026321	0,7397768	0,8057109	0,1105513	0,3154791	0,3076157	0,8336262	0,9718265	0,4579067	0,0840423	0,3667113	0,4714339	0,0023873	0,7327669	0,5917932	0,1724863	0,5787446	0,3226198	0,3354356	0,8837988	0,0295635	0,0593567	0,0939997	0,8597430	0,0614822	0,2370482	0,0688501	0,0151139	0,9935184	0,2826205	0,0754472	0,0178774	0,1874517	0,2982093	0,9526423	0,9491816	0,4434198	0,3787373	0,5239984	0,1982905	0,2232348	0,5889928	0,9570321	0,7058807	0,3968062
