"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
60	0,8344934	0,9251564	0,3012515	0,0317013	0,7667473	0,5624943	0,3621784	0,5881598	0,8705568	0,0994782	0,3856726	0,2661108	0,2484396	0,9257167	1,0625318	0,8629916	1,0187929	0,1104294	0,2988790	0,6504396	0,8903987	0,7044917	0,4583984	0,8089945	0,3304739	0,3696825	0,6538025	1,0294259	0,6773048	0,9852202	0,0370796	0,9150200	0,8894382	0,1033251	0,7259621	0,7088873	0,6106424	0,4676070	0,2685489	0,7284261	0,0504412	0,0587329	0,6233725	0,3497414	0,3431406	0,6672922	0,6203079	0,9420506	0,1292832	0,6237640	0,7695192	0,6753646	0,4918254	1,0909420	0,3513982	0,0455818	0,7725805	0,5831064	0,9696893	0,7819399	0,7660987	0,4088970	0,5816077	1,0321290
80	0,7502407	0,8510851	0,2748925	0,0281430	0,8122588	0,6206238	0,3363137	0,5644221	0,8571534	0,0992991	0,4084596	0,3468561	0,2796163	0,9785053	1,0376905	0,8627139	0,9836834	0,0931808	0,2438541	0,5243726	0,8808944	0,7596446	0,4068829	0,7979020	0,2716690	0,3740344	0,6025351	1,0464081	0,6609013	1,0154391	0,0284177	0,8397415	0,8165378	0,1091954	0,7852335	0,6718353	0,5904485	0,4869906	0,2389312	0,7899809	0,0484007	0,0519305	0,7593779	0,2859182	0,3625773	0,7141253	0,6349786	0,8853209	0,0993565	0,6823732	0,9471678	0,5992097	0,4561185	1,0637863	0,3777588	0,0358178	0,8051684	0,5701341	0,9231904	0,7483425	0,7394691	0,3260480	0,5926480	1,0282454
100	0,7456945	0,7471499	0,2477385	0,0247925	0,8038947	0,5596036	0,2939432	0,4651568	0,8660131	0,1016570	0,4371459	0,4442723	0,2834583	0,9296413	0,9819384	0,8582283	0,9940089	0,0986491	0,2002819	0,4931496	0,8942279	0,8238321	0,3632936	0,8229302	0,2138046	0,3682589	0,5880138	1,0847697	0,6677946	1,0035085	0,0175901	0,8343641	0,8512840	0,1401657	0,7753758	0,5875872	0,5959399	0,4647990	0,2288164	0,8437433	0,0523630	0,0419189	0,8498744	0,2551548	0,4624621	0,7488629	0,6551185	0,8430596	0,0846169	0,6934276	0,9464108	0,6625367	0,4203103	1,0176133	0,4644282	0,0260623	0,8233895	0,5582673	0,9561023	0,7284644	0,8100819	0,2616720	0,5961168	1,0970148
120	0,6491173	0,6648566	0,2485517	0,0250227	0,7843922	0,5628433	0,2702668	0,4155095	0,7416642	0,1412029	0,5070184	0,4746557	0,2830860	0,9290205	0,9828527	0,7459380	1,0314787	0,1151101	0,2093384	0,4594426	0,8237127	0,8555083	0,4014909	0,8880023	0,2168736	0,3166861	0,5978633	1,0744124	0,6689036	0,8800664	0,0288997	0,7567829	0,8724631	0,1396417	0,7542175	0,5608064	0,6032594	0,4760768	0,2397724	0,8992100	0,0772607	0,0501324	0,9139084	0,2690456	0,4852421	0,7879308	0,7764228	0,8367782	0,0735469	0,7397008	0,9015391	0,6733645	0,3607236	1,0292473	0,5495915	0,0339422	0,9262548	0,5068719	0,9894051	0,7158847	0,7621923	0,2328959	0,5743966	0,9208613
140	0,6197492	0,7137977	0,2398930	0,0274441	0,8272047	0,5401313	0,3127862	0,4952157	0,7399594	0,1527572	0,6255934	0,5427333	0,2932833	0,8872833	0,9098587	0,6754285	1,0272834	0,0975858	0,1984597	0,4274005	0,8747203	0,8787841	0,3425901	0,8925749	0,2045902	0,3082455	0,6202175	1,0374783	0,6172268	0,8656297	0,0303474	0,8616218	0,7893390	0,1330192	0,8232815	0,5046695	0,5438615	0,5179709	0,2474000	0,8434323	0,1040358	0,0446692	1,0073220	0,3183852	0,5221486	0,7520326	0,7610027	0,8784680	0,0580204	0,8440990	0,9149736	0,6550303	0,3554069	1,0498336	0,5968121	0,0477374	0,9221897	0,5004978	1,0036543	0,6748063	0,8230797	0,1513994	0,5291204	0,9733819
160	0,5595742	0,7901887	0,2211349	0,0266579	0,8404679	0,5004086	0,3513963	0,5045911	0,8685722	0,1901364	0,6520682	0,5377474	0,3237241	0,9415309	0,9058110	0,6255163	1,0124056	0,0937407	0,2203874	0,3987504	0,9689207	0,8971468	0,3641807	0,8962845	0,2101655	0,2882933	0,6534576	1,0656181	0,5868686	0,8741735	0,0266125	0,8800078	0,7827232	0,1027388	0,8076541	0,4756043	0,5894647	0,4869289	0,2472915	0,8379057	0,1272544	0,0572963	1,0107733	0,2724889	0,5284889	0,7967856	0,7277230	0,9556176	0,0390144	0,8562471	0,8972320	0,6383774	0,3412223	0,9635037	0,7423261	0,0665257	0,9125962	0,4640454	0,9798584	0,7209735	0,8513680	0,1376066	0,5406798	0,9990864
180	0,5245374	0,7066170	0,2322450	0,0286171	0,8507317	0,5057972	0,3491649	0,5102115	0,9675104	0,2730228	0,7006733	0,5742446	0,3613958	0,9203754	0,9183313	0,5769852	1,0112423	0,1057650	0,1743025	0,3993449	0,8805972	0,8974109	0,4474747	0,9063523	0,2375361	0,3398494	0,7031023	1,0741134	0,5853886	0,9066439	0,0381670	0,9258995	0,7495631	0,1054576	0,8396863	0,4584605	0,6077942	0,5194893	0,2620208	0,8027712	0,1439348	0,0706014	1,0465532	0,2689649	0,5095403	0,8156721	0,7055422	0,9993578	0,0238580	0,8436302	0,8754946	0,7004254	0,2753543	1,0006635	0,8276597	0,0933061	0,9852805	0,4771572	0,9614503	0,7600293	0,8408821	0,1102277	0,5495486	0,9181924
200	0,5967944	0,7827231	0,2189628	0,0360762	0,8400092	0,4815300	0,3486001	0,5265824	0,8802881	0,3360440	0,6864408	0,5955790	0,3733113	0,9700929	0,9803186	0,5782836	0,9791584	0,1161088	0,1990119	0,4289497	0,7942947	1,0240139	0,5343741	0,9179095	0,2572692	0,3467014	0,7151189	1,0311390	0,5825846	0,8807114	0,0392260	0,9219950	0,6901807	0,0949368	0,8891822	0,4197895	0,5824116	0,5132812	0,2503175	0,7590904	0,1440593	0,0650733	1,0399898	0,2483485	0,5095919	0,8723138	0,7823857	1,0225085	0,0159386	0,8781416	0,8262852	0,7021372	0,3354693	1,1078123	0,8071577	0,1314677	0,9893746	0,5029478	0,8893378	0,8194477	0,8773824	0,1179377	0,5470329	0,9124342
220	0,5324167	0,6855091	0,2157899	0,0378486	0,8848534	0,4589603	0,3414870	0,5046274	0,9334047	0,3788247	0,7012972	0,6215093	0,3937034	1,0009094	0,9092031	0,5319314	1,0211451	0,1194676	0,1944524	0,4330401	0,8184438	1,0821860	0,4527153	0,8698542	0,3226740	0,2746014	0,6502637	1,0238085	0,6195118	0,8407157	0,0304417	0,9570072	0,7110017	0,0848174	0,9007503	0,3884475	0,6020411	0,5289115	0,2254164	0,7710344	0,1737152	0,0449726	1,1319319	0,2194208	0,5386419	0,8625466	0,7925717	1,0037721	0,0105332	0,9490653	0,8552354	0,7170115	0,3459667	0,9090973	0,7701534	0,1587319	1,0167645	0,5598483	0,9587297	0,8261342	0,8869846	0,1163881	0,5427714	0,9554655
240	0,5589914	0,7232701	0,2342888	0,0416186	0,8712046	0,4944682	0,3503905	0,4430991	0,9285966	0,4514849	0,8224477	0,6565973	0,4136300	0,9528331	0,8768089	0,5117117	0,9784658	0,1037659	0,2065094	0,4875585	0,8716575	1,1432866	0,4393489	0,8345769	0,2841220	0,2251017	0,6555617	1,0297377	0,6051069	0,8162764	0,0298472	0,9211366	0,7600731	0,0888051	0,9194835	0,3525589	0,6177702	0,5388664	0,1821776	0,8054740	0,2414154	0,0370959	1,0866864	0,2082243	0,5993802	0,8241185	0,8274029	1,0555029	0,0163126	0,9931766	0,8161758	0,6573094	0,3354317	0,9053120	0,8430237	0,1844085	0,9227285	0,5017694	0,9326870	0,8359109	0,9066776	0,1288461	0,5384422	0,9828797
260	0,5455544	0,6769981	0,2190153	0,0318454	0,8566882	0,4765870	0,3611873	0,4498797	0,8779285	0,4386877	0,8069611	0,6898700	0,4453787	1,0735501	0,8749884	0,4587158	0,9701347	0,1122202	0,2231336	0,5039075	0,8573769	1,0852961	0,4892648	0,8356882	0,3266485	0,3415350	0,5940344	1,0287813	0,5534142	0,8848853	0,0386827	0,8578137	0,7313278	0,0832131	0,9045064	0,3649383	0,6345565	0,5150244	0,1698642	0,8766816	0,2558711	0,0388662	1,0464317	0,1779996	0,6709548	0,7827350	0,7850675	0,9875449	0,0149684	0,9134475	0,8122110	0,7036663	0,3265341	0,9277583	0,7976779	0,1862126	0,9504348	0,4273637	0,9409970	0,7472002	0,8628319	0,1037632	0,5406217	0,9785991
280	0,5110238	0,7829738	0,2255398	0,0406095	0,8815988	0,5608705	0,2975316	0,4327948	0,8198231	0,5154968	0,7883455	0,6579498	0,4387440	1,0804713	0,9319191	0,4877631	0,9554011	0,1085131	0,2274589	0,4821422	0,8838879	1,0914198	0,4914592	0,7716141	0,2857400	0,3239725	0,6438461	1,0159209	0,4942441	0,8827346	0,0448313	0,8741307	0,7359982	0,1037871	0,8991701	0,3481054	0,5576983	0,6576363	0,1811762	0,8213203	0,3214591	0,0428164	0,9782692	0,1961978	0,6953673	0,7828274	0,7858301	0,9220171	0,0109746	0,9357737	0,7873695	0,7170357	0,3081656	0,9120034	0,7443849	0,1995719	0,9390590	0,4256526	0,9528236	0,7586873	0,7830356	0,0887918	0,4843312	1,0090010
300	0,4977992	0,7550458	0,1752972	0,0418261	0,9027688	0,5544529	0,2990407	0,3941015	0,8293443	0,6093088	0,8104323	0,6637467	0,3920265	1,0751227	0,9682361	0,4713408	0,9021251	0,1217013	0,2142078	0,4264435	0,8466592	1,0352839	0,5110225	0,8092524	0,3089165	0,3763636	0,6631283	0,9748619	0,4391962	0,9764201	0,0606946	0,8705188	0,6889234	0,1007050	0,9607609	0,4083867	0,5852660	0,7118719	0,2007196	0,8683214	0,3824889	0,0397608	1,0002040	0,1637820	0,6899967	0,7768020	0,8148369	0,9078028	0,0145120	0,9412808	0,8681879	0,7767220	0,2248557	0,8644691	0,7452533	0,1954826	0,9843143	0,4345507	0,9490127	0,8017595	0,8277638	0,1119164	0,5269096	0,9871896
320	0,5385598	0,7804763	0,1530121	0,0468467	0,8884010	0,5102640	0,3081330	0,3991632	0,8129421	0,6158247	0,8167328	0,7130181	0,3934788	0,9766329	1,0082078	0,4532445	0,9234132	0,1351799	0,1888447	0,4082207	0,7672601	0,9817017	0,4463100	0,7986716	0,3313621	0,4584147	0,6451619	0,9622805	0,4361610	0,9496652	0,0555326	0,8770182	0,6739439	0,0913755	0,9559041	0,4038587	0,6003948	0,7317026	0,2276493	0,8284466	0,4132296	0,0423209	0,9969480	0,1616902	0,7388830	0,7610075	0,7626445	0,9118079	0,0125764	0,9571352	0,9888654	0,7182722	0,2040671	0,9334765	0,7729235	0,1955147	0,9503000	0,4124591	0,9469164	0,7343500	0,8278600	0,0891399	0,6013864	0,9663553
340	0,5319743	0,7625958	0,1267845	0,0366981	0,8905271	0,5542448	0,3500733	0,4426413	0,7685997	0,6717349	0,8262613	0,7173246	0,4562808	0,9412715	0,9600987	0,4175755	0,8981133	0,1375153	0,1946805	0,3774402	0,7528640	0,9248679	0,5401585	0,8260152	0,3010694	0,4602812	0,6685277	0,9828654	0,4695965	0,9765739	0,0410841	0,8778285	0,6940458	0,0938057	0,9612100	0,4121932	0,6090799	0,7578160	0,2228038	0,8656046	0,4615857	0,0528001	0,9955240	0,1762429	0,7321956	0,7871816	0,7204853	1,0421777	0,0190619	0,8992158	0,9572847	0,7484850	0,1821787	1,0338510	0,7544723	0,1773600	0,9406093	0,4059213	0,9427481	0,7606236	0,8970654	0,1014932	0,6154553	0,9422375
360	0,5278116	0,7575288	0,1330734	0,0517385	0,8410378	0,6273876	0,3465102	0,3968679	0,8149300	0,7003890	0,8458530	0,7235379	0,4993728	1,0086800	0,9561047	0,4177743	0,9231460	0,1695264	0,1869249	0,3651340	0,7466484	1,0161242	0,5156724	0,8015901	0,3035314	0,4358878	0,6910977	0,9568734	0,5031260	0,9112301	0,0454347	0,8279978	0,6695847	0,1033218	0,8328904	0,4035223	0,6927048	0,8363252	0,2079303	0,9155155	0,4355864	0,0641059	0,9606266	0,2082873	0,7657648	0,7677718	0,7479817	1,0543827	0,0071982	0,8926619	0,9645681	0,6605850	0,2047323	0,9216031	0,8017244	0,1866714	1,0033322	0,3653478	0,9505942	0,7930946	0,8725109	0,0925193	0,6011348	0,9513472
380	0,5691374	0,8013001	0,1598705	0,0484238	0,8513590	0,5624105	0,3150448	0,3734844	0,8751133	0,7183656	0,8238785	0,7272397	0,5036503	1,0033179	1,0169463	0,3995086	0,9479712	0,1645228	0,1852108	0,3292308	0,7777608	0,9942793	0,5273807	0,8138502	0,3026111	0,3704148	0,7231476	0,9862888	0,5276250	0,8847695	0,0420317	0,7672945	0,6497575	0,1074312	0,8483413	0,3594533	0,7642951	0,9033126	0,2158602	0,8545062	0,4320805	0,0781381	0,9278169	0,1971288	0,7833124	0,7566646	0,7446942	1,0488217	0,0055108	0,9027102	0,9593293	0,6813718	0,1804468	0,9814707	0,8420392	0,1602806	1,0518896	0,4085508	0,9799797	0,8185532	0,8339956	0,0908938	0,5603769	0,9830036
400	0,5610109	0,7827788	0,1793329	0,0430280	0,9141013	0,5072702	0,3529934	0,4107915	0,9008904	0,7098539	0,8062088	0,7215330	0,5209457	1,0278191	1,0597725	0,4149761	0,9598994	0,1866962	0,2195645	0,3762600	0,7764297	0,9661017	0,4244850	0,8403401	0,2924849	0,4297756	0,7750005	1,0036257	0,5280351	0,8311359	0,0409660	0,8242622	0,6872404	0,1072534	0,9013186	0,3203122	0,7020575	0,9717744	0,2381618	0,9460279	0,4975272	0,0631546	0,9404179	0,1711609	0,8359483	0,8121478	0,7673408	1,0705849	0,0055835	0,9440896	0,8767187	0,7141729	0,1801955	1,0296844	0,9224866	0,1314908	0,9853623	0,3886003	0,9613953	0,8051055	0,8944851	0,0980785	0,5456243	1,0561224
420	0,5783229	0,8035505	0,2026075	0,0267462	0,9387821	0,5002457	0,3336516	0,4432076	0,9228028	0,6841734	0,7882497	0,6913345	0,5179676	1,0168640	0,9595254	0,4292206	0,9689718	0,1696358	0,2388808	0,4231799	0,8361824	1,0211475	0,4223101	0,8374380	0,2479983	0,4699893	0,7434851	1,0088057	0,4804809	0,8442249	0,0384244	0,8185233	0,7606202	0,0966421	0,8658219	0,3714698	0,7401215	0,8928335	0,2637501	0,9616623	0,5195931	0,0477686	0,9526117	0,1755167	0,8852183	0,7832218	0,7635480	1,0458194	0,0055912	0,9524997	0,8594285	0,7566068	0,2013951	0,9809863	0,9203954	0,1431327	0,9737259	0,4121837	0,9350857	0,7889349	0,9571750	0,1011259	0,5481628	0,9563962
440	0,5317626	0,8747334	0,2315868	0,0265617	0,9430983	0,5126408	0,3025464	0,4971126	0,8137391	0,7180912	0,7428077	0,6809961	0,5008744	1,0944886	0,9035413	0,4579043	0,9687732	0,1774913	0,2533929	0,4917559	0,8478893	0,9981878	0,4261394	0,9224775	0,2433680	0,4092229	0,6892783	0,9790119	0,4920119	0,8234383	0,0472627	0,7795074	0,6985458	0,0993990	0,7825161	0,3787607	0,7398624	0,9369290	0,2773714	0,9301544	0,5306358	0,0473854	1,0006020	0,2127496	0,8235614	0,7669081	0,7532713	0,9291739	0,0083394	0,9455079	0,8946927	0,7675908	0,2071134	0,9939060	0,8657537	0,1166356	0,9904478	0,4038775	0,9695973	0,7653616	0,9123059	0,0981554	0,6142790	0,9386962
460	0,5215090	0,8432547	0,2006095	0,0316290	0,9274420	0,4847207	0,2737501	0,4878902	0,8148712	0,7211926	0,7728563	0,6966534	0,5550187	0,9888273	1,0133165	0,5025593	0,9572995	0,2072967	0,2235792	0,5197232	0,8772216	1,0006391	0,3695851	0,9379495	0,2600193	0,4449645	0,7041659	1,0114905	0,4939645	0,8983960	0,0415473	0,8470249	0,7332133	0,0840084	0,8481638	0,4485111	0,6854825	0,9311574	0,2891394	0,8621543	0,5646090	0,0419909	1,0013705	0,1849362	0,6691092	0,7277514	0,7590132	0,9424602	0,0109736	1,0145544	0,9940159	0,7337485	0,2445772	0,9843211	0,8832741	0,1374901	1,0074512	0,4132710	0,9491755	0,7169452	0,9077995	0,1128548	0,5030086	0,9209043
480	0,5255424	0,8614849	0,1811258	0,0219029	0,8829258	0,5180093	0,3656126	0,4893445	0,8654267	0,7173616	0,8020909	0,6995043	0,5446463	1,0490533	0,9456945	0,4653425	0,9466966	0,1833933	0,2018899	0,5052751	0,9253453	1,0647436	0,3558988	0,8642275	0,2546428	0,4570529	0,7530192	1,0057173	0,4986117	0,8775193	0,0466496	0,8478679	0,7622498	0,0630872	0,8650509	0,4557748	0,7456433	0,8512755	0,2856145	0,7778521	0,5667320	0,0527079	1,0139461	0,1849425	0,6617284	0,7375675	0,7412824	0,9322523	0,0092078	1,0166241	1,0364940	0,6894417	0,2623237	0,8784624	0,8606704	0,1657859	0,8948297	0,4746810	0,9753752	0,7531946	0,9382340	0,1176436	0,5395302	0,8648807
500	0,5401714	0,8797025	0,1473874	0,0331097	0,8669098	0,4900940	0,3325378	0,4676839	0,9388200	0,7307728	0,8092011	0,7050855	0,5358013	1,0157204	0,9929688	0,5275471	0,8787121	0,1686295	0,2078629	0,3901993	0,9430535	1,0083957	0,3789722	0,9116011	0,3153588	0,3968155	0,7630118	0,9795699	0,5424987	0,9694448	0,0386675	0,8765677	0,7996231	0,0584878	0,8136791	0,3879982	0,7667904	0,8698832	0,2685006	0,8167050	0,4940844	0,0321643	0,9907799	0,2065685	0,7883413	0,7139228	0,7425883	0,9887335	0,0061673	0,9268782	1,0470616	0,7256806	0,2467251	0,8900775	0,8586111	0,1498454	0,9033125	0,4825140	0,9683495	0,7484417	0,9228545	0,1654152	0,5414550	0,8671988
520	0,5620866	0,8941344	0,1404470	0,0309611	0,9477956	0,5532675	0,2904119	0,4954786	0,8661038	0,7201139	0,8392877	0,6912449	0,5558581	1,0912455	0,9896918	0,5646220	0,8908459	0,1483796	0,2299325	0,4126856	0,8676950	0,9658578	0,3920256	0,8377284	0,3064773	0,4167287	0,7416803	1,0723540	0,5349895	0,9416546	0,0549235	0,8264266	0,8700384	0,0682941	0,8798194	0,4128612	0,7648612	0,8393096	0,2681771	0,8519741	0,5083922	0,0335191	1,0358423	0,1720482	0,7616216	0,7781982	0,7613443	0,9904780	0,0050733	0,9982547	1,0301550	0,7599411	0,2351209	0,9308925	0,8463092	0,1295231	0,8989540	0,4463297	0,9279135	0,7383436	0,9107213	0,1537920	0,5775483	0,9075458
540	0,5380625	0,8586810	0,1560496	0,0434193	0,8906937	0,4887051	0,2811796	0,4860376	0,9171701	0,7188266	0,8713616	0,6881086	0,5480965	1,0680285	0,8672170	0,5218890	0,8621277	0,1596688	0,2406455	0,4260668	0,8360474	0,9943458	0,4154185	0,8339219	0,3132963	0,4608948	0,7864938	1,0247296	0,5608342	0,9492844	0,0632904	0,8370660	0,8611246	0,0719938	0,8964536	0,4307003	0,7911284	0,8474195	0,2361297	0,8796484	0,4855862	0,0263221	1,0124829	0,1681585	0,7959882	0,8524081	0,8424905	1,0217629	0,0052542	0,9437008	1,0717055	0,7708984	0,2751200	0,9090978	0,8420018	0,1439340	0,8845721	0,4869585	0,9251802	0,6948148	0,9292230	0,1472913	0,6324517	0,8931288
560	0,4639441	0,8842579	0,1251671	0,0608446	0,9415321	0,5114663	0,2832686	0,4267339	0,8320947	0,7078417	0,8392191	0,7405846	0,6116811	1,0441346	0,8680687	0,5062409	0,8830239	0,1605377	0,2282496	0,3837117	0,8747050	0,9701036	0,4636318	0,7844216	0,2640500	0,4360599	0,7662088	1,0341929	0,4547223	0,9497579	0,0514253	0,8285905	0,8604042	0,0725343	0,9037788	0,4418840	0,7342342	0,9005733	0,2636918	0,9072731	0,4919487	0,0483397	0,9885350	0,1539177	0,8372756	0,9151988	0,8878584	0,9137841	0,0074425	1,0240027	1,0112963	0,6689912	0,2842721	0,8367839	0,7978833	0,1727327	1,0326330	0,4890813	0,9618721	0,7002576	0,9472832	0,1118048	0,6354847	0,9211192
580	0,4732280	0,8139357	0,1714155	0,0597573	0,8640004	0,5120800	0,3185510	0,4691860	0,8128821	0,7672966	0,8213692	0,7318000	0,6579948	1,0345051	0,8498766	0,5051644	0,8813741	0,1486810	0,3107479	0,4676443	0,9117206	0,9681806	0,4456667	0,7747505	0,3034462	0,4902373	0,6936839	1,0086765	0,4990203	1,0461278	0,0475453	0,9480783	0,8232667	0,0704451	0,8842030	0,4092795	0,7114824	0,8793104	0,2419995	0,8708668	0,4853544	0,0581171	1,0319176	0,1651873	0,8474366	0,8241197	0,7764630	0,9036346	0,0384156	0,9937057	0,8713844	0,7069248	0,2842460	0,7952737	0,8476380	0,2555490	0,9945186	0,4808643	0,9656971	0,7177878	0,9430628	0,1221811	0,5881353	0,9495212
600	0,6078090	0,8651791	0,2731815	0,0463217	0,7971233	0,5009847	0,3775921	0,5011151	0,7324962	0,7216462	0,8093334	0,6712975	0,6365189	1,0657450	0,9155970	0,5208746	0,9570926	0,2068862	0,4468614	0,5164544	0,9028763	0,9436506	0,3660914	0,7234497	0,3658280	0,4388342	0,7135833	1,0012127	0,4737905	1,0676007	0,0503574	0,9238974	0,8173336	0,0799444	0,7679644	0,4381211	0,6644642	0,8107709	0,2226268	0,8741356	0,5248127	0,0517397	0,9949749	0,2037494	0,8501803	0,7777999	0,7305465	0,9451937	0,1091746	1,0193944	0,8982140	0,8192196	0,2717569	0,8519381	0,8542807	0,4093674	0,9964209	0,4672839	1,0186895	0,7358214	0,9261718	0,1145623	0,5708644	1,0451254
620	0,6690597	0,9455196	0,3153287	0,0489456	0,8641081	0,6107459	0,3410243	0,5228363	0,8485868	0,6993181	0,8385383	0,6013897	0,5938031	1,1097328	1,0408003	0,5778792	0,9903068	0,1989928	0,4636928	0,6346876	0,9139073	0,9311519	0,3389252	0,6776522	0,4257664	0,4418640	0,7560728	0,9154099	0,4539991	1,0328680	0,0446625	0,9193717	0,7986795	0,0806356	0,6602058	0,4601952	0,7174225	0,9150074	0,2521419	0,8953504	0,4920028	0,0516808	1,0354833	0,2262829	0,8011490	0,7191349	0,7437803	0,9619419	0,1813078	0,9402676	0,8849168	0,8054869	0,2613260	0,9642846	0,7807790	0,4146169	1,0294228	0,4933114	0,9751755	0,7285181	0,8871170	0,1138043	0,5680215	1,0125614
640	0,6635035	0,9592022	0,3728933	0,0478589	0,8477654	0,6134470	0,2953851	0,5646020	0,9236993	0,7236286	0,7959962	0,4962396	0,5429586	1,1136929	1,0125300	0,5994624	1,0090479	0,2089054	0,4909856	0,7009015	0,8313621	0,9933400	0,3596812	0,6990896	0,3724086	0,4860101	0,7001235	1,0045778	0,4718622	0,9500725	0,0702498	0,9250943	0,7885568	0,0914191	0,6872818	0,5234626	0,6888619	0,9259571	0,2680166	0,8846172	0,5368567	0,0467237	1,0267659	0,2916244	0,7414614	0,6759910	0,7638228	0,9783454	0,2033952	0,7860666	0,8782343	0,8243258	0,2808750	0,9450638	0,6868379	0,3968474	0,9725670	0,5246158	0,9414278	0,7525429	0,8119946	0,1294078	0,5525986	1,0205864
660	0,7578470	0,9280842	0,3516285	0,0545641	0,8257214	0,5570624	0,3415037	0,6373349	0,9861635	0,6960173	0,7757260	0,4898868	0,5277081	1,1078479	0,9986688	0,6946577	1,0348821	0,2026260	0,5024978	0,7879842	0,8109169	1,0352826	0,4155257	0,7724325	0,4204900	0,5001077	0,7014399	0,9299644	0,5057074	0,9756512	0,0621010	0,9659972	0,8325595	0,0954072	0,6613970	0,5817868	0,6760949	0,8916369	0,2895585	0,8769653	0,5161496	0,0377783	1,0095189	0,3469970	0,8181294	0,6206662	0,7833260	0,9204513	0,2208950	0,7632321	0,8683892	0,7431686	0,3162582	0,9782863	0,5986328	0,3883135	0,9548675	0,5443777	0,9564809	0,7589411	0,8049118	0,1235219	0,5701697	1,0387987
680	0,8147539	0,8617337	0,4115259	0,0503436	0,8539407	0,5034509	0,3511682	0,6868494	0,9509321	0,6855536	0,7666223	0,4140304	0,5306789	1,0919315	1,0014051	0,7205729	1,0906605	0,1944603	0,4960661	0,7666224	0,8882455	1,0083527	0,3559574	0,8765978	0,4346726	0,4019895	0,6880432	0,9701589	0,5555615	0,9993189	0,0486695	0,9375262	0,8208679	0,0798834	0,5982556	0,6020903	0,6858655	0,8978412	0,2850008	0,9056227	0,4414095	0,0433528	1,0499657	0,3256395	0,8423226	0,6047742	0,7579330	0,8726848	0,2382335	0,7858086	0,9104923	0,7284870	0,3171233	0,9691435	0,5826527	0,3634421	0,9764148	0,5360033	1,0038156	0,7609091	0,8062230	0,1704910	0,5916125	1,0232286
700	0,8256237	0,8553407	0,4180592	0,0453582	0,8816907	0,5686149	0,3208728	0,6567927	0,9473677	0,6216038	0,7572623	0,3744436	0,5623153	1,0141550	0,9556725	0,7775391	1,0197781	0,1757443	0,4537822	0,6744352	0,9579823	0,9527632	0,3002160	0,9044033	0,4293630	0,4145125	0,6974308	0,9310171	0,5616596	1,0685485	0,0493254	0,9542454	0,8683990	0,0816294	0,5591950	0,6606585	0,7630088	0,9057009	0,2737880	0,9120549	0,3832749	0,0537159	0,9930098	0,3419107	0,8515100	0,5874407	0,7876026	0,7996021	0,2700557	0,7809668	0,9398532	0,7911313	0,3242818	0,9797594	0,5464624	0,3190795	1,0396509	0,5308061	0,9736730	0,7817705	0,7956977	0,2148192	0,6352111	0,9979341
720	0,9288979	0,8657755	0,4586772	0,0367397	0,8094840	0,5631837	0,3238078	0,6971252	0,9463439	0,6225889	0,6972610	0,2903120	0,5625965	1,0552673	0,9557182	0,7553509	1,0210579	0,1903488	0,4563281	0,6890227	0,9694902	0,9865534	0,3054960	0,9077157	0,3962613	0,3662402	0,6711750	0,9957191	0,5436704	1,0259156	0,0279370	0,8828675	0,8109913	0,1045555	0,6427329	0,6585713	0,8243245	0,9299703	0,2792614	1,0015953	0,3292139	0,0607781	1,0083567	0,3489256	0,8451939	0,5403962	0,7911037	0,8520999	0,2542121	0,6518841	0,8068847	0,7444988	0,3452843	0,9606813	0,4763794	0,2851365	1,0567763	0,5489840	0,9193445	0,7768566	0,7719904	0,2214442	0,6582168	1,0437763
740	0,9681894	0,8281948	0,4743985	0,0436602	0,7973360	0,6120944	0,3066822	0,7040909	0,9346549	0,6127053	0,7651759	0,2835242	0,5791462	1,0752583	1,0421303	0,7517561	1,0152393	0,1837208	0,4430955	0,6969159	0,9418816	0,9851579	0,3320616	0,9126984	0,3126857	0,3040471	0,7054511	1,0340029	0,5513442	1,0330405	0,0342337	0,9389584	0,8747734	0,0886020	0,5993140	0,6238515	0,8421091	0,8899986	0,2513084	0,9403409	0,3456503	0,0633028	0,9492369	0,3390179	0,8466674	0,5435141	0,7786018	0,9686385	0,2250280	0,6416537	0,9223040	0,8018673	0,4307019	1,0326224	0,4985384	0,2322765	1,0615541	0,5160289	0,8920317	0,7947238	0,7531481	0,2449732	0,5567405	1,0807046
