"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
940	0,9939356	1,0000000	0,4068060	0,0409783	0,8003940	0,5317106	0,3201298	0,7196196	0,8437621	0,1927939	0,4305118	0,0991588	0,2501069	0,9991897	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8412300	0,8651347	0,7262190	0,3644910	0,8176384	0,3298273	0,3247323	0,6285479	0,9626125	0,6770699	0,9741884	0,0362101	0,9019710	0,8788467	0,0908438	0,6285957	0,7133806	0,5980023	0,4923746	0,2865099	0,7618770	0,1198220	0,0537249	0,8036746	0,3923821	0,5313276	0,4616055	0,6708965	0,8978492	0,1996411	0,5922660	0,8100402	0,6983368	0,4817010	0,9605942	0,3706254	0,0922666	0,9324159	0,5535830	0,9972503	0,7221442	0,7215033	0,4389924	0,5447158	0,9998052
960	0,9939356	1,0000000	0,4068060	0,0409783	0,8003218	0,5317106	0,3201299	0,7196102	0,8437618	0,1817667	0,4162847	0,0967253	0,2383358	0,9992110	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8412825	0,8592670	0,6854339	0,3702756	0,8178709	0,3362160	0,3230868	0,6259312	0,9624942	0,6758695	0,9741872	0,0362085	0,9020039	0,8788392	0,0908341	0,6285399	0,7133507	0,5907885	0,4826883	0,2865562	0,7592651	0,1119198	0,0537234	0,7786732	0,3923791	0,5174334	0,4609938	0,6708965	0,8964657	0,1996411	0,5922660	0,8041321	0,6962676	0,4814812	0,9605562	0,3706254	0,0922750	0,9248911	0,5537269	0,9972456	0,7219621	0,7209602	0,4389780	0,5447654	0,9997818
980	0,9939356	1,0000000	0,4068060	0,0409783	0,8002709	0,5317106	0,3201301	0,7195948	0,8437617	0,1723169	0,4040728	0,0948391	0,2277364	0,9992241	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413156	0,8533764	0,6488063	0,3756733	0,8181069	0,3430062	0,3217623	0,6238569	0,9624087	0,6746095	0,9741865	0,0362074	0,9020239	0,8788343	0,0908275	0,6285030	0,7133304	0,5843893	0,4756728	0,2865874	0,7574564	0,1047497	0,0537216	0,7514268	0,3923770	0,5047656	0,4604610	0,6708965	0,8949090	0,1996411	0,5922660	0,7973802	0,6944086	0,4813015	0,9605129	0,3706254	0,0922802	0,9166887	0,5538250	0,9972419	0,7218209	0,7205707	0,4389654	0,5447849	0,9997558
1000	0,9939356	1,0000000	0,4068060	0,0409783	0,8002360	0,5317106	0,3201302	0,7195738	0,8437616	0,1642293	0,3937240	0,0933819	0,2183063	0,9992321	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413365	0,8476090	0,6167024	0,3806183	0,8183507	0,3500766	0,3206978	0,6222153	0,9623470	0,6733102	0,9741861	0,0362066	0,9020361	0,8788311	0,0908230	0,6284785	0,7133166	0,5787418	0,4706207	0,2866084	0,7562115	0,0983123	0,0537197	0,7224865	0,3923757	0,4934699	0,4600050	0,6708965	0,8931929	0,1996411	0,5922660	0,7898310	0,6927656	0,4811551	0,9604646	0,3706254	0,0922834	0,9079300	0,5538917	0,9972390	0,7217125	0,7202924	0,4389488	0,5447877	0,9997276
1020	0,9939356	1,0000000	0,4068060	0,0409783	0,8002133	0,5317106	0,3201301	0,7195478	0,8437616	0,1573215	0,3850552	0,0922591	0,2100052	0,9992370	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413497	0,8420961	0,5890380	0,3850758	0,8186035	0,3572881	0,3198424	0,6209163	0,9623026	0,6719925	0,9741858	0,0362061	0,9020435	0,8788291	0,0908200	0,6284623	0,7133073	0,5737809	0,4669904	0,2866225	0,7553587	0,0925860	0,0537175	0,6925027	0,3923748	0,4835885	0,4596204	0,6708965	0,8913397	0,1996411	0,5922660	0,7815808	0,6913338	0,4810358	0,9604117	0,3706254	0,0922854	0,8987672	0,5539369	0,9972367	0,7216301	0,7200945	0,4389252	0,5447823	0,9996976
1040	0,9939356	1,0000000	0,4068060	0,0409783	0,8001996	0,5317106	0,3201301	0,7195176	0,8437616	0,1514369	0,3778694	0,0913959	0,2027663	0,9992400	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413580	0,8369448	0,5654520	0,3890377	0,8188640	0,3644951	0,3191548	0,6198871	0,9622706	0,6706771	0,9741856	0,0362058	0,9020479	0,8788277	0,0908180	0,6284515	0,7133009	0,5694422	0,4643791	0,2866319	0,7547765	0,0875333	0,0537152	0,6621681	0,3923741	0,4750837	0,4592999	0,6708965	0,8893797	0,1996411	0,5922660	0,7727715	0,6901004	0,4809380	0,9603550	0,3706254	0,0922866	0,8893740	0,5539676	0,9972348	0,7215681	0,7199542	0,4388930	0,5447734	0,9996662
1060	0,9939356	1,0000000	0,4068060	0,0409783	0,8001929	0,5317106	0,3201301	0,7194840	0,8437616	0,1464402	0,3719688	0,0907335	0,1965058	0,9992419	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413632	0,8322319	0,5454476	0,3925164	0,8191297	0,3715563	0,3186015	0,6190700	0,9622478	0,6693836	0,9741854	0,0362056	0,9020506	0,8788268	0,0908166	0,6284444	0,7132967	0,5656643	0,4624943	0,2866382	0,7543801	0,0831071	0,0537128	0,6321592	0,3923737	0,4678622	0,4590353	0,6708965	0,8873489	0,1996411	0,5922660	0,7635802	0,6890483	0,4808568	0,9602954	0,3706254	0,0922873	0,8799336	0,5539884	0,9972333	0,7215223	0,7198551	0,4388518	0,5447640	0,9996341
1080	0,9939356	1,0000000	0,4068060	0,0409783	0,8001915	0,5317106	0,3201301	0,7194480	0,8437616	0,1422128	0,3671644	0,0902259	0,1911310	0,9992430	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413665	0,8280032	0,5284929	0,3955386	0,8193966	0,3783450	0,3181557	0,6184196	0,9622315	0,6681298	0,9741853	0,0362054	0,9020522	0,8788262	0,0908157	0,6284396	0,7132938	0,5623893	0,4611262	0,2866424	0,7541106	0,0792550	0,0537103	0,6030849	0,3923734	0,4617983	0,4588186	0,6708965	0,8852869	0,1996411	0,5922660	0,7542041	0,6881578	0,4807885	0,9602339	0,3706254	0,0922878	0,8706255	0,5540025	0,9972321	0,7214889	0,7197852	0,4388018	0,5447555	0,9996018
1100	0,9939356	1,0000000	0,4068060	0,0409783	0,8001942	0,5317106	0,3201301	0,7194106	0,8437616	0,1386506	0,3632821	0,0898374	0,1865462	0,9992437	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413685	0,8242754	0,5140844	0,3981407	0,8196607	0,3847564	0,3177962	0,6179005	0,9622200	0,6669312	0,9741853	0,0362053	0,9020532	0,8788259	0,0908151	0,6284365	0,7132918	0,5595631	0,4601261	0,2866452	0,7539277	0,0759225	0,0537078	0,5754505	0,3923733	0,4567518	0,4586423	0,6708965	0,8832336	0,1996411	0,5922660	0,7448444	0,6874090	0,4807298	0,9601718	0,3706254	0,0922881	0,8616142	0,5540120	0,9972310	0,7214652	0,7197362	0,4387440	0,5447486	0,9995700

0	0,9939356	1,0000000	0,4068059	0,0409783	0,8003560	0,5317106	0,3201301	0,7190291	0,8437616	0,1217851	0,3486465	0,0885813	0,1631566	0,9992449	1,0000000	0,8223084	1,0000000	0,1416473	0,4372011	0,8413718	0,8058928	0,4264424	0,4117475	0,8221164	0,4311473	0,3162928	0,6157715	0,9621928	0,6572471	0,9741847	0,0362051	0,9020546	0,8788241	0,0908136	0,6284287	0,7132840	0,5445797	0,4570225	0,2866518	0,7535391	0,0579999	0,0536826	0,3681152	0,3923736	0,4339050	0,4579039	0,6709000	0,8638900	0,1996453	0,5922780	0,6579094	0,6837835	0,4802345	0,9594961	0,3706327	0,0922886	0,7875800	0,5540320	0,9972112	0,7214675	0,7196303	0,4377082	0,5447512	0,9992867
20	0,9609351	0,9774102	0,3894913	0,0409766	0,8006020	0,5317106	0,3185243	0,6838030	0,8437934	0,1217481	0,3500862	0,1251098	0,1748819	0,9992449	1,0000000	0,8217711	1,0000000	0,1416457	0,3989040	0,7891891	0,8194580	0,4635815	0,4116153	0,8220884	0,4026803	0,3163905	0,6157754	0,9654368	0,6569515	0,9741213	0,0362060	0,9019852	0,8787907	0,0908187	0,6583943	0,7128825	0,5446113	0,4570558	0,2865637	0,7536533	0,0581469	0,0536828	0,4158354	0,3779888	0,4340367	0,4917612	0,6697341	0,8738026	0,1852416	0,5931677	0,6925757	0,6838273	0,4796006	0,9595094	0,3682801	0,0809584	0,7884757	0,5539146	0,9972071	0,7214826	0,7341739	0,4357945	0,5447655	0,9992904
40	0,8932874	0,9354154	0,3525024	0,0409636	0,8029373	0,5317106	0,3165136	0,6198070	0,8440478	0,1213534	0,3628678	0,1982908	0,2001736	0,9992449	1,0000000	0,8160176	1,0000000	0,1416446	0,3331560	0,6960628	0,8414786	0,5412577	0,4106296	0,8218812	0,3562588	0,3171995	0,6157924	0,9717123	0,6537863	0,9734495	0,0362137	0,9013225	0,8783352	0,0908625	0,7125478	0,7084694	0,5447196	0,4573634	0,2856704	0,7547399	0,0593632	0,0536847	0,5109797	0,3485999	0,4352876	0,5534842	0,6688036	0,8927134	0,1560079	0,6021203	0,7487714	0,6842246	0,4732450	0,9595716	0,3692111	0,0619898	0,7954143	0,5526862	0,9971223	0,7215473	0,7640769	0,4185354	0,5448098	0,9993189
60	0,8191813	0,8940953	0,3111209	0,0409363	0,8089590	0,5317106	0,3157775	0,5598984	0,8445426	0,1212485	0,3930953	0,2773029	0,2296219	0,9992448	1,0000000	0,7985838	1,0000000	0,1416439	0,2769757	0,6103415	0,8597789	0,6285216	0,4088096	0,8214206	0,3138860	0,3190943	0,6158839	0,9781787	0,6448532	0,9714166	0,0362308	0,8995563	0,8763533	0,0909596	0,7639107	0,6945149	0,5450250	0,4582385	0,2831534	0,7576325	0,0627562	0,0536889	0,6125528	0,3165791	0,4392281	0,6136858	0,6709628	0,9121250	0,1243973	0,6266050	0,7996340	0,6853227	0,4564693	0,9596952	0,3829419	0,0460879	0,8113319	0,5490595	0,9968441	0,7219064	0,7971650	0,3781354	0,5450287	0,9993819
80	0,7511906	0,8600700	0,2734896	0,0409005	0,8183086	0,5317106	0,3159210	0,5144022	0,8450562	0,1245341	0,4369289	0,3498855	0,2584490	0,9992448	1,0000000	0,7668107	1,0000000	0,1416433	0,2395302	0,5449768	0,8722402	0,7098866	0,4078254	0,8208052	0,2804883	0,3218372	0,6161552	0,9837634	0,6296117	0,9676064	0,0362521	0,8966296	0,8709080	0,0910805	0,8035443	0,6678733	0,5457630	0,4598043	0,2789039	0,7623646	0,0686513	0,0536947	0,7034360	0,2874284	0,4470400	0,6635040	0,6772494	0,9288923	0,0958712	0,6665544	0,8400323	0,6872285	0,4298689	0,9598513	0,4135098	0,0365724	0,8333997	0,5424662	0,9962915	0,7229635	0,8280703	0,3230603	0,5456554	0,9994661
100	0,6937727	0,8343122	0,2430204	0,0408628	0,8294604	0,5317106	0,3162177	0,4837764	0,8454082	0,1359320	0,4872759	0,4123309	0,2845327	0,9992448	1,0000000	0,7236013	1,0000000	0,1416429	0,2184088	0,4991710	0,8797556	0,7791514	0,4098572	0,8201682	0,2568909	0,3249297	0,6167231	0,9882017	0,6098336	0,9621016	0,0362717	0,8928359	0,8602087	0,0911891	0,8299070	0,6302943	0,5474969	0,4620099	0,2735199	0,7684055	0,0770583	0,0537011	0,7781787	0,2630903	0,4590804	0,7019180	0,6872976	0,9422100	0,0723017	0,7158072	0,8703890	0,6898346	0,3975976	0,9600100	0,4593048	0,0343238	0,8572520	0,5331758	0,9954593	0,7250618	0,8547764	0,2661001	0,5468802	0,9995539
120	0,6474332	0,8157341	0,2202883	0,0408275	0,8407807	0,5317106	0,3163515	0,4649656	0,8455723	0,1588663	0,5380345	0,4644699	0,3073021	0,9992448	1,0000000	0,6753141	1,0000000	0,1416427	0,2082140	0,4684601	0,8837844	0,8350410	0,4160506	0,8196012	0,2424389	0,3279574	0,6177119	0,9915652	0,5884107	0,9554134	0,0362867	0,8886286	0,8444628	0,0912683	0,8450479	0,5871509	0,5511734	0,4647425	0,2678970	0,7750439	0,0886623	0,0537072	0,8366848	0,2437829	0,4748353	0,7305092	0,7000269	0,9522703	0,0538313	0,7666802	0,8925167	0,6929174	0,3644560	0,9601540	0,5147100	0,0391835	0,8796708	0,5220184	0,9944259	0,7283105	0,8768376	0,2158199	0,5487507	0,9996336
140	0,6109766	0,8027424	0,2044377	0,0407967	0,8510878	0,5317106	0,3163452	0,4543352	0,8456155	0,1935291	0,5852422	0,5073862	0,3270899	0,9992448	1,0000000	0,6283337	1,0000000	0,1416425	0,2042059	0,4483770	0,8856705	0,8785777	0,4258005	0,8191452	0,2355838	0,3307896	0,6192883	0,9940383	0,5680130	0,9482482	0,0362973	0,8844473	0,8260921	0,0913195	0,8524655	0,5441627	0,5577867	0,4680859	0,2628104	0,7816467	0,1051008	0,0537125	0,8810246	0,2289776	0,4932203	0,7514009	0,7141815	0,9596243	0,0398636	0,8133131	0,9083585	0,6962339	0,3341256	0,9602769	0,5728467	0,0500364	0,8990521	0,5100178	0,9933189	0,7325565	0,8945158	0,1755979	0,5511648	0,9997003
160	0,5826692	0,7938471	0,1940867	0,0407713	0,8597632	0,5317106	0,3163029	0,4488279	0,8456106	0,2373655	0,6268694	0,5424654	0,3446827	0,9992448	1,0000000	0,5869946	1,0000000	0,1416424	0,2032082	0,4354279	0,8864443	0,9116572	0,4371991	0,8188046	0,2342542	0,3336073	0,6217052	0,9958201	0,5503042	0,9412607	0,0363047	0,8806118	0,8080770	0,0913508	0,8554270	0,5053541	0,5678591	0,4727465	0,2587101	0,7877792	0,1281277	0,0537169	0,9138796	0,2178973	0,5130236	0,7665311	0,7286462	0,9648820	0,0295694	0,8526321	0,9195855	0,6995916	0,3086636	0,9603782	0,6279426	0,0649527	0,9149839	0,4981076	0,9922637	0,7374660	0,9083631	0,1454702	0,5539258	0,9997533
180	0,5607931	0,7878477	0,1878211	0,0407508	0,8666425	0,5317106	0,3162797	0,4462583	0,8455980	0,2866697	0,6622522	0,5710367	0,3609690	0,9992448	1,0000000	0,5532365	1,0000000	0,1416423	0,2034138	0,4271390	0,8867994	0,9363297	0,4480574	0,8185634	0,2362931	0,3367801	0,6252927	0,9970856	0,5359028	0,9349121	0,0363101	0,8772959	0,7925124	0,0913698	0,8562191	0,4726984	0,5811635	0,4805172	0,2557220	0,7932530	0,1583996	0,0537204	0,9378332	0,2097547	0,5332573	0,7774588	0,7425799	0,9685871	0,0221286	0,8838349	0,9275078	0,7028802	0,2887160	0,9604602	0,6763694	0,0817378	0,9277183	0,4869850	0,9913479	0,7426403	0,9190155	0,1239398	0,5568111	0,9997943
200	0,5438695	0,7838459	0,1844167	0,0407348	0,8718509	0,5317106	0,3162782	0,4452297	0,8455895	0,3378899	0,6915562	0,5942620	0,3766940	0,9992448	1,0000000	0,5271858	1,0000000	0,1416422	0,2039354	0,4218477	0,8871759	0,9544697	0,4567096	0,8183967	0,2398616	0,3406650	0,6303596	0,9979750	0,5247294	0,9294454	0,0363140	0,8745542	0,7802559	0,0913813	0,8561551	0,4465906	0,5968410	0,4942777	0,2537492	0,7981731	0,1949060	0,0537232	0,9550949	0,2038552	0,5533113	0,7853697	0,7554340	0,9711775	0,0168306	0,9074837	0,9331019	0,7060699	0,2739789	0,9605260	0,7165568	0,0985133	0,9377842	0,4770779	0,9906114	0,7477137	0,9270892	0,1090928	0,5596238	0,9998256
220	0,5307136	0,7811987	0,1829082	0,0407225	0,8756597	0,5317106	0,3162840	0,4449283	0,8455851	0,3882501	0,7153781	0,6131183	0,3923438	0,9992448	1,0000000	0,5079356	1,0000000	0,1416422	0,2044124	0,4184698	0,8878745	0,9676557	0,4622876	0,8182787	0,2436614	0,3454390	0,6370534	0,9985954	0,5163610	0,9249275	0,0363168	0,8723641	0,7712471	0,0913880	0,8558680	0,4264881	0,6137433	0,5169231	0,2525869	0,8030119	0,2353538	0,0537253	0,9674350	0,1996288	0,5729268	0,7911404	0,7669124	0,9729854	0,0131026	0,9247527	0,9370725	0,7091873	0,2636488	0,9605788	0,7484132	0,1140103	0,9457571	0,4685793	0,9900558	0,7524093	0,9331325	0,0991428	0,5622194	0,9998497
240	0,5204142	0,7794589	0,1825808	0,0407132	0,8783838	0,5317106	0,3162878	0,4449215	0,8455823	0,4358673	0,7344869	0,6284138	0,4081411	0,9992448	1,0000000	0,4941753	1,0000000	0,1416421	0,2047454	0,4163104	0,8891220	0,9771520	0,4646121	0,8181874	0,2469474	0,3510433	0,6452693	0,9990257	0,5102648	0,9213110	0,0363187	0,8706625	0,7649588	0,0913915	0,8556038	0,4114303	0,6307652	0,5495708	0,2520077	0,8086243	0,2770197	0,0537269	0,9762134	0,1966285	0,5920736	0,7954099	0,7769101	0,9742528	0,0105035	0,9369565	0,9399167	0,7122848	0,2567610	0,9606212	0,7727093	0,1275692	0,9521464	0,4615077	0,9896596	0,7565568	0,9376083	0,0926313	0,5645116	0,9998684
260	0,5122858	0,7783210	0,1829324	0,0407061	0,8803194	0,5317106	0,3162884	0,4450018	0,8455805	0,4796272	0,7496714	0,6408120	0,4241030	0,9992448	1,0000000	0,4845830	1,0000000	0,1416421	0,2049430	0,4149278	0,8910554	0,9839384	0,4639507	0,8181072	0,2494091	0,3572353	0,6546628	0,9993227	0,5059229	0,9184881	0,0363201	0,8693707	0,7607353	0,0913930	0,8554236	0,4003736	0,6470416	0,5905639	0,2518100	0,8160387	0,3174852	0,0537282	0,9824454	0,1945149	0,6108114	0,7986403	0,7854526	0,9751506	0,0087045	0,9453099	0,9419797	0,7154144	0,2523973	0,9606556	0,7906051	0,1389916	0,9573552	0,4557692	0,9893916	0,7600840	0,9408933	0,0884556	0,5664651	0,9998833
280	0,5058176	0,7775797	0,1836264	0,0407009	0,8817124	0,5317106	0,3162877	0,4450835	0,8455793	0,5189928	0,7616594	0,6508553	0,4401154	0,9992448	1,0000000	0,4780179	1,0000000	0,1416421	0,2050446	0,4140418	0,8936748	0,9887568	0,4607952	0,8180288	0,2510151	0,3636901	0,6647438	0,9995272	0,5028875	0,9163288	0,0363210	0,8684092	0,7579758	0,0913934	0,8553182	0,3923682	0,6620083	0,6361670	0,2518377	0,8260067	0,3550092	0,0537293	0,9868723	0,1930356	0,6291872	0,8011638	0,7926444	0,9757969	0,0074660	0,9508327	0,9434982	0,7186114	0,2497883	0,9606836	0,8033472	0,1483659	0,9616804	0,4512087	0,9892197	0,7629942	0,9432856	0,0858243	0,5680832	0,9998955
300	0,5006301	0,7770982	0,1844487	0,0406971	0,8827481	0,5317106	0,3162871	0,4451402	0,8455788	0,5538269	0,7710842	0,6589864	0,4559986	0,9992448	1,0000000	0,4735818	1,0000000	0,1416421	0,2050889	0,4134742	0,8968375	0,9921589	0,4557092	0,8179482	0,2518795	0,3700918	0,6749949	0,9996676	0,5007973	0,9147040	0,0363217	0,8677054	0,7562047	0,0913933	0,8552616	0,3866276	0,6753728	0,6821795	0,2519808	0,8386026	0,3885840	0,0537301	0,9900269	0,1920058	0,6471839	0,8032172	0,7986310	0,9762716	0,0066164	0,9543341	0,9446335	0,7218882	0,2483423	0,9607067	0,8121010	0,1559255	0,9653310	0,4476478	0,9891162	0,7653404	0,9450160	0,0841907	0,5693944	0,9999056
320	0,4964402	0,7767863	0,1852715	0,0406943	0,8835553	0,5317106	0,3162869	0,4451706	0,8455787	0,5842509	0,7784759	0,6655660	0,4715538	0,9992448	1,0000000	0,4706084	1,0000000	0,1416421	0,2051032	0,4131109	0,9003111	0,9945496	0,4492388	0,8178648	0,2521697	0,3761886	0,6849645	0,9997638	0,4993741	0,9134980	0,0363221	0,8671976	0,7550782	0,0913930	0,8552313	0,3825372	0,6870490	0,7252362	0,2521690	0,8531904	0,4178142	0,0537307	0,9922874	0,1912925	0,6647123	0,8049674	0,8035719	0,9766283	0,0060351	0,9564312	0,9454957	0,7252350	0,2476340	0,9607257	0,8178721	0,1619542	0,9684507	0,4449090	0,9890592	0,7672015	0,9462602	0,0831893	0,5704401	0,9999142
340	0,4930348	0,7765846	0,1860256	0,0406922	0,8842163	0,5317106	0,3162870	0,4451811	0,8455788	0,6105434	0,7842668	0,6708878	0,4865937	0,9992448	1,0000000	0,4686242	1,0000000	0,1416421	0,2051045	0,4128789	0,9038488	0,9962225	0,4418693	0,8177801	0,2520539	0,3818109	0,6943151	0,9998298	0,4984115	0,9126131	0,0363224	0,8668355	0,7543624	0,0913926	0,8552132	0,3796350	0,6970865	0,7633088	0,2523609	0,8687321	0,4427383	0,0537313	0,9939196	0,1908005	0,6816324	0,8065296	0,8076245	0,9769025	0,0056377	0,9575815	0,9461601	0,7286245	0,2473732	0,9607415	0,8214832	0,1667319	0,9711387	0,4428295	0,9890324	0,7686642	0,9471502	0,0825815	0,5712659	0,9999215
360	0,4902520	0,7764544	0,1866794	0,0406908	0,8847803	0,5317106	0,3162871	0,4451794	0,8455789	0,6330677	0,7888034	0,6751905	0,5009584	0,9992448	1,0000000	0,4673025	1,0000000	0,1416421	0,2051013	0,4127312	0,9072455	0,9973888	0,4340073	0,8176963	0,2516756	0,3868666	0,7028337	0,9998749	0,4977606	0,9119704	0,0363226	0,8665801	0,7539050	0,0913921	0,8551999	0,3775815	0,7056136	0,7955985	0,2525354	0,8841680	0,4636610	0,0537317	0,9951095	0,1904623	0,6977830	0,8079808	0,8109337	0,9771179	0,0053659	0,9581152	0,9466788	0,7320187	0,2473714	0,9607547	0,8235798	0,1705082	0,9734652	0,4412682	0,9890245	0,7698113	0,9477840	0,0822152	0,5719155	0,9999279
380	0,4879677	0,7763704	0,1872247	0,0406897	0,8852745	0,5317106	0,3162871	0,4451713	0,8455790	0,6522235	0,7923600	0,6786682	0,5145232	0,9992448	1,0000000	0,4664221	1,0000000	0,1416421	0,2050976	0,4126374	0,9103626	0,9981993	0,4259785	0,8176156	0,2511461	0,3913242	0,7104166	0,9999059	0,4973173	0,9115076	0,0363227	0,8664016	0,7536098	0,0913917	0,8551885	0,3761316	0,7127948	0,8221715	0,2526837	0,8986661	0,4810217	0,0537321	0,9959866	0,1902307	0,7130117	0,8093698	0,8136282	0,9772903	0,0051798	0,9582650	0,9470886	0,7353745	0,2475105	0,9607657	0,8246521	0,1734932	0,9754823	0,4401076	0,9890280	0,7707147	0,9482333	0,0819952	0,5724274	0,9999333
400	0,4860854	0,7763163	0,1876661	0,0406889	0,8857129	0,5317106	0,3162871	0,4451604	0,8455790	0,6684145	0,7951521	0,6814782	0,5271998	0,9992447	1,0000000	0,4658350	1,0000000	0,1416421	0,2050948	0,4125781	0,9131262	0,9987609	0,4180336	0,8175396	0,2505455	0,3951948	0,7170441	0,9999272	0,4970102	0,9111770	0,0363228	0,8662778	0,7534172	0,0913914	0,8551781	0,3751098	0,7188041	0,8435838	0,2528042	0,9117059	0,4953051	0,0537324	0,9966410	0,1900725	0,7271951	0,8107246	0,8158186	0,9774304	0,0050519	0,9581908	0,9474154	0,7386494	0,2477195	0,9607750	0,8250603	0,1758575	0,9772311	0,4392521	0,9890380	0,7714329	0,9485507	0,0818632	0,5728333	0,9999381
420	0,4845294	0,7762815	0,1880152	0,0406884	0,8861027	0,5317106	0,3162871	0,4451489	0,8455790	0,6820281	0,7973477	0,6837481	0,5389344	0,9992447	1,0000000	0,4654431	1,0000000	0,1416421	0,2050930	0,4125407	0,9155136	0,9991491	0,4103569	0,8174695	0,2499283	0,3985159	0,7227536	0,9999419	0,4967913	0,9109424	0,0363229	0,8661926	0,7532900	0,0913911	0,8551689	0,3743909	0,7238095	0,8605958	0,2528991	0,9230510	0,5069861	0,0537327	0,9971355	0,1899647	0,7402508	0,8120585	0,8175981	0,9775457	0,0049639	0,9579988	0,9476784	0,7418049	0,2479568	0,9607828	0,8250611	0,1777366	0,9787457	0,4386263	0,9890514	0,7720115	0,9487742	0,0817835	0,5731585	0,9999422
440	0,4832397	0,7762591	0,1882859	0,0406880	0,8864479	0,5317106	0,3162871	0,4451380	0,8455790	0,6934237	0,7990776	0,6855814	0,5497039	0,9992447	1,0000000	0,4651813	1,0000000	0,1416421	0,2050921	0,4125171	0,9175364	0,9994166	0,4030767	0,8174059	0,2493287	0,4013392	0,7276170	0,9999521	0,4966295	0,9107771	0,0363229	0,8661343	0,7532052	0,0913909	0,8551611	0,3738861	0,7279643	0,8739945	0,2529722	0,9326759	0,5164994	0,0537329	0,9975141	0,1898914	0,7521391	0,8133744	0,8190440	0,9776414	0,0049029	0,9577572	0,9478915	0,7448087	0,2481990	0,9607893	0,8248320	0,1792363	0,9800554	0,4381717	0,9890661	0,7724845	0,9489310	0,0817350	0,5734221	0,9999457
460	0,4821684	0,7762447	0,1884923	0,0406877	0,8867514	0,5317106	0,3162871	0,4451281	0,8455790	0,7029262	0,8004434	0,6870617	0,5595107	0,9992447	1,0000000	0,4650062	1,0000000	0,1416421	0,2050916	0,4125023	0,9192262	0,9996007	0,3962759	0,8173489	0,2487669	0,4037217	0,7317233	0,9999591	0,4965047	0,9106613	0,0363230	0,8660947	0,7531485	0,0913907	0,8551546	0,3735325	0,7314039	0,8844987	0,2530275	0,9406880	0,5242266	0,0537331	0,9978076	0,1898417	0,7628604	0,8146686	0,8202199	0,9777214	0,0048605	0,9575075	0,9480654	0,7476362	0,2484332	0,9607948	0,8244909	0,1804388	0,9811861	0,4378434	0,9890812	0,7728768	0,9490408	0,0817049	0,5736385	0,9999488
480	0,4812769	0,7762354	0,1886474	0,0406875	0,8870160	0,5317106	0,3162871	0,4451193	0,8455790	0,7108242	0,8015240	0,6882570	0,5683779	0,9992447	1,0000000	0,4648893	1,0000000	0,1416421	0,2050914	0,4124931	0,9206230	0,9997272	0,3900012	0,8172984	0,2482531	0,4057207	0,7351665	0,9999641	0,4964044	0,9105805	0,0363230	0,8660678	0,7531103	0,0913906	0,8551495	0,3732853	0,7342458	0,8927209	0,2530686	0,9472641	0,5304932	0,0537333	0,9980380	0,1898081	0,7724475	0,8159336	0,8211773	0,9777887	0,0048309	0,9572733	0,9482079	0,7502703	0,2486525	0,9607995	0,8241129	0,1814078	0,9821606	0,4376076	0,9890957	0,7732060	0,9491174	0,0816858	0,5738183	0,9999514
500	0,4805339	0,7762295	0,1887623	0,0406873	0,8872447	0,5317106	0,3162871	0,4451116	0,8455790	0,7173702	0,8023807	0,6892219	0,5763441	0,9992447	1,0000000	0,4648112	1,0000000	0,1416421	0,2050914	0,4124872	0,9217693	0,9998138	0,3842712	0,8172540	0,2477912	0,4073902	0,7380382	0,9999676	0,4963209	0,9105246	0,0363230	0,8660498	0,7530847	0,0913905	0,8551455	0,3731129	0,7365901	0,8991612	0,2530990	0,9526061	0,5355713	0,0537334	0,9982209	0,1897854	0,7809580	0,8171602	0,8219581	0,9778453	0,0048101	0,9570662	0,9483254	0,7527011	0,2488536	0,9608034	0,8237431	0,1821924	0,9829993	0,4374392	0,9891094	0,7734849	0,9491708	0,0816733	0,5739689	0,9999536
