"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
480	0,3447736	1,0385755	0,0990354	0,0482289	0,9558969	0,8812925	0,0014507	0,7590917	0,0933641	0,0541948	0,0876990	0,4056637	0,0623897	0,0107423	0,4452821	0,2148637	0,4499704	0,2494051	0,5826766	0,1168833	0,5032425	0,0036619	0,0001194	0,3859740	0,9966421	0,7943382	0,5651779	0,6938367	0,3262994	0,0962655	0,8200513	0,6708693	0,1907130	0,0252836	0,0085978	0,0318187	0,0737644	0,8011873	1,0661765	0,8460860	0,8943485	0,1233179	0,0137000	0,0225575	0,0371853	0,9810076	0,0656868	0,9949845	0,9389849	0,9665156	0,0768218	0,0303383	0,0052600	0,4072893	0,0319170	0,0094175	0,0497500	0,5826461	0,0114795	0,0215093	0,0978694	0,1197626	0,0476461	0,9301913
500	0,3486248	0,9945403	0,0669245	0,0504540	0,9249418	0,8663160	0,0024707	0,7868134	0,0922274	0,0446438	0,0671835	0,4090179	0,0728777	0,0106843	0,4141577	0,1722149	0,4645202	0,2880033	0,5851594	0,1224118	0,4403994	0,0008172	0,0001713	0,3893066	1,0020714	0,8040834	0,6028424	0,6968970	0,3199718	0,0934729	0,8544674	0,6177909	0,1826044	0,0338905	0,0070448	0,0338981	0,0616611	0,8902221	0,9814767	0,8677573	0,8706619	0,1167643	0,0207833	0,0293638	0,0469414	1,0405070	0,0708052	0,9923440	0,9026977	0,9735769	0,0952466	0,0278700	0,0060800	0,3894555	0,0352393	0,0056214	0,0602185	0,6209126	0,0122339	0,0169597	0,1172640	0,1185730	0,0397923	0,9147311
520	0,3541248	0,9983162	0,0984757	0,0526102	0,9411090	0,9193938	0,0061155	0,7407038	0,0871696	0,0548477	0,0899779	0,4190754	0,0683117	0,0167953	0,4733339	0,1966621	0,4546648	0,2692638	0,5791106	0,1184944	0,5085250	0,0024959	0,0013829	0,4212144	0,9935412	0,7783278	0,6285437	0,7192339	0,3063965	0,1098238	0,8832219	0,6089811	0,1858064	0,0245322	0,0098942	0,0282908	0,0544076	0,7968682	1,0909752	0,9168822	0,8217221	0,1259819	0,0097822	0,0411378	0,0588718	1,0385136	0,0786346	0,9516926	0,8864269	0,9407516	0,0992221	0,0206757	0,0079221	0,4050783	0,0282921	0,0007759	0,0495562	0,5840926	0,0114675	0,0235314	0,0908922	0,1210366	0,0307444	0,9589708
540	0,3391193	0,9263742	0,0916270	0,0469275	0,9427708	0,9527347	0,0113797	0,7300101	0,0855663	0,0584825	0,0901647	0,4167452	0,0724952	0,0110546	0,5094249	0,1852458	0,4339452	0,2819570	0,6114256	0,1163147	0,5514367	0,0012034	0,0008414	0,4084207	0,9915973	0,7349447	0,6849778	0,7746421	0,3189314	0,0974586	0,8044324	0,5551746	0,2053243	0,0234534	0,0121362	0,0169202	0,0536415	0,8590475	1,0566075	0,8276289	0,8092684	0,1166700	0,0206195	0,0492572	0,0528683	0,9884398	0,0789352	1,0050810	0,8514733	0,9649754	0,0989261	0,0188086	0,0190597	0,4321370	0,0188478	0,0086421	0,0562171	0,5791660	0,0127085	0,0239685	0,0839017	0,1243636	0,0262131	0,8173966
560	0,3509627	1,0168215	0,0801966	0,0492818	1,0043157	0,9180276	0,0080291	0,7820775	0,0909266	0,0437330	0,0852162	0,4096398	0,0924824	0,0105881	0,5479030	0,1844677	0,4606419	0,2575703	0,6443692	0,1200347	0,5331259	0,0096346	0,0000065	0,3918096	1,0109645	0,7811603	0,6513510	0,7521781	0,3085809	0,0956022	0,8135279	0,5632696	0,2269915	0,0183980	0,0116550	0,0116476	0,0603601	0,8786560	1,0387807	0,8295354	0,8317636	0,1116498	0,0244128	0,0618844	0,0639099	0,9389447	0,1063090	0,9810319	0,8587285	0,9882233	0,0796397	0,0201092	0,0152667	0,4625805	0,0276577	0,0193404	0,0553099	0,7040596	0,0137482	0,0221922	0,0679123	0,1271752	0,0265970	0,8030063
580	0,3364171	1,0053828	0,0951506	0,0646222	0,9202774	0,8554611	0,0122748	0,8398009	0,0987541	0,0373345	0,0973789	0,4142389	0,0868419	0,0094381	0,6290049	0,2130172	0,4672704	0,3996161	0,6305434	0,1137663	0,5571881	0,0293408	0,0040923	0,3917615	0,9723224	0,8439861	0,6254976	0,7045576	0,3152939	0,1105579	0,7957541	0,5820976	0,2089315	0,0197998	0,0223932	0,0137938	0,0422464	0,7970351	1,0531757	0,7141165	0,8390751	0,1036820	0,0212171	0,0355411	0,0551011	0,9173974	0,0901811	0,8232527	0,7919747	0,9235001	0,0766691	0,0168662	0,0017593	0,4322486	0,0328666	0,0130010	0,0406512	0,6047237	0,0183326	0,0090978	0,0848100	0,1306432	0,0331408	0,6734000
600	0,3638613	0,9933302	0,1028554	0,0791301	0,9885560	0,8939842	0,0179608	0,9114931	0,0947516	0,0393039	0,0924023	0,3897822	0,0969394	0,0101835	0,7411482	0,2112795	0,4587882	0,5771075	0,5487573	0,1194702	0,5056884	0,0241292	0,0168070	0,3771459	0,9617023	0,8858966	0,5990041	0,7331636	0,3230467	0,1324971	0,7995162	0,6076710	0,1926512	0,0151259	0,0216127	0,0160985	0,0416750	0,6471037	0,9638463	0,4908371	0,8450369	0,0833899	0,0176223	0,0494659	0,0550215	0,9456310	0,0536908	0,6436307	0,8477982	0,8786107	0,0551822	0,0130436	0,0036949	0,3287022	0,0370977	0,0155824	0,0357576	0,6690470	0,0125224	0,0082137	0,0712172	0,1495460	0,0435861	0,5228102
620	0,3686739	0,9543281	0,1035755	0,0732196	0,9869871	0,8842103	0,0388619	0,8250913	0,0831170	0,0320435	0,0858768	0,3787750	0,0841292	0,0044829	0,7894637	0,1911689	0,4616106	0,7755886	0,5562553	0,1071510	0,5787694	0,0442083	0,0295933	0,3797739	0,9168182	0,8525070	0,6132988	0,6640527	0,3274425	0,1056776	0,7606629	0,5987229	0,1595404	0,0183602	0,0208181	0,0165744	0,0418378	0,4858540	0,8615500	0,3466448	0,8714721	0,0892716	0,0306517	0,0592770	0,0520521	1,0017264	0,0574976	0,5366882	0,7816460	0,8076274	0,0623166	0,0108763	0,0008172	0,2990682	0,0282562	0,0163194	0,0459758	0,5904270	0,0270919	0,0126940	0,0633632	0,1598017	0,0377272	0,3680097
640	0,3741555	0,9643812	0,1212439	0,0755525	0,9914327	0,8804042	0,0440364	0,8654965	0,0988997	0,0384179	0,0910259	0,2903271	0,0908508	0,0055808	0,8206062	0,1720654	0,4369568	0,7949422	0,5337319	0,1243192	0,5786468	0,0592988	0,0206738	0,4358450	0,9282870	0,8824760	0,6025643	0,6770710	0,3373269	0,1125915	0,7489948	0,6207406	0,1410708	0,0143480	0,0131436	0,0095063	0,0613666	0,3459688	0,8587722	0,2183074	0,7906526	0,0927895	0,0213721	0,0751967	0,0544702	0,9481643	0,0874797	0,5009764	0,7871843	0,8710795	0,0867843	0,0162375	0,0044190	0,2207059	0,0272416	0,0125099	0,0626909	0,6299852	0,0192602	0,0152570	0,0570534	0,1415093	0,0212039	0,2543367
660	0,3388982	0,9795925	0,1132226	0,0774953	0,9997152	0,9061143	0,0643198	0,9534417	0,0972093	0,0427261	0,0910535	0,2376741	0,0716898	0,0023960	0,8820030	0,1767597	0,4679286	0,9631242	0,5813482	0,1311586	0,5398984	0,0841893	0,0288320	0,4287665	0,9646280	0,8540395	0,5768233	0,7468695	0,3265058	0,1240212	0,7109419	0,6081446	0,1031484	0,0142856	0,0244024	0,0175186	0,0818322	0,2525875	0,8660067	0,1828647	0,7992743	0,0965438	0,0088968	0,0850240	0,0574872	0,9188709	0,1020331	0,4555922	0,8247569	0,8048474	0,0821056	0,0178402	0,0013721	0,1694989	0,0271342	0,0086004	0,0543687	0,6802296	0,0175693	0,0184217	0,0612526	0,1375888	0,0170573	0,1898508
680	0,2996384	1,0246410	0,1138013	0,0474233	1,0243576	0,9251633	0,0491795	0,9425131	0,0960325	0,0420307	0,0858715	0,2377972	0,0778290	0,0020033	0,8964115	0,2052520	0,4460322	0,9613155	0,5964018	0,1208595	0,5512742	0,0711294	0,0341828	0,4579865	0,9802021	0,7953220	0,5101571	0,7966210	0,3140019	0,1104516	0,6922234	0,5849629	0,0806865	0,0135453	0,0326019	0,0156324	0,0756190	0,1994038	0,8037697	0,1843810	0,7610262	0,1134298	0,0041629	0,0846412	0,0527852	0,9243090	0,0816000	0,4539178	0,8085817	0,8418958	0,0997124	0,0107988	0,0070392	0,1239434	0,0178230	0,0091876	0,0562427	0,6781093	0,0124554	0,0168746	0,0594256	0,1444386	0,0436193	0,1705090
700	0,2985937	0,9465702	0,1205091	0,0430685	0,9814976	0,9245309	0,0663458	0,9710562	0,0914704	0,0358408	0,0830999	0,2168182	0,0669611	0,0019176	0,9087369	0,1602444	0,4479237	1,0170389	0,6307392	0,1237574	0,5518618	0,0688788	0,0209939	0,4426666	0,9514565	0,8353507	0,4647082	0,7882339	0,2887702	0,0848700	0,6048614	0,5957013	0,0773170	0,0166756	0,0316126	0,0188635	0,0778641	0,1868571	0,8332176	0,1452134	0,7383710	0,1188498	0,0034095	0,0905003	0,0722101	0,8851584	0,0943661	0,4583283	0,8216514	0,8532027	0,1281609	0,0152381	0,0236939	0,0945240	0,0126763	0,0115264	0,0408704	0,7119408	0,0066569	0,0244651	0,0679883	0,1565128	0,0370735	0,1211213
720	0,2890725	0,9341134	0,1153460	0,0315192	1,0143241	0,9409466	0,0612688	0,9877718	0,1205595	0,0438589	0,0966634	0,1914603	0,0781285	0,0014496	0,9099595	0,1692659	0,4480646	0,9184196	0,6192174	0,1094230	0,5938821	0,0543616	0,0179281	0,4207518	0,9604495	0,7869303	0,3763642	0,7975458	0,2392629	0,0871526	0,5863545	0,5977110	0,0619367	0,0150727	0,0292679	0,0131818	0,0885323	0,1633911	0,8487507	0,1517125	0,7185796	0,1258326	0,0037925	0,0988431	0,0811754	0,9307403	0,1132653	0,4845300	0,8483287	0,8746832	0,1709978	0,0093069	0,0131407	0,0698881	0,0052283	0,0111131	0,0401170	0,7305352	0,0050161	0,0245016	0,0776659	0,1295483	0,0377477	0,0843976
740	0,3223085	0,9630084	0,1466881	0,0470049	0,9951305	0,8219813	0,0705793	0,9789762	0,1009996	0,0380341	0,0834902	0,1541485	0,0761443	0,0012107	0,9283209	0,1872243	0,4265127	0,8774960	0,5897486	0,1102516	0,5668516	0,0538409	0,0163791	0,4443096	0,9625531	0,8150879	0,3598893	0,8778309	0,2360997	0,1111031	0,5180118	0,6271592	0,0381391	0,0143110	0,0243357	0,0052317	0,0728213	0,1646648	0,8156291	0,1404685	0,6912283	0,1416690	0,0004658	0,1000995	0,0610228	0,9141551	0,0974863	0,4467283	0,8371209	0,8153091	0,1864749	0,0133020	0,0111204	0,0608196	0,0083865	0,0075381	0,0476627	0,7583413	0,0132146	0,0208031	0,0608854	0,1423763	0,0367897	0,0782275
760	0,3117029	0,9998817	0,1242180	0,0375329	1,0234087	0,8894547	0,0927432	1,0189224	0,0829365	0,0378977	0,0937456	0,1316999	0,0692271	0,0027982	0,9757506	0,2184177	0,4107966	0,9015520	0,5610208	0,1149415	0,5770180	0,0396794	0,0142385	0,4386693	1,0188209	0,8168199	0,2581437	0,9075881	0,2187671	0,1208184	0,4959061	0,5652958	0,0316426	0,0080349	0,0180413	0,0098586	0,0562168	0,1569694	0,8525062	0,1394829	0,6940469	0,1711833	0,0013105	0,0858313	0,0562466	0,8639375	0,1221997	0,4872227	0,8989039	0,9585628	0,2401656	0,0090384	0,0191130	0,0456225	0,0130351	0,0056510	0,0722273	0,7941993	0,0232665	0,0252594	0,0789708	0,1167040	0,0417828	0,0729293
780	0,3176092	0,9520083	0,1313013	0,0375087	0,9446317	0,9026029	0,0850391	0,9397398	0,1016311	0,0483316	0,0897075	0,1139993	0,0502035	0,0085021	0,9389491	0,1968971	0,4587866	0,9706792	0,5260671	0,1416836	0,5033349	0,0215688	0,0343556	0,4324342	1,0399485	0,8933114	0,1977239	0,8747929	0,1865072	0,1288893	0,4211335	0,5895813	0,0237401	0,0124015	0,0169124	0,0042211	0,0591315	0,1323947	0,8607838	0,1137791	0,6307190	0,1608941	0,0012141	0,1002827	0,0479360	0,9401558	0,1424632	0,4840777	0,8918061	0,9739894	0,2941063	0,0167274	0,0149647	0,0296514	0,0235316	0,0027459	0,0807154	0,8236502	0,0163006	0,0349197	0,0765990	0,1212457	0,0391032	0,0967343
800	0,3231237	0,9863349	0,1191429	0,0389502	0,9904145	0,9122371	0,1041189	0,9592035	0,0853063	0,0630051	0,0983647	0,1120019	0,0603928	0,0128617	0,9902981	0,2265886	0,4354046	0,9750977	0,5529450	0,1291836	0,4896158	0,0154652	0,0371794	0,4020418	0,9951139	0,9084004	0,1618704	0,9183735	0,1722430	0,1144672	0,3631701	0,5897863	0,0302323	0,0154273	0,0328487	0,0008152	0,0616205	0,1683480	0,8530447	0,1556045	0,6867561	0,1803770	0,0002214	0,0878222	0,0451014	0,9339444	0,1417414	0,5346959	0,8991724	0,9321627	0,3037233	0,0142442	0,0117598	0,0505838	0,0371068	0,0068205	0,0959568	0,9593695	0,0154978	0,0364081	0,0680703	0,1351519	0,0662271	0,0831440
820	0,3023491	1,0379998	0,1137704	0,0582414	1,0398887	0,8202417	0,1227702	0,9936616	0,0872553	0,0622700	0,0905805	0,1006683	0,0728017	0,0105326	0,9994788	0,2072377	0,3882144	0,9611921	0,5367477	0,1294020	0,5253378	0,0205584	0,0321867	0,4199090	0,9933530	0,8790197	0,1347960	0,8737984	0,1709479	0,1174170	0,3108491	0,5636857	0,0400611	0,0111634	0,0175373	0,0012034	0,0632686	0,1271604	0,7938694	0,1900507	0,7099244	0,2081481	0,0043546	0,0906804	0,0571426	0,9376898	0,1536515	0,5148595	0,8716695	0,9543077	0,3427950	0,0177932	0,0209378	0,0414026	0,0148709	0,0085934	0,0754324	0,9079432	0,0059435	0,0661834	0,0824654	0,1171704	0,0627494	0,0958922
840	0,3291001	1,0576695	0,1260071	0,0516933	0,9466248	0,8140981	0,1164379	0,9872731	0,0803462	0,0516629	0,0824211	0,0812049	0,0855815	0,0080867	1,0106139	0,2139908	0,4505258	0,9428731	0,5611895	0,1256617	0,4864538	0,0168570	0,0272899	0,4217378	1,0139397	0,9202725	0,1225336	0,8632748	0,1704258	0,1298948	0,2933421	0,6055775	0,0325782	0,0223039	0,0145920	0,0113748	0,0722051	0,1161213	0,6743270	0,2281661	0,7264918	0,2393555	0,0056912	0,0855252	0,0453820	0,9330380	0,1702461	0,5808417	0,8687006	0,8023524	0,3826038	0,0164269	0,0209383	0,0349316	0,0215707	0,0096506	0,0648697	0,9732185	0,0066750	0,0607167	0,0725407	0,1213493	0,0470825	0,1017857
860	0,3044950	1,0880146	0,1328741	0,0561099	0,9849271	0,8092354	0,1198970	0,9593987	0,0856597	0,0438430	0,1003842	0,0683323	0,0806835	0,0038569	1,0165231	0,1859715	0,4409044	0,9749990	0,5827327	0,1106292	0,4687694	0,0177361	0,0170455	0,4280811	1,0668836	0,8475906	0,1347941	0,9001350	0,1413801	0,1032941	0,2429216	0,5819452	0,0283822	0,0329357	0,0142017	0,0111497	0,0821375	0,1329648	0,8013594	0,2621765	0,6807423	0,2097838	0,0028641	0,0658983	0,0656888	0,9689284	0,1724073	0,6324614	0,8867015	0,8023229	0,3956252	0,0172569	0,0129185	0,0241754	0,0285476	0,0087520	0,0610243	0,8408736	0,0060927	0,0715732	0,0896432	0,1223038	0,0375560	0,0943373
880	0,2672781	1,1164844	0,1189708	0,0579798	0,9905945	0,8780452	0,1149057	0,9696710	0,0822951	0,0562456	0,0883780	0,0805880	0,0673491	0,0057842	0,9984714	0,1569088	0,4512334	1,0207628	0,6166422	0,1095923	0,5353093	0,0124795	0,0202354	0,4167940	1,0668572	0,8489729	0,1313993	0,8657630	0,1303226	0,1240462	0,2113083	0,5523864	0,0212057	0,0382892	0,0136249	0,0100558	0,0784072	0,1683804	0,7521909	0,2635091	0,6881724	0,2356545	0,0004250	0,0587174	0,0569541	1,0230624	0,1530728	0,6769713	0,9037381	0,8724150	0,4404728	0,0118415	0,0071032	0,0267324	0,0246565	0,0025036	0,0701996	0,7619978	0,0053797	0,0676274	0,1121858	0,1355825	0,0533973	0,0803792
900	0,2955712	1,1186184	0,1067757	0,0538793	0,9426024	0,8706811	0,1231737	1,0187907	0,0712487	0,0641774	0,0758038	0,0615554	0,0610966	0,0054694	1,0279384	0,1391882	0,4622355	1,0447375	0,5983233	0,1125487	0,4641416	0,0186192	0,0142247	0,3817448	1,1030279	0,8477219	0,1365039	0,8129112	0,1243328	0,1035718	0,2101639	0,5292323	0,0206488	0,0324866	0,0203802	0,0046911	0,0789216	0,1733676	0,7549632	0,2731946	0,6424918	0,2403290	0,0006242	0,0625111	0,0605433	1,0571610	0,1482925	0,6353986	0,9696348	0,8956026	0,4513927	0,0356081	0,0038288	0,0264031	0,0233334	0,0031574	0,0618629	0,7486738	0,0104212	0,0537708	0,0871928	0,1727234	0,0467263	0,0709965
920	0,3182581	1,0613419	0,1095935	0,0520551	0,9737451	0,9556683	0,1070948	0,9838310	0,0960695	0,0725179	0,0816398	0,0576541	0,0492512	0,0022615	0,9457948	0,1395753	0,4319912	0,9948569	0,6343397	0,1099681	0,5265035	0,0152828	0,0143544	0,4037849	1,0688889	0,8630058	0,1334358	0,7888938	0,1256552	0,0833892	0,2177568	0,5677485	0,0251528	0,0359195	0,0256127	0,0048959	0,0665555	0,1703332	0,7378220	0,2313977	0,6686874	0,2260642	0,0024800	0,0632921	0,0731975	0,9461309	0,1511656	0,6677535	1,0183866	0,9562339	0,5504919	0,0381902	0,0038571	0,0235600	0,0291783	0,0073183	0,0451708	0,8574089	0,0169525	0,0517388	0,1050090	0,1576313	0,0196356	0,0883210
940	0,3200189	1,0758794	0,0978253	0,0465375	0,9940871	0,9548965	0,1232358	1,0272727	0,0813475	0,0609049	0,0988707	0,0381642	0,0631804	0,0021013	0,9528147	0,1578065	0,4405265	0,9288433	0,5747131	0,0991157	0,5146680	0,0079142	0,0118958	0,3558801	1,0507108	0,8085668	0,1226922	0,7598112	0,1248528	0,0858019	0,2262821	0,6084333	0,0299493	0,0456654	0,0237423	0,0123787	0,0634043	0,1548027	0,7891563	0,2990835	0,6519666	0,2299350	0,0016226	0,0616277	0,0834745	0,9191325	0,1329181	0,7521537	1,0288041	0,8721521	0,5466060	0,0413445	0,0005508	0,0262756	0,0161905	0,0071503	0,0457015	0,8690051	0,0079246	0,0607661	0,1168007	0,1364135	0,0284277	0,0807657
960	0,2981211	1,0096366	0,0969004	0,0444297	1,0724961	0,9134554	0,1030303	0,9858091	0,0654118	0,0537191	0,0945442	0,0385039	0,0438671	0,0000436	0,9464070	0,1641549	0,3944021	0,9834270	0,5325307	0,1203021	0,5158741	0,0185633	0,0271560	0,3193266	1,0409243	0,9226019	0,1190126	0,9021330	0,1241949	0,1116742	0,2537637	0,6208568	0,0338501	0,0555578	0,0196043	0,0094808	0,0691947	0,1652344	0,8434237	0,2962731	0,6960862	0,2552497	0,0010733	0,0471351	0,0861882	0,9849217	0,1399531	0,6837052	0,9661463	0,8557147	0,5618742	0,0441710	0,0023455	0,0307642	0,0397496	0,0088129	0,0506845	0,8349235	0,0049799	0,0515620	0,1080062	0,1516365	0,0284003	0,0653575
980	0,2865459	0,9219211	0,0949121	0,0563740	1,0825485	1,0032664	0,1035215	0,9929858	0,0879622	0,0520453	0,0818409	0,0217802	0,0483599	0,0017110	0,9316812	0,1542001	0,4420652	0,9218662	0,4855652	0,1272292	0,4875766	0,0211781	0,0354859	0,3643197	1,0623474	0,8736852	0,1386520	0,8769498	0,1237652	0,1097225	0,2274208	0,6041394	0,0336007	0,0396456	0,0213124	0,0085377	0,0652680	0,1825808	0,8605200	0,2491502	0,7705627	0,2876204	0,0003702	0,0392935	0,0677011	1,0623442	0,1511509	0,6597327	0,9288030	0,8396188	0,6715958	0,0328029	0,0014185	0,0257727	0,0223162	0,0181276	0,0604330	0,8595009	0,0084855	0,0652269	0,0812962	0,1276263	0,0244401	0,0816571
1000	0,3116398	0,9054227	0,0987825	0,0622130	1,1229383	0,9347934	0,0893052	1,0101885	0,1129920	0,0525391	0,0879762	0,0320484	0,0430997	0,0045481	0,9558584	0,1418999	0,4702271	0,9742963	0,4792441	0,1173674	0,5314774	0,0160598	0,0309104	0,3432667	1,0664597	0,8623098	0,1282854	0,8140789	0,1198720	0,0905390	0,2159332	0,5686894	0,0357491	0,0244996	0,0245245	0,0154953	0,0637440	0,2101062	0,8546541	0,1859072	0,7126098	0,2673246	0,0002104	0,0328503	0,0849186	0,9476832	0,1444631	0,6620945	0,9896001	0,9063530	0,6890214	0,0306010	0,0050127	0,0243106	0,0254958	0,0105145	0,0849322	0,9143013	0,0145244	0,0578186	0,0820914	0,1336230	0,0189800	0,0711432
1020	0,2955919	0,8879433	0,1059712	0,0725125	1,1433611	0,9078702	0,0897966	0,9954261	0,1032157	0,0330800	0,0784378	0,0310937	0,0444486	0,0044808	1,0519702	0,1334401	0,4694849	0,9093555	0,4622413	0,0938855	0,5414551	0,0004595	0,0295914	0,3394639	1,0654392	0,8643597	0,1091412	0,8449735	0,1384959	0,1122990	0,2695938	0,5601281	0,0363201	0,0212589	0,0153165	0,0149632	0,0517552	0,1924465	0,8867442	0,2073038	0,6210581	0,2702249	0,0000000	0,0364508	0,0489125	0,9589971	0,1442672	0,6629457	0,9651220	0,8995565	0,6585122	0,0265348	0,0042746	0,0360193	0,0158391	0,0141915	0,0680129	0,7690541	0,0122899	0,0564421	0,0925836	0,1372798	0,0167321	0,0998536
1040	0,2682859	0,8559342	0,0866028	0,0839768	1,0764888	0,8674938	0,1166773	1,0383040	0,0966116	0,0329076	0,0829175	0,0268981	0,0444338	0,0030819	1,0647011	0,1590398	0,4699700	0,9492167	0,5583939	0,1183255	0,4777702	0,0069380	0,0061020	0,3789220	1,0409353	0,7630807	0,1034212	0,8741568	0,1421979	0,1152760	0,2526527	0,5777862	0,0365227	0,0254421	0,0172469	0,0126089	0,0490489	0,2280125	0,9236940	0,2826340	0,6271003	0,2772650	0,0002582	0,0515591	0,0610530	0,9551164	0,1745620	0,6543018	0,9692930	0,9292698	0,6547198	0,0302590	0,0052932	0,0428518	0,0095534	0,0097039	0,0751685	0,7990842	0,0186304	0,0600674	0,0895931	0,1429362	0,0233517	0,1108082
1060	0,3116968	0,8134009	0,0922996	0,1008604	1,0435554	0,8852071	0,0973788	1,0077235	0,0878834	0,0460579	0,0652108	0,0400077	0,0616160	0,0056772	1,0634508	0,1508871	0,4348978	0,9137943	0,5894722	0,1418550	0,4651456	0,0091345	0,0045189	0,3743880	1,0183419	0,7620826	0,0949579	0,8411293	0,1539835	0,1201096	0,2484604	0,5376607	0,0555919	0,0288440	0,0127216	0,0131681	0,0526803	0,2358465	0,7858715	0,2456766	0,6526563	0,2606867	0,0014969	0,0527850	0,0757703	0,9422384	0,1976496	0,6744347	1,0209707	0,9523875	0,6753554	0,0275837	0,0215295	0,0446308	0,0104426	0,0064048	0,0933119	0,8009424	0,0266005	0,0525684	0,0860343	0,1200202	0,0367461	0,1001677
1080	0,2813184	0,8478039	0,0850646	0,0849612	1,0570578	0,8738150	0,1224876	1,0676487	0,0664189	0,0545307	0,0922905	0,0353580	0,0546562	0,0043486	1,0059971	0,1738577	0,4189917	0,8165716	0,5414590	0,1537132	0,4702211	0,0050503	0,0198128	0,3589890	1,0272981	0,7156252	0,0983772	0,8222158	0,1415545	0,1284703	0,2816822	0,5375252	0,0517112	0,0297345	0,0168212	0,0144834	0,0595007	0,2198539	0,8219258	0,2980106	0,6642089	0,2719130	0,0017515	0,0687555	0,0633848	0,9010349	0,1953404	0,6106322	0,9368355	0,8826145	0,6397032	0,0237827	0,0130017	0,0518588	0,0204982	0,0082560	0,0698090	0,8105793	0,0218144	0,0544016	0,0966007	0,1157265	0,0458707	0,1025014
1100	0,2979234	0,9123939	0,0750752	0,0812800	0,9724172	0,8795618	0,1076240	1,0506390	0,1033853	0,0731607	0,1173425	0,0412175	0,0483452	0,0079141	1,0186314	0,1824631	0,4116998	0,9153350	0,4834213	0,1169462	0,5086155	0,0076146	0,0170756	0,3744260	1,0384440	0,7933291	0,1040831	0,7953282	0,1359678	0,1545090	0,2860523	0,5457418	0,0370971	0,0370713	0,0135503	0,0076687	0,0537916	0,2025858	0,8758535	0,3273153	0,6547678	0,2621051	0,0025180	0,0830712	0,0590954	0,9330611	0,2261519	0,6558077	0,9440704	0,9034616	0,6471886	0,0307519	0,0105683	0,0506526	0,0219995	0,0204695	0,0610497	0,8464888	0,0248434	0,0439089	0,0985177	0,1169645	0,0647893	0,0535102

0	0,2606247	1,0317469	0,1411666	0,0604025	0,9522026	0,7291859	0,0925947	1,0366507	0,0613149	0,0430085	0,0591442	0,0435271	0,0698338	0,0018148	1,0303574	0,1522986	0,5121000	1,0295907	0,5689452	0,1061761	0,5480168	0,0146608	0,0332992	0,3753278	1,0888257	0,7500317	0,1001449	0,8876237	0,0921303	0,0972315	0,2232058	0,5560678	0,0218230	0,0425619	0,0240718	0,0043216	0,0302999	0,1667821	0,8252966	0,1985212	0,7696937	0,2085705	0,0044644	0,0273644	0,0803746	0,8649337	0,1293391	0,7863172	0,8901357	0,9257839	0,5765242	0,0187724	0,0046436	0,0338705	0,0125284	0,0336997	0,0448572	0,8965548	0,0088282	0,0671070	0,1175089	0,1689833	0,0397641	0,0952532
20	0,3076793	1,0281376	0,1209010	0,0560206	0,8991420	0,6821793	0,0893309	1,0875817	0,1164034	0,0869810	0,0818848	0,0271573	0,0812118	0,0650878	1,0531254	0,1787983	0,4767393	0,7432287	0,5385203	0,1258276	0,5349737	0,0241508	0,0240490	0,3912907	1,0718593	0,8183917	0,1001424	0,8921452	0,1062864	0,1145433	0,1857834	0,5640759	0,0637080	0,0455244	0,0314156	0,0733537	0,0641661	0,1524199	0,7907947	0,2335238	0,6970035	0,1743898	0,0017429	0,0669998	0,0763877	0,9134644	0,1660047	0,6573368	0,8803796	0,7910376	0,5919681	0,0039554	0,0424758	0,0851940	0,1433650	0,0169739	0,0891237	0,8932365	0,0113700	0,0832871	0,0711909	0,1246952	0,0289467	0,0879440
40	0,2700310	0,9940559	0,1247884	0,0486270	0,8647381	0,6975736	0,0707674	1,0873367	0,1052708	0,2010499	0,0680210	0,0389778	0,0775400	0,1760647	1,0303701	0,1914374	0,4523932	0,5726436	0,5630711	0,0648304	0,6640541	0,0177420	0,0211301	0,3834269	1,0752157	0,8324435	0,1093062	0,9156303	0,0967277	0,1054728	0,2052866	0,5600291	0,1773792	0,0408042	0,0194679	0,1564461	0,0861113	0,1481642	0,8404798	0,2340036	0,6727113	0,2106410	0,0003967	0,0872102	0,0499375	0,9350991	0,1513740	0,7846425	0,9277870	0,8882245	0,5488066	0,0092046	0,1143492	0,1919670	0,2619408	0,0169163	0,1103637	0,9138995	0,0132215	0,0421843	0,0785664	0,1456896	0,0143359	0,0799465
