"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
220	0,3774678	0,5354652	0,2339967	0,6414441	0,8817765	0,7040028	0,3067366	0,4316841	0,6646524	0,9451938	1,0755548	0,9648012	0,9984905	0,0273603	0,8595368	0,9902383	1,0482367	0,2325506	0,6367514	0,1234928	0,9563379	0,7512273	0,5465315	0,2830578	0,0319934	0,2828709	0,6989662	0,0362037	0,7044563	0,6201583	0,9154009	0,3823528	0,7842022	0,8238028	0,5693749	0,8817074	0,4225739	0,4975786	0,9104813	0,0013952	0,6782429	0,8641765	0,7036927	0,9660826	1,0472836	0,7436006	1,0911944	1,0410452	0,0869896	0,9896552	0,0040013	0,5890811	0,8648253	0,8808101	0,6740877	0,4343480	0,5581070	0,4855142	0,9343522	0,6342009	0,5625115	0,7090870	0,9951188	0,9141760
240	0,3818154	0,5333676	0,2344211	0,6190366	0,9320638	0,7143912	0,3289103	0,4261610	0,6632356	0,9025893	1,0433598	0,9533068	1,0805569	0,0300210	0,8589483	0,9676286	0,9931817	0,2371372	0,6545642	0,1126983	0,9631180	0,7359105	0,5887838	0,2893244	0,0388571	0,2878510	0,7199356	0,0376004	0,7148073	0,5873775	0,8078124	0,4436809	0,7808420	0,8230561	0,5470241	0,7998257	0,4516346	0,5092942	0,9163696	0,0020750	0,5769273	0,8985517	0,6968538	0,9989819	0,9802142	0,7787797	1,1235068	0,9689806	0,0615517	0,9439663	0,0031155	0,6316111	0,9642887	0,8652758	0,6371533	0,4643297	0,5535311	0,5160193	0,8988935	0,6245803	0,5899995	0,6827160	1,0363834	0,9205099
260	0,3626666	0,4967394	0,2153535	0,6222443	0,8948491	0,7010559	0,3758831	0,4028446	0,6772844	0,8755360	1,0041624	0,9602679	0,9842464	0,0335925	0,8650263	1,0173955	1,0252824	0,2813457	0,6349764	0,0920068	1,0153337	0,7187744	0,5760523	0,2743517	0,0411821	0,3132378	0,6594084	0,0336396	0,7871708	0,5899698	0,8833346	0,3846839	0,8772165	0,8249519	0,5315688	0,9437967	0,3975399	0,4823477	0,9493198	0,0006402	0,6123728	0,8051796	0,6875006	1,0196499	0,9454424	0,7985945	1,0974845	0,8987991	0,0475968	0,9259996	0,0020597	0,5962202	0,8632299	0,9156549	0,6437776	0,4259410	0,5683704	0,5429014	0,9772273	0,6693355	0,6077429	0,6608539	1,0086015	0,9055750
280	0,3419230	0,5182832	0,1999753	0,5944939	0,9755424	0,6735260	0,3703735	0,4076110	0,6331012	0,8942691	0,9595726	0,9870496	0,9113369	0,0255190	0,8525449	0,9840203	1,0766796	0,2779639	0,6603609	0,0701968	1,0046371	0,7130633	0,5381461	0,2724743	0,0356550	0,2967877	0,6782549	0,0353680	0,7826593	0,5981070	0,7783516	0,4038711	0,7356932	0,7717681	0,5181393	0,8815141	0,4233060	0,4887833	0,9430739	0,0002042	0,6187487	0,9761087	0,6201907	0,9736239	0,9740615	0,8552184	1,0205557	0,9215401	0,0364483	0,8110827	0,0021384	0,5725436	0,8201286	0,8566261	0,6464456	0,4357251	0,5761269	0,5476825	0,9424258	0,7026803	0,6226117	0,6586152	1,0055378	0,9952246
300	0,3412973	0,4704149	0,2170979	0,5956182	1,0107931	0,6363948	0,3857265	0,4376906	0,6621927	0,8166782	0,9685435	0,9391545	1,0121870	0,0207982	0,8828856	1,0463120	1,0286558	0,2790117	0,6596987	0,0732393	0,9547613	0,6460711	0,5614118	0,2560876	0,0339005	0,3140315	0,6961129	0,0373585	0,8190041	0,5904603	0,8122020	0,4410446	0,7547217	0,7193003	0,4750281	0,9485687	0,4040176	0,4884090	0,9216523	0,0006775	0,5518997	0,9375079	0,5815961	0,9158415	1,0805754	0,8672651	0,9770747	0,9847501	0,0190414	0,8746377	0,0076002	0,6168092	0,8505925	0,8166739	0,7216031	0,4640615	0,5995823	0,5475685	0,9043486	0,6893158	0,6315880	0,6379479	0,9542053	1,0131750
320	0,3799520	0,5161891	0,2199464	0,6484427	1,0427633	0,6332732	0,3956026	0,4468995	0,6573501	0,8900146	0,9806479	0,9411681	0,9572927	0,0350092	0,8594776	1,0474276	1,0218664	0,2238861	0,6320682	0,0707489	0,9121733	0,7210219	0,5748185	0,3233810	0,0210976	0,2614046	0,7119952	0,0325453	0,7989458	0,6432562	0,9155725	0,4177330	0,7015802	0,6872882	0,4160340	0,9141265	0,5153403	0,4373904	0,9853549	0,0000457	0,5908409	0,8832158	0,5391627	0,9408454	1,0651165	0,8173016	1,0127374	0,9642644	0,0063578	0,9491200	0,0046020	0,5793641	0,8675300	0,8403578	0,6840663	0,4623462	0,6366134	0,5228548	0,9668707	0,6319852	0,6479701	0,7071932	0,9836339	0,9914150
340	0,4102006	0,5421719	0,2292952	0,6589260	1,0309834	0,6199276	0,4514646	0,4432608	0,6118340	0,9488628	1,0110348	1,0230769	0,9787662	0,0405578	0,8687296	0,9849377	1,0776588	0,2395291	0,6537376	0,0921447	0,8439761	0,7266794	0,5776879	0,3190396	0,0248445	0,2768671	0,6426866	0,0282795	0,7836222	0,6491850	0,8413420	0,4560949	0,7530455	0,6688264	0,3957526	1,0096897	0,5219593	0,4058306	1,0059629	0,0004112	0,5625439	0,7865448	0,5359075	1,0030360	1,0188643	0,8278803	0,9973022	0,9614907	0,0054997	0,8546321	0,0025583	0,6171264	0,8539919	0,9351911	0,7031778	0,4748240	0,6509583	0,6071639	0,9185896	0,6917765	0,7038118	0,7542297	1,0213853	0,9137331
360	0,4441917	0,4908051	0,2476515	0,5747944	1,0328009	0,6734624	0,3816360	0,4070079	0,6031994	0,9685690	0,9523259	1,0481481	0,9507374	0,0298787	0,8685856	1,0526915	1,0463367	0,2413779	0,7087089	0,1012691	0,9156933	0,7050072	0,5283428	0,2911908	0,0280117	0,2987317	0,6653215	0,0317624	0,8234245	0,5772778	0,8590035	0,4107801	0,7479505	0,6778868	0,4112244	1,0134315	0,5121424	0,4450882	1,0239692	0,0001647	0,5537971	0,8285508	0,5731649	0,9680950	0,9670019	0,8137240	0,9843436	0,9502279	0,0124078	0,8171922	0,0082254	0,6486421	0,7925599	0,9288092	0,6392072	0,4080177	0,6101408	0,6271080	0,9178233	0,7091431	0,6298940	0,7333292	1,1208263	0,9652479
380	0,4261871	0,4956939	0,2349052	0,5422751	1,0548275	0,6289300	0,3699222	0,3965283	0,5895222	1,0017418	0,9010436	0,9168990	0,8758152	0,0284697	0,8789114	1,0212257	1,0664886	0,2566698	0,6851081	0,0808341	0,9337220	0,7437269	0,5604655	0,2655854	0,0290135	0,2643366	0,6903687	0,0316180	0,8012243	0,5009192	0,8190070	0,4711794	0,7880350	0,6607707	0,4231868	0,9232775	0,5266648	0,4764731	1,0433057	0,0000000	0,6241472	0,7332749	0,5566631	0,9734292	0,9314849	0,8094383	1,0058992	0,8974931	0,0233902	0,8012560	0,0083822	0,5982340	0,8351186	0,8632979	0,6367592	0,3966397	0,6278197	0,6563891	0,9288449	0,7569014	0,6723511	0,7798792	1,0881812	0,8552685
400	0,3450712	0,4988594	0,2059376	0,5324121	0,9697389	0,6485014	0,3567294	0,4058502	0,6238155	1,0609118	0,9631130	0,9789302	0,9323287	0,0290503	0,8069897	1,0062173	1,0667307	0,2478295	0,6801199	0,0839527	0,8979566	0,7263486	0,5666409	0,3364221	0,0301802	0,2812392	0,7007128	0,0497449	0,7120601	0,5472100	0,8679544	0,4789775	0,7824762	0,6838035	0,4372119	0,9377267	0,4361335	0,4327253	1,0678846	0,0011876	0,6429456	0,7443897	0,6399283	1,0122124	0,9625231	0,8120894	1,0021849	0,9684171	0,0299275	0,8128171	0,0037377	0,5967165	0,7870565	0,8149818	0,6268941	0,4814762	0,5990877	0,6225694	0,9193946	0,7985268	0,6667320	0,7177774	1,2159117	0,8836015
420	0,4022400	0,5015030	0,2123443	0,6189422	0,9405396	0,6772520	0,3546387	0,4400735	0,6227147	1,0313901	0,9587361	0,9673399	0,9066655	0,0525121	0,8916377	1,0128625	1,0674196	0,2443928	0,6655335	0,0738346	0,8868774	0,7319446	0,4812637	0,3015441	0,0227414	0,2782701	0,7406802	0,0354529	0,7773763	0,6147775	0,8834169	0,4355757	0,6804480	0,6739982	0,4505733	1,0423598	0,3714168	0,4284735	1,0204669	0,0014519	0,6385383	0,8098078	0,5983268	1,0124835	1,0092942	0,8326470	1,0032037	0,9854485	0,0294845	0,8869172	0,0018630	0,5819322	0,8291665	0,8242295	0,5541535	0,5087328	0,6103766	0,5994445	0,8958005	0,7669447	0,6618287	0,7112265	1,1503786	1,0123688
440	0,3959286	0,4704073	0,2310754	0,6082672	0,9573421	0,7001811	0,3806932	0,4238965	0,6187654	1,0360406	0,9880983	0,9074550	0,9410803	0,0572471	0,9196437	1,0145102	1,0204564	0,2070175	0,6698180	0,0910681	0,8856401	0,7714980	0,4566806	0,2851249	0,0297690	0,2499708	0,7485924	0,0394804	0,8006175	0,5614239	1,0104996	0,4367774	0,7240689	0,6851306	0,4466571	0,9727959	0,4196372	0,4169761	0,9625762	0,0035437	0,6234262	0,7460266	0,6333844	0,9360986	1,0316985	0,8306425	1,0196897	1,0965305	0,0241737	0,9389107	0,0015386	0,5831144	0,8468739	0,8727223	0,5472874	0,5268285	0,6411790	0,5927724	0,9019287	0,7604084	0,6513295	0,6871742	1,0907760	0,9493298
460	0,4328871	0,4761183	0,2186465	0,6046064	0,9223004	0,6482267	0,4059515	0,4174699	0,6361818	0,9603740	0,9937808	0,9199320	0,9482799	0,0442675	0,9258075	1,0088175	1,0231200	0,2056541	0,6021608	0,0815737	0,8995680	0,7816066	0,4428246	0,2742511	0,0231776	0,2336324	0,7752180	0,0365639	0,7454706	0,5848582	0,9873713	0,4304955	0,6858104	0,6635211	0,4651766	0,8970694	0,4093055	0,4621045	0,9873788	0,0007100	0,6319575	0,8401713	0,6648394	0,8699308	0,9893019	0,8318069	1,0213771	1,1050053	0,0270966	0,9240107	0,0020617	0,5929213	0,9011873	0,8922390	0,5210465	0,5372876	0,6102753	0,6458565	0,9116003	0,7606705	0,6624028	0,6080686	1,0508731	0,8807053
480	0,3623775	0,4623657	0,2261552	0,5919406	0,9199687	0,6519322	0,4019166	0,4049153	0,5675414	0,9153102	0,9790861	0,8895766	0,9216387	0,0354534	0,9546868	1,0196863	0,9803216	0,2248162	0,6305288	0,0912056	0,9587688	0,6941967	0,4712097	0,2906309	0,0295277	0,2460705	0,8163470	0,0459809	0,7557714	0,5872121	0,8547845	0,4406086	0,6862727	0,5750111	0,4821776	0,9842452	0,3890324	0,4906380	0,9593504	0,0032565	0,6653015	0,8078816	0,6987135	0,7686499	0,9258217	0,8430264	0,9961356	1,0573797	0,0409533	0,8664475	0,0027625	0,6074024	0,8466021	0,9356222	0,5547950	0,5570218	0,6173626	0,6608703	0,8965986	0,6871424	0,6707802	0,6891715	0,9912242	1,0515237
500	0,3832813	0,4585638	0,2043437	0,5803632	0,9602829	0,6560610	0,4145167	0,4285258	0,5328371	0,8609801	1,0115602	0,9652825	0,9166555	0,0361585	0,9721763	0,9787887	0,9817986	0,2080141	0,6774266	0,0987868	1,0224847	0,6871737	0,4736843	0,3471780	0,0457316	0,2372081	0,8807544	0,0479796	0,6201646	0,4757550	0,8794127	0,4115095	0,6842399	0,5535401	0,4618172	0,9944146	0,3697643	0,4986448	0,9118943	0,0045250	0,5979383	0,7736620	0,6724134	0,8008838	0,9837878	0,8211899	0,9690857	0,9264880	0,0320147	0,8203739	0,0009719	0,6361894	0,8121175	0,9022286	0,5530055	0,5641687	0,6384224	0,6186111	0,9292995	0,6503577	0,7268376	0,6569207	0,9150551	1,0543798
520	0,3983312	0,5129655	0,2404427	0,5930396	0,9715039	0,6607455	0,4070271	0,4471179	0,5939080	0,8054869	0,9565276	0,9157537	0,9359563	0,0357320	0,9716441	0,9861374	0,9437225	0,2373601	0,6407783	0,0941434	0,9033690	0,6858666	0,4743757	0,3303957	0,0482909	0,2591391	0,8142086	0,0515071	0,6483447	0,5504778	0,9028978	0,4337648	0,7080494	0,5949807	0,4121975	0,9604605	0,3105942	0,4846878	0,8463286	0,0081089	0,6266871	0,7405421	0,6997311	0,9090934	0,9516041	0,8003221	0,9071062	0,9596925	0,0338873	0,8571265	0,0011337	0,6215940	0,9026120	0,8839138	0,5554430	0,5953999	0,6423136	0,5749219	0,9136931	0,6128349	0,6853563	0,6586963	0,9356686	0,9945965
540	0,3971062	0,4431049	0,2390279	0,6320020	0,9537655	0,6471567	0,3765518	0,4110233	0,5840433	0,8215716	0,9482237	0,9891175	0,9351766	0,0411453	1,0653382	1,0369064	0,9362620	0,2806222	0,6776850	0,1090049	0,9795320	0,6628338	0,4778893	0,3215926	0,0445760	0,2572110	0,8236141	0,0530483	0,6417024	0,5773517	1,0063467	0,4291861	0,6779916	0,5933133	0,4606643	0,9253312	0,3453593	0,4935701	0,8606656	0,0040906	0,6805531	0,8364710	0,6832412	0,9459954	0,9792432	0,8255909	0,9552174	1,0527131	0,0304772	0,8652307	0,0029258	0,6481677	0,9074628	0,8616524	0,5595819	0,5480006	0,6135351	0,5716352	0,9226091	0,6116579	0,6836826	0,7113058	1,0216558	1,0170385
560	0,4360516	0,4110333	0,2317140	0,5901210	0,9827258	0,6547271	0,4326555	0,4058281	0,5650229	0,8112845	0,9952313	0,9881327	1,0097413	0,0418340	1,0222703	0,9853134	0,9970382	0,2626957	0,6446337	0,0808499	0,9413511	0,6485062	0,4821668	0,2988632	0,0414729	0,2354667	0,7735329	0,0591817	0,6749801	0,5833580	0,9808065	0,4167448	0,6646547	0,6144733	0,4930916	1,0134088	0,4144374	0,4562221	0,8647973	0,0012644	0,7026467	0,9050647	0,6658964	0,9707526	0,9493869	0,8582117	0,9511915	0,9567213	0,0389530	0,8135708	0,0000892	0,7330126	0,8522732	0,8564807	0,5903986	0,5283356	0,5849081	0,5371451	0,9236368	0,5983803	0,7050908	0,7283098	1,0027188	0,9978036
580	0,4358477	0,4203552	0,2496951	0,5338347	0,9731306	0,6895217	0,4350800	0,4125389	0,5952277	0,8331449	1,0238177	0,9477365	0,9366930	0,0294757	0,9559705	0,9403945	1,0580478	0,2763524	0,6250752	0,1553481	0,9295693	0,7044410	0,5176631	0,2850251	0,0363201	0,2164734	0,7629547	0,0683707	0,8118252	0,5689073	0,8554653	0,4285713	0,6962537	0,6563401	0,5812014	0,9823004	0,4006463	0,4100389	0,8526757	0,0312487	0,6621470	0,9115139	0,7029769	0,8715774	0,9342678	0,8730301	1,0400457	1,0117200	0,0425955	0,8410356	0,0364818	0,6832663	0,8769753	0,8276247	0,6429385	0,5724595	0,5661593	0,5181712	0,9381660	0,5420613	0,6895722	0,7088705	1,0639571	0,9351256
600	0,4075238	0,5195613	0,3461896	0,5172315	1,0063801	0,7074880	0,4018636	0,4216409	0,5780878	0,8599641	0,9620668	1,0277476	0,8774756	0,0266417	1,0164625	0,9335167	1,0437730	0,2854775	0,6144247	0,2512726	0,9648460	0,7865646	0,5049142	0,3167295	0,0513115	0,2191534	0,7772459	0,0596721	0,8040896	0,5642789	0,8651707	0,4158437	0,7260901	0,6174223	0,5649966	0,9235132	0,3936090	0,3956882	0,8853080	0,0692578	0,6490150	0,8621484	0,6822189	0,7730875	0,8841873	0,8276717	1,0572888	0,9571180	0,0614924	0,7057814	0,0949222	0,7104332	0,8893794	0,9188605	0,6479717	0,5371531	0,5292481	0,5087806	0,8673482	0,5733200	0,6814286	0,6263540	0,9518348	0,8709586
620	0,4274789	0,6240202	0,4240762	0,5049180	1,0437036	0,6907346	0,4196044	0,4262519	0,5648974	0,8656404	0,9583084	0,9728086	0,9784733	0,0310330	0,9911891	0,9576957	1,0282824	0,2943972	0,6109973	0,3299239	0,9557835	0,8013110	0,5074363	0,2735882	0,0430651	0,2504372	0,7659976	0,0428046	0,7881224	0,6259533	0,8847382	0,3790308	0,7349469	0,6040096	0,6281993	1,0493186	0,3723500	0,4036851	0,8439055	0,1055814	0,6426481	0,8612785	0,6550647	0,7225417	0,8940451	0,7548814	1,0291649	0,9957801	0,1055138	0,7409169	0,1497741	0,6450176	0,7865570	0,9719031	0,6183094	0,5011138	0,5422802	0,5057833	0,8607881	0,5758259	0,6310357	0,5637214	0,8502106	0,8377536
640	0,4068696	0,7165465	0,4300366	0,4305889	1,1128577	0,6787603	0,4249242	0,4150854	0,6286999	0,7817891	0,9391546	0,9111265	1,0190330	0,0465143	0,9187213	0,9830870	1,0231167	0,2416065	0,6889509	0,4031077	0,9165094	0,7638809	0,5296025	0,2725094	0,0507825	0,2525649	0,7713615	0,0531468	0,7047693	0,6449476	0,8148219	0,4564353	0,7789026	0,6413483	0,6722360	1,0125150	0,3867442	0,3519035	0,7874401	0,1242696	0,5972182	0,8268989	0,6295153	0,6773752	0,8711487	0,7176209	1,0272846	1,0209650	0,1357537	0,6808491	0,1605833	0,6582304	0,6642919	0,9648346	0,6650201	0,4979543	0,5675498	0,4284991	0,8500893	0,5714135	0,6073156	0,5738796	0,9079771	0,8112061
660	0,3590713	0,7834995	0,4328687	0,4086547	1,0120634	0,6770319	0,4003156	0,4536443	0,6184847	0,7522397	0,9213095	0,9741572	1,0054478	0,0574997	0,9275603	0,9710910	0,9850762	0,2300760	0,7347612	0,5321441	0,9592754	0,7723268	0,4761069	0,2819603	0,0488689	0,2270436	0,7674267	0,0366274	0,7478666	0,7049714	0,9175260	0,4228805	0,7316154	0,6327587	0,6886186	1,0330634	0,3846327	0,3457481	0,7921689	0,1363242	0,6630925	0,8155102	0,6530404	0,6116995	0,9059380	0,7600997	0,9738569	0,9357273	0,1886189	0,6604560	0,1765769	0,5391568	0,5820321	0,9627231	0,5564268	0,4425816	0,5883364	0,5252493	0,7519887	0,6260357	0,5332486	0,5644743	1,0281116	0,9164825
680	0,3516119	0,8084251	0,5059018	0,3724332	1,0426075	0,7066532	0,3914818	0,4447136	0,5521202	0,7473869	0,9148961	1,0119414	0,9336635	0,0425444	0,8932476	0,9894883	0,9632035	0,1875059	0,6710185	0,6016349	0,9807901	0,7572472	0,4674961	0,2497815	0,0451023	0,3171468	0,7721761	0,0414260	0,7767022	0,7422148	0,9492491	0,4402030	0,7154222	0,6367529	0,7395538	1,0446393	0,3628581	0,3708902	0,8753915	0,1608195	0,6719194	0,7774186	0,6788871	0,5218886	0,9549751	0,7622830	0,9785463	0,9128106	0,2596885	0,6422340	0,2064261	0,5019116	0,4943783	0,9736151	0,5653906	0,4194064	0,5492070	0,5285516	0,7718630	0,6109497	0,4911218	0,5144115	0,9360296	0,8855724
700	0,3557315	0,8705786	0,5449520	0,3818983	1,0002918	0,6950741	0,3637311	0,4332595	0,5395960	0,7791032	0,9126855	1,0325447	0,9736983	0,0421768	0,9704583	0,9622928	1,0583451	0,2015038	0,6457488	0,6191309	0,9509785	0,7795967	0,4686126	0,3115982	0,0391266	0,3554212	0,7670248	0,0430443	0,7384738	0,7790127	0,9340052	0,3995841	0,6575010	0,7045385	0,7755294	1,0533391	0,3910305	0,3193055	0,9171327	0,1594773	0,6367360	0,8878954	0,6588668	0,4992200	0,9646434	0,7771006	0,9052587	0,9768498	0,3397740	0,6043155	0,1894979	0,4360978	0,3992226	0,9764509	0,5624134	0,3764432	0,5619957	0,5057083	0,8088559	0,6141959	0,4391154	0,4890476	0,8835651	0,8900856
720	0,3372224	0,8687981	0,4754593	0,3940780	1,0448906	0,7255047	0,3725378	0,4387681	0,5645967	0,7454270	0,9423861	0,9590164	1,0334493	0,0496421	1,0265332	0,9202841	1,0865272	0,2122043	0,6419513	0,5875422	0,9324623	0,8022807	0,4872065	0,2879886	0,0492126	0,3593875	0,6888205	0,0420281	0,8024062	0,7892997	0,9839256	0,4241591	0,7465360	0,6940624	0,8186892	1,0602373	0,4015344	0,2764291	0,9706990	0,1657945	0,6535549	0,8668891	0,6901247	0,4965601	0,9515658	0,7247760	0,9177803	0,9475045	0,4304847	0,6135152	0,2095031	0,4147540	0,3276736	1,0007791	0,6019584	0,3674851	0,6034825	0,5539348	0,8069252	0,6397664	0,3495635	0,4623518	1,0052348	0,9267777
740	0,3673147	0,8505300	0,4945034	0,3762137	1,0153714	0,7626078	0,3382508	0,3858702	0,6132250	0,7746898	0,9631595	0,9502520	1,0345835	0,0521551	1,1020010	0,9877420	1,0642463	0,2128645	0,6765319	0,6577755	0,9220478	0,8613715	0,4903165	0,2559376	0,0388324	0,3920671	0,6919902	0,0337082	0,8157609	0,8088933	0,8898739	0,4253398	0,7772418	0,7387641	0,8398442	1,1677651	0,3782342	0,2432162	0,9523062	0,1654365	0,6484758	0,9056065	0,7101965	0,4801356	0,9669529	0,7841132	0,9241913	0,9123533	0,4349615	0,6519224	0,1905833	0,3762700	0,3048976	0,9890252	0,5779674	0,3741096	0,5450357	0,5563649	0,8815182	0,5894052	0,3263609	0,4789487	0,9508500	0,9424168
760	0,3369438	0,8759868	0,5451728	0,3732515	0,9685265	0,6953686	0,3464940	0,4053540	0,6362540	0,7629652	0,9478981	0,8828446	1,1356845	0,0466571	1,0520029	1,0250567	1,0284623	0,2234205	0,6628621	0,6093143	0,8938756	0,8771786	0,4615083	0,2397250	0,0467588	0,4337485	0,6351663	0,0422216	0,8181836	0,7805277	0,8753593	0,3963138	0,6977102	0,7535798	0,8608962	1,0485737	0,4351784	0,2221893	0,9404973	0,1900220	0,5976818	0,9157486	0,7423370	0,4887450	1,0370086	0,7338057	0,9015327	0,8868849	0,4789853	0,7085407	0,2045571	0,3282918	0,2704277	0,9859395	0,6371542	0,3343479	0,5448085	0,5410874	0,9191639	0,5490211	0,3154422	0,4500020	1,0146978	0,8842680
780	0,3620531	0,9514427	0,5070734	0,3661738	1,0186942	0,7220278	0,3428332	0,3710709	0,6363676	0,6729993	0,9924256	0,9619446	1,1481690	0,0359542	1,0109640	1,0151206	0,9476236	0,2544413	0,6223896	0,6228571	0,9199015	0,9003156	0,5059678	0,2689100	0,0397277	0,4335815	0,5886342	0,0449560	0,8333138	0,8355984	0,9143821	0,4011391	0,6747321	0,7661687	0,8204659	0,9447412	0,4197111	0,2662224	0,8901300	0,1948547	0,6262762	0,8869171	0,7399191	0,4681871	1,0538144	0,7301078	0,8720694	0,8795373	0,6033534	0,6812289	0,2229483	0,3961812	0,2677766	0,9106054	0,6687660	0,2894404	0,5708698	0,5426860	0,9319994	0,5262826	0,2703223	0,4265460	1,0090508	0,8550181
800	0,4009825	0,9393941	0,4813945	0,3850909	1,0125066	0,7548559	0,3810829	0,3810590	0,5893854	0,7203794	1,0035183	0,9905982	1,0092997	0,0279591	1,0281050	1,0482479	0,9130119	0,2517086	0,5579078	0,5854518	0,9713137	0,7941328	0,5018588	0,2727294	0,0363084	0,3603434	0,5737289	0,0426988	0,8977424	0,8248223	0,9397521	0,4212440	0,7743102	0,7331796	0,8334773	0,9356609	0,4668934	0,2332242	0,8470719	0,2217260	0,5819794	0,8930005	0,6950510	0,4961770	0,9795402	0,7599137	0,9265011	0,9086034	0,6314743	0,6283945	0,2442744	0,3969483	0,2242928	0,9000862	0,7114179	0,2672690	0,5581708	0,5572855	0,9478897	0,5055916	0,2751224	0,4253374	1,0076358	0,9219084
820	0,3628923	0,9853324	0,5100390	0,3860088	1,0543747	0,6903151	0,4155876	0,3982211	0,5848055	0,8164738	1,0364923	0,9531071	0,9784573	0,0248999	0,9422351	1,0498217	0,8847055	0,2840113	0,5803791	0,6707496	0,9993624	0,7882621	0,4545925	0,2332992	0,0435348	0,3667250	0,6058110	0,0479258	0,8768658	0,8277939	0,9181826	0,3814135	0,7533529	0,7666969	0,8103443	0,9287510	0,4744728	0,2560148	0,8638124	0,2469625	0,5976989	0,9216413	0,7104678	0,4514076	1,0141605	0,7936560	0,9189458	1,0068577	0,5846566	0,6873362	0,2206398	0,3478576	0,2817932	1,0006420	0,7404288	0,2592013	0,5926991	0,5299297	0,9498932	0,4965072	0,2742028	0,4342825	1,0518383	0,9112190
840	0,3801377	1,0260404	0,4454071	0,4344546	0,9632859	0,7025714	0,3789081	0,4561868	0,6266423	0,7622686	0,9878353	0,9436135	0,9619588	0,0230658	0,9956722	0,9908159	0,9206783	0,2726475	0,6290317	0,6766602	0,9952645	0,7732907	0,5053612	0,2647724	0,0375632	0,3577365	0,5962900	0,0356663	0,8497595	0,7792211	0,9352981	0,3583894	0,6869212	0,7602572	0,8478580	0,8815362	0,4641294	0,2431851	0,8111283	0,2174797	0,5695441	0,8244438	0,7153628	0,4414033	1,0236346	0,7291334	0,9515935	0,9495652	0,5843497	0,6583465	0,2065841	0,3045573	0,3099909	1,0148268	0,7440310	0,2171407	0,5785336	0,5402013	0,9259765	0,5060404	0,2683327	0,4158018	1,0031613	0,9237320
860	0,3873275	1,0048992	0,3911212	0,4865749	0,9240065	0,7103999	0,3658924	0,4802063	0,6266534	0,8078299	0,9962987	0,9153536	0,9571150	0,0354011	1,0207086	0,9448619	0,9841966	0,3062320	0,6925417	0,6990213	0,9971208	0,7895921	0,5061681	0,2947846	0,0307859	0,3786148	0,6365463	0,0328764	0,8252298	0,7525117	0,9861085	0,4110612	0,6967804	0,8249093	0,8131301	0,9721663	0,4933278	0,2462224	0,8491919	0,2373098	0,5549159	0,8408932	0,7387141	0,4158641	1,0350326	0,7018217	0,9412776	1,0184987	0,5958175	0,6528775	0,2147700	0,2870002	0,3318015	0,9861064	0,7329428	0,1730039	0,6217023	0,5086070	0,9318628	0,4908458	0,2620955	0,4211872	0,9797345	0,9027561
880	0,4017318	0,9908178	0,3947617	0,5186183	0,9475486	0,6966192	0,3574348	0,4376025	0,5811347	0,8206164	0,9611962	0,9258125	1,0417345	0,0285659	0,9838003	0,9519495	0,9727572	0,2976534	0,6645440	0,7600435	0,9327989	0,7984744	0,5310341	0,3080336	0,0358891	0,3755633	0,6809659	0,0475034	0,8247160	0,7935992	0,9961438	0,4300009	0,6902573	0,8245961	0,7310948	0,9872074	0,4345186	0,2467190	0,8654024	0,2455274	0,5248685	0,8750999	0,7443488	0,4512795	1,0186843	0,7288495	0,9491304	0,9455266	0,5580586	0,6805756	0,2259420	0,3018159	0,3911083	1,0238787	0,6788974	0,1832406	0,5581286	0,5778825	0,9289814	0,5278130	0,2383953	0,3714605	0,9119730	0,9155236
900	0,3963484	1,0171131	0,3920026	0,4808731	0,9936168	0,7244196	0,2960394	0,4562574	0,5460544	0,7986137	0,9433515	0,9130536	1,0441294	0,0210151	0,9792085	1,0005983	0,9690023	0,2709199	0,6671340	0,7594494	0,9412253	0,8308658	0,5541087	0,2829003	0,0325917	0,4586924	0,7268800	0,0482501	0,7683085	0,7633252	0,9934944	0,4337136	0,6493482	0,8087424	0,7240028	0,9216219	0,5279373	0,2433433	0,8636325	0,2489582	0,5402862	0,8281333	0,6938520	0,4688958	1,0593282	0,7368972	0,9810469	0,9828858	0,5163007	0,6870727	0,2066278	0,2872188	0,4083023	1,0094159	0,6974257	0,2016876	0,5766932	0,6067344	0,9305546	0,5398859	0,2114737	0,4006459	0,9455315	0,9382942
