"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
300	0,0026221	0,3237041	0,1604479	0,4540643	0,0607793	0,0152655	0,2382831	0,3062320	0,4626972	0,2644802	0,6457797	0,4715267	0,7194390	0,1420072	0,5192759	0,3087009	0,3455248	0,6552304	0,0611454	0,3262042	0,1608572	0,2466477	0,0066739	0,3044611	0,0309418	0,3331958	0,5061545	0,6123905	0,1964698	0,4088257	0,0042205	0,1490089	0,0195803	0,2511729	0,3731481	0,0730336	0,5011682	0,8739882	0,3460580	0,5890071	0,0662484	0,0749641	0,2087845	0,3809409	0,5882609	0,6668426	0,7615758	0,7600332	0,8172075	0,3629971	0,2480102	0,0158514	0,2496425	0,0335160	0,1059163	0,0002516	0,8099816	0,3024946	0,4752643	0,3256486	0,0062794	0,4623971	0,7639783	0,1194387
320	0,0148184	0,4007396	0,1601794	0,4854042	0,0493951	0,0163156	0,2054004	0,2136649	0,3232547	0,2098553	0,7568639	0,6270015	0,5839579	0,0912800	0,5317602	0,2372548	0,2841458	0,7183003	0,1137434	0,3243809	0,2268084	0,2572548	0,0003193	0,3365462	0,0421098	0,3997494	0,5207423	0,6248449	0,2230858	0,3626883	0,0028705	0,0948033	0,0125122	0,2700623	0,4527663	0,0837751	0,5188521	0,6202725	0,2908263	0,6052966	0,0652924	0,0558809	0,1421576	0,3943317	0,5242132	0,7066437	0,7074297	0,6722726	0,7763961	0,2234940	0,2394900	0,0128415	0,2648594	0,0525317	0,1058476	0,0001332	0,7762368	0,3594436	0,7044027	0,2951639	0,0044274	0,4345400	0,7580317	0,0900679
340	0,0049673	0,3956580	0,1970822	0,4565345	0,0416645	0,0116911	0,2080743	0,2292274	0,4647041	0,2371737	0,7593938	0,5061696	0,7124069	0,1231496	0,4793076	0,3079387	0,2489350	0,7155279	0,0747823	0,3020248	0,2763429	0,3072598	0,0015899	0,2784098	0,0355523	0,3373190	0,5069703	0,5787221	0,1398785	0,4496771	0,0022145	0,1054617	0,0229092	0,1877537	0,4111472	0,0795869	0,5291245	0,6426869	0,3241699	0,7309088	0,0872985	0,0671402	0,1359851	0,3383886	0,5811882	0,6010522	0,7980991	0,8434220	0,8242931	0,2648632	0,2956411	0,0415111	0,2220921	0,0465777	0,0872953	0,0002786	0,6910780	0,2668462	0,4511918	0,3278343	0,0132854	0,4044177	0,9657626	0,1323637
360	0,0001575	0,3541171	0,2190104	0,3935750	0,0618284	0,0067232	0,1997950	0,2501446	0,4782997	0,2219219	0,7480490	0,5458636	0,5672647	0,2114334	0,3669690	0,2529084	0,3045854	0,8206814	0,0865635	0,3370435	0,3131513	0,3068909	0,0040804	0,3270011	0,0280252	0,3673435	0,5781816	0,6422468	0,2515818	0,4031338	0,0012657	0,1014881	0,0330220	0,3064344	0,3610156	0,0665480	0,5495404	0,8157131	0,3336228	0,6044602	0,0773644	0,0407620	0,1451224	0,3232093	0,6920618	0,6329008	0,6678508	0,8613314	0,7831910	0,2926554	0,1488569	0,0170887	0,3162514	0,0301223	0,0724029	0,0000000	0,7194309	0,3610498	0,6500355	0,3117381	0,0027443	0,5371021	0,9269933	0,1097610
380	0,0090265	0,3667932	0,1181295	0,4886764	0,0802211	0,0058445	0,1715243	0,1645049	0,3242008	0,2348502	0,8083688	0,4097487	0,6716120	0,1573174	0,5019037	0,3303460	0,2412081	0,8247967	0,0831298	0,3238213	0,2399823	0,3704707	0,0002229	0,2499467	0,0294774	0,3559249	0,3350581	0,6777601	0,1420943	0,4654236	0,0038230	0,0785090	0,0284783	0,2213827	0,5071484	0,0584743	0,6357874	0,8212356	0,3002963	0,5496006	0,0406403	0,0648835	0,1260483	0,3721022	0,7637419	0,6779077	0,6704394	0,7462057	0,6315761	0,2724228	0,2020541	0,0186403	0,2851999	0,0354044	0,1246075	0,0000199	0,7888694	0,2951399	0,6696665	0,3196757	0,0084075	0,4987057	0,7186895	0,1378730
400	0,0020756	0,3624108	0,1759638	0,4227219	0,0705508	0,0033603	0,2165785	0,2213301	0,3997306	0,2724874	0,6189029	0,4618958	0,5586040	0,1194512	0,4933982	0,2779935	0,2685793	0,5902866	0,0645966	0,3703037	0,1775424	0,3501857	0,0078698	0,2493881	0,0270373	0,3472889	0,3994300	0,5709753	0,1633086	0,4254331	0,0019788	0,1133157	0,0130679	0,1923924	0,3872637	0,0573592	0,5710876	0,7402545	0,3076548	0,6270640	0,0711507	0,0608391	0,1708527	0,3519484	0,6942642	0,8617829	0,8223419	0,6287175	0,7786175	0,3286856	0,1668951	0,0144478	0,3292859	0,0186934	0,1153941	0,0014436	0,7298833	0,3000562	0,4954097	0,3612045	0,0025976	0,4661003	0,6506526	0,1198027
420	0,0009293	0,3832630	0,0971100	0,4462360	0,1277002	0,0194024	0,1852131	0,2367074	0,4051548	0,3169152	0,6554679	0,4453697	0,8536531	0,1847445	0,4435269	0,2931762	0,2838364	0,7543137	0,1234305	0,2990150	0,1719459	0,3172092	0,0010661	0,3207291	0,0420186	0,3492017	0,4359615	0,6405265	0,1454211	0,2932976	0,0097100	0,1055724	0,0226794	0,2707507	0,3921855	0,0585861	0,4016049	0,6881155	0,3133268	0,5329776	0,0567183	0,0492502	0,1064888	0,3580795	0,6592502	0,6699499	0,6294484	0,7430388	0,8019283	0,3202277	0,2927099	0,0313103	0,3456836	0,0236609	0,0836174	0,0005163	0,7974626	0,3294310	0,7478077	0,2562945	0,0011404	0,4142242	0,7120281	0,1763354
440	0,0000000	0,3656531	0,2262445	0,4720911	0,0735115	0,0180755	0,2805261	0,2655952	0,4676947	0,3471513	0,6838184	0,5344611	0,8418800	0,1126150	0,6305550	0,3445621	0,2415349	0,7028316	0,0861776	0,3314688	0,1662659	0,3945974	0,0051540	0,2427310	0,0464577	0,3889998	0,4749785	0,7044911	0,2701278	0,4669882	0,0027692	0,1120319	0,0295632	0,2649092	0,3351040	0,0720080	0,4721929	0,7178728	0,2659051	0,6959661	0,0516021	0,1020722	0,1656679	0,3246905	0,7252796	0,8004890	0,5379190	0,6217164	0,8282645	0,3079834	0,1635777	0,0116418	0,3560981	0,0225939	0,1054533	0,0010728	0,6586706	0,3324837	0,5545505	0,2800503	0,0024405	0,4088258	0,6899627	0,1277934
460	0,0029389	0,4941750	0,1730104	0,3891028	0,0415168	0,0310331	0,2226914	0,2116792	0,4385820	0,2714958	0,8336391	0,5264674	0,7269227	0,1163921	0,4534976	0,3106659	0,2490293	0,7191475	0,1001183	0,2628236	0,2679073	0,4200223	0,0029002	0,3427227	0,0331509	0,3752634	0,5463967	0,6230086	0,2214150	0,4931958	0,0048695	0,0522786	0,0410367	0,2244384	0,3271794	0,0902636	0,6469627	0,6112743	0,2442585	0,5966214	0,0312422	0,0653532	0,1052747	0,3009827	0,6724050	0,6951053	0,6600011	0,6517699	0,6619949	0,2470966	0,2259729	0,0212476	0,3126330	0,0326936	0,1351042	0,0008845	0,6687377	0,3757407	0,5682491	0,3773897	0,0041576	0,4380675	0,5781171	0,1233754
480	0,0023335	0,3628257	0,2092072	0,4621213	0,0271433	0,0279116	0,2477937	0,2601503	0,3407249	0,2178518	0,8455958	0,5101644	0,7070846	0,1474279	0,5473854	0,2997289	0,1992015	0,7548430	0,1157196	0,3107562	0,2516025	0,4709599	0,0034921	0,2822046	0,0230375	0,3770066	0,5093372	0,5868584	0,2679575	0,4746232	0,0017289	0,0875612	0,0327057	0,3358138	0,3567943	0,0962748	0,4438870	0,8026845	0,2936780	0,7294717	0,0322436	0,0483372	0,0845605	0,3425575	0,6387622	0,6431457	0,6419772	0,6819818	0,8143320	0,3184327	0,2593612	0,0250941	0,2420126	0,0062760	0,1363409	0,0025550	0,7078424	0,3578311	0,5976001	0,2548109	0,0012791	0,4193941	0,6420415	0,1334799
500	0,0018291	0,4544459	0,1599701	0,3604169	0,0206624	0,0216673	0,2061740	0,2946108	0,3832041	0,2759179	0,7415447	0,4896072	0,7266200	0,1632099	0,5312377	0,3622765	0,3402909	0,7678132	0,1257157	0,3088314	0,2274829	0,4400362	0,0046177	0,4390707	0,0499164	0,3730502	0,4172145	0,7200798	0,2147443	0,4325190	0,0026285	0,0939020	0,0337315	0,1651791	0,3138891	0,0726778	0,5340731	0,5893880	0,3014422	0,6723697	0,0446298	0,0551627	0,1133170	0,4472175	0,7067321	0,7187932	0,7878775	0,6467994	0,6119419	0,2363175	0,2472642	0,0181832	0,2271489	0,0038371	0,1615578	0,0001315	0,7746186	0,3195953	0,7431475	0,4258084	0,0031871	0,4181325	0,7784240	0,1328629
520	0,0069562	0,3898373	0,1630185	0,3906911	0,0435134	0,0244735	0,1869868	0,2397531	0,3238758	0,3165978	0,6586769	0,5543535	0,6796844	0,1538369	0,5146555	0,2862337	0,2824118	0,7414623	0,0699470	0,3763008	0,2446484	0,4093861	0,0012066	0,3715837	0,0235315	0,4197866	0,5092125	0,6742325	0,2807748	0,5342370	0,0020221	0,1171366	0,0628512	0,2484853	0,3469143	0,1033046	0,5991390	0,8191085	0,3443128	0,5629414	0,0924062	0,0801343	0,1223015	0,3399528	0,6042677	0,6627726	0,6513025	0,7785768	0,6002932	0,2940320	0,2876952	0,0110187	0,2173229	0,0386392	0,1395322	0,0020048	0,7278716	0,3515287	0,6839757	0,2889503	0,0045635	0,4208086	0,8324873	0,1110584
540	0,0033733	0,4396043	0,1562709	0,4455391	0,0235736	0,0222775	0,2053312	0,2268445	0,4959037	0,2349054	0,6469344	0,4889282	0,9466432	0,2231411	0,3376918	0,3450041	0,2302170	0,7884601	0,0653444	0,3336329	0,2268840	0,3524185	0,0035890	0,3759301	0,0473900	0,2825221	0,4370429	0,5802059	0,2618623	0,5490877	0,0039809	0,1603600	0,0226207	0,2374597	0,4229109	0,0668221	0,4682209	0,7125654	0,3390007	0,6410861	0,0871792	0,0770107	0,1623896	0,3002365	0,5863196	0,7488087	0,6113753	0,7805024	0,7804627	0,3208560	0,2382796	0,0374551	0,1969242	0,0279036	0,1082261	0,0036078	0,7736022	0,3239379	0,6879928	0,2913793	0,0054614	0,5433791	0,5722248	0,1080033
560	0,0029675	0,4292228	0,1359131	0,4018327	0,0364339	0,0241854	0,1986603	0,2676868	0,4020083	0,1796667	0,7281007	0,5237905	0,8760085	0,1529699	0,4358035	0,3421810	0,2303780	0,6212778	0,0919932	0,3587187	0,1980722	0,3039630	0,0005640	0,2827879	0,0240097	0,3302241	0,6277895	0,6620342	0,1397141	0,5015947	0,0008265	0,1282458	0,0396067	0,2102582	0,4050066	0,0423789	0,5466275	0,6396612	0,2544406	0,5546964	0,0878865	0,1298635	0,1641571	0,2876616	0,5927829	0,7266736	0,6128312	0,6803113	0,9056403	0,3004976	0,2793777	0,0512220	0,1757868	0,0141561	0,1400228	0,0013812	0,7245814	0,3237620	0,5532211	0,4395757	0,0150154	0,4615058	0,7406678	0,1411905
580	0,0002982	0,3189817	0,0963393	0,3142521	0,0143993	0,0111368	0,1630810	0,3710379	0,3895159	0,4491822	0,7002286	0,4674670	0,8476128	0,1344219	0,4716418	0,3301370	0,2883261	0,6373482	0,1172166	0,3225677	0,2623355	0,2734373	0,0160429	0,3355528	0,0219902	0,3341766	0,5425615	0,4371520	0,2504275	0,4236325	0,0059237	0,1183536	0,0469385	0,2743755	0,3830661	0,0240196	0,5541290	0,7730024	0,3152084	0,3327562	0,0894937	0,0366312	0,1374722	0,1790309	0,7236174	0,7901546	0,4855224	0,8447317	0,6641805	0,2181018	0,2175778	0,0122897	0,2532724	0,0302880	0,2208156	0,0014430	0,7184642	0,4164900	0,6979957	0,2314221	0,0082573	0,4290440	0,6410064	0,0536503
600	0,0002006	0,3643954	0,0862795	0,2750515	0,0307905	0,0103343	0,1652246	0,4007102	0,3859537	0,4751462	0,6277799	0,4988101	0,7565004	0,1420180	0,5049968	0,2555715	0,2227176	0,6515549	0,0660558	0,3327007	0,2673066	0,3337892	0,0401933	0,3707463	0,0228358	0,3769548	0,4115973	0,3735967	0,2203137	0,3910462	0,0006528	0,1434909	0,0249215	0,2692627	0,4529984	0,0127442	0,4739205	0,6698575	0,2573193	0,2515033	0,0450650	0,0777465	0,1045962	0,1325844	0,7284477	0,6874553	0,3909927	0,7405636	0,8740656	0,1499488	0,1908086	0,0073178	0,3883492	0,0313480	0,3858898	0,0014430	0,5776354	0,3361191	0,5429895	0,0808883	0,0122927	0,4785258	0,6915816	0,0593618
620	0,0003830	0,2165872	0,0691250	0,2082120	0,0290122	0,0267238	0,1026683	0,3697248	0,3053499	0,5543627	0,7312647	0,5187835	0,8242625	0,1216979	0,4318425	0,2782588	0,1806774	0,5275913	0,0969803	0,3648005	0,1930131	0,2417548	0,0803561	0,2153372	0,0213399	0,3500239	0,4302692	0,2792916	0,1948953	0,3721678	0,0023568	0,1061006	0,0210743	0,2927149	0,4332422	0,0199407	0,5399731	0,6820312	0,2992676	0,0800817	0,0561085	0,0686291	0,1461298	0,0798251	0,6090953	0,7465204	0,2400727	0,7822429	0,6980389	0,0980393	0,3163896	0,0146434	0,3811497	0,0177187	0,3480736	0,0007644	0,6900543	0,3175929	0,4689372	0,0788232	0,0288073	0,4568871	0,6723925	0,0500341
640	0,0037042	0,2888897	0,0869479	0,1684430	0,0186342	0,0111352	0,1255696	0,3831064	0,2952049	0,4884529	0,6744498	0,4671368	0,7450183	0,1054562	0,5467235	0,2492776	0,3203186	0,5181490	0,0842560	0,4491604	0,1736190	0,2616658	0,0290982	0,2426796	0,0095005	0,3622134	0,3398104	0,1680163	0,1728578	0,3658338	0,0010556	0,0541179	0,0246104	0,2870093	0,3778804	0,0125902	0,5606744	0,7339391	0,3835135	0,0581256	0,0366396	0,0691274	0,1799620	0,0789713	0,6560383	0,7451792	0,1764828	0,7408066	0,6662136	0,0716380	0,2146651	0,0085091	0,5536349	0,0307088	0,3662538	0,0017356	0,6540712	0,3181598	0,5936231	0,0615140	0,0284118	0,4041522	0,5746297	0,0288556
660	0,0056169	0,2274300	0,0404055	0,1011009	0,0276639	0,0161432	0,1100635	0,3843816	0,3333492	0,5462928	0,5520739	0,3356117	0,6522532	0,0977715	0,5052151	0,3001279	0,2771662	0,5110714	0,0501782	0,2866924	0,1394805	0,2501062	0,0127800	0,2011622	0,0028460	0,2694823	0,4344672	0,1520119	0,1909102	0,3795377	0,0069575	0,1312400	0,0681975	0,2439084	0,3686523	0,0281412	0,5066742	0,7692396	0,3643573	0,0536944	0,0380177	0,0633885	0,1414962	0,0381351	0,5515917	0,7353187	0,1661229	0,6151276	0,6557107	0,0583349	0,2136623	0,0199194	0,5618981	0,0232258	0,3643083	0,0001452	0,6700473	0,2747701	0,5392092	0,0522519	0,0323547	0,2628944	0,6824724	0,0535728
680	0,0010554	0,1319550	0,0438867	0,1169318	0,0373472	0,0230730	0,1428582	0,2699850	0,3041369	0,7444567	0,5372519	0,4578945	0,6457327	0,0886829	0,5490677	0,3201064	0,1974997	0,4217229	0,0894119	0,3700827	0,1238490	0,2417097	0,0117747	0,1069158	0,0052908	0,3384531	0,4280059	0,0828357	0,1221688	0,3012689	0,0017127	0,0582426	0,0174525	0,2304438	0,4156652	0,0101330	0,5142971	0,7932639	0,3093994	0,0271415	0,0147690	0,0402784	0,1137623	0,0219242	0,6722211	0,5327987	0,1183748	0,6638391	0,7840499	0,0175096	0,2720362	0,0579889	0,6086432	0,0240501	0,3232845	0,0007641	0,7078799	0,1830245	0,5128857	0,0211081	0,0454717	0,3556196	0,5655872	0,0285534
700	0,0000000	0,0936594	0,0152803	0,0626227	0,0611501	0,0295856	0,1572920	0,2978878	0,3150467	0,5197898	0,5561491	0,3838305	0,4893868	0,1251145	0,5790695	0,2810004	0,2528824	0,4673957	0,0603413	0,3044395	0,0793761	0,2132395	0,0088029	0,2116939	0,0039230	0,3975513	0,3544943	0,1498243	0,1265672	0,1672866	0,0006975	0,0570819	0,0155782	0,1807269	0,3450732	0,0161450	0,4735700	0,7714654	0,2598805	0,0114267	0,0249293	0,0141166	0,1740243	0,0198525	0,4628811	0,3806660	0,0908863	0,6329342	0,7567808	0,0176541	0,1793007	0,0216907	0,5687423	0,0222399	0,3732309	0,0002271	0,7167803	0,1445610	0,4159239	0,0161142	0,0342482	0,3157905	0,6423463	0,0312830
720	0,0011090	0,1432828	0,0260751	0,0353311	0,0396293	0,0146128	0,1641738	0,2050395	0,3285923	0,5555493	0,4398063	0,4028453	0,5661986	0,1706211	0,4539421	0,2502622	0,3584826	0,3638374	0,0799826	0,4140236	0,0604479	0,1953226	0,0089696	0,1722158	0,0000835	0,3201773	0,3695731	0,1178931	0,1363484	0,1935155	0,0046877	0,0490738	0,0064727	0,2329599	0,3710802	0,0168609	0,5709233	0,6776923	0,3454495	0,0241256	0,0442945	0,0162404	0,1656856	0,0116485	0,5397682	0,5010944	0,0620991	0,8091574	0,7197670	0,0216909	0,2333619	0,0097858	0,7179690	0,0776586	0,3216912	0,0000127	0,7403033	0,1202497	0,3898765	0,0066068	0,0169533	0,2625309	0,4931334	0,0551700
740	0,0007639	0,1760238	0,0211832	0,0434660	0,0511492	0,0110081	0,1497178	0,2311467	0,2943815	0,4944037	0,4117953	0,4131882	0,5882018	0,1312808	0,7337560	0,2099505	0,2497977	0,4855001	0,0510080	0,3880218	0,0668466	0,1093906	0,0045916	0,0990305	0,0047762	0,3158205	0,3981498	0,1163696	0,1504795	0,0974397	0,0016056	0,0183768	0,0160654	0,2878508	0,3233558	0,0249842	0,4861076	0,7421545	0,2100433	0,0122439	0,0177407	0,0258588	0,2296495	0,0227346	0,3324763	0,3721233	0,0530572	0,6491271	0,5987445	0,0149511	0,2585747	0,0181940	0,7078455	0,0421677	0,3243488	0,0014885	0,7642390	0,1129997	0,4475031	0,0077104	0,0245839	0,2344616	0,4426852	0,0579538
760	0,0036538	0,1221800	0,0326160	0,0533695	0,0534483	0,0650999	0,1591568	0,2936119	0,2853896	0,4752271	0,4199127	0,3537831	0,5534738	0,1187793	0,4636166	0,2711731	0,1982711	0,5368980	0,0537286	0,3668369	0,0590216	0,1863179	0,0017290	0,0928815	0,0004530	0,3422942	0,3664545	0,1026008	0,0959658	0,1066614	0,0027285	0,0074889	0,0188065	0,1619220	0,3343707	0,0118336	0,4698627	0,7428958	0,3052136	0,0055335	0,0181244	0,0416459	0,2317260	0,0098085	0,4875478	0,3491141	0,0412202	0,5782594	0,7102866	0,0090235	0,2125189	0,0186821	0,7563767	0,1043402	0,2660726	0,0067265	0,6935746	0,1197327	0,4146020	0,0005109	0,0352245	0,2009669	0,3537230	0,0292562
780	0,0106945	0,1456740	0,0266539	0,0317899	0,0425663	0,0343599	0,1458616	0,2902406	0,2886158	0,4524357	0,4861029	0,5197328	0,6628154	0,1087134	0,6129392	0,2401971	0,2405107	0,4894973	0,0639506	0,3181726	0,0873259	0,1456366	0,0101073	0,1741361	0,0001465	0,3478200	0,4029979	0,1114641	0,1365432	0,0931971	0,0035075	0,0337216	0,0184544	0,1299868	0,4673150	0,0294328	0,4575761	0,7421072	0,2603936	0,0175393	0,0118117	0,0126322	0,2437720	0,0117585	0,3015319	0,2932283	0,0495435	0,7162521	0,6844384	0,0043373	0,1904890	0,0222015	0,8904207	0,1035108	0,2675392	0,0038818	0,9549306	0,1741547	0,4799890	0,0013046	0,0161263	0,1489457	0,4240227	0,0247295
800	0,0024178	0,1023834	0,0131931	0,0086813	0,0601670	0,0215978	0,1524262	0,2834291	0,2785043	0,3518207	0,4294054	0,3595578	0,5622145	0,1057227	0,4734351	0,2144788	0,2506347	0,4779597	0,0629786	0,3960016	0,0645899	0,1400086	0,0042422	0,1303612	0,0018349	0,2955426	0,3706189	0,1047656	0,1000289	0,0926628	0,0023637	0,0232115	0,0558833	0,2071538	0,4910419	0,0269182	0,5277511	0,7120180	0,2188946	0,0071080	0,0401541	0,0238347	0,2742433	0,0111955	0,3630423	0,2353381	0,0669132	0,6620876	0,6762388	0,0141667	0,2356494	0,0085713	0,6676282	0,1251336	0,2710428	0,0002361	0,7767545	0,1292557	0,4165280	0,0000000	0,0425489	0,1683766	0,3339109	0,0153422
820	0,0005474	0,1154071	0,0082427	0,0357534	0,0563051	0,0017884	0,0816901	0,2387415	0,2499170	0,4771146	0,2876206	0,4364543	0,5857668	0,0977476	0,5647891	0,2284150	0,1854745	0,4386907	0,0523967	0,3364056	0,0283972	0,1042084	0,0021888	0,1400973	0,0022870	0,3015876	0,4705891	0,0837141	0,1151768	0,0579842	0,0025505	0,0101269	0,0315729	0,1463712	0,4043984	0,0125260	0,4440869	0,5899763	0,2970992	0,0105452	0,0101912	0,0531633	0,4971327	0,0053423	0,3377755	0,1517197	0,0218890	0,5398372	0,7668416	0,0403099	0,2558141	0,0122349	0,7928983	0,1561521	0,3113771	0,0003672	0,7421400	0,1171297	0,4415932	0,0013285	0,0246532	0,1300579	0,2605275	0,0188186
840	0,0048725	0,0949340	0,0163782	0,0112979	0,0748855	0,0125270	0,0674511	0,3063700	0,2516040	0,5332359	0,3334991	0,4294763	0,5726594	0,0961529	0,5522277	0,2716824	0,2613958	0,5000449	0,0517440	0,2810443	0,0791581	0,1150577	0,0016586	0,1553620	0,0003472	0,2691326	0,2796087	0,1013763	0,1087772	0,0492888	0,0007442	0,0100243	0,0490521	0,1677688	0,3870919	0,0482749	0,3576389	0,7999999	0,2626231	0,0075311	0,0170986	0,0411166	0,3908659	0,0103278	0,2148035	0,1386689	0,0530540	0,5813274	0,8595198	0,0215401	0,2800272	0,0087830	0,7706726	0,2308471	0,3346647	0,0009966	0,8046879	0,1136725	0,3754715	0,0007111	0,0182921	0,1577157	0,2234037	0,0621198
860	0,0031277	0,0406729	0,0088741	0,0110605	0,0746806	0,0111896	0,1056628	0,2849053	0,2711675	0,4590183	0,2793903	0,3545492	0,5826621	0,1502721	0,6233586	0,3014791	0,2419394	0,4993083	0,0600238	0,3091303	0,0338575	0,1206607	0,0010496	0,1100524	0,0052544	0,3193584	0,3299804	0,0824121	0,0679934	0,0420810	0,0018534	0,0278465	0,0152065	0,1619078	0,5723234	0,0523797	0,3004403	0,6557573	0,2656066	0,0106869	0,0450932	0,0567969	0,3869245	0,0036107	0,2198655	0,0935290	0,0302770	0,5583998	0,7058194	0,0144442	0,2179547	0,0050839	0,7635995	0,1702093	0,3889557	0,0021262	0,8056163	0,2035786	0,5054934	0,0004604	0,0248600	0,1065422	0,1277950	0,0701825
880	0,0026215	0,0442818	0,0038619	0,0094665	0,0647573	0,0108215	0,1930139	0,2851878	0,2722025	0,4906717	0,2335639	0,4160846	0,6547899	0,1280166	0,5634611	0,2777561	0,1733995	0,4872942	0,0748555	0,3369240	0,0366299	0,1345529	0,0021003	0,0815513	0,0026174	0,3797307	0,3568017	0,1032877	0,1162410	0,0540117	0,0005135	0,0175980	0,0077145	0,1541145	0,4641664	0,0406615	0,2440172	0,7233828	0,2493057	0,0246685	0,0279913	0,0551715	0,3388515	0,0043466	0,2225114	0,0271382	0,0680201	0,5323906	0,6380175	0,0091503	0,2021855	0,0200494	0,8034701	0,2780186	0,3064403	0,0025947	0,7517537	0,1181684	0,4324747	0,0013008	0,0217593	0,1047054	0,1356916	0,0302961
900	0,0013759	0,0407992	0,0094871	0,0067415	0,0608151	0,0127546	0,1501902	0,3114981	0,2279903	0,4261537	0,2027676	0,4377425	0,6475071	0,1198052	0,4967614	0,2583433	0,1569450	0,4859586	0,0494534	0,4159140	0,0337228	0,1060834	0,0003194	0,0957889	0,0012596	0,3637803	0,2868736	0,0607749	0,0912447	0,0328124	0,0045408	0,0142161	0,0048713	0,1898095	0,4963477	0,0533617	0,1568066	0,7526309	0,2756980	0,0061486	0,0476980	0,0219057	0,2979436	0,0045307	0,1576433	0,0309283	0,0465952	0,4419387	0,8873869	0,0073149	0,2251786	0,0105565	0,6245306	0,3086505	0,2692909	0,0007545	0,8691481	0,0851730	0,4759931	0,0011596	0,0375761	0,0719254	0,1074991	0,0448736
920	0,0032714	0,0461935	0,0168821	0,0038923	0,0498103	0,0082873	0,1195943	0,2814591	0,2316245	0,5487780	0,1841266	0,4643232	0,5881923	0,1439274	0,7056560	0,2925511	0,2800915	0,5466944	0,0537757	0,3820640	0,0276044	0,1005856	0,0000835	0,1099733	0,0006186	0,3914862	0,3157790	0,1006863	0,0762029	0,0345001	0,0018984	0,0093499	0,0202994	0,1072177	0,5191293	0,0379665	0,1471461	0,8755316	0,3645530	0,0289101	0,0421592	0,0535984	0,3651447	0,0129625	0,1439439	0,0313236	0,0630205	0,4305494	0,7944629	0,0083705	0,2094391	0,0040609	0,6622527	0,2855786	0,3083783	0,0003987	0,8008786	0,0771167	0,4414249	0,0001760	0,0280306	0,1009497	0,0969679	0,0252030
940	0,0022622	0,0796726	0,0431503	0,0028457	0,0263670	0,0104498	0,1097784	0,2925510	0,2972160	0,5790635	0,1553681	0,3993773	0,5943731	0,1042785	0,7568662	0,2737166	0,2906726	0,5156145	0,0686732	0,3787140	0,0240774	0,1213263	0,0001505	0,0927893	0,0004583	0,3920647	0,3359642	0,1775564	0,1423376	0,0371228	0,0046563	0,0274923	0,0076305	0,1447133	0,4353679	0,0788977	0,1551971	0,8574262	0,1988607	0,0101402	0,0510511	0,0395037	0,4523863	0,0058297	0,1133018	0,0111902	0,0637500	0,4196194	0,7950988	0,0050249	0,2340790	0,0083738	0,6887596	0,2559306	0,3476244	0,0000000	0,9645258	0,0673868	0,3976887	0,0073183	0,0440098	0,0702118	0,0718036	0,0256234
960	0,0004413	0,0487426	0,0042765	0,0049034	0,0747807	0,0186704	0,1059419	0,2634240	0,1565634	0,4399151	0,2474658	0,5080164	0,5153357	0,1047918	0,5401650	0,2616902	0,2700151	0,4791707	0,1016176	0,2328425	0,0215199	0,1218674	0,0013400	0,0755213	0,0000708	0,3599788	0,2969156	0,1653272	0,1129283	0,0364170	0,0008595	0,0139281	0,0206279	0,1383923	0,4993159	0,1428761	0,1132616	0,7807263	0,2267774	0,0075011	0,1083349	0,0378348	0,3713134	0,0102721	0,1008441	0,0277079	0,0469857	0,4586483	0,8131424	0,0216102	0,3098685	0,0237837	0,7644958	0,2992422	0,2714467	0,0008357	0,6753977	0,0930905	0,3999521	0,0028883	0,0237034	0,0711029	0,0629548	0,0402072
980	0,0016772	0,1324385	0,0059942	0,0063342	0,0547568	0,0227721	0,1455730	0,2150418	0,2992949	0,4792947	0,1738341	0,4639648	0,6962811	0,1431740	0,5247199	0,2942002	0,1775553	0,5713453	0,0654793	0,3849795	0,0166776	0,1520175	0,0012433	0,0711735	0,0008395	0,3324881	0,2903868	0,1030048	0,1031296	0,0490256	0,0000000	0,0202763	0,0041443	0,1215933	0,5798569	0,1031444	0,0743161	0,8168944	0,2226433	0,0167976	0,0211374	0,0323245	0,3918268	0,0238782	0,0927304	0,0389424	0,0344710	0,4079010	0,7855075	0,0090473	0,2809284	0,0240975	0,6261523	0,3297632	0,3311608	0,0000000	0,8315592	0,0768065	0,3570393	0,0041997	0,0427496	0,0538438	0,0538618	0,0280240
