"Time"	glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
940	1,0000000	0,2089870	0,6086472	0,6214972	0,3589731	0,9979827	0,5690583	1,0000000	0,6359414	0,2696392	0,5811632	0,8364799	0,9999892	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3099701	0,2820073	0,2955404	0,1272037	0,8277355	0,9958329	0,9900014	0,9975023	0,8367131	0,6452547	0,9998350	0,7129886	0,7211857	0,7644307	0,9072717	0,5708830	0,2110719	0,2181473	0,6142945	0,9990400	0,6998012	0,9578349	0,7321330	0,1807416	0,6643218	0,9418810	0,8924203	0,4074240	0,3848596	0,9240581	0,8060996	0,5115416	0,6867092	0,9411873	0,1098481	0,8461621	0,8898469	0,7446444	0,3514601	0,9959804	0,7086928	0,9501064	0,7707730	0,8460638
960	1,0000000	0,2089870	0,6086472	0,6214972	0,3589731	0,9979827	0,5687574	1,0000000	0,6359414	0,2696392	0,5811632	0,8364706	0,9999937	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3098533	0,2819816	0,2955531	0,1272037	0,8277355	0,9958329	0,9900010	0,9975023	0,8364298	0,6452324	0,9998350	0,7125626	0,7207991	0,7644307	0,9068984	0,5704504	0,2110683	0,2181473	0,6142945	0,9990400	0,6998012	0,9578349	0,7321301	0,1807416	0,6643218	0,9418810	0,8924203	0,4074240	0,3848596	0,9240581	0,8060996	0,5115416	0,6867092	0,9411855	0,1098477	0,8461621	0,8898469	0,7446444	0,3514692	0,9959804	0,7086928	0,9501064	0,7707772	0,8460638
980	1,0000000	0,2089870	0,6086472	0,6214972	0,3589731	0,9979827	0,5685282	1,0000000	0,6359414	0,2696392	0,5811632	0,8364634	0,9999963	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3097751	0,2819652	0,2955612	0,1272037	0,8277355	0,9958329	0,9900007	0,9975023	0,8362127	0,6452148	0,9998350	0,7122364	0,7205017	0,7644307	0,9066116	0,5701199	0,2110660	0,2181473	0,6142945	0,9990400	0,6998012	0,9578349	0,7321284	0,1807416	0,6643218	0,9418810	0,8924203	0,4074240	0,3848596	0,9240581	0,8060996	0,5115416	0,6867092	0,9411845	0,1098475	0,8461621	0,8898469	0,7446444	0,3514747	0,9959804	0,7086928	0,9501064	0,7707797	0,8460638
1000	1,0000000	0,2089870	0,6086472	0,6214972	0,3589731	0,9979827	0,5683537	1,0000000	0,6359414	0,2696392	0,5811632	0,8364577	0,9999979	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3097229	0,2819548	0,2955664	0,1272037	0,8277355	0,9958329	0,9900005	0,9975023	0,8360467	0,6452010	0,9998350	0,7119868	0,7202732	0,7644307	0,9063918	0,5698675	0,2110646	0,2181473	0,6142945	0,9990400	0,6998012	0,9578349	0,7321274	0,1807416	0,6643218	0,9418810	0,8924203	0,4074240	0,3848596	0,9240581	0,8060995	0,5115416	0,6867092	0,9411839	0,1098474	0,8461621	0,8898469	0,7446444	0,3514781	0,9959804	0,7086928	0,9501064	0,7707812	0,8460638
1020	1,0000000	0,2089870	0,6086472	0,6214972	0,3589731	0,9979827	0,5682208	1,0000000	0,6359414	0,2696392	0,5811632	0,8364532	0,9999987	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3096880	0,2819481	0,2955697	0,1272037	0,8277355	0,9958329	0,9900004	0,9975023	0,8359197	0,6451902	0,9998350	0,7117959	0,7200979	0,7644307	0,9062235	0,5696749	0,2110638	0,2181473	0,6142945	0,9990400	0,6998012	0,9578349	0,7321268	0,1807416	0,6643218	0,9418810	0,8924203	0,4074240	0,3848596	0,9240581	0,8060995	0,5115416	0,6867092	0,9411835	0,1098474	0,8461621	0,8898469	0,7446444	0,3514802	0,9959804	0,7086928	0,9501064	0,7707821	0,8460638
1040	1,0000000	0,2089870	0,6086472	0,6214972	0,3589731	0,9979827	0,5681196	1,0000000	0,6359414	0,2696392	0,5811632	0,8364497	0,9999993	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3096647	0,2819439	0,2955718	0,1272037	0,8277355	0,9958329	0,9900003	0,9975023	0,8358227	0,6451819	0,9998350	0,7116501	0,7199634	0,7644307	0,9060948	0,5695281	0,2110632	0,2181473	0,6142945	0,9990400	0,6998012	0,9578349	0,7321264	0,1807416	0,6643218	0,9418810	0,8924203	0,4074240	0,3848596	0,9240581	0,8060995	0,5115416	0,6867092	0,9411833	0,1098474	0,8461621	0,8898469	0,7446444	0,3514814	0,9959804	0,7086928	0,9501064	0,7707827	0,8460638
1060	1,0000000	0,2089870	0,6086472	0,6214972	0,3589731	0,9979827	0,5680425	1,0000000	0,6359414	0,2696392	0,5811632	0,8364470	0,9999996	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3096491	0,2819412	0,2955731	0,1272037	0,8277355	0,9958329	0,9900002	0,9975023	0,8357487	0,6451755	0,9998350	0,7115388	0,7198604	0,7644307	0,9059965	0,5694161	0,2110629	0,2181473	0,6142945	0,9990400	0,6998012	0,9578349	0,7321262	0,1807416	0,6643218	0,9418810	0,8924203	0,4074240	0,3848596	0,9240581	0,8060995	0,5115416	0,6867092	0,9411831	0,1098473	0,8461621	0,8898469	0,7446444	0,3514822	0,9959804	0,7086928	0,9501064	0,7707830	0,8460638
1080	1,0000000	0,2089870	0,6086472	0,6214972	0,3589731	0,9979827	0,5679837	1,0000000	0,6359414	0,2696392	0,5811632	0,8364448	0,9999998	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3096387	0,2819394	0,2955739	0,1272037	0,8277355	0,9958329	0,9900002	0,9975023	0,8356922	0,6451705	0,9998350	0,7114538	0,7197815	0,7644307	0,9059215	0,5693307	0,2110626	0,2181473	0,6142945	0,9990400	0,6998012	0,9578349	0,7321261	0,1807416	0,6643218	0,9418810	0,8924203	0,4074240	0,3848596	0,9240581	0,8060995	0,5115416	0,6867092	0,9411830	0,1098473	0,8461621	0,8898469	0,7446444	0,3514827	0,9959804	0,7086928	0,9501064	0,7707832	0,8460638
1100	1,0000000	0,2089870	0,6086472	0,6214972	0,3589731	0,9979827	0,5679390	1,0000000	0,6359414	0,2696392	0,5811632	0,8364431	0,9999999	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3096317	0,2819383	0,2955745	0,1272037	0,8277355	0,9958329	0,9900002	0,9975023	0,8356492	0,6451667	0,9998350	0,7113890	0,7197212	0,7644307	0,9058643	0,5692656	0,2110625	0,2181473	0,6142945	0,9990400	0,6998012	0,9578349	0,7321261	0,1807416	0,6643218	0,9418810	0,8924203	0,4074240	0,3848596	0,9240581	0,8060995	0,5115416	0,6867092	0,9411830	0,1098473	0,8461621	0,8898469	0,7446444	0,3514830	0,9959804	0,7086928	0,9501064	0,7707833	0,8460638

0	1,0000000	0,2089870	0,6086472	0,6214969	0,3589734	0,9979823	0,5677917	1,0000000	0,6359414	0,2696396	0,5811539	0,8367078	1,0000000	1,0000000	0,5486218	0,9787672	0,8735308	0,7984867	0,6283155	0,9999953	0,3096874	0,2820506	0,2956826	0,1271815	0,8277139	0,9958318	0,9899983	0,9974983	0,8355069	0,6451537	0,9998349	0,7111745	0,7195198	0,7643808	0,9056750	0,5690510	0,2110469	0,2179963	0,6142588	0,9990320	0,6997789	0,9577995	0,7320410	0,1806616	0,6638559	0,9417989	0,8924203	0,4074240	0,3848596	0,9240191	0,8059686	0,5112919	0,6863903	0,9411444	0,1098473	0,8461621	0,8898286	0,7445083	0,3514834	0,9959802	0,7085057	0,9499980	0,7707834	0,8460638
20	1,0000000	0,2994119	0,6086472	0,6214970	0,3589733	0,9979824	0,7307667	1,0000000	0,6315941	0,2696395	0,5811565	0,8366507	1,0000000	1,0000000	0,5486227	0,9787673	0,8735582	0,7984886	0,6283160	0,9999959	0,2462192	0,3907285	0,2956543	0,1577691	0,8277200	0,9974225	0,9899989	0,9974994	0,8841550	0,6452399	0,9998719	0,8236042	0,7205602	0,7643943	0,9088494	0,5715439	0,2110512	0,2180380	0,6142686	0,9991883	0,6997852	0,9578095	0,7320650	0,1806841	0,6639783	0,9418181	0,8924417	0,4075583	0,2598932	0,9240283	0,8190004	0,5113598	0,8161169	0,9411535	0,1098637	0,8462656	0,9434418	0,8554324	0,3515413	0,9959803	0,7085498	0,9500236	0,7708226	0,8461490
40	1,0000000	0,3619421	0,6086472	0,6214970	0,3589733	0,9979825	0,8313653	1,0000000	0,6295568	0,2696394	0,5811584	0,8366055	1,0000000	1,0000000	0,5486233	0,9787673	0,8735792	0,7984901	0,6283163	0,9999962	0,2044944	0,4565788	0,2956336	0,1754113	0,8277244	0,9983964	0,9899993	0,9975002	0,9130094	0,6455367	0,9998950	0,8921606	0,7253220	0,7644042	0,9203322	0,5829157	0,2110543	0,2180683	0,6142758	0,9992923	0,6997898	0,9578167	0,7320823	0,1807003	0,6640689	0,9418329	0,8925329	0,4080887	0,1944110	0,9240353	0,8256130	0,5114095	0,8567858	0,9411604	0,1099314	0,8466480	0,9678132	0,9044860	0,3517899	0,9959803	0,7085835	0,9500431	0,7709893	0,8465200
60	1,0000000	0,4051827	0,6086472	0,6214971	0,3589732	0,9979826	0,8935248	1,0000000	0,6286021	0,2696394	0,5811598	0,8365699	1,0000000	1,0000000	0,5486238	0,9787673	0,8735953	0,7984911	0,6283166	0,9999964	0,1770639	0,4964786	0,2956183	0,1855870	0,8277275	0,9989926	0,9899995	0,9975008	0,9313498	0,6458830	0,9999095	0,9339780	0,7332505	0,7644114	0,9345047	0,6014874	0,2110566	0,2180903	0,6142810	0,9993616	0,6997930	0,9578219	0,7320947	0,1807120	0,6641358	0,9418442	0,8926742	0,4088445	0,1603070	0,9240407	0,8289702	0,5114457	0,8695414	0,9411657	0,1100326	0,8471561	0,9788922	0,9261798	0,3521793	0,9959803	0,7086093	0,9500580	0,7712481	0,8471105
80	1,0000000	0,4350844	0,6086472	0,6214971	0,3589732	0,9979826	0,9319774	1,0000000	0,6281547	0,2696393	0,5811608	0,8365417	1,0000000	1,0000000	0,5486241	0,9787674	0,8736076	0,7984918	0,6283168	0,9999965	0,1590306	0,5206541	0,2956070	0,1914563	0,8277298	0,9993577	0,9899997	0,9975012	0,9432873	0,6461759	0,9999186	0,9594932	0,7425884	0,7644167	0,9468493	0,6222888	0,2110582	0,2181062	0,6142848	0,9994077	0,6997953	0,9578256	0,7321035	0,1807204	0,6641852	0,9418528	0,8928294	0,4096080	0,1426647	0,9240448	0,8306759	0,5114720	0,8735469	0,9411698	0,1101401	0,8476377	0,9839288	0,9357747	0,3526122	0,9959804	0,7086289	0,9500694	0,7715330	0,8477786
100	1,0000000	0,4557618	0,6086472	0,6214971	0,3589732	0,9979826	0,9557930	1,0000000	0,6279450	0,2696393	0,5811615	0,8365195	1,0000000	1,0000000	0,5486243	0,9787674	0,8736169	0,7984923	0,6283169	0,9999966	0,1471751	0,5353021	0,2955987	0,1948417	0,8277314	0,9995811	0,9899998	0,9975015	0,9510494	0,6463953	0,9999243	0,9750658	0,7518924	0,7644206	0,9561260	0,6415249	0,2110594	0,2181177	0,6142875	0,9994384	0,6997970	0,9578282	0,7321099	0,1807264	0,6642216	0,9418594	0,8929736	0,4102604	0,1336076	0,9240479	0,8315436	0,5114912	0,8748081	0,9411729	0,1102362	0,8480266	0,9862187	0,9400190	0,3530190	0,9959804	0,7086440	0,9500781	0,7717982	0,8484183
120	1,0000000	0,4700606	0,6086472	0,6214971	0,3589731	0,9979826	0,9705602	1,0000000	0,6278467	0,2696393	0,5811620	0,8365020	1,0000000	1,0000000	0,5486244	0,9787674	0,8736241	0,7984927	0,6283170	0,9999966	0,1393811	0,5441771	0,2955926	0,1967945	0,8277326	0,9997180	0,9899999	0,9975017	0,9560650	0,6465508	0,9999278	0,9845726	0,7603148	0,7644234	0,9626278	0,6574750	0,2110602	0,2181260	0,6142895	0,9994589	0,6997982	0,9578301	0,7321145	0,1807307	0,6642483	0,9418645	0,8930946	0,4107659	0,1289994	0,9240503	0,8319858	0,5115051	0,8752080	0,9411752	0,1103140	0,8483131	0,9872599	0,9418970	0,3533652	0,9959804	0,7086555	0,9500848	0,7720215	0,8489734
140	1,0000000	0,4799485	0,6086472	0,6214971	0,3589731	0,9979826	0,9797268	1,0000000	0,6278007	0,2696393	0,5811623	0,8364881	1,0000000	1,0000000	0,5486245	0,9787674	0,8736296	0,7984929	0,6283171	0,9999967	0,1342570	0,5495542	0,2955881	0,1979209	0,8277334	0,9998017	0,9900000	0,9975019	0,9592915	0,6466581	0,9999301	0,9903777	0,7674872	0,7644255	0,9670338	0,6698568	0,2110608	0,2181320	0,6142909	0,9994725	0,6997990	0,9578315	0,7321178	0,1807338	0,6642680	0,9418684	0,8931899	0,4111337	0,1266799	0,9240522	0,8322117	0,5115152	0,8753368	0,9411770	0,1103729	0,8485127	0,9877335	0,9427283	0,3536411	0,9959804	0,7086643	0,9500899	0,7721977	0,8494253
160	1,0000000	0,4867861	0,6086472	0,6214972	0,3589731	0,9979826	0,9854229	1,0000000	0,6277791	0,2696392	0,5811626	0,8364773	1,0000000	1,0000000	0,5486246	0,9787674	0,8736338	0,7984931	0,6283172	0,9999967	0,1308882	0,5528119	0,2955848	0,1985706	0,8277340	0,9998530	0,9900000	0,9975020	0,9613642	0,6467311	0,9999315	0,9939233	0,7733442	0,7644270	0,9699730	0,6790746	0,2110612	0,2181363	0,6142919	0,9994816	0,6997997	0,9578324	0,7321201	0,1807360	0,6642824	0,9418713	0,8932614	0,4113898	0,1255278	0,9240536	0,8323276	0,5115225	0,8753799	0,9411784	0,1104155	0,8486464	0,9879490	0,9430966	0,3538514	0,9959804	0,7086710	0,9500938	0,7723306	0,8497771
180	1,0000000	0,4915144	0,6086472	0,6214972	0,3589731	0,9979826	0,9889660	1,0000000	0,6277690	0,2696392	0,5811628	0,8364687	1,0000000	1,0000000	0,5486247	0,9787674	0,8736370	0,7984933	0,6283173	0,9999967	0,1286734	0,5547855	0,2955824	0,1989454	0,8277344	0,9998844	0,9900001	0,9975021	0,9626969	0,6467803	0,9999323	0,9960893	0,7779832	0,7644281	0,9719212	0,6857487	0,2110615	0,2181394	0,6142927	0,9994876	0,6998001	0,9578331	0,7321218	0,1807376	0,6642930	0,9418736	0,8933133	0,4115627	0,1249653	0,9240546	0,8323874	0,5115278	0,8753954	0,9411795	0,1104452	0,8487338	0,9880471	0,9432600	0,3540062	0,9959804	0,7086761	0,9500967	0,7724274	0,8500422
200	1,0000000	0,4947841	0,6086472	0,6214972	0,3589731	0,9979827	0,9911720	1,0000000	0,6277643	0,2696392	0,5811629	0,8364619	1,0000000	1,0000000	0,5486247	0,9787674	0,8736394	0,7984934	0,6283173	0,9999967	0,1272173	0,5559811	0,2955805	0,1991617	0,8277347	0,9999036	0,9900001	0,9975021	0,9635559	0,6468132	0,9999329	0,9974130	0,7815732	0,7644289	0,9732101	0,6904882	0,2110617	0,2181416	0,6142932	0,9994916	0,6998004	0,9578336	0,7321230	0,1807388	0,6643008	0,9418754	0,8933500	0,4116767	0,1246969	0,9240554	0,8324185	0,5115317	0,8754019	0,9411803	0,1104655	0,8487898	0,9880918	0,9433326	0,3541174	0,9959804	0,7086800	0,9500990	0,7724962	0,8502370
220	1,0000000	0,4970452	0,6086472	0,6214972	0,3589731	0,9979827	0,9925468	1,0000000	0,6277620	0,2696392	0,5811630	0,8364566	1,0000000	1,0000000	0,5486247	0,9787674	0,8736413	0,7984935	0,6283173	0,9999967	0,1262600	0,5567054	0,2955792	0,1992864	0,8277349	0,9999154	0,9900001	0,9975022	0,9641113	0,6468353	0,9999332	0,9982220	0,7843009	0,7644295	0,9740626	0,6938066	0,2110619	0,2181432	0,6142936	0,9994943	0,6998006	0,9578340	0,7321238	0,1807396	0,6643064	0,9418767	0,8933755	0,4117506	0,1245729	0,9240561	0,8324349	0,5115344	0,8754051	0,9411809	0,1104790	0,8488253	0,9881122	0,9433650	0,3541956	0,9959804	0,7086830	0,9501008	0,7725441	0,8503773
240	1,0000000	0,4986087	0,6086472	0,6214972	0,3589731	0,9979827	0,9934043	1,0000000	0,6277610	0,2696392	0,5811631	0,8364524	1,0000000	1,0000000	0,5486247	0,9787674	0,8736427	0,7984935	0,6283174	0,9999967	0,1256306	0,5571441	0,2955782	0,1993584	0,8277351	0,9999226	0,9900001	0,9975022	0,9644714	0,6468499	0,9999334	0,9987167	0,7863428	0,7644299	0,9746268	0,6961051	0,2110620	0,2181444	0,6142939	0,9994961	0,6998008	0,9578342	0,7321244	0,1807402	0,6643106	0,9418777	0,8933929	0,4117978	0,1245183	0,9240565	0,8324436	0,5115364	0,8754070	0,9411814	0,1104879	0,8488475	0,9881215	0,9433796	0,3542497	0,9959804	0,7086853	0,9501021	0,7725769	0,8504770
260	1,0000000	0,4996899	0,6086472	0,6214972	0,3589731	0,9979827	0,9939397	1,0000000	0,6277605	0,2696392	0,5811631	0,8364491	1,0000000	1,0000000	0,5486248	0,9787674	0,8736438	0,7984936	0,6283174	0,9999967	0,1252167	0,5574098	0,2955774	0,1994000	0,8277352	0,9999270	0,9900001	0,9975022	0,9647057	0,6468597	0,9999336	0,9990192	0,7878526	0,7644302	0,9750001	0,6976835	0,2110621	0,2181452	0,6142940	0,9994973	0,6998009	0,9578344	0,7321249	0,1807406	0,6643136	0,9418785	0,8934045	0,4118277	0,1244963	0,9240569	0,8324484	0,5115379	0,8754083	0,9411817	0,1104936	0,8488613	0,9881258	0,9433862	0,3542867	0,9959804	0,7086871	0,9501031	0,7725990	0,8505468
280	1,0000000	0,5004376	0,6086472	0,6214972	0,3589731	0,9979827	0,9942742	1,0000000	0,6277603	0,2696392	0,5811631	0,8364465	1,0000000	1,0000000	0,5486248	0,9787674	0,8736447	0,7984936	0,6283174	0,9999967	0,1249446	0,5575707	0,2955769	0,1994239	0,8277353	0,9999297	0,9900001	0,9975022	0,9648585	0,6468662	0,9999337	0,9992042	0,7889572	0,7644304	0,9752471	0,6987595	0,2110622	0,2181458	0,6142942	0,9994981	0,6998010	0,9578345	0,7321252	0,1807409	0,6643158	0,9418791	0,8934123	0,4118465	0,1244887	0,9240572	0,8324511	0,5115389	0,8754093	0,9411820	0,1104973	0,8488699	0,9881278	0,9433893	0,3543117	0,9959804	0,7086884	0,9501039	0,7726138	0,8505952
300	1,0000000	0,5009547	0,6086472	0,6214972	0,3589731	0,9979827	0,9944834	1,0000000	0,6277602	0,2696392	0,5811632	0,8364445	1,0000000	1,0000000	0,5486248	0,9787674	0,8736453	0,7984936	0,6283174	0,9999967	0,1247657	0,5576682	0,2955765	0,1994378	0,8277353	0,9999314	0,9900001	0,9975022	0,9649582	0,6468706	0,9999337	0,9993175	0,7897581	0,7644306	0,9754103	0,6994887	0,2110622	0,2181462	0,6142943	0,9994986	0,6998010	0,9578346	0,7321254	0,1807411	0,6643174	0,9418795	0,8934174	0,4118582	0,1244872	0,9240574	0,8324527	0,5115397	0,8754100	0,9411822	0,1104996	0,8488751	0,9881288	0,9433907	0,3543285	0,9959804	0,7086894	0,9501045	0,7726237	0,8506285
320	1,0000000	0,5013122	0,6086472	0,6214972	0,3589731	0,9979827	0,9946143	1,0000000	0,6277601	0,2696392	0,5811632	0,8364429	1,0000000	1,0000000	0,5486248	0,9787674	0,8736458	0,7984936	0,6283174	0,9999967	0,1246481	0,5577272	0,2955762	0,1994457	0,8277354	0,9999324	0,9900001	0,9975022	0,9650234	0,6468734	0,9999337	0,9993868	0,7903343	0,7644307	0,9755180	0,6999801	0,2110622	0,2181465	0,6142944	0,9994990	0,6998011	0,9578347	0,7321256	0,1807412	0,6643186	0,9418799	0,8934208	0,4118654	0,1244880	0,9240575	0,8324537	0,5115402	0,8754105	0,9411824	0,1105011	0,8488784	0,9881292	0,9433915	0,3543396	0,9959804	0,7086902	0,9501049	0,7726301	0,8506513
340	1,0000000	0,5015594	0,6086472	0,6214972	0,3589731	0,9979827	0,9946963	1,0000000	0,6277601	0,2696392	0,5811632	0,8364416	1,0000000	1,0000000	0,5486248	0,9787674	0,8736462	0,7984936	0,6283174	0,9999967	0,1245707	0,5577629	0,2955759	0,1994504	0,8277354	0,9999330	0,9900001	0,9975023	0,9650661	0,6468753	0,9999338	0,9994292	0,7907461	0,7644308	0,9755890	0,7003097	0,2110622	0,2181468	0,6142944	0,9994992	0,6998011	0,9578348	0,7321257	0,1807413	0,6643195	0,9418801	0,8934229	0,4118699	0,1244893	0,9240577	0,8324543	0,5115406	0,8754109	0,9411825	0,1105021	0,8488803	0,9881294	0,9433919	0,3543470	0,9959804	0,7086908	0,9501053	0,7726343	0,8506667
360	1,0000000	0,5017304	0,6086472	0,6214972	0,3589731	0,9979827	0,9947476	1,0000000	0,6277601	0,2696392	0,5811632	0,8364406	1,0000000	1,0000000	0,5486248	0,9787674	0,8736464	0,7984936	0,6283174	0,9999967	0,1245198	0,5577845	0,2955758	0,1994530	0,8277354	0,9999334	0,9900001	0,9975023	0,9650940	0,6468766	0,9999338	0,9994552	0,7910385	0,7644308	0,9756356	0,7005299	0,2110623	0,2181469	0,6142945	0,9994994	0,6998011	0,9578348	0,7321258	0,1807414	0,6643201	0,9418803	0,8934243	0,4118727	0,1244906	0,9240578	0,8324547	0,5115409	0,8754112	0,9411826	0,1105026	0,8488815	0,9881295	0,9433921	0,3543518	0,9959804	0,7086913	0,9501055	0,7726370	0,8506771
380	1,0000000	0,5018486	0,6086472	0,6214972	0,3589731	0,9979827	0,9947799	1,0000000	0,6277601	0,2696392	0,5811632	0,8364398	1,0000000	1,0000000	0,5486248	0,9787674	0,8736467	0,7984936	0,6283174	0,9999967	0,1244864	0,5577975	0,2955756	0,1994546	0,8277354	0,9999336	0,9900001	0,9975023	0,9651123	0,6468774	0,9999338	0,9994712	0,7912450	0,7644309	0,9756662	0,7006764	0,2110623	0,2181470	0,6142945	0,9994995	0,6998011	0,9578348	0,7321258	0,1807415	0,6643206	0,9418805	0,8934252	0,4118744	0,1244916	0,9240578	0,8324549	0,5115411	0,8754114	0,9411827	0,1105030	0,8488823	0,9881296	0,9433922	0,3543549	0,9959804	0,7086916	0,9501057	0,7726388	0,8506841
400	1,0000000	0,5019304	0,6086472	0,6214972	0,3589731	0,9979827	0,9948001	1,0000000	0,6277601	0,2696392	0,5811632	0,8364392	1,0000000	1,0000000	0,5486248	0,9787674	0,8736468	0,7984936	0,6283174	0,9999967	0,1244643	0,5578054	0,2955755	0,1994554	0,8277354	0,9999338	0,9900001	0,9975023	0,9651242	0,6468780	0,9999338	0,9994809	0,7913902	0,7644309	0,9756862	0,7007734	0,2110623	0,2181471	0,6142945	0,9994995	0,6998011	0,9578348	0,7321259	0,1807415	0,6643209	0,9418806	0,8934258	0,4118754	0,1244924	0,9240579	0,8324551	0,5115412	0,8754116	0,9411827	0,1105032	0,8488827	0,9881296	0,9433923	0,3543570	0,9959804	0,7086919	0,9501059	0,7726399	0,8506887
420	1,0000000	0,5019869	0,6086472	0,6214972	0,3589731	0,9979827	0,9948128	1,0000000	0,6277601	0,2696392	0,5811632	0,8364387	1,0000000	1,0000000	0,5486248	0,9787674	0,8736470	0,7984937	0,6283174	0,9999967	0,1244499	0,5578102	0,2955755	0,1994560	0,8277355	0,9999338	0,9900001	0,9975023	0,9651320	0,6468784	0,9999338	0,9994869	0,7914919	0,7644309	0,9756993	0,7008376	0,2110623	0,2181472	0,6142945	0,9994996	0,6998011	0,9578348	0,7321259	0,1807415	0,6643211	0,9418807	0,8934262	0,4118760	0,1244929	0,9240579	0,8324553	0,5115413	0,8754118	0,9411828	0,1105034	0,8488830	0,9881297	0,9433923	0,3543583	0,9959804	0,7086921	0,9501060	0,7726407	0,8506918
440	1,0000000	0,5020260	0,6086472	0,6214972	0,3589731	0,9979827	0,9948208	1,0000000	0,6277601	0,2696392	0,5811632	0,8364383	1,0000000	1,0000000	0,5486248	0,9787674	0,8736470	0,7984937	0,6283174	0,9999967	0,1244403	0,5578131	0,2955754	0,1994563	0,8277355	0,9999339	0,9900001	0,9975023	0,9651371	0,6468786	0,9999338	0,9994906	0,7915627	0,7644309	0,9757078	0,7008798	0,2110623	0,2181472	0,6142945	0,9994996	0,6998012	0,9578348	0,7321259	0,1807416	0,6643213	0,9418808	0,8934264	0,4118764	0,1244932	0,9240580	0,8324554	0,5115414	0,8754119	0,9411828	0,1105035	0,8488832	0,9881297	0,9433924	0,3543592	0,9959804	0,7086923	0,9501061	0,7726411	0,8506939
460	1,0000000	0,5020531	0,6086472	0,6214972	0,3589731	0,9979827	0,9948258	1,0000000	0,6277601	0,2696392	0,5811632	0,8364380	1,0000000	1,0000000	0,5486248	0,9787674	0,8736471	0,7984937	0,6283174	0,9999967	0,1244341	0,5578148	0,2955754	0,1994564	0,8277355	0,9999339	0,9900001	0,9975023	0,9651404	0,6468788	0,9999338	0,9994928	0,7916119	0,7644309	0,9757134	0,7009076	0,2110623	0,2181472	0,6142945	0,9994996	0,6998012	0,9578349	0,7321259	0,1807416	0,6643214	0,9418808	0,8934266	0,4118767	0,1244935	0,9240580	0,8324555	0,5115414	0,8754119	0,9411828	0,1105035	0,8488833	0,9881297	0,9433924	0,3543597	0,9959804	0,7086924	0,9501062	0,7726414	0,8506953
480	1,0000000	0,5020718	0,6086472	0,6214972	0,3589731	0,9979827	0,9948290	1,0000000	0,6277601	0,2696392	0,5811632	0,8364378	1,0000000	1,0000000	0,5486248	0,9787674	0,8736472	0,7984937	0,6283174	0,9999967	0,1244300	0,5578159	0,2955753	0,1994565	0,8277355	0,9999339	0,9900001	0,9975023	0,9651425	0,6468789	0,9999338	0,9994942	0,7916460	0,7644310	0,9757170	0,7009258	0,2110623	0,2181473	0,6142945	0,9994996	0,6998012	0,9578349	0,7321259	0,1807416	0,6643215	0,9418809	0,8934267	0,4118768	0,1244936	0,9240580	0,8324555	0,5115415	0,8754120	0,9411828	0,1105035	0,8488833	0,9881297	0,9433924	0,3543601	0,9959804	0,7086925	0,9501062	0,7726416	0,8506962
500	1,0000000	0,5020847	0,6086472	0,6214972	0,3589731	0,9979827	0,9948309	1,0000000	0,6277601	0,2696392	0,5811632	0,8364376	1,0000000	1,0000000	0,5486248	0,9787674	0,8736472	0,7984937	0,6283174	0,9999967	0,1244272	0,5578165	0,2955753	0,1994566	0,8277355	0,9999340	0,9900001	0,9975023	0,9651439	0,6468789	0,9999338	0,9994951	0,7916696	0,7644310	0,9757193	0,7009377	0,2110623	0,2181473	0,6142945	0,9994997	0,6998012	0,9578349	0,7321259	0,1807416	0,6643216	0,9418809	0,8934267	0,4118769	0,1244937	0,9240580	0,8324556	0,5115415	0,8754121	0,9411829	0,1105036	0,8488834	0,9881297	0,9433925	0,3543603	0,9959804	0,7086925	0,9501063	0,7726417	0,8506968
