"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
180	0,5933027	1,0000000	0,7319697	0,0457467	0,0094495	1,0000000	1,0000000	0,9992701	0,2596671	0,1349221	0,9105446	0,9005960	0,8732410	0,9991260	0,9150121	0,7369613	0,3093941	0,4340175	0,4412835	0,9842065	0,9103973	0,7662584	0,9378156	0,1754801	0,2012151	0,6808331	0,4349514	0,7549084	0,0389593	0,4560329	0,4147901	0,2970059	0,5762914	0,0946170	0,4112834	0,4703715	0,7991831	0,3978024	0,0137519	0,6666109	0,6671077	0,3323001	0,0474699	0,5999348	0,8509721	0,4424711	0,0522603	0,0307579	0,8433502	0,0397624	0,0594098	0,0044019	0,0674111	0,0140342	0,1915012	0,7726519	0,6820423	0,0510752	0,5993117	0,8817248	0,0038878	0,9958452	0,0142021	0,0305630
200	0,5910511	1,0000000	0,8032568	0,0457569	0,0093550	1,0000000	1,0000000	0,9995401	0,2594811	0,1349221	0,9106153	0,9015940	0,8737802	0,9991260	0,9162906	0,7370898	0,3093941	0,4340175	0,4421693	0,9842065	0,9106221	0,7721359	0,9376832	0,1751845	0,2010907	0,6815991	0,4362319	0,7546735	0,0356609	0,4570472	0,4164852	0,2917237	0,5731358	0,0946149	0,3971215	0,4754389	0,8021687	0,3829509	0,0137505	0,6577733	0,6667065	0,3179853	0,0473467	0,6025205	0,8625005	0,4238780	0,0522326	0,0306758	0,8437885	0,0397536	0,0561533	0,0044013	0,0674104	0,0138687	0,1927118	0,7694782	0,6829379	0,0485623	0,6010284	0,8838075	0,0038868	0,9962118	0,0142019	0,0305489
220	0,5897909	1,0000000	0,8573122	0,0457664	0,0092873	1,0000000	1,0000000	0,9996923	0,2593572	0,1349221	0,9106497	0,9022583	0,8741386	0,9991260	0,9172617	0,7371262	0,3093941	0,4340175	0,4425756	0,9842065	0,9107868	0,7761271	0,9375738	0,1749823	0,2010021	0,6822810	0,4371389	0,7547969	0,0335197	0,4577914	0,4177267	0,2879398	0,5703532	0,0946133	0,3853799	0,4792704	0,8041714	0,3707432	0,0137495	0,6512308	0,6663945	0,3068911	0,0472818	0,6043256	0,8707346	0,4086842	0,0522134	0,0306017	0,8440971	0,0397459	0,0536253	0,0044008	0,0674099	0,0137744	0,1934736	0,7669755	0,6834033	0,0463687	0,6022802	0,8849785	0,0038859	0,9964691	0,0142018	0,0305386
240	0,5891104	1,0000000	0,8963463	0,0457751	0,0092395	1,0000000	1,0000000	0,9997781	0,2592753	0,1349221	0,9106663	0,9027021	0,8743767	0,9991260	0,9179871	0,7371093	0,3093941	0,4340175	0,4427185	0,9842066	0,9109029	0,7788387	0,9374872	0,1748447	0,2009397	0,6828627	0,4377538	0,7550680	0,0321278	0,4583299	0,4186264	0,2852291	0,5680572	0,0946120	0,3758355	0,4821224	0,8055108	0,3609970	0,0137488	0,6465230	0,6661611	0,2984983	0,0472475	0,6055758	0,8766157	0,3966863	0,0522002	0,0305371	0,8443106	0,0397393	0,0516853	0,0044004	0,0674095	0,0137205	0,1939479	0,7650792	0,6836451	0,0445222	0,6031781	0,8856370	0,0038851	0,9966498	0,0142017	0,0305313
260	0,5887605	1,0000000	0,9237159	0,0457832	0,0092062	1,0000000	1,0000000	0,9998266	0,2592216	0,1349221	0,9106744	0,9029992	0,8745350	0,9991260	0,9185217	0,7370649	0,3093941	0,4340175	0,4427366	0,9842066	0,9109814	0,7806818	0,9374207	0,1747513	0,2008961	0,6833439	0,4381561	0,7553680	0,0312226	0,4587152	0,4192697	0,2832870	0,5662467	0,0946110	0,3681995	0,4842185	0,8064037	0,3534008	0,0137482	0,6432131	0,6659918	0,2922784	0,0472295	0,6064355	0,8808162	0,3874748	0,0521911	0,0304820	0,8444563	0,0397337	0,0502088	0,0044002	0,0674093	0,0136898	0,1942391	0,7636894	0,6837708	0,0430106	0,6038132	0,8860072	0,0038845	0,9967768	0,0142016	0,0305260
280	0,5885947	1,0000000	0,9425830	0,0457907	0,0091832	1,0000000	1,0000000	0,9998541	0,2591865	0,1349221	0,9106783	0,9031985	0,8746401	0,9991260	0,9189112	0,7370094	0,3093941	0,4340175	0,4427079	0,9842066	0,9110320	0,7819348	0,9373708	0,1746881	0,2008658	0,6837327	0,4384107	0,7556406	0,0306344	0,4589882	0,4197218	0,2818956	0,5648660	0,0946103	0,3621684	0,4857432	0,8069973	0,3475979	0,0137478	0,6409317	0,6658725	0,2877501	0,0472200	0,6070228	0,8838164	0,3805662	0,0521849	0,0304362	0,8445544	0,0397290	0,0490920	0,0043999	0,0674091	0,0136723	0,1944146	0,7626987	0,6838361	0,0417995	0,6042573	0,8862153	0,0038839	0,9968661	0,0142016	0,0305222
300	0,5885286	1,0000000	0,9554714	0,0457977	0,0091676	1,0000000	1,0000000	0,9998696	0,2591636	0,1349221	0,9106803	0,9033323	0,8747100	0,9991260	0,9191921	0,7369521	0,3093941	0,4340175	0,4426705	0,9842066	0,9110626	0,7827867	0,9373340	0,1746454	0,2008450	0,6840414	0,4385662	0,7558657	0,0302525	0,4591801	0,4200332	0,2808986	0,5638401	0,0946098	0,3574555	0,4868426	0,8073907	0,3432394	0,0137475	0,6393862	0,6657904	0,2845043	0,0472150	0,6074217	0,8859593	0,3754864	0,0521806	0,0303987	0,8446198	0,0397252	0,0482511	0,0043998	0,0674089	0,0136624	0,1945177	0,7620088	0,6838700	0,0408450	0,6045650	0,8863324	0,0038834	0,9969287	0,0142015	0,0305195
320	0,5885142	1,0000000	0,9642406	0,0458041	0,0091570	1,0000000	1,0000000	0,9998784	0,2591488	0,1349221	0,9106812	0,9034220	0,8747564	0,9991260	0,9193932	0,7368985	0,3093941	0,4340175	0,4426394	0,9842066	0,9110794	0,7833660	0,9373073	0,1746165	0,2008307	0,6842830	0,4386574	0,7560423	0,0300051	0,4593141	0,4202424	0,2801842	0,5630938	0,0946093	0,3538053	0,4876297	0,8076507	0,3400129	0,0137473	0,6383560	0,6657350	0,2822100	0,0472123	0,6076912	0,8874898	0,3718147	0,0521776	0,0303684	0,8446630	0,0397221	0,0476201	0,0043996	0,0674088	0,0136567	0,1945761	0,7615380	0,6838877	0,0401027	0,6047762	0,8863982	0,0038831	0,9969727	0,0142015	0,0305175
340	0,5885248	1,0000000	0,9702037	0,0458100	0,0091498	1,0000000	1,0000000	0,9998834	0,2591392	0,1349221	0,9106817	0,9034822	0,8747873	0,9991260	0,9195360	0,7368508	0,3093941	0,4340175	0,4426181	0,9842066	0,9110870	0,7837599	0,9372881	0,1745971	0,2008209	0,6844697	0,4387082	0,7561770	0,0298451	0,4594070	0,4203785	0,2796723	0,5625606	0,0946090	0,3509998	0,4881897	0,8078222	0,3376544	0,0137471	0,6376796	0,6656984	0,2806089	0,0472110	0,6078724	0,8885830	0,3692005	0,0521755	0,0303444	0,8446914	0,0397197	0,0471481	0,0043995	0,0674088	0,0136534	0,1946072	0,7612223	0,6838968	0,0395312	0,6049203	0,8864352	0,0038828	0,9970035	0,0142015	0,0305161
360	0,5885456	1,0000000	0,9742653	0,0458155	0,0091451	1,0000000	1,0000000	0,9998862	0,2591329	0,1349221	0,9106819	0,9035223	0,8748078	0,9991260	0,9196369	0,7368099	0,3093941	0,4340175	0,4426055	0,9842066	0,9110889	0,7840277	0,9372744	0,1745840	0,2008142	0,6846127	0,4387341	0,7562788	0,0297418	0,4594710	0,4204633	0,2793054	0,5621854	0,0946088	0,3488576	0,4885862	0,8079349	0,3359494	0,0137470	0,6372422	0,6656747	0,2795048	0,0472102	0,6079938	0,8893638	0,3673644	0,0521741	0,0303254	0,8447098	0,0397177	0,0467957	0,0043995	0,0674087	0,0136516	0,1946221	0,7610141	0,6839016	0,0390950	0,6050178	0,8864560	0,0038825	0,9970250	0,0142015	0,0305151
380	0,5885691	1,0000000	0,9770403	0,0458206	0,0091419	1,0000000	1,0000000	0,9998879	0,2591289	0,1349221	0,9106820	0,9035491	0,8748214	0,9991260	0,9197078	0,7367758	0,3093941	0,4340175	0,4425990	0,9842066	0,9110874	0,7842097	0,9372647	0,1745752	0,2008097	0,6847211	0,4387456	0,7563556	0,0296752	0,4595150	0,4205129	0,2790425	0,5619250	0,0946086	0,3472313	0,4888656	0,8080089	0,3347294	0,0137469	0,6369640	0,6656596	0,2787521	0,0472098	0,6080747	0,8899215	0,3660909	0,0521731	0,0303107	0,8447217	0,0397162	0,0465333	0,0043994	0,0674087	0,0136505	0,1946278	0,7608788	0,6839041	0,0387642	0,6050836	0,8864677	0,0038823	0,9970400	0,0142015	0,0305144
400	0,5885914	1,0000000	0,9789438	0,0458254	0,0091398	1,0000000	1,0000000	0,9998888	0,2591263	0,1349221	0,9106821	0,9035667	0,8748304	0,9991260	0,9197574	0,7367478	0,3093941	0,4340175	0,4425961	0,9842066	0,9110841	0,7843335	0,9372579	0,1745693	0,2008066	0,6848028	0,4387488	0,7564139	0,0296323	0,4595449	0,4205389	0,2788541	0,5617468	0,0946085	0,3460029	0,4890617	0,8080573	0,3338643	0,0137468	0,6367901	0,6656502	0,2782447	0,0472096	0,6081285	0,8903198	0,3652183	0,0521724	0,0302993	0,8447294	0,0397150	0,0463382	0,0043994	0,0674086	0,0136499	0,1946283	0,7607923	0,6839053	0,0385149	0,6051277	0,8864743	0,0038822	0,9970504	0,0142015	0,0305138
420	0,5886109	1,0000000	0,9802554	0,0458297	0,0091385	1,0000000	1,0000000	0,9998893	0,2591246	0,1349221	0,9106821	0,9035784	0,8748365	0,9991260	0,9197921	0,7367252	0,3093941	0,4340175	0,4425952	0,9842066	0,9110800	0,7844175	0,9372532	0,1745653	0,2008045	0,6848639	0,4387478	0,7564586	0,0296047	0,4595652	0,4205496	0,2787191	0,5616262	0,0946084	0,3450793	0,4891990	0,8080890	0,3332561	0,0137468	0,6366836	0,6656445	0,2779065	0,0472095	0,6081642	0,8906043	0,3646273	0,0521719	0,0302905	0,8447343	0,0397141	0,0461935	0,0043993	0,0674086	0,0136496	0,1946263	0,7607379	0,6839060	0,0383278	0,6051572	0,8864780	0,0038821	0,9970576	0,0142015	0,0305134
440	0,5886272	1,0000000	0,9811632	0,0458338	0,0091376	1,0000000	1,0000000	0,9998896	0,2591235	0,1349221	0,9106821	0,9035859	0,8748404	0,9991260	0,9198162	0,7367072	0,3093941	0,4340175	0,4425952	0,9842066	0,9110758	0,7844746	0,9372499	0,1745626	0,2008032	0,6849093	0,4387449	0,7564930	0,0295870	0,4595790	0,4205508	0,2786223	0,5615457	0,0946083	0,3443875	0,4892949	0,8081096	0,3328321	0,0137467	0,6366202	0,6656412	0,2776839	0,0472095	0,6081878	0,8908075	0,3642319	0,0521716	0,0302838	0,8447374	0,0397133	0,0460864	0,0043993	0,0674086	0,0136494	0,1946231	0,7607043	0,6839064	0,0381881	0,6051767	0,8864800	0,0038820	0,9970626	0,0142015	0,0305132
460	0,5886404	1,0000000	0,9817943	0,0458375	0,0091370	1,0000000	1,0000000	0,9998898	0,2591228	0,1349221	0,9106821	0,9035908	0,8748431	0,9991260	0,9198329	0,7366930	0,3093941	0,4340175	0,4425955	0,9842066	0,9110718	0,7845134	0,9372477	0,1745608	0,2008022	0,6849429	0,4387413	0,7565198	0,0295756	0,4595882	0,4205465	0,2785530	0,5614926	0,0946083	0,3438713	0,4893616	0,8081231	0,3325389	0,0137467	0,6365836	0,6656393	0,2775392	0,0472094	0,6082033	0,8909526	0,3639705	0,0521714	0,0302788	0,8447394	0,0397128	0,0460071	0,0043993	0,0674086	0,0136493	0,1946197	0,7606840	0,6839065	0,0380840	0,6051897	0,8864812	0,0038819	0,9970660	0,0142015	0,0305130
480	0,5886509	1,0000000	0,9822350	0,0458410	0,0091366	1,0000000	1,0000000	0,9998899	0,2591223	0,1349221	0,9106821	0,9035938	0,8748449	0,9991260	0,9198445	0,7366819	0,3093941	0,4340175	0,4425958	0,9842066	0,9110681	0,7845397	0,9372461	0,1745596	0,2008016	0,6849676	0,4387377	0,7565406	0,0295682	0,4595943	0,4205393	0,2785033	0,5614581	0,0946083	0,3434872	0,4894080	0,8081318	0,3323377	0,0137467	0,6365636	0,6656383	0,2774465	0,0472094	0,6082136	0,8910563	0,3638002	0,0521712	0,0302750	0,8447406	0,0397123	0,0459486	0,0043993	0,0674086	0,0136492	0,1946165	0,7606720	0,6839066	0,0380067	0,6051983	0,8864819	0,0038819	0,9970684	0,0142015	0,0305128
500	0,5886590	1,0000000	0,9825439	0,0458442	0,0091364	1,0000000	1,0000000	0,9998900	0,2591220	0,1349221	0,9106821	0,9035957	0,8748460	0,9991260	0,9198526	0,7366733	0,3093941	0,4340175	0,4425961	0,9842066	0,9110650	0,7845575	0,9372451	0,1745588	0,2008012	0,6849856	0,4387344	0,7565568	0,0295635	0,4595983	0,4205310	0,2784677	0,5614360	0,0946082	0,3432024	0,4894401	0,8081375	0,3322007	0,0137467	0,6365534	0,6656378	0,2773881	0,0472094	0,6082203	0,8911303	0,3636908	0,0521711	0,0302721	0,8447414	0,0397120	0,0459055	0,0043993	0,0674086	0,0136492	0,1946136	0,7606652	0,6839067	0,0379495	0,6052040	0,8864822	0,0038818	0,9970700	0,0142015	0,0305127
520	0,5886652	1,0000000	0,9827611	0,0458471	0,0091362	1,0000000	1,0000000	0,9998900	0,2591218	0,1349221	0,9106821	0,9035969	0,8748468	0,9991260	0,9198582	0,7366666	0,3093941	0,4340175	0,4425962	0,9842066	0,9110623	0,7845696	0,9372443	0,1745582	0,2008009	0,6849988	0,4387317	0,7565694	0,0295605	0,4596010	0,4205225	0,2784421	0,5614221	0,0946082	0,3429916	0,4894624	0,8081411	0,3321083	0,0137467	0,6365491	0,6656376	0,2773521	0,0472094	0,6082247	0,8911832	0,3636217	0,0521710	0,0302700	0,8447419	0,0397118	0,0458737	0,0043993	0,0674086	0,0136491	0,1946112	0,7606616	0,6839067	0,0379073	0,6052077	0,8864824	0,0038818	0,9970710	0,0142015	0,0305126
540	0,5886699	1,0000000	0,9829144	0,0458499	0,0091361	1,0000000	1,0000000	0,9998900	0,2591217	0,1349221	0,9106821	0,9035975	0,8748473	0,9991260	0,9198620	0,7366615	0,3093941	0,4340175	0,4425963	0,9842066	0,9110602	0,7845778	0,9372438	0,1745579	0,2008007	0,6850084	0,4387294	0,7565792	0,0295585	0,4596027	0,4205145	0,2784238	0,5614136	0,0946082	0,3428359	0,4894778	0,8081435	0,3320465	0,0137467	0,6365479	0,6656376	0,2773304	0,0472094	0,6082275	0,8912210	0,3635791	0,0521709	0,0302684	0,8447422	0,0397116	0,0458504	0,0043993	0,0674086	0,0136491	0,1946091	0,7606598	0,6839067	0,0378761	0,6052101	0,8864826	0,0038818	0,9970717	0,0142015	0,0305126
560	0,5886735	1,0000000	0,9830228	0,0458524	0,0091360	1,0000000	1,0000000	0,9998901	0,2591216	0,1349221	0,9106821	0,9035978	0,8748477	0,9991260	0,9198648	0,7366577	0,3093941	0,4340175	0,4425964	0,9842066	0,9110584	0,7845833	0,9372435	0,1745576	0,2008005	0,6850153	0,4387275	0,7565868	0,0295573	0,4596039	0,4205072	0,2784107	0,5614084	0,0946082	0,3427212	0,4894885	0,8081451	0,3320056	0,0137467	0,6365484	0,6656376	0,2773179	0,0472094	0,6082294	0,8912479	0,3635536	0,0521709	0,0302672	0,8447424	0,0397114	0,0458333	0,0043993	0,0674086	0,0136491	0,1946075	0,7606591	0,6839067	0,0378532	0,6052117	0,8864826	0,0038817	0,9970722	0,0142015	0,0305125
580	0,7311403	1,0000000	0,9803642	0,0458548	0,0091680	1,0000000	1,0000000	0,9524101	0,2592541	0,1349221	0,8628902	0,8573252	0,8536066	0,9987238	0,9196264	0,7364260	0,3093941	0,4340175	0,6092199	0,9842066	0,9110266	0,5901589	0,9202014	0,1748168	0,2008533	0,6853016	0,6970405	0,7526344	0,2118941	0,4593502	0,3855933	0,3852317	0,4353028	0,0946084	0,3446901	0,4882052	0,7110261	0,3351525	0,0137468	0,4534591	0,6658263	0,2804115	0,0864462	0,5632664	0,6529503	0,3685283	0,0521721	0,0302664	0,8445523	0,0397118	0,0461617	0,0043993	0,0674086	0,0395726	0,1341481	0,7490351	0,3596066	0,0382529	0,6046557	0,5156349	0,0038817	0,9877659	0,0142015	0,0305136
600	0,8241337	1,0000000	0,9787604	0,0458569	0,0093157	1,0000000	1,0000000	0,9257169	0,2598369	0,1349221	0,8397243	0,8275189	0,8394798	0,9986053	0,9184488	0,7353398	0,3093941	0,4340175	0,6807283	0,9842066	0,9108734	0,4589512	0,9124846	0,1758881	0,2010897	0,6861165	0,8095707	0,7606596	0,3285409	0,4581438	0,3617858	0,4617259	0,3602797	0,0946094	0,3538876	0,4822159	0,6456963	0,3496464	0,0137477	0,3757957	0,6665626	0,2950249	0,1071267	0,5316140	0,4827478	0,3904864	0,0521797	0,0302682	0,8437065	0,0397140	0,0478184	0,0043994	0,0674089	0,0543572	0,0933475	0,7482428	0,1910928	0,0398600	0,6021126	0,3071218	0,0038818	0,9813393	0,0142016	0,0305197
620	0,8848376	1,0000000	0,9777759	0,0458590	0,0095677	1,0000000	1,0000000	0,9106563	0,2607894	0,1349221	0,8284952	0,8082442	0,8300812	0,9985702	0,9162975	0,7335358	0,3093941	0,4340175	0,6952869	0,9842066	0,9105709	0,3689246	0,9091233	0,1775261	0,2014848	0,6868013	0,8555945	0,7751203	0,4024673	0,4560027	0,3454563	0,5164656	0,3185285	0,0946113	0,3694082	0,4719476	0,5999437	0,3732488	0,0137493	0,3582953	0,6675593	0,3201397	0,1180268	0,5078730	0,3611820	0,4241662	0,0521984	0,0302781	0,8423276	0,0397177	0,0509146	0,0043997	0,0674094	0,0627891	0,0660053	0,7526299	0,1035292	0,0420324	0,5978340	0,1898831	0,0038819	0,9768895	0,0142019	0,0305322
640	0,9244654	1,0000000	0,9771599	0,0458608	0,0098729	1,0000000	1,0000000	0,9021128	0,2618941	0,1349221	0,8230522	0,7957187	0,8238285	0,9985596	0,9135149	0,7315627	0,3093941	0,4340175	0,6852875	0,9842066	0,9101358	0,3064134	0,9077972	0,1793145	0,2019571	0,6870634	0,8718675	0,7887192	0,4489367	0,4532929	0,3341118	0,5556194	0,2971380	0,0946137	0,3884836	0,4594585	0,5671415	0,4000627	0,0137515	0,3704993	0,6685110	0,3504351	0,1237719	0,4895404	0,2743544	0,4598402	0,0522317	0,0303021	0,8407345	0,0397227	0,0551278	0,0044001	0,0674102	0,0675979	0,0478671	0,7581666	0,0580291	0,0442182	0,5927272	0,1239644	0,0038821	0,9737893	0,0142022	0,0305514
660	0,9503356	1,0000000	0,9767670	0,0458626	0,0101836	1,0000000	1,0000000	0,8972300	0,2629648	0,1349221	0,8204138	0,7875284	0,8196694	0,9985563	0,9104984	0,7298591	0,3093941	0,4340175	0,6703344	0,9842066	0,9096135	0,2626602	0,9074155	0,1809635	0,2024331	0,6869139	0,8754721	0,7978367	0,4778771	0,4504040	0,3260860	0,5836175	0,2875457	0,0946165	0,4088949	0,4466510	0,5433891	0,4257656	0,0137540	0,3940208	0,6692902	0,3810804	0,1268000	0,4753150	0,2123385	0,4916844	0,0522815	0,0303432	0,8391843	0,0397286	0,0600740	0,0044006	0,0674113	0,0703405	0,0360116	0,7631168	0,0343862	0,0462856	0,5875921	0,0869009	0,0038825	0,9716083	0,0142028	0,0305765
680	0,9672247	1,0000000	0,9765115	0,0458642	0,0104679	1,0000000	1,0000000	0,8944133	0,2638921	0,1349221	0,8191350	0,7821329	0,8169033	0,9985552	0,9075657	0,7286047	0,3093941	0,4340175	0,6587542	0,9842066	0,9090624	0,2318832	0,9074580	0,1823376	0,2028653	0,6864482	0,8742384	0,8021840	0,4957079	0,4476340	0,3202982	0,6036361	0,2844134	0,0946194	0,4291862	0,4347841	0,5261735	0,4482364	0,0137568	0,4191424	0,6698804	0,4090557	0,1283960	0,4643682	0,1680440	0,5176891	0,0523472	0,0304010	0,8378238	0,0397353	0,0654117	0,0044012	0,0674125	0,0719046	0,0284287	0,7670168	0,0221008	0,0482628	0,5829340	0,0660616	0,0038830	0,9700546	0,0142034	0,0306059
700	0,9782508	1,0000000	0,9763421	0,0458656	0,0107100	1,0000000	1,0000000	0,8927710	0,2646352	0,1349221	0,8185151	0,7785489	0,8150640	0,9985549	0,9049183	0,7277895	0,3093941	0,4340175	0,6522153	0,9842066	0,9085356	0,2101718	0,9076734	0,1834097	0,2032312	0,6857741	0,8716222	0,8030361	0,5065564	0,4451645	0,3160594	0,6179496	0,2845650	0,0946223	0,4484357	0,4244976	0,5137490	0,4668377	0,0137597	0,4415338	0,6703091	0,4329748	0,1292372	0,4560614	0,1364070	0,5378850	0,0524255	0,0304720	0,8367091	0,0397425	0,0708564	0,0044019	0,0674138	0,0727966	0,0237323	0,7699162	0,0157171	0,0501856	0,5789886	0,0543445	0,0038837	0,9689324	0,0142042	0,0306380
720	0,9854493	1,0000000	0,9762280	0,0458670	0,0109058	1,0000000	1,0000000	0,8918023	0,2651987	0,1349221	0,8182146	0,7761473	0,8138411	0,9985548	0,9026535	0,7273165	0,3093941	0,4340175	0,6495850	0,9842066	0,9080705	0,1948337	0,9079402	0,1842104	0,2035257	0,6849913	0,8690292	0,8019377	0,5130566	0,4430766	0,3129275	0,6281847	0,2861893	0,0946252	0,4660716	0,4159876	0,5048433	0,4817086	0,0137627	0,4597997	0,6706130	0,4525344	0,1296806	0,4498543	0,1138105	0,5531001	0,0525121	0,0305516	0,8358393	0,0397502	0,0761769	0,0044026	0,0674152	0,0733054	0,0209643	0,7720127	0,0124000	0,0520585	0,5758055	0,0477564	0,0038846	0,9681109	0,0142050	0,0306711
740	0,9901488	1,0000000	0,9761500	0,0458683	0,0110581	1,0000000	1,0000000	0,8912241	0,2656089	0,1349221	0,8180689	0,7745239	0,8130282	0,9985547	0,9007927	0,7270746	0,3093941	0,4340175	0,6491651	0,9842066	0,9076852	0,1839925	0,9082009	0,1847908	0,2037545	0,6841817	0,8669310	0,8000927	0,5168762	0,4413809	0,3106092	0,6355046	0,2883031	0,0946279	0,4817736	0,4091835	0,4985096	0,4933188	0,0137655	0,4739485	0,6708257	0,4680263	0,1299143	0,4452848	0,0976712	0,5643411	0,0526018	0,0306345	0,8351848	0,0397581	0,0811942	0,0044034	0,0674166	0,0735955	0,0194625	0,7735104	0,0106763	0,0538596	0,5733282	0,0440522	0,0038855	0,9675025	0,0142058	0,0307037
760	0,9932168	1,0000000	0,9760959	0,0458695	0,0111731	1,0000000	1,0000000	0,8908749	0,2658985	0,1349221	0,8179983	0,7734171	0,8124879	0,9985547	0,8993113	0,7269726	0,3093941	0,4340175	0,6496360	0,9842066	0,9073825	0,1763308	0,9084310	0,1852033	0,2039274	0,6834040	0,8653993	0,7982220	0,5190626	0,4400455	0,3089002	0,6407404	0,2904077	0,0946305	0,4954153	0,4038820	0,4940404	0,5022297	0,0137682	0,4845489	0,6709732	0,4800067	0,1300375	0,4419662	0,0861437	0,5725362	0,0526898	0,0307163	0,8347057	0,0397659	0,0857817	0,0044041	0,0674180	0,0737610	0,0187715	0,7745762	0,0097807	0,0555559	0,5714527	0,0419695	0,0038864	0,9670473	0,0142066	0,0307345
780	0,9952198	1,0000000	0,9760579	0,0458705	0,0112580	1,0000000	1,0000000	0,8906615	0,2660985	0,1349221	0,8179641	0,7726564	0,8121287	0,9985547	0,8981610	0,7269488	0,3093941	0,4340175	0,6502502	0,9842066	0,9071549	0,1709185	0,9086224	0,1854926	0,2040553	0,6826944	0,8643555	0,7966507	0,5202687	0,4390193	0,3076508	0,6444862	0,2922788	0,0946328	0,5070176	0,3998331	0,4909106	0,5089811	0,0137706	0,4923103	0,6710752	0,4891006	0,1301024	0,4395845	0,0779103	0,5784539	0,0527726	0,0307934	0,8343627	0,0397733	0,0898637	0,0044048	0,0674192	0,0738554	0,0185805	0,7753353	0,0093153	0,0571159	0,5700631	0,0407985	0,0038873	0,9667042	0,0142073	0,0307626
800	0,9965273	1,0000000	0,9760311	0,0458715	0,0113194	1,0000000	1,0000000	0,8905296	0,2662341	0,1349221	0,8179475	0,7721297	0,8118900	0,9985547	0,8972859	0,7269658	0,3093941	0,4340175	0,6507062	0,9842066	0,9069902	0,1670977	0,9087756	0,1856936	0,2041486	0,6820706	0,8636830	0,7954565	0,5208974	0,4382456	0,3067475	0,6471664	0,2938405	0,0946349	0,5167047	0,3967896	0,4887337	0,5140442	0,0137727	0,4978992	0,6711453	0,4959014	0,1301366	0,4378931	0,0720297	0,5826962	0,0528476	0,0308634	0,8341213	0,0397803	0,0934098	0,0044055	0,0674204	0,0739092	0,0186809	0,7758772	0,0090735	0,0585169	0,5690512	0,0401401	0,0038882	0,9664443	0,0142080	0,0307874
820	0,9973809	1,0000000	0,9760120	0,0458725	0,0113633	1,0000000	1,0000000	0,8904473	0,2663250	0,1349221	0,8179395	0,7717625	0,8117314	0,9985547	0,8966314	0,7270027	0,3093941	0,4340175	0,6509550	0,9842066	0,9068749	0,1644025	0,9088949	0,1858325	0,2042156	0,6815380	0,8632724	0,7945975	0,5211951	0,4376710	0,3061031	0,6490846	0,2950925	0,0946366	0,5246640	0,3945307	0,4872292	0,5178095	0,0137745	0,5018731	0,6711935	0,5009249	0,1301547	0,4367027	0,0678295	0,5857200	0,0529134	0,0309252	0,8339538	0,0397866	0,0964259	0,0044061	0,0674213	0,0739399	0,0189356	0,7762653	0,0089479	0,0597473	0,5683244	0,0397700	0,0038890	0,9662466	0,0142085	0,0308089
840	0,9979382	1,0000000	0,9759984	0,0458733	0,0113942	1,0000000	1,0000000	0,8903953	0,2663853	0,1349221	0,8179356	0,7715051	0,8116260	0,9985547	0,8961486	0,7270484	0,3093941	0,4340175	0,6510498	0,9842066	0,9067969	0,1625027	0,9089857	0,1859280	0,2042634	0,6810938	0,8630366	0,7939935	0,5213098	0,4372494	0,3056503	0,6504576	0,2960683	0,0946382	0,5311133	0,3928714	0,4861951	0,5205898	0,0137760	0,5046707	0,6712265	0,5045974	0,1301642	0,4358713	0,0648295	0,5878648	0,0529696	0,0309784	0,8338388	0,0397923	0,0989440	0,0044066	0,0674222	0,0739574	0,0192574	0,7765442	0,0088826	0,0608061	0,5678085	0,0395618	0,0038897	0,9660961	0,0142090	0,0308270
860	0,9983019	1,0000000	0,9759885	0,0458741	0,0114157	1,0000000	1,0000000	0,8903623	0,2664250	0,1349221	0,8179337	0,7713238	0,8115560	0,9985547	0,8957967	0,7270967	0,3093941	0,4340175	0,6510604	0,9842066	0,9067458	0,1611644	0,9090536	0,1859935	0,2042972	0,6807304	0,8629121	0,7935681	0,5213288	0,4369431	0,3053378	0,6514404	0,2968132	0,0946394	0,5362761	0,3916630	0,4854879	0,5226302	0,0137772	0,5066244	0,6712491	0,5072583	0,1301692	0,4352946	0,0626868	0,5893799	0,0530167	0,0310231	0,8337607	0,0397972	0,1010123	0,0044071	0,0674229	0,0739674	0,0195929	0,7767450	0,0088487	0,0617009	0,5674457	0,0394448	0,0038904	0,9659814	0,0142094	0,0308421
