Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16
8520	0.5607464	0.5002737	0.3057399	0.1911557	0.866443	0.3012527	0.4978351	0.3031757	0.3200155	0.8317492	0.1206845	0.0518047	0.0040119	0.234201	0.163001	0.1617646
8540	0.4731025	0.4716004	0.325693	0.1835385	0.771255	0.271041	0.5904862	0.3177677	0.2613041	0.5960923	0.1702351	0.0388654	0.0011673	0.2005827	0.0829666	0.212258
8560	0.6052442	0.4022681	0.3398558	0.2077794	0.7580765	0.2076565	0.5958061	0.3140023	0.3090074	0.7089071	0.1637317	0.0354368	0.0019299	0.2663567	0.0736474	0.2268993
8580	0.5980276	0.4024081	0.2620739	0.2210955	0.7206886	0.1400641	0.4697677	0.3370992	0.2150879	0.8076895	0.1796252	0.0143535	0.0030371	0.210777	0.0940033	0.2001466
8600	0.7159759	0.5052723	0.4398213	0.1825415	0.6482829	0.1500904	0.494609	0.2347338	0.3928106	0.9182025	0.2225621	0.0093073	0.0045535	0.2678646	0.0945509	0.1989529
8620	0.664529	0.4100868	0.3688698	0.1658192	0.7993551	0.1418587	0.4271804	0.2202476	0.1988808	0.7951455	0.1247537	0.0104065	0.0024351	0.1724917	0.0889434	0.1993992
8640	0.7248073	0.3732879	0.2560155	0.3086393	0.6955527	0.2091658	0.4388428	0.2112254	0.1865101	0.6388143	0.1292259	0.0202759	0.0039296	0.259062	0.0585013	0.2316303
8660	0.6810717	0.494113	0.2632207	0.1571853	0.8052319	0.1020649	0.5909425	0.2387217	0.3174813	0.7527976	0.1254131	0.0124368	0.0007031	0.2466009	0.0636499	0.2581457
8680	0.6908583	0.3818729	0.3389828	0.2071796	0.7092684	0.2378862	0.5083507	0.2995971	0.2524709	0.7487647	0.123994	0.0079681	0.0011942	0.1909071	0.0521527	0.2022103
8700	0.8649165	0.4141435	0.3250191	0.272563	0.7041513	0.1104844	0.5166266	0.1986918	0.2033681	0.7475695	0.1511847	0.0172766	0.0020471	0.1942513	0.1099551	0.2270682
8720	0.713942	0.422291	0.3633828	0.1945958	0.765916	0.0886631	0.5339814	0.2345646	0.251235	0.7973095	0.182526	0.0141444	0.0011606	0.2038149	0.0712612	0.1937806
8740	0.5969143	0.3093321	0.3023294	0.1685156	0.7383635	0.0977819	0.5976502	0.2937523	0.3130113	0.6683473	0.1709379	0.0140178	0.0021714	0.1625946	0.0852346	0.2625733
8760	0.7215779	0.3556423	0.3185322	0.1593448	0.6963573	0.1329948	0.5629458	0.2147279	0.2590563	0.7647535	0.2389343	0.0207311	0.0029327	0.2201167	0.1044834	0.1567327
8780	0.5658942	0.3502331	0.2728702	0.2000738	0.7202523	0.1933518	0.5435479	0.2841857	0.2767854	0.7860983	0.1662879	0.0251833	0.0010278	0.2417854	0.0671724	0.2581325
8800	0.6774638	0.4819145	0.376496	0.1852364	0.5907883	0.1609023	0.4957011	0.3254196	0.2081767	0.7846068	0.2138683	0.0246272	0.0010826	0.2093593	0.0569094	0.2433967
8820	0.5833661	0.4360991	0.3586702	0.2453494	0.5847936	0.2013156	0.5462815	0.3528115	0.1916722	0.6861841	0.180506	0.0184428	0.0025084	0.2039553	0.1034924	0.1801461
8840	0.7090808	0.4790544	0.3893519	0.2846772	0.7975431	0.1012337	0.5283074	0.2238854	0.2706074	0.7136836	0.1361365	0.0410687	0.0021205	0.1670287	0.1614073	0.2043351
8860	0.6218155	0.421925	0.3424812	0.2949634	0.7229073	0.1286169	0.4918312	0.1917967	0.2137288	0.8098238	0.2077399	0.0161457	0.0059462	0.2714495	0.1739752	0.2240832
8880	0.6644041	0.3666378	0.2739206	0.2862504	0.7258693	0.1101912	0.5411326	0.2638036	0.3271246	0.7642578	0.1702615	0.0191106	0.0078194	0.229406	0.1413749	0.1955725
8900	0.6183669	0.4915525	0.33261	0.2461593	0.6941631	0.1202746	0.5966315	0.3274333	0.3093775	0.8825628	0.1569269	0.0172706	0.0003345	0.2227395	0.1220813	0.2237244
8920	0.5983258	0.4459934	0.3072366	0.2636565	0.7594616	0.1687197	0.514905	0.2927265	0.2112466	0.960751	0.1814229	0.0290794	0.0003088	0.1947263	0.0816934	0.2158115
8940	0.6834668	0.377033	0.3373044	0.2503081	0.7929744	0.1668474	0.6361862	0.2626176	0.2645201	0.7674517	0.2036089	0.0603129	0.0011584	0.2001371	0.140382	0.1918782
8960	0.6051843	0.429104	0.3718699	0.2710028	0.7315673	0.2126757	0.5561291	0.281405	0.3534949	0.6432538	0.1702051	0.0308277	0.0017396	0.2839157	0.0950498	0.2221624
8980	0.7262123	0.3161592	0.3020436	0.2139311	0.7145845	0.1011164	0.4727906	0.2169209	0.3022397	0.7782221	0.1785366	0.0110478	0.0010926	0.226666	0.1491656	0.1775203
9000	0.7922436	0.4166289	0.2938621	0.1730649	0.642414	0.0974587	0.607848	0.1892689	0.2780636	0.8061547	0.1945487	0.0306712	0.0013532	0.1608669	0.0799936	0.2002992
9020	0.7086466	0.4001019	0.2872231	0.1871468	0.836819	0.1025253	0.5972908	0.2084088	0.2206093	0.8166556	0.1650089	0.0263709	0.0033472	0.2250174	0.050488	0.1581359
9040	0.6255689	0.3781064	0.3788921	0.1288369	0.7775038	0.0995167	0.5529638	0.1950545	0.1794748	0.5928393	0.1674447	0.0205546	0.0001357	0.1584899	0.0366711	0.1737162
9060	0.6648021	0.3678269	0.2655472	0.1920369	0.6577095	0.0972833	0.511819	0.1944079	0.2185166	0.8342555	0.1338209	0.0331185	0.0001696	0.1850926	0.0339661	0.2086191
9080	0.6961986	0.5197053	0.2741835	0.2159929	0.6988202	0.1315422	0.5294866	0.215749	0.1810927	0.8212045	0.077223	0.0138924	0.0003202	0.2147852	0.0439047	0.1877515
9100	0.8610398	0.3734899	0.3119061	0.1841685	0.7829043	0.1141664	0.6476855	0.1927707	0.2294349	0.7813154	0.1537938	0.0179367	0.0057448	0.2648282	0.0604105	0.1665903
9120	0.7547201	0.5147311	0.2542135	0.1683513	0.6437451	0.0951469	0.6923387	0.2141821	0.1651888	0.7281905	0.1730453	0.0084128	0.0060188	0.2267918	0.0368798	0.1861031
9140	0.6286831	0.3275802	0.3261105	0.1634206	0.7887896	0.1029581	0.6227555	0.2264666	0.1418611	0.6708083	0.1280606	0.0100315	0.0004777	0.2003902	0.0347035	0.1344961
9160	0.7193133	0.3691724	0.2905249	0.1749986	0.763577	0.1392823	0.5194508	0.2200266	0.1820331	0.7929572	0.1823596	0.011267	0.0033455	0.1731739	0.0286125	0.1504054
9180	0.6464241	0.4331958	0.303613	0.2037428	0.7140183	0.1337259	0.5959575	0.1900404	0.1520003	0.8479231	0.102073	0.0235422	0.0099686	0.1619499	0.0327478	0.1514051
9200	0.5957023	0.3899196	0.2764767	0.2500648	0.8225291	0.1077353	0.6243215	0.2421791	0.1826194	0.7048347	0.0880046	0.0129287	0.0040289	0.1400352	0.0856041	0.1691267
9220	0.5496392	0.3440547	0.3438866	0.2207988	0.7095523	0.1007537	0.542052	0.1940672	0.2512586	0.8646497	0.1421962	0.0278445	0.0010722	0.1630577	0.0732189	0.1805496
9240	0.68089	0.4631472	0.3095523	0.2327824	0.7086386	0.136421	0.629385	0.1625135	0.2354255	0.6467449	0.1860705	0.0182947	0.0043017	0.2108572	0.0579234	0.2052411
9260	0.6997074	0.2943879	0.2715925	0.1717185	0.9612993	0.1006022	0.5862019	0.2323091	0.2554999	0.8197966	0.2050777	0.0139396	0.0023863	0.249199	0.0478839	0.1511827
9280	0.6379279	0.4088957	0.298969	0.1820527	0.8242749	0.1017387	0.5342545	0.2548299	0.2245894	0.6550944	0.1673498	0.0269065	0.0015782	0.2309611	0.0503978	0.1700111
9300	0.6317374	0.3962257	0.3107707	0.1917466	0.6783967	0.1771803	0.6601412	0.302014	0.2672023	0.7589964	0.1787135	0.0184034	0.000979	0.1745346	0.0420896	0.1586368
9320	0.7265954	0.3887598	0.3193166	0.156126	0.6715117	0.1247091	0.6224626	0.1893738	0.2611767	0.7826664	0.1438487	0.0081694	0.0005151	0.2035449	0.0432887	0.2060468
9340	0.7100667	0.375273	0.2624819	0.148194	0.8687471	0.1694764	0.5443564	0.2587927	0.2645291	0.6339082	0.1929265	0.034292	0.0056007	0.2302495	0.0460101	0.1784921
9360	0.703184	0.3395913	0.2220511	0.2124946	0.7528569	0.109172	0.6414177	0.3352687	0.2469066	0.6131454	0.1234885	0.0280697	0.0074001	0.1863631	0.0687039	0.1713586
9380	0.7322212	0.4460987	0.3511337	0.2776978	0.6485189	0.1253403	0.5325352	0.293018	0.1869722	0.8679182	0.1592066	0.0082083	0.0007694	0.1939763	0.05851	0.1175997
9400	0.6323473	0.4808443	0.2648365	0.2720797	0.7673933	0.0956189	0.5593744	0.2747521	0.2015928	0.7278361	0.1235638	0.0291036	0.0016522	0.215494	0.0183437	0.1937041
9420	0.7118358	0.4348942	0.2670201	0.2404194	0.7349084	0.1058641	0.5504225	0.1946687	0.17525	0.7645001	0.0944225	0.0222772	0.0098235	0.2969824	0.0397309	0.10415
9440	0.7511081	0.3775199	0.2823072	0.1646071	0.6532899	0.0790656	0.6220783	0.2006109	0.181853	0.7926078	0.1143594	0.0219307	0.0060112	0.214826	0.0171445	0.1042082
9460	0.7758862	0.3556566	0.3578616	0.17644	0.8751539	0.0939867	0.4924977	0.1680619	0.2476001	0.8572527	0.1621219	0.0310047	0.0034934	0.194096	0.039271	0.1485993
9480	0.7606761	0.391319	0.3257368	0.1696472	0.9390992	0.0778573	0.4886188	0.1864993	0.1950155	0.8116502	0.1402711	0.0044238	0.0060825	0.2140632	0.0441313	0.1690193
9500	0.8214313	0.36141	0.3229602	0.1955088	0.7397915	0.09729	0.6293965	0.2178101	0.2506295	0.8321463	0.1487499	0.007401	0.0079307	0.2310127	0.0298188	0.0949062
9520	0.7996672	0.4106017	0.393714	0.1176307	0.6935737	0.137093	0.5054539	0.1857042	0.188682	0.8128834	0.147029	0.013664	0.0090626	0.2423408	0.0474832	0.1174874
9540	0.6490739	0.3945654	0.377124	0.1869535	0.6942181	0.0986882	0.6227689	0.231644	0.2298621	0.7498777	0.17697	0.0223686	0.0001403	0.2431278	0.0809339	0.221733
9560	0.7420607	0.404267	0.3422762	0.1628232	0.784271	0.1315784	0.5555814	0.2750856	0.189349	0.7460365	0.1347128	0.0059425	0.0056981	0.2335843	0.0629768	0.154764
9580	0.768032	0.395845	0.3210686	0.2409977	0.7785808	0.1423359	0.6098978	0.2460689	0.2531056	0.6916438	0.156038	0.0150503	0.0077114	0.2399539	0.040555	0.2310897
9600	0.5795455	0.4883341	0.2492304	0.1695263	0.946914	0.1798192	0.7243007	0.2135736	0.1769584	0.702137	0.1084388	0.0050782	0.0021609	0.2837697	0.0711678	0.2000469
9620	0.5202183	0.3953014	0.2996711	0.2301444	0.756005	0.2143728	0.618588	0.3299073	0.1576001	0.6496701	0.1194659	0.0252783	0.0012478	0.2355162	0.0487955	0.1660273
9640	0.599789	0.4581743	0.2978561	0.1656306	0.789396	0.1565941	0.6055522	0.2679881	0.2225299	0.6890803	0.1004253	0.0211305	0.017775	0.1524153	0.0495966	0.1585627
9660	0.55671	0.4744773	0.2921837	0.2050924	0.7356866	0.2259795	0.6155629	0.3031091	0.2124547	0.7469316	0.0632399	0.0200459	0.0030167	0.2029091	0.0569229	0.243015
9680	0.6882424	0.369276	0.4502974	0.2421963	0.7110979	0.2042594	0.6220134	0.3445311	0.2886738	0.8541836	0.1080657	0.0041168	0.0043008	0.1951717	0.0739787	0.2155867
9700	0.7002221	0.4704381	0.3425457	0.2860863	0.7946851	0.1999156	0.4929839	0.3184405	0.2525645	0.7412565	0.101488	0.0139789	0.0037426	0.2442672	0.110537	0.2154522
9720	0.6699878	0.4746556	0.3559276	0.2791581	0.730251	0.1581271	0.5624572	0.3024808	0.3093163	0.7897041	0.1846396	0.0037661	0.0020119	0.1795924	0.0937255	0.1842885
9740	0.6090125	0.4307545	0.3132675	0.3025812	0.7399426	0.1963661	0.4825366	0.3302647	0.2966957	0.7915145	0.1508558	0.0307565	0.0024209	0.1613813	0.1103088	0.1819479
9760	0.5744147	0.3674926	0.367682	0.2096503	0.7609202	0.1556588	0.5646995	0.2564931	0.3117699	0.892756	0.1304877	0.029052	0.000251	0.1893068	0.1422594	0.2087707
9780	0.740541	0.4162832	0.3630934	0.2928869	0.7982465	0.1538113	0.4516284	0.3157095	0.3276793	0.7733978	0.1548988	0.0315879	0.0026077	0.3083094	0.1162861	0.1673744
9800	0.6452828	0.4049075	0.3486929	0.3419642	0.7712356	0.1369075	0.5673389	0.26158	0.2545633	0.7290113	0.1430322	0.0188703	0.0105424	0.2425966	0.1442941	0.1680509
9820	0.6630836	0.4407347	0.2956028	0.2245322	0.6960103	0.1160585	0.4932299	0.3683031	0.3000748	0.7025491	0.1721184	0.0174838	0.0003155	0.2657205	0.1043598	0.206776
9840	0.7284123	0.3990037	0.2670447	0.2294674	0.6741146	0.1322673	0.6423296	0.2419301	0.277931	0.6569447	0.1288483	0.0137208	0.0014485	0.2436338	0.1134339	0.1848635
9860	0.7176316	0.4384907	0.3376229	0.1840909	0.6646634	0.0818179	0.6020752	0.3657521	0.2037419	0.8418314	0.1105082	0.0210517	0.0091365	0.2622623	0.1180768	0.167001
9880	0.5917557	0.3480069	0.2674838	0.1579992	0.7736535	0.1595759	0.6374513	0.3050673	0.3096524	0.7209846	0.1701187	0.0203404	0.0030828	0.2724106	0.0673902	0.2400995
9900	0.5891649	0.4504871	0.3255692	0.2102088	0.9369391	0.1654119	0.6046681	0.2471699	0.2340471	0.7900543	0.1669979	0.020397	0.0007002	0.199939	0.0423609	0.1594557
9920	0.4905905	0.4226067	0.4153399	0.2176484	0.7942716	0.1459086	0.6276002	0.301601	0.2606421	0.8356482	0.124495	0.0242629	0.0029562	0.2084698	0.0723788	0.1606218
9940	0.649405	0.3974223	0.3433474	0.1818558	0.7190264	0.1908171	0.5882501	0.3333471	0.2834522	0.7003829	0.2057053	0.0271666	0.0002342	0.2646763	0.0994991	0.2179961
9960	0.5677255	0.3229375	0.2863575	0.2234735	0.7704917	0.1186254	0.5569931	0.2187457	0.2885409	0.7490043	0.1878645	0.0104586	0.0038225	0.1529322	0.0860059	0.2507038
9980	0.6314592	0.4974181	0.3582479	0.1833292	0.654352	0.1182482	0.5765685	0.299735	0.3535969	0.7660959	0.142586	0.0255938	0.0001497	0.2815808	0.0865096	0.2554617
10000	0.5872224	0.3305334	0.2992706	0.2291475	0.6740124	0.2219156	0.5393605	0.2403624	0.2447621	0.7096688	0.2017916	0.0103778	0.0038126	0.2958941	0.1094016	0.1951289
10020	0.7548247	0.3764757	0.3220366	0.2743878	0.6188268	0.1457322	0.5608476	0.2586007	0.3527362	0.7646337	0.1237719	0.0223812	0.0111057	0.2351133	0.0908688	0.169036
10040	0.6733142	0.4635928	0.4079075	0.2482063	0.6350107	0.2669621	0.6581317	0.2767357	0.32824	0.8213153	0.1723305	0.0486968	0.0161037	0.2650667	0.1767989	0.2163297
10060	0.5963443	0.3552997	0.3404177	0.2413856	0.747755	0.2229643	0.4558539	0.2764973	0.3022589	0.6029172	0.2036186	0.0235364	0.0158189	0.2111649	0.1717734	0.218895
