Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16
780	0.1731462	0.7287663	0.3547481	0.246203	0.0013794	0.3783615	0.0047164	0.0498814	0.1078588	0.3354096	0.1225412	0.2167821	0.0152234	9.25e-05	0.0092106	0.0751787
800	0.1477847	0.7165578	0.3594662	0.2457017	0.0002296	0.3412918	0.010412	0.0335144	0.0990644	0.2868719	0.0914929	0.2108189	0.0103301	0.0003791	0.0252338	0.0617613
820	0.1983374	0.6894492	0.3195336	0.3014652	0.0002084	0.3587734	0.0104356	0.0334135	0.0416776	0.3574021	0.1338168	0.291435	0.0188067	5.84e-05	0.0159215	0.049038
840	0.1235232	0.6441586	0.2951143	0.3233464	0.0003885	0.3598749	0.0070613	0.014318	0.0470727	0.3799653	0.091154	0.2815013	0.0169613	0.0002795	0.0074316	0.0856448
860	0.1701107	0.6018864	0.375819	0.3163093	0.0002311	0.4044218	0.0121463	0.0095673	0.0513204	0.319524	0.1780433	0.2299591	0.04779	0.0002464	0.0093353	0.0660689
880	0.1923786	0.6401861	0.3320512	0.2720936	0.0017653	0.4855711	0.0031842	0.0174107	0.0653108	0.2665171	0.0648953	0.3499262	0.0196759	0.0008885	0.003985	0.0523483
900	0.1578592	0.6916617	0.3317932	0.2505282	0.0024487	0.3645736	0.0035988	0.0306699	0.0518206	0.3676786	0.1215163	0.3177952	0.0147593	0.0001754	0.0341658	0.0593546
920	0.2007925	0.5476248	0.280754	0.3573335	0.0057395	0.2776555	0.0068784	0.0333573	0.0420348	0.4093021	0.0944999	0.2891866	0.0180502	0.0	0.015583	0.0501433
940	0.2000784	0.7195474	0.3202704	0.2928799	0.0007092	0.3748981	0.0074195	0.0394234	0.1236822	0.4897105	0.0880059	0.2255028	0.0538632	0.0	0.0183987	0.0540322
960	0.146738	0.6427693	0.4028092	0.2692431	0.0001917	0.3582988	0.0123079	0.0133313	0.0831224	0.2617748	0.0988468	0.2898198	0.0235904	0.0	0.0058547	0.0894062
980	0.1230331	0.7939916	0.2865323	0.312099	7e-07	0.3513799	0.0120607	0.0195882	0.0606249	0.385178	0.0892017	0.2287893	0.0071873	0.0001492	0.0175533	0.076136
1000	0.1624985	0.6976221	0.2450993	0.2221836	0.0001703	0.3869533	0.0036867	0.0233579	0.083279	0.3733537	0.0915904	0.1896212	0.0115662	1.36e-05	0.0058477	0.0693673
1020	0.1713406	0.7253042	0.2614415	0.2857311	6.8e-06	0.3817296	0.0041131	0.0154183	0.0592903	0.3408555	0.083719	0.2040371	0.0058092	0.0003888	0.0129674	0.0657475
1040	0.1603908	0.7675949	0.2195651	0.2080999	6.27e-05	0.3559406	0.0079965	0.0172552	0.0630401	0.3417248	0.0962233	0.2129022	0.0111873	6.14e-05	0.0208322	0.0334013
1060	0.138991	0.7097116	0.2676193	0.2501385	0.0004301	0.3516596	0.0062681	0.015727	0.0483465	0.3040025	0.2031993	0.2306492	0.0089486	5.25e-05	0.0343051	0.0711963
1080	0.0989762	0.7356664	0.2926207	0.2451568	0.000121	0.4276811	0.005151	0.0380413	0.0817328	0.3199471	0.0998158	0.249783	0.0059674	4.73e-05	0.0242372	0.0728589
1100	0.1523825	0.8069546	0.313548	0.2729464	5.56e-05	0.2528764	0.0096691	0.0284011	0.0535952	0.385986	0.0819407	0.2092056	0.0120015	8.2e-05	0.0084874	0.0725636
0	0.2077523	0.7399473	0.3039812	0.2738085	9.02e-05	0.3884664	0.0212558	0.0571236	0.0537935	0.3436023	0.0495	0.1920856	0.0259598	0.0010211	0.0138108	0.0790011
20	0.1170754	0.6710337	0.3080635	0.2660275	0.0021357	0.3540282	0.0014861	0.0276415	0.0137789	0.2887741	0.116989	0.1941914	0.0261448	0.0004402	0.0107053	0.050497
40	0.1227027	0.7330168	0.2937273	0.2464656	0.0003589	0.3192617	0.0055939	0.0242454	0.0204507	0.4108478	0.1264607	0.2010737	0.0238938	0.0008219	0.0137282	0.0290336
60	0.1303731	0.9158397	0.2754163	0.2611506	0.0006173	0.3066655	0.0072838	0.0524647	0.0079673	0.2888667	0.0715078	0.2157895	0.0187612	0.0007586	0.0209162	0.0137203
80	0.1784846	0.7521082	0.3296005	0.2687251	0.0	0.3508059	0.0181919	0.0784706	0.0189261	0.2832208	0.1117259	0.1704591	0.0285904	0.0016409	0.0162674	0.0085651
100	0.1062822	0.8219694	0.3121687	0.2807307	0.0002765	0.3123172	0.0138703	0.0629513	0.0178002	0.3219098	0.1395962	0.2056098	0.036975	0.0	0.0107256	0.0160753
120	0.0584179	0.7095688	0.3102871	0.1907993	0.0	0.3198268	0.0037529	0.0156978	0.0242443	0.3129974	0.0981107	0.2218257	0.0497094	0.0021756	0.0062453	0.0068181
140	0.096053	0.7734612	0.3439921	0.2765624	8.8e-06	0.368839	0.0022186	0.0250727	0.0090086	0.280038	0.1421526	0.2382476	0.0182748	0.000271	0.0165373	0.0145453
160	0.0843451	0.7238164	0.2619542	0.1973864	0.0011329	0.4469054	0.0142119	0.0081965	0.0051772	0.4438367	0.0434548	0.1784545	0.0086093	5.89e-05	0.0168562	0.007294
180	0.1204853	0.751103	0.2991942	0.2707173	0.0017756	0.3879933	0.005544	0.0159475	0.003753	0.2844303	0.0678588	0.1277597	0.0279586	0.0002047	0.0157838	0.0011268
200	0.100752	0.6468461	0.2928144	0.2569769	0.0003929	0.4669379	0.0177959	0.0225691	0.0040035	0.3486884	0.100887	0.1620517	0.0231615	0.0007146	0.0125696	0.001476
220	0.1102748	0.7076307	0.2830967	0.376087	0.0004091	0.3412328	0.0047748	0.0350024	0.0061264	0.3179259	0.10806	0.194049	0.0113608	0.0022881	0.0233378	0.001657
240	0.0920593	0.7264193	0.2945229	0.2673377	6.24e-05	0.3501928	0.0153848	0.0097279	0.0104025	0.3200335	0.1093282	0.2821411	0.0159231	0.0036996	0.0130924	0.0011045
260	0.1312548	0.6850366	0.3459442	0.2921633	0.0	0.4401419	0.0183205	0.0189115	0.0246819	0.342018	0.0926004	0.2228226	0.0033982	0.008013	0.0088382	0.0084373
280	0.1056145	0.7041414	0.3949946	0.2009231	0.0	0.3634779	0.0199182	0.0093792	0.0076077	0.2945788	0.0947422	0.2666591	0.0043402	0.0006908	0.0028328	0.0011468
300	0.0691827	0.6949511	0.3366299	0.422111	0.0005049	0.414805	0.001095	0.015941	0.00965	0.2432235	0.1122449	0.2976077	0.0074866	0.0009176	0.0039422	0.0008233
320	0.0999682	0.8613114	0.3157319	0.3632936	0.0004881	0.4307509	0.0138127	0.004672	0.010397	0.3670491	0.1250558	0.2980908	0.0297136	0.0005817	0.0189274	0.0009371
340	0.1015158	0.6787333	0.2809108	0.2838016	0.0019418	0.3868349	0.0040879	0.0333476	0.0110351	0.2943246	0.0951795	0.2561894	0.0163135	7.42e-05	0.0049505	0.0013215
360	0.131588	0.6515982	0.4382558	0.2429033	0.003411	0.3527492	0.0027445	0.0334056	0.0117261	0.2980246	0.0819457	0.2679742	0.0045492	0.000488	0.0078615	0.003322
380	0.0967175	0.7251332	0.3127788	0.2952495	0.0028451	0.389513	0.0101893	0.0501151	0.0138383	0.2200353	0.082521	0.2969326	0.0075444	0.0002454	0.006265	0.0028123
400	0.1174413	0.8134556	0.3882342	0.2695922	0.0001009	0.357459	0.0022491	0.0281404	0.0094718	0.2370813	0.1426921	0.2162377	0.0283773	3.46e-05	0.0177386	0.0009132
420	0.1064045	0.6211786	0.2966302	0.220521	0.0002507	0.4012575	0.0156956	0.0408849	0.0179787	0.354945	0.1119521	0.2659916	0.0104542	1.05e-05	0.005406	0.0005333
440	0.108122	0.655228	0.3518734	0.214647	0.0001421	0.3667749	0.0059259	0.0505551	0.0229777	0.2147669	0.0941258	0.2882782	0.0252745	0.0	0.0080779	0.0
460	0.0886014	0.6211135	0.3266041	0.2814037	1.63e-05	0.3265374	0.0092923	0.0196739	0.0051886	0.2576846	0.0998311	0.2479878	0.0202057	0.0015498	0.0107022	0.0009683
480	0.0854114	0.7619711	0.2590467	0.3220493	0.0002782	0.3199759	0.0030499	0.0508043	0.0162814	0.3127348	0.0900822	0.3132835	0.0302905	0.0001076	0.0148787	0.0054776
500	0.1019561	0.7227156	0.3467199	0.2393389	0.0001374	0.3608943	0.0108159	0.0279191	0.0080197	0.3415622	0.0871221	0.2132161	0.0121785	0.0001212	0.0039676	0.0006625
520	0.0983979	0.6111045	0.3520231	0.25693	0.0001685	0.5176239	0.0047688	0.0323353	0.021367	0.303233	0.1029211	0.3029354	0.0344056	0.0037785	0.0097819	1.09e-05
540	0.0913226	0.7325226	0.3441664	0.3263947	0.0007146	0.4346642	0.0108108	0.0234773	0.0029874	0.3778227	0.1091698	0.2382288	0.0222363	0.0	0.0072697	0.0013641
560	0.101663	0.7111555	0.3526026	0.2677952	0.0008547	0.3530928	0.0053238	0.0130388	0.0089429	0.2741964	0.0816953	0.2356529	0.0312923	0.0002007	0.0071727	0.0012661
580	0.1529094	0.7027918	0.3013407	0.2716142	0.001817	0.4040326	0.0160738	0.0449909	0.0161538	0.3914471	0.1515971	0.2405233	0.0350562	0.0022201	0.0136223	0.028124
600	0.1807991	0.627563	0.4102021	0.3004166	0.0003955	0.4002449	0.0078682	0.0133747	0.0255423	0.3670871	0.0630045	0.217271	0.0185446	0.0072853	0.0161255	0.0641584
620	0.1404845	0.7106477	0.2495244	0.3370712	9.5e-06	0.3018034	0.0032398	0.0241874	0.0252649	0.3278664	0.0481529	0.2905065	0.0216514	0.000706	0.0358311	0.0383095
640	0.1342595	0.7470873	0.2969392	0.3435078	5.96e-05	0.3692385	0.0404074	0.0295418	0.0697443	0.3530711	0.1013234	0.2968299	0.0120538	0.0067935	0.0077383	0.0674947
660	0.1851376	0.6642821	0.3839447	0.2664609	0.0004538	0.297544	0.0085089	0.0078824	0.0435025	0.2910551	0.1092178	0.190133	0.0223539	0.0034512	0.0030851	0.073929
680	0.1310979	0.7329814	0.3235767	0.2184309	0.0006682	0.3353609	0.0017397	0.0167561	0.0798715	0.3387054	0.1545884	0.19669	0.0120128	0.0014753	0.0056196	0.0755888
700	0.1499814	0.8189898	0.3334437	0.2824396	0.0	0.4110713	0.0029584	0.0148207	0.1153172	0.29782	0.0991979	0.2595278	0.0170644	0.002779	0.0039639	0.0329283
720	0.1315031	0.8366227	0.3188385	0.2221744	0.000287	0.3764491	0.007948	0.0173225	0.0622517	0.2552308	0.1275252	0.2073144	0.0160887	0.0001235	0.0261321	0.0418194
740	0.1058583	0.7638702	0.2389637	0.3235031	0.0	0.2766509	0.0062731	0.0422708	0.0532365	0.293068	0.1357847	0.2563882	0.0166211	0.0002442	0.0069642	0.1446663
760	0.1571805	0.6664775	0.2491884	0.2649417	6.5e-06	0.3265644	0.0162499	0.0514266	0.0272886	0.2864749	0.072897	0.2627816	0.0163287	0.0	0.0249769	0.1044312
780	0.1483777	0.8911398	0.2615665	0.2333389	0.0001995	0.298818	0.0044133	0.0104762	0.0740323	0.267176	0.0736242	0.3088002	0.0217045	1.98e-05	0.0208177	0.068029
800	0.1290486	0.7334077	0.3373374	0.2548104	6.97e-05	0.3940748	0.0202902	0.0265207	0.0779581	0.3386384	0.0855456	0.2563367	0.0372908	0.0001597	0.010407	0.0833779
820	0.211235	0.7684303	0.1932471	0.2848234	1.76e-05	0.322634	0.0252937	0.0289581	0.0634286	0.3267666	0.0766604	0.2584478	0.0120668	0.0025381	0.0024755	0.06939
840	0.1852778	0.6145997	0.3533975	0.1897203	0.0001351	0.3372375	0.0151158	0.0186759	0.0660737	0.2700077	0.093836	0.2892245	0.0374776	0.0003099	0.0126175	0.070288
860	0.16624	0.7621407	0.2831043	0.172769	3.34e-05	0.358574	0.0102858	0.0263207	0.052911	0.3127359	0.0893385	0.2376161	0.0127572	0.0033455	0.0093257	0.0628797
880	0.237678	0.6501492	0.3167589	0.3231334	0.0001245	0.2719847	0.0030794	0.009222	0.039556	0.2814583	0.0976069	0.2445677	0.0190939	6.06e-05	0.0147325	0.0935751
900	0.1404333	0.7695249	0.3023114	0.2162227	0.0012591	0.3268763	0.0076008	0.0214365	0.053759	0.287056	0.0888782	0.330864	0.01072	0.0001896	0.0042725	0.0561764
920	0.1931671	0.8104018	0.3564559	0.3341647	0.0012764	0.3056742	0.0038816	0.0585026	0.0574753	0.3288377	0.0527994	0.2920521	0.0521869	0.0	0.0071372	0.0712434
940	0.1740238	1.0	0.2724468	0.3187472	0.0043123	0.3473662	0.0155832	0.0343928	0.0653506	0.2734739	0.1244351	0.2389335	0.0125926	0.0002051	0.0348955	0.064752
960	0.1203563	0.6151656	0.3541391	0.2142733	0.0029923	0.3324151	0.0083996	0.0522405	0.0490166	0.2717225	0.1369417	0.3114221	0.0205015	0.0001213	0.0152861	0.0478474
980	0.1031182	0.7585518	0.3109785	0.3215375	0.0024337	0.3197094	0.0075024	0.0367774	0.0272344	0.3481542	0.0849902	0.198009	0.0120279	8.96e-05	0.0062311	0.0587532
1000	0.1676523	0.8264434	0.2872688	0.2710768	1.71e-05	0.3084621	0.0073791	0.0154355	0.0816749	0.2651388	0.1490562	0.354811	0.0263189	0.0003607	0.0141602	0.054647
1020	0.1307203	0.673439	0.2665045	0.2886331	0.0	0.310624	0.0177927	0.0238357	0.0581078	0.2305288	0.1000222	0.2419822	0.0104618	0.0002677	0.0140393	0.058283
1040	0.201921	0.7211158	0.3373782	0.2954899	0.0002553	0.4115882	0.0161148	0.0246634	0.0374412	0.2750053	0.0946973	0.2306272	0.0188889	0.0040876	0.0090033	0.0681288
1060	0.1429926	0.735781	0.2943979	0.2336228	0.0004563	0.3390881	0.004677	0.0238716	0.0342005	0.3195476	0.1369511	0.2816703	0.0145731	0.0040271	0.0280029	0.0921377
1080	0.1655144	0.7621466	0.2508175	0.2628587	0.0	0.2664765	0.0095304	0.0483356	0.0461316	0.331079	0.0966437	0.314449	0.0232895	0.0067459	0.0108477	0.067281
1100	0.1403902	0.7418552	0.3467247	0.2777533	0.0	0.3939176	0.0191407	0.0166367	0.0507701	0.3557347	0.1067786	0.2015998	0.0293501	0.0039077	0.0285605	0.1102868
