"Time"	yoeB	yefM	alaS	mngB	mngR	mngA	artJ	argR	argB	artI	artQ	argA	artM	argC	argE	artP
660	0,2325320	0,5039653	0,4756531	0,7552477	0,3991905	0,1300616	0,2529000	0,3967287	0,0113101	0,6834984	0,1498221	0,6414178	0,7413702	0,5576292	0,0063214	0,1821505
680	0,2682427	0,5390640	0,4647622	0,6763403	0,2642053	0,1411212	0,3409173	0,2904195	0,0014750	0,6268236	0,1138783	0,6005174	0,7355873	0,6146777	0,0031100	0,2480211
700	0,2576460	0,5535705	0,4278040	0,5950307	0,3494882	0,1870681	0,2442959	0,2787898	0,0141328	0,6745301	0,1164148	0,6921384	0,6196333	0,6037124	0,0071378	0,2579472
720	0,3503796	0,5415979	0,4893039	0,7295230	0,3322158	0,1709394	0,3904015	0,3275712	0,0191081	0,7744885	0,1851570	0,7162527	0,6678192	0,5360967	0,0051220	0,2413635
740	0,2571277	0,4906119	0,4305633	0,8229111	0,4131891	0,2154622	0,2423277	0,2580059	0,0166753	0,7787664	0,1680371	0,8938021	0,6495375	0,6361037	0,0080988	0,2074406
760	0,2781143	0,4674308	0,4178137	0,5980224	0,3860661	0,1340583	0,2675128	0,3172802	0,0140682	0,5961489	0,1167539	0,7403115	0,7346966	0,6442376	0,0016520	0,2501357
780	0,2480866	0,5789462	0,4348028	0,6895827	0,3706293	0,1553198	0,2582795	0,3388849	0,0160761	0,6943113	0,0971996	0,7379746	0,6889563	0,5914789	0,0103189	0,1855413
800	0,2407610	0,4450835	0,4610488	0,7540580	0,3268104	0,1392443	0,2516554	0,3651197	0,0159967	0,5348583	0,1353520	0,7110537	0,8705770	0,5251922	0,0089322	0,2133939
820	0,2605233	0,4656963	0,4925409	0,7122120	0,2876731	0,1668365	0,2499665	0,2674993	0,0462876	0,8367592	0,0745680	0,6249864	0,6524353	0,4603677	0,0332338	0,2134296
840	0,3246795	0,5369366	0,5750423	0,6724215	0,2823393	0,1945802	0,2726559	0,3193978	0,0302526	0,5846385	0,0846464	0,7305574	0,6657822	0,4715095	0,0213014	0,1821230
860	0,2866887	0,6746077	0,4633367	0,7191910	0,4119000	0,1744947	0,2538292	0,3147304	0,0114911	0,5425028	0,0971993	0,7196692	0,7063206	0,4024222	0,0347160	0,1476463
880	0,2004476	0,6072838	0,5251614	0,7940733	0,3462324	0,1804792	0,2419425	0,2634842	0,0146079	0,6076070	0,1286350	0,6993658	0,7634443	0,3438339	0,0073072	0,1625797
900	0,2351104	0,6607429	0,5109574	0,7145527	0,3502411	0,1181294	0,2068804	0,3185481	0,0145097	0,6687150	0,0820072	0,7350856	0,6439304	0,4044751	0,0156059	0,2602127
920	0,2907420	0,5518269	0,4247928	0,7414472	0,2988982	0,1240384	0,2616578	0,2280387	0,0211291	0,7084271	0,1053490	0,7638401	0,6398165	0,4537746	0,0300343	0,2945138
940	0,2400966	0,6238720	0,4035820	0,8324283	0,3184908	0,0925221	0,1892335	0,2661539	0,0438896	0,7512173	0,0857053	0,6900401	0,9252762	0,4780359	0,0202661	0,2286612
960	0,2599908	0,5952823	0,4652938	0,7306069	0,3351287	0,1528296	0,2510852	0,4013922	0,0082857	0,6894284	0,1257538	0,6761797	0,7726721	0,4579612	0,0045492	0,1850481
980	0,2654683	0,6699693	0,4965803	0,6944130	0,3598185	0,1686244	0,2966808	0,3161282	0,0069368	0,5857062	0,1316877	0,6892914	0,6540704	0,4178426	0,0054012	0,1838796
1000	0,3051946	0,6201151	0,5551865	0,7379055	0,3547764	0,1716491	0,2350376	0,3202065	0,0076057	0,7072322	0,1565733	0,7272337	0,6330899	0,4181986	0,0021030	0,1713389
1020	0,2773191	0,5150324	0,4917039	0,8001731	0,4646266	0,1039594	0,2374347	0,3307108	0,0042280	0,7389078	0,1231119	0,7734682	0,7235278	0,3655020	0,0126459	0,2116707
1040	0,2775739	0,4942208	0,5369936	0,6745567	0,3810597	0,1825683	0,2479954	0,3422823	0,0099754	0,6797506	0,0814853	0,6938181	0,7450648	0,4566544	0,0131789	0,2377727
1060	0,2779630	0,7039352	0,4335669	0,6301272	0,3993848	0,1392923	0,2976942	0,3065148	0,0046101	0,6836137	0,1354074	0,7523474	0,4563619	0,3875831	0,0036449	0,1932613
1080	0,2954341	0,5448655	0,5479539	0,8285780	0,4173227	0,1526915	0,2257517	0,2220789	0,0087141	0,5986886	0,1449412	0,7635626	0,6666608	0,4042608	0,0183467	0,1876684
1100	0,2574386	0,4814509	0,5131382	0,6805999	0,4388880	0,1710100	0,3134836	0,2370457	0,0098378	0,7908567	0,1613888	0,7365132	0,5217748	0,4857726	0,0238914	0,1969068

0	0,3658732	0,4832614	0,4637835	0,8198305	0,3823845	0,1198283	0,2467811	0,3713341	0,0018364	0,6871497	0,0864247	0,7576578	0,5798418	0,4193547	0,0288799	0,2684278
20	0,2694784	0,4899510	0,4083887	0,7282117	0,3629133	0,1956221	0,3187255	0,2967954	0,0065900	0,7017136	0,0944917	0,7054683	0,6072228	0,4412985	0,0042379	0,1804144
40	0,2636295	0,5117889	0,6190092	0,8408803	0,3691630	0,1131589	0,3028937	0,2652012	0,0041850	0,6124998	0,0481580	0,6850423	0,7227244	0,3874770	0,0049198	0,2065963
60	0,2454827	0,5944830	0,5483861	0,7600372	0,3791669	0,1559776	0,2451742	0,3717519	0,0023821	0,8561075	0,0473675	0,7906557	0,7269383	0,4975265	0,0099650	0,1955347
80	0,2482828	0,4578910	0,4408575	0,7029512	0,3700878	0,1371730	0,4059281	0,3053747	0,0001240	0,6158020	0,0254007	0,8314298	0,7393968	0,4511612	0,0226882	0,1922908
100	0,2719249	0,6131605	0,4096921	0,6937654	0,4469236	0,1112346	0,2848723	0,3542141	0,0002478	0,6785501	0,0203090	0,7604779	0,6892501	0,4095845	0,0145514	0,2744521
120	0,2416103	0,4966719	0,4169969	0,7369864	0,4070474	0,1494370	0,3332319	0,2069441	0,0038672	0,5514581	0,0103821	0,7877079	0,7827825	0,5067080	0,0064056	0,2223264
140	0,2446590	0,5337821	0,4311818	0,7766501	0,3942256	0,1728219	0,3207244	0,2749553	0,0002402	0,6805471	0,0036951	0,8133359	0,6543644	0,4610706	0,0126858	0,2208403
160	0,2707371	0,5649326	0,3609489	0,7128421	0,2165659	0,2317823	0,2700674	0,4044880	0,0014611	0,6392410	0,0043323	0,7750377	0,7182211	0,5559327	0,0082866	0,2373575
180	0,2390782	0,4821528	0,4398687	0,8019875	0,3733167	0,1814888	0,2233968	0,3487239	0,0110099	0,6846472	0,0014780	0,7629329	0,6484489	0,5351738	0,0285657	0,1779228
200	0,2654900	0,3905592	0,4909125	0,7591794	0,4399436	0,1654057	0,2301603	0,3632627	0,0035215	0,7558179	0,0007004	0,6853561	0,5964960	0,4908701	0,0259300	0,2431923
220	0,2373857	0,4690251	0,5020578	0,8007593	0,3562019	0,1855136	0,3255359	0,2610129	0,0015267	0,7841681	0,0022641	0,7922420	0,6995154	0,3086300	0,0114852	0,2299238
240	0,2999130	0,6530969	0,5703297	0,7739295	0,3506266	0,1928205	0,2953958	0,3707099	0,0002827	0,8521959	0,0028981	0,7684443	0,7812133	0,4700724	0,0068122	0,3453419
260	0,3396078	0,5373391	0,4499470	0,8050610	0,3509286	0,1581823	0,2354617	0,4475658	0,0000189	0,9259876	0,0071323	0,8085956	0,8105420	0,3639202	0,0077296	0,2515395
280	0,2893066	0,5871479	0,5212735	0,7257095	0,3248784	0,1828577	0,2846850	0,3014083	0,0007007	0,7114671	0,0026291	0,7061562	0,8342325	0,4088055	0,0039144	0,2329741
300	0,2981871	0,5339111	0,5109674	0,7098083	0,3431502	0,1594848	0,2133452	0,3202819	0,0005904	0,6863039	0,0069411	0,6967626	0,6614883	0,5227719	0,0037435	0,1802988
320	0,2675709	0,4586131	0,3912324	0,8222039	0,3446722	0,1996517	0,2789697	0,3256383	0,0003151	0,7185517	0,0085565	0,6402181	0,7525428	0,4983303	0,0046010	0,2006692
340	0,2897568	0,4193832	0,4636445	0,6861868	0,3779732	0,1623176	0,3510469	0,3767026	0,0000000	0,6980126	0,0024372	0,7836153	0,5649267	0,5611231	0,0096167	0,1800898
360	0,2647197	0,6030276	0,5608650	0,7892325	0,4342946	0,1229147	0,2346475	0,3833323	0,0018928	0,7656193	0,0069146	0,7190340	0,7159168	0,5045189	0,0188222	0,2133272
380	0,2548560	0,5373339	0,5746227	0,6524720	0,3514091	0,1141390	0,1794342	0,3974967	0,0006716	0,6019614	0,0068701	0,8461451	0,6937965	0,4421869	0,0183488	0,1649857
400	0,3092860	0,6806890	0,4965711	0,7663563	0,2459514	0,1231672	0,1751396	0,3810844	0,0001032	0,5988482	0,0026834	0,7856645	0,7116858	0,3679447	0,0037192	0,1940852
420	0,3214114	0,4958103	0,4891131	0,7497144	0,3925550	0,1136944	0,1971880	0,2888069	0,0012100	0,4892455	0,0051780	0,6875704	0,5440277	0,3765220	0,0074516	0,2659252
440	0,3862796	0,6012467	0,3716930	0,7719902	0,3846531	0,1215045	0,2425426	0,2163403	0,0022630	0,7027735	0,0052921	0,6878753	0,5864163	0,3830807	0,0069199	0,1870597
460	0,2829104	0,6090537	0,5581939	0,7755199	0,3515054	0,1349258	0,2486584	0,3107418	0,0059556	0,6577867	0,0036140	0,7726724	0,6280562	0,4758123	0,0000000	0,1936071
480	0,3236492	0,5572485	0,3927990	0,7703042	0,3119653	0,1330053	0,3058198	0,2670253	0,0041961	0,6028980	0,0050473	0,7456626	0,5372102	0,4685784	0,0037047	0,1825994
500	0,3350446	0,6003978	0,4649632	0,7540339	0,3639538	0,2001996	0,3130877	0,3179504	0,0010468	0,5924432	0,0008398	0,8078416	0,5338054	0,3765244	0,0082805	0,1833002
520	0,2551566	0,5487167	0,4960848	0,8595112	0,4080563	0,1315041	0,3065454	0,2756853	0,0000000	0,6614643	0,0119887	0,7431158	0,6079421	0,4737669	0,0043640	0,1788374
540	0,2771078	0,4650549	0,5789175	0,7389516	0,3119774	0,1296883	0,2985333	0,3272865	0,0002041	0,6663105	0,0134027	0,6937357	0,5617996	0,4912063	0,0084400	0,2909035
560	0,2200984	0,5410397	0,5178978	0,7916328	0,2522554	0,0882540	0,2772408	0,3050901	0,0002454	0,8786250	0,0079159	0,8555220	0,7293980	0,5027085	0,0066882	0,2598618
580	0,2130791	0,5305207	0,4042097	0,8470572	0,3066534	0,1134019	0,2729277	0,2595091	0,0057452	0,7645171	0,0803387	0,7642088	0,6892503	0,4850138	0,0289707	0,2395645
600	0,2431655	0,5593917	0,4100255	0,7716511	0,3046251	0,2021434	0,2723530	0,3858708	0,0062272	0,7466722	0,0479244	0,7966638	0,7773929	0,5726435	0,0081455	0,1927475
620	0,2599767	0,5329058	0,5219557	0,7385091	0,3650778	0,1852929	0,2630810	0,2558195	0,0050746	0,8052124	0,0436146	0,8630942	0,6365386	0,4472384	0,0067883	0,2067090
640	0,2719729	0,5883869	0,4406548	0,7464810	0,4731786	0,1578633	0,2731895	0,2894014	0,0133838	0,7818262	0,0632318	0,6937679	0,6977918	0,4479127	0,0140953	0,2872074
660	0,2756414	0,4662767	0,3407864	0,8094732	0,3458394	0,2042596	0,3015979	0,3381193	0,0026929	0,7623156	0,0708048	0,6243019	0,6660064	0,4795490	0,0078422	0,2335385
680	0,3058872	0,6064340	0,4354715	0,8274980	0,3527082	0,1749499	0,2967717	0,3588299	0,0086070	0,8185526	0,1022204	0,7198663	0,8050512	0,4716145	0,0082106	0,2222950
700	0,2956429	0,5704347	0,3933668	0,7131595	0,3582956	0,1260339	0,2973996	0,2912275	0,0012163	0,8047980	0,0690729	0,7220548	0,6863104	0,5805384	0,0105382	0,2258686
720	0,2915098	0,4507077	0,4808007	0,6497260	0,2458913	0,1946636	0,3050544	0,3092864	0,0122947	0,7601506	0,0911996	0,5516090	0,7302749	0,4567532	0,0194068	0,2475302
740	0,2860356	0,4639690	0,4643306	0,6622246	0,3346790	0,2070100	0,2358450	0,4026573	0,0035417	0,6854586	0,1055737	0,7669481	0,6840153	0,5697700	0,0092126	0,2606513
760	0,2516839	0,4394589	0,4417513	0,6994741	0,2924359	0,1969029	0,2565011	0,3486303	0,0068667	0,6773213	0,1097968	0,8072767	0,6015469	0,5469680	0,0097869	0,2359320
780	0,2855536	0,5488756	0,5362756	0,5721396	0,3822160	0,1625926	0,2617428	0,3459751	0,0053574	0,7984163	0,2155299	0,7674173	0,5412733	0,5337656	0,0089226	0,1568887
800	0,2545205	0,5541259	0,4532317	0,5281801	0,3935360	0,1453231	0,2846417	0,3037806	0,0068979	0,8465990	0,1419058	0,9111265	0,5830995	0,4393923	0,0021125	0,2367055
820	0,3350044	0,4292221	0,3892857	0,7030062	0,4054323	0,1920204	0,2355689	0,2854336	0,0061269	0,7665063	0,0982200	0,7858802	0,6035797	0,5310438	0,0080697	0,4088047
840	0,2972927	0,5735903	0,4829749	0,6758164	0,3285339	0,1311985	0,2716129	0,3308014	0,0045955	0,7634748	0,0712277	0,8746749	0,5764252	0,4948329	0,0055419	0,1999143
860	0,2553131	0,4883570	0,4980665	0,6488427	0,4165484	0,1534376	0,2530241	0,4110544	0,0065952	0,6475787	0,0849230	0,6845365	0,7372446	0,4821233	0,0026185	0,2146645
880	0,2671174	0,4768755	0,5554892	0,7527814	0,4061308	0,1345713	0,2196192	0,2865021	0,0041746	0,6039080	0,0779766	0,6795407	0,5794370	0,3292356	0,0010456	0,2693362
900	0,2567250	0,6441027	0,4252459	0,7086595	0,2854935	0,0999252	0,2438998	0,3549351	0,0055038	0,7560961	0,0829271	0,7298186	0,5754972	0,4238640	0,0081823	0,2300409
920	0,2670624	0,6450167	0,3753373	0,7606286	0,3466873	0,1327075	0,2970801	0,3127889	0,0115672	0,8115356	0,1485145	0,6221146	0,6461678	0,4353153	0,0065491	0,1987657
940	0,3248674	0,5232781	0,5262341	0,6768742	0,3884530	0,1841121	0,3035255	0,2689693	0,0116167	0,7027932	0,0921719	0,8938979	0,6197844	0,4842300	0,0073026	0,1690509
960	0,2134157	0,5049415	0,5096026	0,7573814	0,3391107	0,1803580	0,2201507	0,3605031	0,0166634	0,8107580	0,1121301	0,6389211	0,7419846	0,5358248	0,0032955	0,1736430
980	0,2626566	0,5600983	0,5988845	0,6590157	0,3378630	0,1816169	0,2694531	0,3535561	0,0128733	0,7308780	0,1019237	0,9954655	0,6413679	0,3784963	0,0084745	0,2812586
1000	0,2996757	0,5689221	0,5722319	0,6802576	0,4223447	0,1090403	0,3014638	0,3426472	0,0176637	0,6502192	0,1176512	0,7444539	0,7574846	0,3656467	0,0124204	0,2116408
1020	0,2751224	0,5018118	0,4900205	0,6673586	0,3658022	0,1185735	0,2988862	0,3673860	0,0032218	0,7169850	0,1214345	0,7315986	0,7916616	0,4133026	0,0108568	0,2748711
1040	0,3960457	0,5482138	0,5617636	0,7343649	0,4015095	0,1844506	0,2688006	0,2602623	0,0016692	0,7664511	0,0924964	0,6764067	0,5419936	0,4415556	0,0075833	0,2076105
1060	0,3927832	0,5546322	0,4772237	0,8076486	0,4068547	0,1541914	0,3242785	0,3384754	0,0023102	0,9518440	0,0967734	0,9014052	0,7198926	0,5462747	0,0063782	0,1419560
1080	0,2864329	0,5667546	0,3783461	0,8356896	0,4415933	0,1634035	0,2175534	0,2591926	0,0120282	0,7641721	0,0881138	0,8099594	0,5757610	0,5155297	0,0098106	0,1880488
1100	0,2373626	0,5892148	0,5113175	0,7446214	0,3268791	0,1204577	0,2326054	0,2912309	0,0058478	0,8476817	0,1224089	0,6070126	0,6312957	0,4902218	0,0103581	0,1617728

0	0,3279233	0,4677496	0,4436927	0,7293280	0,3893542	0,1816477	0,2161287	0,3098730	0,0054030	0,6795005	0,1337761	0,7501524	0,6532929	0,4497400	0,0171866	0,2207940
20	0,2493158	0,3702583	0,3942667	0,5918435	0,4156709	0,0764246	0,2181503	0,2671825	0,0068555	0,3864344	0,0888311	0,6707468	0,8361092	0,5412625	0,0094633	0,3207999
40	0,3254203	0,5894033	0,5513259	0,7552259	0,3887294	0,1015998	0,1744112	0,3876544	0,0096497	0,3618061	0,0749546	0,7535391	0,6913435	0,4697396	0,0047897	0,2258172
60	0,2413633	0,5670838	0,5494505	0,6944969	0,4557136	0,0751956	0,1050261	0,2721063	0,0086537	0,3752927	0,0528894	0,7316405	0,6304444	0,5691203	0,0210189	0,1955100
80	0,3406199	0,5007041	0,4469551	0,6897926	0,3616862	0,0717274	0,0880320	0,3002928	0,0068175	0,2908714	0,0470187	0,8911147	0,6517155	0,6524512	0,0125143	0,2238699
100	0,2614243	0,5132480	0,4764478	0,7675880	0,3648007	0,0227450	0,0898867	0,2816253	0,0055014	0,2931100	0,0312572	0,7959468	0,6696884	0,6720022	0,0368810	0,2762394
120	0,3679364	0,4850618	0,4288885	0,8393655	0,3880549	0,0432455	0,0870630	0,3104884	0,0049350	0,3269783	0,0079213	0,6477908	0,6077098	0,6041248	0,0157454	0,2484819
140	0,3130764	0,4587482	0,5085941	0,8642049	0,4298987	0,0657414	0,0697236	0,2804650	0,0186645	0,3291223	0,0099684	0,7145933	0,5452997	0,5400122	0,0173059	0,3018039
160	0,2955070	0,4634309	0,5083603	0,9111968	0,3831991	0,0488688	0,0500749	0,2873032	0,0206997	0,2767224	0,0374914	0,7431818	0,6168342	0,5584646	0,0188584	0,2268620
180	0,3453167	0,4479704	0,4531228	0,7015994	0,4212779	0,0691260	0,0355001	0,2124208	0,0086776	0,3887323	0,0357947	0,6945966	0,6902466	0,4709057	0,0224588	0,2694091
200	0,3372211	0,5237439	0,4730532	0,6438169	0,3618263	0,0570524	0,0655910	0,3199492	0,0143193	0,3019813	0,0113503	0,7314272	0,6769692	0,6533398	0,0161618	0,2874222
220	0,2771156	0,5067737	0,4444552	0,7419066	0,3874712	0,0235631	0,0425791	0,2325889	0,0196311	0,2929381	0,0266145	0,7242540	0,5867756	0,3989297	0,0090402	0,3477155
240	0,3363732	0,5662560	0,4712820	0,6498678	0,3664623	0,0613250	0,0539350	0,3204186	0,0066936	0,2780487	0,0230167	0,8495686	0,5888727	0,4044684	0,0086557	0,2104187
260	0,2797622	0,4902224	0,4265622	0,6466264	0,4020077	0,0657282	0,0525824	0,3270505	0,0084344	0,2923960	0,0120224	0,7863041	0,5893603	0,5020479	0,0283618	0,2498220
280	0,2739083	0,5218780	0,4344035	0,7317485	0,3262640	0,0245174	0,0493562	0,2714269	0,0137299	0,2798760	0,0097994	0,8050794	0,7253259	0,4459753	0,0071533	0,1952936
300	0,3476630	0,5221123	0,5063141	0,8134423	0,4070680	0,0269041	0,0527735	0,2342405	0,0161340	0,3664242	0,0048820	0,7389104	0,6369055	0,5584806	0,0352178	0,2012455
320	0,3326552	0,4328422	0,5211621	0,7013523	0,3208828	0,0272698	0,0364997	0,3269262	0,0242741	0,4061196	0,0070052	0,7480275	0,7158247	0,5060397	0,0073088	0,2312429
340	0,2728899	0,4580607	0,5186534	0,7640672	0,3098605	0,0196278	0,0346750	0,2788399	0,0251777	0,3708358	0,0024450	0,7374625	0,7241459	0,4719075	0,0194869	0,2184338
360	0,2826642	0,4696139	0,4076990	0,8010759	0,3718635	0,0106986	0,0674732	0,4118722	0,0097742	0,2917318	0,0090526	0,8603638	0,8448642	0,5383887	0,0481989	0,1844220
380	0,2771163	0,4936320	0,4312513	0,7524569	0,4287829	0,0347191	0,0638915	0,3620455	0,0063621	0,2803587	0,0186916	0,6004865	0,7453726	0,4494198	0,0087301	0,2231012
400	0,2687015	0,5348185	0,4900374	0,7869823	0,3246076	0,0264123	0,0525749	0,3450632	0,0168721	0,2354909	0,0015709	0,7323695	0,7768295	0,4070920	0,0056552	0,1757776
420	0,3615041	0,5031671	0,4743824	0,6925427	0,4227204	0,0677730	0,0174790	0,2925877	0,0179431	0,2411719	0,0045818	0,6062038	0,6719131	0,4660306	0,0078405	0,1832822
440	0,3383978	0,4781885	0,5028286	0,6955325	0,4756239	0,0251400	0,0316108	0,2260687	0,0211377	0,2061366	0,0075341	0,7754409	0,6996365	0,4475027	0,0110693	0,2179909
460	0,3675206	0,4103074	0,4097754	0,8232529	0,3390848	0,0207425	0,0778833	0,2424386	0,0124628	0,2356089	0,0085685	0,6988317	0,6862968	0,3886782	0,0019739	0,3156567
480	0,2616085	0,3949252	0,4385788	0,8760522	0,4278732	0,0469960	0,0159689	0,3061326	0,0024209	0,2877676	0,0054102	0,6716873	0,6239903	0,4882736	0,0071247	0,2887296
500	0,2720023	0,4602144	0,4524521	0,7832330	0,3539071	0,0554406	0,0532467	0,2457696	0,0067031	0,2628186	0,0059487	0,7361996	0,6038457	0,4198703	0,0039339	0,2551569
520	0,3118683	0,4768172	0,4556506	0,7215703	0,3169169	0,0436778	0,0386675	0,3153822	0,0032624	0,2873586	0,0105933	0,6707708	0,7183659	0,6233017	0,0122814	0,2269984
540	0,3205933	0,5007045	0,3919829	0,8230855	0,2877291	0,0213198	0,0555309	0,2726177	0,0061056	0,2961153	0,0065749	0,6142782	0,6113501	0,4895536	0,0119077	0,2154610
560	0,2322071	0,5262877	0,4795945	0,7248927	0,2985236	0,0191748	0,0422239	0,3753753	0,0252519	0,2520861	0,0126283	0,6927997	0,5735821	0,5162470	0,0058002	0,2221899
580	0,2624912	0,5696197	0,4651745	0,7047029	0,3224475	0,0650899	0,1079962	0,3383224	0,0029734	0,4115805	0,0285792	0,7197022	0,6635887	0,5327507	0,0128604	0,2417951
600	0,2830202	0,4938696	0,4412154	0,7053881	0,4455818	0,1203568	0,1674336	0,3217887	0,0048225	0,5845616	0,0520517	0,7850314	0,7795069	0,5131233	0,0180236	0,2805501
620	0,2988016	0,5435160	0,3270253	0,6231514	0,3249942	0,1857275	0,2000210	0,3835947	0,0064350	0,8045118	0,0807574	0,6332843	0,7094211	0,5105960	0,0128529	0,2389309
640	0,2375355	0,5460107	0,5193716	0,7401648	0,3307967	0,1116883	0,2940917	0,3179445	0,0018490	0,6398494	0,0910558	0,6402965	0,7119350	0,5123536	0,0099292	0,2986466
660	0,2846493	0,4937390	0,4335700	0,6376706	0,3495153	0,1271273	0,2333221	0,3286916	0,0090517	0,6140177	0,0922990	0,7254776	0,7128917	0,4535113	0,0070226	0,2624526
680	0,2987759	0,5155258	0,4734087	0,8427144	0,3854160	0,1818297	0,2603513	0,3333816	0,0031753	0,7769966	0,0949788	0,7611677	0,7044666	0,4356041	0,0235457	0,2564518
700	0,3101830	0,4529826	0,4249594	0,7156945	0,3369814	0,2219858	0,2541698	0,3059019	0,0104152	0,5931924	0,1652448	0,8168916	0,7652725	0,5752557	0,0122141	0,2461745
720	0,2941550	0,5751311	0,5786536	0,7812796	0,3861942	0,1931729	0,2792216	0,3592977	0,0022535	0,7464808	0,1604304	0,7938190	0,6883304	0,4664969	0,0330297	0,2030021
740	0,3326746	0,4003831	0,4824998	0,8854592	0,4575219	0,1374253	0,2792651	0,3156658	0,0045043	0,7278246	0,1007136	0,8703138	0,7647935	0,4953608	0,0152839	0,2740736
760	0,2629624	0,5027996	0,5007269	0,6213390	0,4283067	0,1551761	0,2674431	0,2994361	0,0023853	0,6395251	0,1092949	0,7861379	0,8280187	0,5703599	0,0170613	0,2436086
780	0,3797998	0,4422355	0,5237254	0,8579646	0,4131068	0,1938138	0,1832000	0,2563474	0,0033848	0,7206913	0,0927705	0,9587422	0,6855900	0,5390843	0,0193081	0,1818201
800	0,3000111	0,4275133	0,4531316	0,7832354	0,3469294	0,1343496	0,2863542	0,2358414	0,0091442	0,7062137	0,1001804	0,8181067	0,7715007	0,3848224	0,0075937	0,2072664
820	0,3081521	0,4732973	0,5735914	0,7785339	0,3805080	0,1499236	0,2574156	0,2754045	0,0114171	0,6429469	0,1140788	0,7238815	0,7436607	0,4762159	0,0135398	0,1869087
840	0,2653423	0,4504443	0,4448226	0,7554913	0,3253582	0,1123147	0,2908210	0,3110784	0,0068356	0,5269342	0,1095048	0,6722148	0,7107101	0,3618012	0,0140628	0,1789065
860	0,2907916	0,6640367	0,4051340	0,7292721	0,3377650	0,1588088	0,3495507	0,2942515	0,0094742	0,5938329	0,1106939	0,9762398	0,7906121	0,4475760	0,0091894	0,2145332
880	0,3664606	0,5991860	0,4481966	0,7328737	0,3810033	0,1638211	0,2133371	0,2706996	0,0066172	0,7477935	0,0687617	0,7073196	0,7704370	0,4198247	0,0053761	0,1985675
900	0,3980057	0,5647373	0,4655044	0,8388058	0,4537683	0,2487548	0,3088605	0,2816061	0,0057017	0,7480248	0,0671558	0,8236357	0,6926902	0,4953616	0,0075702	0,1829408
920	0,3435010	0,6071926	0,5237000	0,7974331	0,4138485	0,2599949	0,3193587	0,3226110	0,0062378	0,6092826	0,1113228	0,6628069	0,6587720	0,5043324	0,0310437	0,2844705
940	0,3567134	0,4970139	0,4750194	0,6770372	0,3753659	0,1860251	0,2457886	0,3290036	0,0058255	0,6477123	0,1179609	0,7618071	0,6206093	0,4646662	0,0077224	0,1788432
960	0,3535510	0,5919178	0,4604751	0,7053996	0,4371107	0,1563616	0,1928199	0,2814163	0,0053585	0,7871268	0,0680796	0,7635847	0,6245987	0,4631768	0,0054223	0,1586841
980	0,3046741	0,4201782	0,4856204	0,7727489	0,4369107	0,1640414	0,2897799	0,3159070	0,0104031	0,6961846	0,0582968	0,7361630	0,7510748	0,4403056	0,0152232	0,2290686
1000	0,3271177	0,5438595	0,5183631	0,7946335	0,3515323	0,2079255	0,2890695	0,4275775	0,0211253	0,5823525	0,0877680	0,8011533	0,6459772	0,4322120	0,0119115	0,2510100
1020	0,2255021	0,5141953	0,5014735	0,6322302	0,3765227	0,1249732	0,2017996	0,2806115	0,0111565	0,5941438	0,0781110	0,6944671	0,7306817	0,5222578	0,0295415	0,1789314
1040	0,2989513	0,4633354	0,4742479	0,7805722	0,3915244	0,1824168	0,2867202	0,3426340	0,0072389	0,7173680	0,1144447	0,7275504	0,6813029	0,4674698	0,0126000	0,1898940
1060	0,2445278	0,5792705	0,6765826	0,6894104	0,3368944	0,2295587	0,2113719	0,3408965	0,0056457	0,5982617	0,1380923	0,6814806	0,8126364	0,4788314	0,0170181	0,2276482
1080	0,2861103	0,6697420	0,4533438	0,6922195	0,4632944	0,1232374	0,1893529	0,3284041	0,0116848	0,6408752	0,1078235	0,8251369	0,7557875	0,5028128	0,0127722	0,2102350
1100	0,3097651	0,5088156	0,5587460	0,8097861	0,3895041	0,1762383	0,2339417	0,2735261	0,0133180	0,6408684	0,0862860	0,8913201	0,6885503	0,5698873	0,0118440	0,1942917
