"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA
560	0,2218704	0,7332503	0,3925073	0,3089388	0,8109938	0,4301055	0,3926096	0,0865782	0,3532793	0,8465504	0,7870982	0,6061106	0,7278640	0,6837781	0,5764695	0,6598521	0,0253673	0,5900197	0,7363917	0,5687479	0,0933269	0,1246484	0,0652268	0,6204626	0,3656948	0,0182504	0,6113372	0,5236950	0,7451618	0,5682860	0,4544743	0,2981288
580	0,2443681	0,6606509	0,4570974	0,2970313	0,8168994	0,5200374	0,4800299	0,2096327	0,3273557	0,5740464	0,8746292	0,5793042	0,7355574	0,6741021	0,5773117	0,6220532	0,0302429	0,7204617	0,5484302	0,5727634	0,0893464	0,1157905	0,0837459	0,4760154	0,4490967	0,0727564	0,6173308	0,5267809	0,5711434	0,4755111	0,4313149	0,2993322
600	0,1602989	0,8474681	0,4764430	0,1814985	0,7293638	0,4256946	0,5658183	0,2857972	0,2738996	0,5463034	0,6491959	0,6045861	0,6890516	0,6021027	0,6140424	0,4925295	0,0239117	0,6530455	0,6034416	0,6895485	0,0584110	0,1504398	0,0762009	0,5718305	0,4868818	0,0602805	0,6431488	0,4339587	0,6334861	0,4732289	0,5272516	0,4446640
620	0,2127315	0,7930357	0,4332908	0,3117348	0,6582525	0,5504931	0,4822439	0,3388828	0,2684414	0,5230796	0,7566489	0,5315382	0,6757488	0,6354400	0,5064269	0,6553508	0,0655247	0,6174644	0,6048693	0,6058914	0,0983216	0,1159287	0,0958444	0,6043492	0,4867703	0,0701462	0,6659968	0,4499051	0,6758934	0,4672330	0,4675611	0,3644579
640	0,1689339	0,8409019	0,4324259	0,2252862	0,7338326	0,3941587	0,4325989	0,2658554	0,2978076	0,5236276	0,8528343	0,5185717	0,6510234	0,6515214	0,6251494	0,6353320	0,0390594	0,9419433	0,6380959	0,6028218	0,0893009	0,1206617	0,1049304	0,5761948	0,5338823	0,0833814	0,6550986	0,5154350	0,7771474	0,3724594	0,4440943	0,4268154
660	0,1750266	0,7154250	0,3743446	0,1920075	0,6193555	0,3483661	0,4284563	0,3360596	0,2287084	0,4882672	0,7168253	0,4752973	0,7131583	0,5507997	0,6267976	0,6931475	0,0524168	0,6480981	0,5294410	0,6661826	0,0543316	0,1178572	0,1028621	0,5286619	0,5355534	0,0743938	0,5682234	0,6031166	0,7385136	0,3408761	0,5005866	0,5324093
680	0,1832995	0,6812121	0,3103932	0,1440892	0,6742749	0,4105869	0,4605026	0,2974897	0,2667479	0,5559391	0,7182759	0,4754760	0,5558757	0,7127460	0,6410969	0,5764603	0,0269303	0,6944753	0,6653089	0,5948864	0,0458450	0,1629834	0,0729664	0,5389266	0,4594782	0,1060146	0,5999643	0,5877159	0,5752595	0,4021444	0,4197641	0,5740513
700	0,2625085	0,6346788	0,5057730	0,1607609	0,6969868	0,4348511	0,4292179	0,3288647	0,2502915	0,5663653	0,6507870	0,2926343	0,6104802	0,5640065	0,6042918	0,5737445	0,0542777	0,6691620	0,5408832	0,6421778	0,1146117	0,1311503	0,0893798	0,6573048	0,4655655	0,0915427	0,6498117	0,5524116	0,6475501	0,2799849	0,3685286	0,4140461
720	0,2857593	0,7317731	0,4325542	0,1607886	0,6898837	0,5158122	0,4803158	0,4244264	0,3024400	0,5841690	0,6646848	0,3885981	0,6452860	0,5511170	0,6676282	0,4637856	0,1209264	0,7125672	0,6777318	0,7235852	0,0553997	0,1522625	0,0748800	0,5687799	0,5338801	0,1018038	0,5690971	0,5252073	0,7595991	0,2861507	0,3669503	0,4724683
740	0,2154320	0,7229323	0,3428693	0,1117964	0,6844445	0,4211310	0,4528101	0,2643795	0,3153161	0,5905861	0,7097591	0,3524688	0,6676504	0,6662324	0,6001673	0,5535064	0,0495252	0,7487967	0,6133800	0,6151219	0,0633135	0,1047081	0,0990359	0,6629894	0,5484188	0,1121641	0,6814241	0,5220153	0,5818569	0,4575625	0,4177228	0,5585784
760	0,1824425	0,6859901	0,3657633	0,1237224	0,7942922	0,4578828	0,4970216	0,2517776	0,3759804	0,5701195	0,8615040	0,3572388	0,6654430	0,6380400	0,5710695	0,4927715	0,0293435	0,8090995	0,6464146	0,5359332	0,0632921	0,1415072	0,0672233	0,5580466	0,4716192	0,1351117	0,5937313	0,5722933	0,6738784	0,3302163	0,3782611	0,3738865
780	0,2126525	0,6423041	0,5136311	0,1185025	0,7098009	0,5399832	0,5570716	0,2189621	0,2866588	0,4601359	0,8430592	0,5467778	0,7547063	0,5715801	0,6403655	0,4873399	0,0437318	0,7164267	0,6354104	0,4740105	0,0697276	0,1656895	0,1647645	0,7054996	0,5164948	0,1541858	0,5656171	0,6080205	0,5819519	0,3562059	0,3418241	0,4260968
800	0,2468517	0,7925653	0,3462456	0,1034967	0,7396496	0,4198369	0,4497407	0,3224102	0,3704940	0,5059732	0,6422989	0,5075928	0,6189356	0,6814389	0,6824922	0,5430862	0,0792275	0,7581635	0,6204453	0,5735065	0,0580559	0,1497753	0,1233026	0,6124110	0,4834002	0,1610161	0,5738281	0,6236734	0,7924609	0,2914271	0,4385506	0,4639429
820	0,2288115	0,8678941	0,3610480	0,1225982	0,7424537	0,5285619	0,3690584	0,2087974	0,3989215	0,5570596	0,8110908	0,6861166	0,7243536	0,7262984	0,5148523	0,4123812	0,0273386	0,8352374	0,5680886	0,5866072	0,0463971	0,1439616	0,0595418	0,7401702	0,4054085	0,1441508	0,6715025	0,5421316	0,7090822	0,3632264	0,3893383	0,3956545
840	0,2064091	0,8093763	0,2977815	0,1368424	0,7550937	0,4610797	0,4495921	0,2094555	0,3200294	0,5704731	0,7695591	0,5244818	0,6959495	0,5603793	0,5185878	0,4152476	0,1046949	0,8027954	0,6486229	0,6576728	0,0634546	0,1137949	0,0649811	0,7300858	0,5359757	0,1767350	0,6274813	0,5428879	0,7221701	0,3665048	0,4566092	0,4978939
860	0,2918196	0,6856641	0,3546087	0,1416020	0,6247978	0,5706341	0,4496220	0,2498363	0,2786775	0,5460118	0,6509090	0,4791506	0,7174189	0,6277338	0,6201233	0,5579845	0,0394127	0,6599658	0,5617492	0,6526754	0,0596019	0,1012856	0,0860398	0,5627138	0,4355212	0,1776224	0,5151966	0,5775193	0,6090459	0,2823061	0,4160885	0,4439832
880	0,2680700	0,7088664	0,2983119	0,0791766	0,6733032	0,4902897	0,4510318	0,3297593	0,2323419	0,4352576	0,7072555	0,4978404	0,7050937	0,5629687	0,6608015	0,5725607	0,0375311	0,6340789	0,4814643	0,5368482	0,0414762	0,1257112	0,0298097	0,5914896	0,5383061	0,1508390	0,5491615	0,5486532	0,5952311	0,2941445	0,4462780	0,3934008
900	0,2484202	0,6846265	0,3857625	0,1237138	0,8053936	0,3977456	0,4959237	0,2470817	0,2888228	0,5379067	0,7620194	0,4717572	0,6738869	0,6164737	0,6235853	0,5269677	0,0349323	0,6522143	0,4868670	0,5099968	0,0433354	0,0901301	0,0819688	0,6066680	0,4263063	0,1938731	0,5084404	0,5005293	0,5773916	0,3251203	0,4500600	0,4516511
920	0,2826039	0,7338406	0,3856658	0,0737713	0,7335482	0,5412286	0,4802318	0,3288590	0,2841894	0,5764489	0,5850916	0,4994705	0,8062619	0,4858704	0,6119734	0,5418096	0,0768909	0,7658365	0,5889243	0,5360100	0,1108540	0,1862041	0,0502819	0,5663419	0,4467995	0,1540422	0,5831953	0,4703236	0,5256380	0,3187348	0,4341518	0,4114824
940	0,2386586	0,7917660	0,3734209	0,1004815	0,8240873	0,4304847	0,4460175	0,3416417	0,2744502	0,5212740	0,5817273	0,4641781	0,7902071	0,6750700	0,5452584	0,5103444	0,0418763	0,6716718	0,6216305	0,6323658	0,0636984	0,1300774	0,0510037	0,5989114	0,4381626	0,1835448	0,5386234	0,6907109	0,6951522	0,3035988	0,3717164	0,4678436
960	0,2117754	0,7768083	0,3306198	0,1282783	0,6823911	0,4403366	0,4789666	0,2444780	0,2438474	0,5237822	0,6474421	0,4615898	0,5477968	0,5580127	0,5952219	0,5223729	0,0584233	0,6318394	0,5642346	0,6548696	0,0512885	0,1203055	0,0947927	0,6107635	0,3601101	0,1071802	0,6290425	0,4235249	0,5944132	0,2759658	0,3684143	0,4056239
980	0,2044719	0,7072775	0,4614090	0,1114831	0,7759163	0,4266279	0,4138776	0,2363265	0,4217589	0,5209401	0,8117543	0,5395937	0,6376777	0,5075020	0,5082860	0,4479853	0,0769011	0,8061901	0,7037959	0,6709802	0,0775025	0,1135470	0,0709981	0,5634536	0,4719169	0,1646962	0,6458560	0,5445622	0,7145649	0,2576675	0,3578324	0,5742039
1000	0,2199243	0,8869910	0,3528004	0,0916514	0,6392788	0,3292634	0,4520444	0,3067462	0,2534737	0,4867501	0,9440374	0,4050622	0,6429199	0,5598041	0,6230853	0,5103594	0,0769351	0,8251970	0,5625580	0,6386562	0,0898288	0,1218135	0,0794272	0,6747417	0,3949733	0,1846087	0,5314586	0,4311254	0,7324604	0,3354410	0,3779949	0,4931402
1020	0,1916720	0,6572374	0,3277351	0,1254049	0,6585752	0,3906791	0,5208312	0,2388232	0,2711170	0,4336040	0,7370673	0,4576264	0,8063507	0,5411316	0,6467341	0,4120265	0,0542116	0,7672226	0,5364693	0,6164520	0,0720212	0,0979154	0,0732751	0,5912410	0,4250844	0,1290662	0,5131499	0,5823179	0,6141863	0,2679017	0,3546546	0,4799150
1040	0,2463015	0,6468962	0,4596089	0,1464846	0,7061407	0,3838666	0,5938745	0,3212754	0,2217811	0,5228942	0,7711623	0,3805950	0,7552074	0,6202834	0,6643751	0,4287970	0,0673889	0,7410609	0,6448378	0,4925947	0,0750764	0,1395043	0,0702091	0,7383199	0,5356731	0,1562526	0,6385346	0,6519286	0,7161501	0,2917287	0,3788849	0,4408151
1060	0,1853250	0,9190884	0,3855337	0,1255838	0,7330674	0,4774359	0,5616995	0,2962535	0,2178836	0,5207859	0,7915115	0,4881285	0,6091873	0,5435443	0,5215612	0,4918188	0,0473977	0,7573951	0,6614455	0,4953701	0,0782369	0,1141665	0,1107883	0,7049675	0,4416538	0,1369011	0,5900086	0,4893326	0,7827421	0,2955283	0,3548911	0,4362948
1080	0,2503092	0,8826182	0,3558697	0,1496198	0,6590719	0,5280620	0,4573197	0,2533460	0,2578824	0,6507902	0,7580009	0,4835687	0,7481503	0,5731393	0,5293049	0,5410359	0,0230866	0,5754768	0,5233928	0,4891465	0,0788278	0,1186003	0,0690863	0,6196208	0,5115096	0,1358465	0,6282080	0,7072830	0,8445557	0,2540582	0,3158232	0,4554185
1100	0,1874848	0,7369400	0,4132178	0,0958684	0,8129514	0,5405034	0,4477368	0,3023474	0,3042357	0,4353624	0,8264755	0,4205920	0,7850950	0,5868425	0,4580609	0,4754793	0,0488923	0,7568590	0,6078572	0,5533644	0,0878168	0,0885563	0,1063283	0,6687392	0,4345717	0,1569939	0,6783187	0,4721993	0,7191465	0,2634058	0,3313632	0,4399360

0	0,2536470	0,7806763	0,3644300	0,1031726	0,6917217	0,4680982	0,4634734	0,2814903	0,2841570	0,5124396	0,7328102	0,5705033	0,7706172	0,5528868	0,5781333	0,4511183	0,0425262	0,7523025	0,5803677	0,6492063	0,0830895	0,1954323	0,0651745	0,7244137	0,4880080	0,1792724	0,6388122	0,5344381	0,6593464	0,3501153	0,3480014	0,4541863
20	0,1904868	0,8376454	0,4348586	0,2238336	0,8117665	0,3897774	0,5090578	0,2539383	0,2822528	0,5457244	0,8135910	0,5565379	0,7044149	0,5790048	0,6432807	0,4263699	0,0352564	0,8485837	0,6466293	0,5526030	0,0711945	0,1375001	0,0417306	0,5949206	0,2961973	0,2412206	0,5281125	0,5779950	0,7776945	0,4405989	0,3886077	0,3393862
40	0,2254817	0,7070830	0,4239796	0,3575474	0,6847389	0,4076012	0,5307728	0,2129144	0,2051709	0,4943968	0,9284166	0,7382166	0,6947832	0,5156125	0,7224550	0,4764329	0,0331030	0,6702735	0,6721364	0,5493693	0,0386244	0,1153183	0,0491654	0,6348026	0,2420997	0,1582589	0,5613044	0,5306148	0,7431858	0,2991385	0,4850619	0,3694354
60	0,1746497	0,6992777	0,3270120	0,3976730	0,7372030	0,4775937	0,4624858	0,2659697	0,2597632	0,6595232	0,8010533	0,7296734	0,7064029	0,5387276	0,5573076	0,5480741	0,0714666	0,7303844	0,6096668	0,5226394	0,0246729	0,1218767	0,0768173	0,6666552	0,1290838	0,1301363	0,5289956	0,5457711	0,8426487	0,2516875	0,4219802	0,4043338
80	0,2023858	0,7109868	0,3279407	0,3792771	0,6839879	0,4499080	0,4763663	0,3221158	0,2437339	0,6312027	0,7169754	0,6179265	0,7256653	0,6407613	0,5800368	0,4699951	0,0328289	0,7822164	0,5235788	0,7078638	0,0158367	0,0839212	0,0253943	0,6015745	0,1316180	0,1079301	0,5547452	0,5532508	0,8175529	0,4379968	0,4800913	0,4785424
100	0,1789409	0,6603403	0,3509187	0,5565287	0,7880333	0,3985682	0,4548290	0,2742743	0,2977970	0,5470552	0,7084393	0,7767288	0,6710564	0,4920876	0,5375629	0,4221787	0,0457578	0,7000236	0,5714029	0,5825641	0,0056475	0,0678849	0,0607352	0,5771082	0,1041057	0,1663275	0,5034486	0,4461746	0,6119509	0,3240499	0,4676335	0,4832279
120	0,2050349	0,7891382	0,3256029	0,4189773	0,6084950	0,3407530	0,4460882	0,2081476	0,2510405	0,5184470	0,8161276	0,7021260	0,6744903	0,5408260	0,5269716	0,5062607	0,0584661	0,7694141	0,5673919	0,5977314	0,0027613	0,0889020	0,0849932	0,7096552	0,1582892	0,1674108	0,4750017	0,6120415	0,7749382	0,3945913	0,3834018	0,5012728
140	0,1450659	0,7221080	0,3388017	0,5185457	0,7453897	0,4704791	0,4659589	0,2746673	0,2779884	0,5760104	0,8336773	0,6171439	0,5734638	0,5535596	0,5492447	0,5223060	0,0209210	0,5759188	0,5393003	0,6253151	0,0012324	0,0958179	0,0449606	0,6555592	0,0806851	0,1336004	0,6742652	0,5338520	0,6766038	0,3420420	0,3797360	0,5407384
160	0,1486415	0,7001992	0,3610884	0,5241346	0,7266797	0,3513399	0,4120868	0,2690487	0,2709738	0,5773496	0,7571917	0,8869877	0,5722373	0,6597068	0,5753321	0,5576039	0,0453426	0,6671918	0,6146144	0,5619582	0,0031275	0,1044611	0,1133531	0,5020119	0,0950791	0,1711539	0,7181249	0,4840540	0,7640955	0,4091285	0,3232922	0,3770412
180	0,1659253	0,7321772	0,2896375	0,4960212	0,6968989	0,4411063	0,5445366	0,3290202	0,4194175	0,7217356	0,8644517	0,6316304	0,7093968	0,5798502	0,6286208	0,5049288	0,0565286	0,6980692	0,6206522	0,6129392	0,0083448	0,1141111	0,0758388	0,6989155	0,0747464	0,1312757	0,5890800	0,5574168	0,6332187	0,4687267	0,3446830	0,4101418
200	0,1675573	0,7280313	0,2622468	0,5401602	0,6096788	0,3903302	0,3555386	0,2972926	0,2819961	0,5172978	0,8496311	0,8456195	0,6339374	0,6279079	0,6226883	0,4939592	0,0493384	0,7209957	0,5547070	0,6758777	0,0058393	0,0925150	0,0295869	0,7374066	0,0961019	0,1474902	0,6499163	0,5491015	0,8968524	0,2668259	0,4114251	0,4030365
220	0,2353706	0,7632452	0,3263150	0,4409376	0,7422692	0,4088528	0,5861790	0,2346908	0,2358005	0,6958497	0,7914729	0,8808165	0,6351188	0,5586397	0,6187838	0,4714531	0,0807630	0,8769902	0,6638408	0,5886981	0,0060695	0,1193930	0,0610574	0,5564501	0,0824966	0,1681864	0,5956683	0,7308061	0,7391517	0,3570355	0,3800962	0,4401515
240	0,2134498	0,7250529	0,3512018	0,5537715	0,7513435	0,4145967	0,4283290	0,2550346	0,3360493	0,6188928	0,8079263	0,7887542	0,7771727	0,6536192	0,5429036	0,5747915	0,0502069	0,7138518	0,7529410	0,6325020	0,0028282	0,1454640	0,0760404	0,6270023	0,0635586	0,1900265	0,6642072	0,5608588	0,7404808	0,3454142	0,3791098	0,4230706
260	0,1873960	0,7657203	0,4927335	0,4556540	0,8360109	0,3814004	0,6016571	0,2427456	0,2768954	0,6255993	0,7842475	0,6871789	0,7776709	0,6891773	0,5303932	0,5623624	0,0614466	0,6517537	0,7006175	0,6231309	0,0142647	0,1254647	0,0487057	0,4910299	0,1133014	0,1415382	0,6230559	0,5779190	0,7632494	0,3692842	0,3316305	0,4626368
280	0,2585585	0,6803586	0,4203807	0,4586791	0,6153115	0,4373392	0,5031275	0,2643957	0,2933525	0,5234867	0,8000573	0,6990841	0,7103930	0,6548265	0,6159608	0,6255909	0,0696639	0,6344526	0,6356204	0,5826043	0,0019416	0,1541316	0,0894743	0,5988862	0,0499845	0,1051105	0,5250026	0,5414438	0,8018920	0,3291948	0,3885842	0,4218282
300	0,2427571	0,8500535	0,3706295	0,5172556	0,9147696	0,3764029	0,4858922	0,3048126	0,2974771	0,6336707	0,8885661	0,7901780	0,7191570	0,7279572	0,5628541	0,5372528	0,0426579	0,6479374	0,6623773	0,5910553	0,0030991	0,1546091	0,0992763	0,5567527	0,0718698	0,1222973	0,5016605	0,6510731	0,8512515	0,4114396	0,4768521	0,5136238
320	0,2669885	0,7555769	0,4208113	0,5991660	0,7133923	0,4013022	0,5375738	0,3048513	0,3268626	0,5486792	0,7837214	0,5989471	0,6619835	0,7414948	0,6432208	0,4427589	0,0302747	0,6104349	0,4949157	0,6154457	0,0026888	0,1508441	0,0857922	0,5268176	0,0778003	0,1631240	0,6783510	0,5511773	0,7043478	0,3162178	0,4274351	0,4619165
340	0,1855110	0,6669619	0,3354641	0,4554582	0,6612599	0,4938371	0,5248082	0,3122809	0,2800246	0,5727359	0,8313409	0,8618258	0,7290302	0,6394127	0,6296414	0,5461763	0,0408322	0,6786029	0,6649851	0,6304152	0,0015118	0,1607341	0,0811178	0,5977849	0,0706559	0,1411107	0,6703524	0,6678093	0,7134423	0,2907614	0,3908265	0,4226868
360	0,2554015	0,6807717	0,4442260	0,4810062	0,8418884	0,3899176	0,4543510	0,2832541	0,3002397	0,5062154	0,8259992	0,7459907	0,9152266	0,6130846	0,5716244	0,4188351	0,0347673	0,6402445	0,6258220	0,5996654	0,0008773	0,1214969	0,0658277	0,6037047	0,0727406	0,1870602	0,5476396	0,5869538	0,7146933	0,3372417	0,4758104	0,4566435
380	0,2201937	0,6942081	0,3998869	0,5297985	0,7027409	0,3545889	0,4244550	0,2206312	0,2425242	0,6194225	0,8035570	0,7762733	0,6525770	0,7432562	0,5809373	0,4937168	0,0560416	0,7036078	0,6971776	0,6031011	0,0000788	0,1529034	0,0774500	0,6172056	0,0918326	0,1547848	0,6334487	0,6380516	0,6730247	0,2899160	0,3762844	0,4574566
400	0,2300174	0,6780704	0,4480008	0,5158098	0,7126801	0,4363061	0,4772233	0,2306342	0,2658394	0,6093451	0,6935766	0,8671797	0,6429282	0,6283061	0,6918692	0,4590096	0,0472701	0,7509473	0,4501088	0,6142775	0,0002494	0,1420125	0,0553951	0,6052230	0,0939521	0,1419750	0,6564634	0,6293254	0,7662474	0,3485136	0,3294404	0,5001936
420	0,1469761	0,8836107	0,4174528	0,5348704	0,7646306	0,3316773	0,4506552	0,2580265	0,2539223	0,5516554	0,7493366	0,7987779	0,7219801	0,5567865	0,4917520	0,4962809	0,0560543	0,6414684	0,6462080	0,6073671	0,0010520	0,1820764	0,1141360	0,6278939	0,1186807	0,1879367	0,5533985	0,6700331	0,7328653	0,2817440	0,4376108	0,4499993
440	0,1841950	0,7520999	0,4006325	0,5938874	0,8176818	0,3129566	0,4735970	0,2240933	0,2742685	0,5147785	0,7199052	0,7726741	0,7750109	0,5475745	0,5892281	0,4375142	0,0620233	0,6503470	0,5673207	0,6153051	0,0049851	0,0923068	0,0585155	0,5564432	0,0800108	0,1634544	0,6216607	0,5783553	0,7489866	0,3539412	0,3528001	0,5152834
460	0,2145674	0,8881126	0,4106097	0,5719576	0,7134532	0,4193247	0,4970110	0,2492099	0,2812810	0,6996798	0,7190262	0,7106957	0,6957233	0,6699479	0,7654910	0,4979280	0,0396971	0,7592506	0,5660979	0,4989491	0,0039526	0,1047782	0,0543283	0,5770425	0,0849448	0,1108221	0,5725978	0,5900069	0,7769729	0,4263281	0,3693287	0,5530821
480	0,2900689	0,7592363	0,4324380	0,4877662	0,6431625	0,3507292	0,5872232	0,3176700	0,2425668	0,6613893	0,6623231	0,6476038	0,7942278	0,6684169	0,5946352	0,5341239	0,0379221	0,6563325	0,6877219	0,6458086	0,0206826	0,1487334	0,0598325	0,7564655	0,0713674	0,1055697	0,5895322	0,5446597	0,6820536	0,3547398	0,4644391	0,4111675
500	0,2403358	0,6777566	0,3890677	0,5755840	0,6317218	0,3896784	0,4449738	0,3013982	0,2753956	0,4867260	0,7997286	0,7121928	0,6479844	0,5643266	0,7515604	0,4086909	0,0217391	0,6133277	0,5959716	0,6514763	0,0150596	0,1221749	0,0941290	0,6617764	0,0574913	0,1481943	0,5281818	0,4765250	0,7264903	0,3784030	0,3482404	0,4216885
520	0,2279116	0,5941316	0,3724256	0,6723851	0,6777283	0,4100724	0,5835497	0,2596391	0,2623063	0,5386555	0,7633137	0,6757286	0,7393849	0,7370498	0,5679203	0,4912684	0,0320156	0,7522232	0,6448298	0,5879929	0,0101577	0,0873855	0,0739236	0,6447195	0,0534645	0,1219760	0,5099443	0,4778960	0,6483636	0,3542778	0,4449049	0,5332319
540	0,3013080	0,6380042	0,4125599	0,5507991	0,7089195	0,3970976	0,5175454	0,2317181	0,2729141	0,5273634	0,6575849	0,7104797	0,7270931	0,7268526	0,5382623	0,4236373	0,0222583	0,6722724	0,5840839	0,4620779	0,0052011	0,0761478	0,1058839	0,6607556	0,0724103	0,1174357	0,5614019	0,5616451	0,8545061	0,3257375	0,3499448	0,5010958
560	0,1881732	0,6725147	0,4496564	0,6043583	0,7181157	0,4759750	0,4329212	0,2665937	0,3262368	0,4714940	0,7169969	0,7525156	0,8400892	0,5089946	0,4771630	0,4979201	0,0374332	0,7952923	0,5281601	0,5352143	0,0023820	0,0943038	0,0711841	0,7007905	0,0885810	0,1549358	0,5254079	0,5875752	0,7110509	0,3186086	0,5543448	0,4229625
580	0,2740951	0,7089899	0,3780223	0,4504642	0,7529126	0,4115759	0,4472213	0,3184990	0,3247120	0,4619982	0,8060854	0,6825310	0,6910973	0,5328808	0,5703100	0,5211534	0,0684817	0,7411863	0,6638923	0,5526538	0,0589517	0,0973768	0,0534515	0,6412538	0,2638834	0,1484859	0,4646978	0,5280493	0,7891911	0,3140373	0,4479806	0,4384446
600	0,2343813	0,6226093	0,3481324	0,3501391	0,7636377	0,3719537	0,5573694	0,2264383	0,3340286	0,5073781	0,7634769	0,5155121	0,7442317	0,6194628	0,4724447	0,5488628	0,0587977	0,7075189	0,6597051	0,5229120	0,0755893	0,1162996	0,0956877	0,6313404	0,3634315	0,1324960	0,4277880	0,6235219	0,6953422	0,3161849	0,4016865	0,4116490
620	0,1918621	0,6982016	0,4110312	0,2872332	0,6944771	0,4161662	0,4983898	0,2700783	0,2139978	0,5352104	0,7759474	0,5005387	0,5687446	0,5066136	0,5641243	0,3955793	0,0398533	0,7481666	0,5876613	0,5796002	0,1199456	0,0784592	0,0616926	0,5753394	0,3898687	0,2088720	0,3926520	0,5853333	0,6672702	0,3446905	0,3964341	0,5780062
640	0,2378637	0,6469121	0,3606293	0,2428782	0,7229398	0,4573848	0,5266064	0,3590586	0,2792609	0,5195067	0,6530456	0,3723082	0,7110805	0,6035210	0,6521066	0,4096395	0,0464826	0,6265312	0,6185748	0,5607797	0,1038110	0,0847132	0,0860708	0,7101183	0,4072511	0,1598071	0,5489736	0,5425075	0,7127326	0,3028554	0,3896441	0,4149882
660	0,2115253	0,7021314	0,3518543	0,1830790	0,7153308	0,5158291	0,4445502	0,3244808	0,2433413	0,4880554	0,7504062	0,4244005	0,7686321	0,5582877	0,5988861	0,6693759	0,0563076	0,6403044	0,7565309	0,5871744	0,0728385	0,1256277	0,0553041	0,6217545	0,3938254	0,1382551	0,5228552	0,5002598	0,7027994	0,2752416	0,3474022	0,5182988
680	0,2430059	0,7459658	0,3558368	0,2113481	0,7704629	0,4442434	0,4527677	0,2457871	0,2459695	0,5106413	0,7615606	0,3911003	0,6859710	0,5317097	0,6713848	0,6313129	0,0276515	0,6360646	0,6466728	0,7091396	0,0618458	0,1038776	0,0578216	0,5261418	0,4161609	0,1852894	0,5818652	0,5973377	0,7263414	0,2930152	0,3520629	0,4013117
700	0,2880747	0,7460372	0,3817098	0,1257516	0,6434053	0,5640197	0,5098923	0,3053432	0,3536791	0,4894761	0,6828750	0,4312283	0,6576515	0,5954022	0,5404909	0,5395641	0,0653284	0,6444254	0,5696447	0,6054790	0,0683415	0,0900241	0,0953055	0,6723428	0,4954591	0,1922179	0,5804754	0,5539142	0,8004136	0,3033859	0,3208164	0,3733625
720	0,2596500	0,6925620	0,3568269	0,1539358	0,6548826	0,5467678	0,4706697	0,2525361	0,3127685	0,4869217	0,5776989	0,5111856	0,5589811	0,6131948	0,6103286	0,5658504	0,0314914	0,6935355	0,5660858	0,6731477	0,1125700	0,1338266	0,0768539	0,6779698	0,5284344	0,1587580	0,5501143	0,5512394	0,7479625	0,2767458	0,2547178	0,4607447
740	0,1927347	0,7418946	0,3551206	0,1784519	0,8364521	0,5203181	0,3641280	0,2716448	0,3655259	0,4220269	0,6374726	0,4823440	0,7525377	0,5956571	0,6079147	0,4868172	0,0268405	0,7899435	0,5932348	0,6092407	0,0821274	0,1512356	0,0473997	0,6411237	0,5634875	0,1294266	0,5614522	0,4725095	0,8038185	0,3825071	0,3776800	0,4451062
760	0,2821500	0,6933635	0,2817374	0,2000245	0,5955360	0,4073590	0,3823757	0,3625219	0,2746208	0,5845715	0,7310704	0,5082776	0,7909311	0,6490317	0,5703633	0,4111095	0,0385399	0,6310080	0,7017664	0,6417707	0,1160657	0,1877120	0,0444907	0,6776590	0,4844847	0,1586588	0,5433383	0,5745885	0,6919174	0,3583793	0,4670502	0,3906981
780	0,2344195	0,8346465	0,3656693	0,1450684	0,5253713	0,5294359	0,5628372	0,3436346	0,2977593	0,5065412	0,8176783	0,5186292	0,6755601	0,5830397	0,4663478	0,5662353	0,0625056	0,6006942	0,5588996	0,5125084	0,0720285	0,1149953	0,0813215	0,6117665	0,5246762	0,1595012	0,5609907	0,5878376	0,6827304	0,2990177	0,4279306	0,4516829
800	0,2994685	0,8564087	0,3193294	0,1755559	0,7196995	0,4579677	0,4500161	0,2672243	0,2473372	0,4980078	0,7190984	0,5106254	0,7011201	0,5404343	0,5454915	0,5586700	0,0643819	0,7238896	0,5503706	0,5589849	0,1269439	0,1351580	0,0550412	0,6523382	0,5221212	0,1233691	0,5865361	0,5252738	0,6868755	0,2942520	0,4125233	0,4437323
820	0,2538438	0,7956625	0,3544873	0,1625716	0,9532598	0,5327472	0,4287657	0,3267583	0,2172562	0,5316661	0,8495650	0,5637761	0,8227055	0,6924484	0,5139609	0,3933059	0,0270534	0,6714956	0,6377835	0,5258209	0,1390858	0,1195055	0,0852241	0,6491122	0,5500275	0,1024365	0,5212120	0,5137261	0,7354618	0,3550221	0,3782384	0,4935656
840	0,2752685	0,6441387	0,4281071	0,1151548	0,6940941	0,4473766	0,4358706	0,2501213	0,2460323	0,6188299	0,7668213	0,4588767	0,7659105	0,5697552	0,4763931	0,5385088	0,0278971	0,7400073	0,5539759	0,5547365	0,0885286	0,0910748	0,0734555	0,5695274	0,5054942	0,1168076	0,6583119	0,5354002	0,7225597	0,3587066	0,3399197	0,5240269
